Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
1943,1,1,Palicsek Botond,2,KSI SE,F1,Budapest (HUN),2023.7.23
1920,2,2,Tóth Zsombor,98,MATE - GEAC,F1,Budapest (HUN),2023.7.23
1519,3,3,Smelka Károly,1,FTC,F1,Budapest (HUN),2023.7.23
1002,4,4,Cser Bence,92,KSI SE,F1,Budapest (HUN),2023.7.23
