Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
4:23.14,1,1,Kószás Kriszta,94,Győri Atlétikai Club,F,Budapest (HUN),2016.2.2
4:25.88,2,2,Böhm Lilla,94,KSI SE,F,Budapest (HUN),2016.2.2
4:29.97,-,3,Böhm Lilla,94,KSI SE,F,Budapest (HUN),2016.2.14
4:32.09,-,4,Kószás Kriszta,94,Győri Atlétikai Club,F,Pozsony (SVK),2016.1.31
4:33.18,3,5,File Zita,88,DSC-SI,F,Budapest (HUN),2016.2.2
4:35.56,4,6,Pavuk Tíra,99,Békéscsabai AC,F,Budapest (HUN),2016.2.27
4:37.18,5,7,Veisz Adrienn,97,Győri Atlétikai Club,F,Budapest (HUN),2016.2.27
4:37.89,6,8,Biacsi Ilona,85,SZVSE,F,Budapest (HUN),2016.2.2
4:37.91,7,9,Novák Natália,98,Békéscsabai AC,F,Budapest (HUN),2016.2.27
4:40.48,8,10,Horváth Karolina,2,Csepeli DAC,F2,Budapest (HUN),2016.2.06
4:41.30,9,11,Mógor Boglárka,99,UTE,F,Budapest (HUN),2016.2.27
4:43.06,10,12,Ladányi Fruzsina,97,VEDAC,F,Budapest (HUN),2016.2.27
4:45.11,11,13,Lendvai Luca,1,Győri Atlétikai Club,F2,Budapest (HUN),2016.2.06
4:45.49,12,14,Erdélyi Katinka,0,Győri Atlétikai Club,F,Budapest (HUN),2016.2.27
4:47.15,-,15,Erdélyi Katinka,0,Győri Atlétikai Club,F,Budapest (HUN),2016.2.14
4:50.61,13,16,Szabó Tünde,89,PVSK,F,Budapest (HUN),2016.2.14
4:52.38,14,17,Finta Sára,99,A-Plast Ikarus BSE,F,Budapest (HUN),2016.2.27
4:55.06,15,18,Pernesz Zsófia,90,BEAC,F,Budapest (HUN),2016.2.2
4:55.38,16,19,Kocsis Kata,0,AC Bonyhád,F,Budapest (HUN),2016.2.27
4:55.47,17,20,Hornyák Anna,0,BHSE,F,Budapest (HUN),2016.2.27
4:56.74,18,21,Hir Csenge,99,ZALASZÁM-ZAC,F,Budapest (HUN),2016.2.27
4:56.83,19,22,Punk Adrienn,0,ARAK,F,Budapest (HUN),2016.2.27
4:58.02,20,23,Peszleg Dominika,2,FTC,F1,Budapest (HUN),2016.2.06
4:59.46,21,24,Szarka Zsófia,1,VEDAC,F1,Budapest (HUN),2016.2.06
4:59.46,21,24,Pataki Anna,97,Miskolci Sportiskola,F,Budapest (HUN),2016.2.27
5:01.93,23,26,Matheovits Eszter,1,PVSK,F2,Budapest (HUN),2016.2.06
5:03.95,24,27,Zatykó Luca,2,Futóbarátok,F1,Budapest (HUN),2016.2.06
5:04.47,25,28,Csepeli Angéla,0,Favorit AC,F,Budapest (HUN),2016.2.27
5:04.76,26,29,Erdős Rita,2,Csepeli DAC,F2,Budapest (HUN),2016.2.06
5:05.09,27,30,Pribék Adrienn,2,ARAK,F1,Budapest (HUN),2016.2.06
5:05.56,28,31,Horvát Kármen,97,PVSK,F,Budapest (HUN),2016.2.27
5:06.01,29,32,Fricska Anna,2,Jogging Plus,F1,Budapest (HUN),2016.2.06
5:07.40,30,33,Ragó Nikolett,98,ARAK,F,Budapest (HUN),2016.2.14
5:07.65,-,34,Csepeli Angéla,0,Favorit AC,F,Budapest (HUN),2016.2.14
5:09.17,-,35,Ragó Nikolett,98,ARAK,F,Budapest (HUN),2016.2.27
5:10.86,-,36,Matheovits Eszter,1,PVSK,F,Bonyhád (HUN),2016.1.27
5:11.71,-,37,Kocsis Kata,0,AC Bonyhád,F,Bonyhád (HUN),2016.1.27
5:12.45,31,38,Jánosi Lilla,99,BEAC,F,Budapest (HUN),2016.2.27
5:13.12,-,39,Kocsis Kata,0,AC Bonyhád,F,Bonyhád (HUN),2016.1.13
5:14.06,-,40,Fricska Anna,2,Jogging Plus,F,Budapest (HUN),2016.2.14
5:15.50,32,41,Kotha Jázmin,99,BEAC,F,Budapest (HUN),2016.2.27
5:16.12,33,42,Hegyi Brigitta,94,Jogging Plus,F,Pozsony (SVK),2016.1.31
5:19.23,34,43,Megyeri Krisztina,98,GYAC,F,Budapest (HUN),2016.2.14
5:19.30,35,44,Bánhidi Eszter,0,BHSE,F,Budapest (HUN),2016.2.27
5:26.06,-,45,Megyeri Krisztina,98,GYAC,F,Budapest (HUN),2016.2.27
5:26.85,36,46,Tonté Szabina,1,KARC,F1,Budapest (HUN),2016.2.06
5:27.03,37,47,Stanga Sára,1,TSC-Geotech,F2,Budapest (HUN),2016.2.06
5:28.91,38,48,Lévai Dorottya,0,Vasas,F,Budapest (HUN),2016.2.14
5:30.78,39,49,Németh Panna,2,ZALASZÁM-ZAC,F2,Budapest (HUN),2016.2.06
5:31.36,40,50,Karácsonyi Boglárka,1,TSC-Geotech,F2,Budapest (HUN),2016.2.06
5:33.59,41,51,Szalai Anett,98,POSTÁS SE,F,Budapest (HUN),2016.2.27
5:35.50,-,52,Lévai Dorottya,0,Vasas,F,Budapest (HUN),2016.2.27
5:37.54,42,53,Szőke-Kiss Anna,2,MATE - GEAC,F1,Budapest (HUN),2016.2.06
5:40.08,43,54,Hrabovszki Fruzsina,2,Békéscsabai AC,F2,Budapest (HUN),2016.2.06
5:42.56,44,55,Csehó Zsófia,1,VEDAC,F,Bonyhád (HUN),2016.1.27
5:43.61,45,56,Gordos Barbara,1,TSC-Geotech,F2,Budapest (HUN),2016.2.06
