Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
40.38,1,1,Molnár Janka,1,Budafoki MTE,F11,Budapest (HUN),2016.2.06
41.25,2,2,Sajtos Anna,96,POSTÁS SE,F,Kuldiga (LAT),2016.1.16
41.96,3,3,K. Szabó Gabriella,2,DSC-SI,F11,Budapest (HUN),2016.2.06
42.06,4,4,Kulcsár Panka,1,Budafoki MTE,F11,Budapest (HUN),2016.2.06
42.34,5,5,Hager Rita,1,KARC,F6,Budapest (HUN),2016.2.06
42.65,6,6,Simon Virág,2,Győri Atlétikai Club,F10,Budapest (HUN),2016.2.06
42.78,7,7,Kiszel Zsófia,1,KARC,F10,Budapest (HUN),2016.2.06
43.76,8,8,Mazák Anna,1,ARAK,F4,Budapest (HUN),2016.2.06
43.77,9,9,Urbán Zita,2,A-Plast Ikarus BSE,F10,Budapest (HUN),2016.2.06
43.86,10,10,Tollas Gizella,1,BEAC,F11,Budapest (HUN),2016.2.06
44.06,11,11,Takács Zsófia,3,Vasas,F2,Budapest (HUN),2016.2.06
44.08,12,12,Fazekas Rebeka,1,TSC-Geotech,F3,Budapest (HUN),2016.2.06
44.4,13,13,Veres Hajnalka,1,DSC-SI,F10,Budapest (HUN),2016.2.06
44.44,14,14,Tegzes Kata,2,PVSK,F2,Budapest (HUN),2016.2.06
45.03,15,15,Mohai Regina,3,ARAK,F9,Budapest (HUN),2016.2.06
45.13,16,16,Gajdos Dominika,3,A-Plast Ikarus BSE,F7,Budapest (HUN),2016.2.06
45.23,17,17,Fekete Fanni,1,Győri Atlétikai Club,F4,Budapest (HUN),2016.2.06
45.37,18,18,Kovács Boglárka,3,Titán TC,F5,Budapest (HUN),2016.2.06
45.4,19,19,Kovács Helga,2,ARAK,F3,Budapest (HUN),2016.2.06
45.55,20,20,Heiden Zoé,1,FTC,F9,Budapest (HUN),2016.2.06
45.71,21,21,Pelyhe Liliána,3,BEAC,F2,Budapest (HUN),2016.2.06
45.93,22,22,Tibola Zsófia,1,TSC-Geotech,F9,Budapest (HUN),2016.2.06
45.94,23,23,Tolnay Borbála,1,Győri Atlétikai Club,F8,Budapest (HUN),2016.2.06
46.02,24,24,Donka Réka,3,DSC-SI,F7,Budapest (HUN),2016.2.06
46.05,25,25,Tóth Nikolett,3,CVSE,F1,Budapest (HUN),2016.2.06
46.31,26,26,Hamitova Taiszija,1,KSI SE,F4,Budapest (HUN),2016.2.06
46.38,27,27,Hegyi Boglárka,3,Jogging Plus,F8,Budapest (HUN),2016.2.06
