Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
7.55,1,1,Bánhidi Balázs,13,UTE,F3,Albertirsa (HUN),2023.5.01
7.64,2,2,Dudu Alex,12,RÁCKEVE,F3,Albertirsa (HUN),2023.5.01
7.78,3,3,Regős-Turai Gergő,12,FTC,F5,Albertirsa (HUN),2023.5.01
7.84,4,4,Sulyok Bálint,12,Csepeli DAC,F4,Albertirsa (HUN),2023.5.01
7.95,5,5,Stumpf Péter,12,Szolnoki SC-SI,F5,Albertirsa (HUN),2023.5.01
7.96,6,6,Lakos Bence,12,SFAC,F1,Albertirsa (HUN),2023.9.15
8.05,7,7,Sándor Attila,13,Salgótarjáni AC,F6,Albertirsa (HUN),2023.5.01
8.1,8,8,Balla-Rigó Marcell,12,Szolnoki SC-SI,F1,Albertirsa (HUN),2023.5.01
8.18,9,9,Joó Zétény,13,REAC SI SE,F1,Albertirsa (HUN),2023.5.01
8.21,10,10,Mrena Levente,12,Szolnoki SC-SI,F3,Albertirsa (HUN),2023.5.01
8.24,11,11,Kerékjártó Dániel,12,Viadukt SE,F2,Albertirsa (HUN),2023.5.01
8.27,12,12,Andrékó Zalán,13,Szolnoki SC-SI,F2,Albertirsa (HUN),2023.5.01
8.3,13,13,Budai Bálint,13,Szolnoki SC-SI,F2,Albertirsa (HUN),2023.5.01
8.32,14,14,Szász Szabolcs,12,RÁCKEVE,F1,Albertirsa (HUN),2023.9.15
8.38,15,15,Farkas Zalán,12,Viadukt SE,F4,Albertirsa (HUN),2023.5.01
8.47,16,16,Szabados Jonathan,12,Viadukt SE,F4,Albertirsa (HUN),2023.5.01
8.5,17,17,Virágh Botond,12,Albertirsai SE,F4,Albertirsa (HUN),2023.5.01
8.51,18,18,Dudás Bozsó,13,Viadukt SE,F5,Albertirsa (HUN),2023.5.01
8.59,19,19,Lukács Levente,13,REAC SI SE,F2,Albertirsa (HUN),2023.5.01
8.59,19,19,Varga Kristóf,12,REAC SI SE,F6,Albertirsa (HUN),2023.5.01
8.66,21,21,Matics Vince,12,UTE,F6,Albertirsa (HUN),2023.5.01
8.69,22,22,Major Csanád,13,Albertirsai SE,F2,Albertirsa (HUN),2023.9.15
8.71,23,23,Póti Máté,13,Salgótarjáni AC,F3,Albertirsa (HUN),2023.5.01
8.77,24,24,Balázs Bendegúz,13,Salgótarjáni AC,F1,Albertirsa (HUN),2023.5.01
8.79,-,25,Virágh Botond,12,Albertirsai SE,F1,Albertirsa (HUN),2023.9.15
8.87,25,26,Láposi Zoltán,12,Szolnoki SC-SI,F1,Albertirsa (HUN),2023.5.01
9.4,26,27,Nagy Botond,13,Albertirsai SE,F2,Albertirsa (HUN),2023.9.15
9.65,27,28,Fazekas Balázs,13,Albertirsai SE,F2,Albertirsa (HUN),2023.9.15
