Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
36.05,1,1,Kemény Dávid,95,Haladás VSE,F,Kuldiga (LAT),2016.1.16
38.67,2,2,Kovács Mátyás,1,ARAK,F5,Budapest (HUN),2016.2.06
38.74,3,3,Dienes Mátyás,1,ZALASZÁM-ZAC,F9,Budapest (HUN),2016.2.06
39.03,4,4,Molnár Attila,2,VEDAC,F5,Budapest (HUN),2016.2.06
39.04,5,5,Bánóczy Árpád,2,Vasas,F9,Budapest (HUN),2016.2.06
39.84,6,6,Kláminger Bálint,1,Keszthely VDSE,F5,Budapest (HUN),2016.2.06
39.85,7,7,Ecker Tamás,1,Szombathelyi SI,F8,Budapest (HUN),2016.2.06
40.38,8,8,Harangi István,1,DSC-SI,F9,Budapest (HUN),2016.2.06
40.5,9,9,Debreczeni Károly,2,UTE,F9,Budapest (HUN),2016.2.06
40.55,10,10,Szemán Ádám,1,DSC-SI,F8,Budapest (HUN),2016.2.06
40.65,11,11,Nemoda Balázs,2,UTE,F8,Budapest (HUN),2016.2.06
40.7,12,12,Porkoláb Ákos,1,Szekszárdi Sportközpont,F1,Budapest (HUN),2016.2.06
40.72,13,13,Koroknai Ákos,1,Budaörsi DSE,F8,Budapest (HUN),2016.2.06
40.89,14,14,Mitru Máté,1,VEDAC,F3,Budapest (HUN),2016.2.06
41.63,15,15,Ferenc Ákos,1,MATE - GEAC,F7,Budapest (HUN),2016.2.06
41.8,16,16,Lomb Ádám,1,PSN - Pécsi Sportiskola,F6,Budapest (HUN),2016.2.06
41.83,17,17,Arany Gergő,3,DSC-SI,F6,Budapest (HUN),2016.2.06
41.96,18,18,Horváth Marcell,2,ZALASZÁM-ZAC,F2,Budapest (HUN),2016.2.06
42.19,19,19,Visi Szabolcs,1,ARAK,F7,Budapest (HUN),2016.2.06
42.29,20,20,Bakay Benedek,1,Budaörsi DSE,F4,Budapest (HUN),2016.2.06
42.96,21,21,Soos Levente,3,MATE - GEAC,F2,Budapest (HUN),2016.2.06
43.02,22,22,Horváth Armand,2,ZALASZÁM-ZAC,F6,Budapest (HUN),2016.2.06
43.03,23,23,Kollányi Szabolcs,2,Vasas,F7,Budapest (HUN),2016.2.06
43.28,24,24,Krakovszki Dávid,2,POSTÁS SE,F4,Budapest (HUN),2016.2.06
43.58,25,25,Telek Zsigmond,2,Vasas,F1,Budapest (HUN),2016.2.06
43.68,26,26,Temesi Károly,2,POSTÁS SE,F6,Budapest (HUN),2016.2.06
43.81,27,27,Gazda Benedek,1,UTE,F4,Budapest (HUN),2016.2.06
43.85,28,28,Szőllősy Áron,3,Egri Sportiskola SE,F1,Budapest (HUN),2016.2.06
44.07,29,29,Diczkó Dávid,2,KSI SE,F3,Budapest (HUN),2016.2.06
44.48,30,30,Szabó I.,2,PSN - Pécsi Sportiskola,F1,Budapest (HUN),2016.2.06
44.95,31,31,Berta Barnabás,2,Reménység Vác,F5,Budapest (HUN),2016.2.06
45.16,32,32,Ecker Dávid,3,Szombathelyi SI,F3,Budapest (HUN),2016.2.06
45.24,33,33,Nagy Barnabás,2,Budaörsi DSE,F6,Budapest (HUN),2016.2.06
45.38,34,34,Bozzay Barnabás,2,VEDAC,F4,Budapest (HUN),2016.2.06
45.63,35,35,Németh Mihály,3,Szombathelyi SI,F5,Budapest (HUN),2016.2.06
45.67,36,36,Jakus Márton,2,Reménység Vác,F2,Budapest (HUN),2016.2.06
46.16,37,37,Klenovszki Barna,3,Csepeli DAC,F6,Budapest (HUN),2016.2.06
46.47,38,38,Csiszár Soma,3,ZALASZÁM-ZAC,F4,Budapest (HUN),2016.2.06
46.55,39,39,Kazár András,3,NYSC,F6,Budapest (HUN),2016.2.06
46.57,40,40,Nyikora László,3,Ócsa SE,F1,Budapest (HUN),2016.2.06
46.61,41,41,Kaposi Márton,2,Veresegyház VSK,F7,Budapest (HUN),2016.2.06
47.36,42,42,Csornai János,3,ARAK,F5,Budapest (HUN),2016.2.06
47.43,43,43,Csiszár Balázs,3,PSN - Pécsi Sportiskola,F4,Budapest (HUN),2016.2.06
47.81,44,44,Ihionvien Dávid,3,DSC-SI,F4,Budapest (HUN),2016.2.06
48.34,45,45,Mohácsi Hunor,3,Szombathelyi SI,F3,Budapest (HUN),2016.2.06
48.69,46,46,Zsuppán Bence,3,ZALASZÁM-ZAC,F2,Budapest (HUN),2016.2.06
48.81,47,47,Ladányi Viktor,3,MATE - GEAC,F6,Budapest (HUN),2016.2.06
48.84,48,48,Hisstek Barnabás,3,BEAC,F3,Budapest (HUN),2016.2.06
36.82,1,1,Bánóczy Árpád,2,Vasas,F,Dortmund (GER),2017.3.12
37.56,-,2,Bánóczy Árpád,2,Vasas,F1,Budapest (HUN),2017.2.04
37.68,2,3,Halász Kristóf,2,DSC-SI,F2,Budapest (HUN),2017.2.04
37.93,3,4,Kiss Máté,2,Győri Atlétikai Club,F7,Budapest (HUN),2017.2.04
38.26,4,5,Pintér Erik,2,Miskolci Sportiskola,F5,Budapest (HUN),2017.2.04
38.29,5,6,Arany Gergő,3,DSC-SI,F2,Budapest (HUN),2017.2.04
38.84,6,7,Kapusi Barnabás,2,Vasas,F,Dortmund (GER),2017.3.12
39.44,7,8,Révész Zsolt,2,NYSC,F2,Budapest (HUN),2017.2.04
39.53,8,9,Piri Norbert,2,Szombathelyi SI,F7,Budapest (HUN),2017.2.04
40.1,9,10,Soos Levente,3,MATE - GEAC,F3,Budapest (HUN),2017.2.04
40.2,10,11,Tóth Gábor,2,MATE - GEAC,F,Dortmund (GER),2017.3.12
40.42,11,12,Kincses Ádám,3,Csepeli DAC,F9,Budapest (HUN),2017.2.04
40.65,12,13,Debreczeni Károly,2,UTE,F,Dortmund (GER),2017.3.12
41.26,13,14,Krakovszki Dávid,2,POSTÁS SE,F3,Budapest (HUN),2017.2.04
41.6,14,15,Bökönyi Adrián,2,DSC-SI,F4,Budapest (HUN),2017.2.04
41.67,15,16,Berekméri Barna,2,Favorit AC,F6,Budapest (HUN),2017.2.04
41.69,16,17,Károlyi Soma,3,ARAK,F7,Budapest (HUN),2017.2.04
41.79,17,18,Varga Dominik,2,VEDAC,F8,Budapest (HUN),2017.2.04
41.89,18,19,Temesi Károly,2,POSTÁS SE,F3,Budapest (HUN),2017.2.04
41.92,19,20,Michl Sebestyén,2,TATAI A.C.,F6,Budapest (HUN),2017.2.04
42.23,20,21,Ecker Dávid,3,Szombathelyi SI,F4,Budapest (HUN),2017.2.04
42.25,21,22,Baranyai Kristóf,3,A-Plast Ikarus BSE,F3,Budapest (HUN),2017.2.04
42.8,22,23,Péntek Kristóf,2,Dunakeszi VSE,F6,Budapest (HUN),2017.2.04
43.01,23,24,Kovács Gergő,2,Budaörsi DSE,F6,Budapest (HUN),2017.2.04
43.13,24,25,Oláh Henrik,2,KSI SE,F9,Budapest (HUN),2017.2.04
43.31,25,26,Nagy Barnabás,2,Budaörsi DSE,F4,Budapest (HUN),2017.2.04
43.38,26,27,Klauzer László,3,ARAK,F7,Budapest (HUN),2017.2.04
43.44,27,28,Andi Péter,4,Szekszárdi Sportközpont,F2,Budapest (HUN),2017.2.04
43.55,28,29,Hetyei Kristóf,2,VEDAC,F2,Budapest (HUN),2017.2.04
43.79,29,30,Berta Barnabás,2,Reménység Vác,F4,Budapest (HUN),2017.2.04
44.07,30,31,Szabados Dénes,2,A-Plast Ikarus BSE,F9,Budapest (HUN),2017.2.04
44.24,31,32,Bak Péter,3,Titán TC,F8,Budapest (HUN),2017.2.04
44.42,32,33,Molnár Csaba,4,A-Plast Ikarus BSE,F1,Budapest (HUN),2017.2.04
44.64,33,34,Kubasi János,4,VEDAC,F2,Budapest (HUN),2017.2.04
44.7,34,35,Kocsis Balázs,4,Miskolci Sportiskola,F1,Budapest (HUN),2017.2.04
45.53,35,36,Pálvölgyi Levente,4,A-Plast Ikarus BSE,F3,Budapest (HUN),2017.2.04
45.69,36,37,Balogh Bence,4,TATAI A.C.,F4,Budapest (HUN),2017.2.04
45.78,37,38,Szakács Attila,4,POSTÁS SE,F4,Budapest (HUN),2017.2.04
45.87,38,39,Argay Balázs,4,Budaörsi DSE,F2,Budapest (HUN),2017.2.04
46.33,39,40,Hisstek Barnabás,3,BEAC,F5,Budapest (HUN),2017.2.04
47.35,40,41,Hercsel Máté,3,ZALASZÁM-ZAC,F1,Budapest (HUN),2017.2.04
47.56,41,42,Szabó Zoltán,4,MATE - GEAC,F3,Budapest (HUN),2017.2.04
47.7,42,43,Kőszegváry Balázs,4,A-Plast Ikarus BSE,F2,Budapest (HUN),2017.2.04
