Eredmény,Szél,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
7.41,0.0,-,301,Barcza Bence,93,Keszthely VDSE,H5,Budapest (HUN),2024.2.1
7.42,0.0,77,306,Fülöp Richárd,6,Szolnoki MÁV-SE,H1,Nyíregyháza (HUN),2024.1.2
7.42,0.0,77,306,Tihanyi Zsombor,9,Keszthely VDSE,F1,Székesfehérvár (HUN),2024.1.21
7.42,0.0,-,306,Putsay Bence,7,PVSK,H6,Nyíregyháza (HUN),2024.1.27
7.42,0.0,77,306,Varga Botond,7,ARAK,H2,Budapest (HUN),2024.2.1
7.42,0.0,77,306,Kelemen Simon,8,Szolnoki SC-SI,F2,Nyíregyháza (HUN),2024.2.24
7.43,0.0,81,311,Szabó Kristóf,99,Vasas,H11,Nyíregyháza (HUN),2024.1.2
7.43,0.0,-,311,Pandur Huba,9,SVSE,H5,Budapest (HUN),2024.2.04
7.43,0.0,81,311,Becskei-Ujkéry Ábel,6,KASI,H1,Budapest (HUN),2024.2.1
7.43,0.0,81,311,Gara Zsombor,8,DSC-SI,F2,Nyíregyháza (HUN),2024.2.24
7.43,0.0,-,311,Gara Zsombor,8,DSC-SI,H1,Nyíregyháza (HUN),2024.2.24
7.44,0.0,-,316,Varga Botond,7,ARAK,H3,Székesfehérvár (HUN),2024.1.21
7.44,0.0,84,316,Nagy Gergő,10,Szombathelyi SI,F1,Székesfehérvár (HUN),2024.1.21
7.44,0.0,84,316,Nemes Balázs,93,FTC,H11,Budapest (HUN),2024.1.28
7.44,0.0,84,316,Simon Bence,7,MMAC,CE2,Budapest (HUN),2024.2.1
7.44,0.0,84,316,Litauszki Zsombor,7,Békéscsabai AC,CE1,Budapest (HUN),2024.2.1
7.44,0.0,-,316,Keszely Zalán,8,UTE,H4,Nyíregyháza (HUN),2024.2.24
7.45,0.0,88,322,Fejér Gergely,0,BHSE,H5,Nyíregyháza (HUN),2024.1.2
7.45,0.0,88,322,Szűcs Áron,4,BSC,H2,Budapest (HUN),2024.2.1
7.45,0.0,-,322,Tass Máté,5,Dobó SE,H4,Nyíregyháza (HUN),2024.2.24
7.46,0.0,-,325,Barcza Bence,93,Keszthely VDSE,H7,Budapest (HUN),2024.1.28
7.46,0.0,-,325,Fülöp Richárd,6,Szolnoki MÁV-SE,H4,Budapest (HUN),2024.2.1
7.46,0.0,-,325,Kelemen Simon,8,Szolnoki SC-SI,H2,Nyíregyháza (HUN),2024.2.24
7.46,0.0,90,325,Kertész-Farkas Áron,8,KARC,F2,Nyíregyháza (HUN),2024.2.24
7.46,0.0,-,325,Keszely Zalán,8,UTE,F2,Nyíregyháza (HUN),2024.2.24
7.47,0.0,-,330,Kelemen Simon,8,Szolnoki SC-SI,H2,Nyíregyháza (HUN),2024.1.2
7.47,0.0,-,330,Fülöp Richárd,6,Szolnoki MÁV-SE,H1,Nyíregyháza (HUN),2024.1.27
7.47,0.0,91,330,Fliszár Levente,8,ARAK,H1,Budapest (HUN),2024.2.1
7.47,0.0,91,330,Havasi Dávid,5,BHSE,H1,Nyíregyháza (HUN),2024.2.24
7.47,0.0,91,330,Vattai Alen,8,DSC-SI,H3,Nyíregyháza (HUN),2024.2.24
7.48,0.0,94,335,Kapuy Ádám,8,Győri Atlétikai Club,H3,Székesfehérvár (HUN),2024.1.21
7.48,0.0,-,335,Fekete Marcell,6,A-Plast Ikarus BSE,H4,Budapest (HUN),2024.1.28
7.48,0.0,-,335,Nemes Balázs,93,FTC,H2,Budapest (HUN),2024.2.04
7.48,0.0,94,335,Karkiss Gergely,9,MTK Budapest,F1,Budapest (HUN),2024.2.04
7.48,0.0,94,335,Herczeg Áron,5,UTE,H1,Nyíregyháza (HUN),2024.2.24
7.48,0.0,-,335,Kovács Szabolcs,5,NYSC,H4,Nyíregyháza (HUN),2024.2.24
7.48,0.0,94,335,Gábor Bálint,6,Keszthely VDSE,H3,Nyíregyháza (HUN),2024.2.24
7.49,0.0,98,342,Csányi Pál,8,UTE,H3,Nyíregyháza (HUN),2024.1.2
7.49,0.0,98,342,Barna Tamás,5,Szekszárdi Sportközpont,H4,Székesfehérvár (HUN),2024.1.21
7.49,0.0,98,342,Németh Flórián,7,Haladás VSE,H1,Székesfehérvár (HUN),2024.1.21
7.49,0.0,98,342,Németh Roland,8,ARAK,H2,Székesfehérvár (HUN),2024.1.21
7.49,0.0,-,342,Litauszki Zsombor,7,Békéscsabai AC,H2,Nyíregyháza (HUN),2024.1.27
7.49,0.0,-,342,Varga Botond,7,ARAK,H6,Budapest (HUN),2024.1.28
7.49,0.0,-,342,Tihanyi Zsombor,9,Keszthely VDSE,F1,Budapest (HUN),2024.2.04
7.49,0.0,-,342,Kertész-Farkas Áron,8,KARC,H5,Budapest (HUN),2024.2.04
7.49,0.0,-,342,Kapuy Ádám,8,Győri Atlétikai Club,CE2,Budapest (HUN),2024.2.1
7.49,0.0,-,342,Havasi Dávid,5,BHSE,F2,Nyíregyháza (HUN),2024.2.24
7.49,0.0,98,342,Eőri Kardos Csaba,5,SZKHSE,H2,Nyíregyháza (HUN),2024.2.24
7.5,0.0,-,353,Gara Zsombor,8,DSC-SI,H6,Nyíregyháza (HUN),2024.1.2
7.5,0.0,103,353,Családi Kristóf,7,MMAC,CE2,Budapest (HUN),2024.2.1
7.5,0.0,-,353,Kertész-Farkas Áron,8,KARC,H1,Nyíregyháza (HUN),2024.2.24
7.51,0.0,104,356,Varga Barnabás,5,VSD,H6,Nyíregyháza (HUN),2024.1.27
7.51,0.0,104,356,Kecskés Zsombor,6,BHSE,H2,Budapest (HUN),2024.1.28
7.51,0.0,104,356,Helter Dániel,4,Keszthely VDSE,H7,Budapest (HUN),2024.2.04
7.51,0.0,104,356,Balogh Richárd,95,KSI SE,H4,Budapest (HUN),2024.2.04
7.51,0.0,-,356,Becskei-Ujkéry Ábel,6,KASI,H1,Budapest (HUN),2024.2.04
7.51,0.0,-,356,Kecskés Zsombor,6,BHSE,H2,Budapest (HUN),2024.2.1
7.51,0.0,104,356,Kiss Noel,8,UTE,CE1,Budapest (HUN),2024.2.1
7.51,0.0,-,356,Németh Roland,8,ARAK,H5,Budapest (HUN),2024.2.1
7.51,0.0,104,356,Balogh Ágoston,8,DVTK,H2,Nyíregyháza (HUN),2024.2.24
7.52,0.0,-,365,Herczeg Áron,5,UTE,H4,Nyíregyháza (HUN),2024.1.2
7.52,0.0,-,365,Tihanyi Zsombor,9,Keszthely VDSE,H6,Székesfehérvár (HUN),2024.1.21
7.52,0.0,-,365,Kecskés Zsombor,6,BHSE,H5,Budapest (HUN),2024.2.04
7.52,0.0,110,365,Horváth Áron,9,KASI,F1,Budapest (HUN),2024.2.04
7.52,0.0,110,365,Pávkovics Kornél,3,Mohácsi TE,H9,Budapest (HUN),2024.2.04
7.52,0.0,-,365,Varga Botond,7,ARAK,H3,Nyíregyháza (HUN),2024.2.24
7.53,0.0,-,371,Vattai Alen,8,DSC-SI,H7,Nyíregyháza (HUN),2024.1.27
7.53,0.0,-,371,Balogh Ágoston,8,DVTK,H2,Nyíregyháza (HUN),2024.1.27
7.53,0.0,-,371,Gara Zsombor,8,DSC-SI,H3,Nyíregyháza (HUN),2024.1.27
7.53,0.0,112,371,Szabó Levente,7,REAC SI SE,H5,Budapest (HUN),2024.1.28
7.53,0.0,-,371,Havasi Dávid,5,BHSE,H9,Budapest (HUN),2024.2.04
7.54,0.0,-,376,Havasi Dávid,5,BHSE,H5,Székesfehérvár (HUN),2024.1.21
7.54,0.0,-,376,Fejér Gergely,0,BHSE,H1,Budapest (HUN),2024.1.28
7.55,0.0,113,378,Csete Hunor,7,Győri Atlétikai Club,H8,Budapest (HUN),2024.2.04
7.55,0.0,113,378,Pénzváltó Dániel,9,VSD,F1,Budapest (HUN),2024.2.04
7.55,0.0,113,378,Tóth Zsombor,98,MATE - GEAC,CE1,Budapest (HUN),2024.2.1
7.55,0.0,113,378,Tamás Attila,8,Viadukt SE,H5,Nyíregyháza (HUN),2024.2.24
7.55,0.0,-,378,Vattai Alen,8,DSC-SI,F2,Nyíregyháza (HUN),2024.2.24
7.56,0.0,-,383,Nagy Gergő,10,Szombathelyi SI,H5,Székesfehérvár (HUN),2024.1.21
7.56,0.0,-,383,Havasi Dávid,5,BHSE,H6,Budapest (HUN),2024.1.28
7.56,0.0,-,383,Karkiss Gergely,9,MTK Budapest,H2,Budapest (HUN),2024.2.04
7.56,0.0,117,383,Blaumann Marcell,4,ARAK,H3,Budapest (HUN),2024.2.1
7.56,0.0,117,383,Viczina Balázs,87,Tamási TAM - BAU AC,F1,Budapest (HUN),2024.3.02
7.57,0.0,119,388,Lovas Gergő,7,Szekszárdi Sportközpont,H4,Nyíregyháza (HUN),2024.2.24
7.58,0.0,-,389,Családi Kristóf,7,MMAC,H3,Budapest (HUN),2024.1.28
7.58,0.0,120,389,Prepszl Máté,1,UTE,H7,Budapest (HUN),2024.2.04
7.58,0.0,-,389,Csete Hunor,7,Győri Atlétikai Club,CE2,Budapest (HUN),2024.2.1
7.59,0.0,-,392,Vattai Alen,8,DSC-SI,H9,Nyíregyháza (HUN),2024.1.2
7.59,0.0,121,392,Török Ádám,5,Szegedi RSC,H9,Budapest (HUN),2024.2.04
7.59,0.0,-,392,Tihanyi Zsombor,9,Keszthely VDSE,H4,Budapest (HUN),2024.2.04
7.59,0.0,-,392,Kecskés Zsombor,6,BHSE,H2,Nyíregyháza (HUN),2024.2.24
7.6,0.0,-,396,Lovas Gergő,7,Szekszárdi Sportközpont,H2,Székesfehérvár (HUN),2024.1.21
7.6,0.0,122,396,Balassa Levente,8,Győri Atlétikai Club,H1,Székesfehérvár (HUN),2024.1.21
7.6,0.0,-,396,Kertész-Farkas Áron,8,KARC,H6,Budapest (HUN),2024.1.28
7.6,0.0,-,396,Tóth Zsombor,98,MATE - GEAC,H9,Budapest (HUN),2024.2.04
7.6,0.0,-,396,Horváth Áron,9,KASI,H1,Budapest (HUN),2024.2.04
7.6,0.0,122,396,Tari Tibor,4,TFSE,CE1,Budapest (HUN),2024.2.1
7.6,0.0,122,396,Chrobák Gergő,5,DSC-SI,CE1,Budapest (HUN),2024.2.1
7.6,0.0,-,396,Lovas Gergő,7,Szekszárdi Sportközpont,H1,Budapest (HUN),2024.2.1
7.6,0.0,122,396,Lukács Máté,7,Vasas,H5,Nyíregyháza (HUN),2024.2.24
7.61,0.0,126,405,Kasza Bence,8,A-Plast Ikarus BSE,H5,Budapest (HUN),2024.2.04
7.61,0.0,126,405,Kovács Dávid,8,Haladás VSE,H6,Budapest (HUN),2024.2.04
7.61,0.0,-,405,Tamás Attila,8,Viadukt SE,H2,Budapest (HUN),2024.2.1
7.61,0.0,126,405,Lakos Bálint,6,UTE,H2,Nyíregyháza (HUN),2024.2.24
7.62,0.0,129,409,Sztefopulosz Arisz,9,BHSE,F2,Budapest (HUN),2024.2.04
7.62,0.0,-,409,Nagy Gergő,10,Szombathelyi SI,H3,Budapest (HUN),2024.2.04
7.62,0.0,-,409,Nemes Balázs,93,FTC,H7,Budapest (HUN),2024.2.1
7.62,0.0,129,409,Batuska József,8,KARC,H4,Nyíregyháza (HUN),2024.2.24
7.63,0.0,-,413,Tamás Attila,8,Viadukt SE,H5,Nyíregyháza (HUN),2024.1.27
7.63,0.0,-,413,Batuska József,8,KARC,H1,Budapest (HUN),2024.1.28
7.63,0.0,-,413,Pénzváltó Dániel,9,VSD,H3,Budapest (HUN),2024.2.04
7.64,0.0,131,416,Alexovics Dániel,6,Győri Atlétikai Club,H2,Budapest (HUN),2024.1.28
7.64,0.0,-,416,Kasza Bence,8,A-Plast Ikarus BSE,H5,Budapest (HUN),2024.1.28
7.64,0.0,-,416,Karkiss Gergely,9,MTK Budapest,H2,Budapest (HUN),2024.1.28
7.64,0.0,-,416,Kovács Dávid,8,Haladás VSE,H10,Budapest (HUN),2024.1.28
7.64,0.0,-,416,Tamás Attila,8,Viadukt SE,H6,Budapest (HUN),2024.2.04
7.64,0.0,-,416,Szabó Levente,7,REAC SI SE,H7,Budapest (HUN),2024.2.1
7.64,0.0,131,416,Zsíros Milán,7,Salgótarjáni AC,H4,Nyíregyháza (HUN),2024.2.24
7.64,0.0,131,416,Othman Mohamed,85,BAB SE,F1,Budapest (HUN),2024.3.02
7.65,0.0,-,424,Helter Dániel,4,Keszthely VDSE,H4,Székesfehérvár (HUN),2024.1.21
7.65,0.0,134,424,Gróf Richárd,95,Haladás VSE,H2,Székesfehérvár (HUN),2024.1.21
7.65,0.0,134,424,Bokros Bulcsú,8,Győri Atlétikai Club,CE1,Budapest (HUN),2024.2.1
7.66,0.0,136,427,Farkas Vince,7,Dabasi AK,H4,Nyíregyháza (HUN),2024.1.27
7.66,0.0,136,427,Nyika Csongor,8,MTK Budapest,H10,Budapest (HUN),2024.1.28
7.66,0.0,136,427,Győrffy-Molnár Milán,8,MATE - GEAC,H3,Nyíregyháza (HUN),2024.2.24
7.67,0.0,139,430,Takács Levente,8,Győri Atlétikai Club,H6,Székesfehérvár (HUN),2024.1.21
7.67,0.0,139,430,Kupi Bendegúz,8,TSC-Geotech,H5,Budapest (HUN),2024.1.28
7.68,0.0,141,432,Krakóczki Bence,9,MATE - GEAC,H2,Budapest (HUN),2024.2.04
7.69,0.0,142,433,Tarnóczy Zalán,81,NYSC,H8,Nyíregyháza (HUN),2024.1.2
7.69,0.0,-,433,Sztefopulosz Arisz,9,BHSE,H4,Székesfehérvár (HUN),2024.1.21
7.69,0.0,142,433,Társi Zétény,8,TSC-Geotech,H7,Nyíregyháza (HUN),2024.1.27
7.69,0.0,-,433,Bokros Bulcsú,8,Győri Atlétikai Club,H8,Budapest (HUN),2024.1.28
7.69,0.0,-,433,Balassa Levente,8,Győri Atlétikai Club,H3,Budapest (HUN),2024.1.28
7.69,0.0,142,433,Ozsváth-Sarok Áron,6,Veresegyház VSK,H8,Budapest (HUN),2024.2.04
7.69,0.0,142,433,Fieder Szabolcs,9,PVSK,H6,Budapest (HUN),2024.2.04
7.69,0.0,-,433,Balassa Levente,8,Győri Atlétikai Club,H2,Budapest (HUN),2024.2.04
7.69,0.0,142,433,Rácz Gergely,8,VEDAC,H7,Budapest (HUN),2024.2.1
7.7,0.0,147,442,Apáti Kadosa,9,BHSE,H4,Székesfehérvár (HUN),2024.1.21
7.7,0.0,-,442,Apáti Kadosa,9,BHSE,H3,Budapest (HUN),2024.2.04
7.7,0.0,-,442,Sztefopulosz Arisz,9,BHSE,H7,Budapest (HUN),2024.2.04
7.7,0.0,147,442,Horváth Marcell,8,UTE,H4,Nyíregyháza (HUN),2024.2.24
7.7,0.0,-,442,Kasza Bence,8,A-Plast Ikarus BSE,H5,Nyíregyháza (HUN),2024.2.24
7.71,0.0,-,447,Bokros Bulcsú,8,Győri Atlétikai Club,H4,Székesfehérvár (HUN),2024.1.21
7.71,0.0,-,447,Fliszár Levente,8,ARAK,H1,Székesfehérvár (HUN),2024.1.21
7.71,0.0,149,447,Marx Bence,4,Győri Atlétikai Club,H1,Budapest (HUN),2024.1.28
7.71,0.0,-,447,Gróf Richárd,95,Haladás VSE,H5,Budapest (HUN),2024.2.04
7.71,0.0,-,447,Takács Levente,8,Győri Atlétikai Club,H3,Nyíregyháza (HUN),2024.2.24
7.72,0.0,150,452,Kertész Kálmán,8,ARAK,H5,Székesfehérvár (HUN),2024.1.21
7.72,0.0,150,452,Balogh Benedek,9,Győri Atlétikai Club,F2,Székesfehérvár (HUN),2024.1.21
7.72,0.0,150,452,Verő Dávid,9,Győri Atlétikai Club,F1,Székesfehérvár (HUN),2024.1.21
7.72,0.0,-,452,Lakos Bálint,6,UTE,H7,Budapest (HUN),2024.1.28
7.72,0.0,-,452,Gróf Richárd,95,Haladás VSE,H9,Budapest (HUN),2024.1.28
7.72,0.0,-,452,Lakos Bálint,6,UTE,H2,Budapest (HUN),2024.2.04
7.72,0.0,150,452,Danka Gábor,10,HALAS AC,F2,Budapest (HUN),2024.2.04
7.72,0.0,150,452,Molnár Ádám,7,A-Plast Ikarus BSE,CE1,Budapest (HUN),2024.2.1
7.72,0.0,-,452,Farkas Vince,7,Dabasi AK,H6,Budapest (HUN),2024.2.1
7.72,0.0,150,452,Szabó Dávid,8,Csepel TC,H3,Nyíregyháza (HUN),2024.2.24
7.72,0.0,150,452,Darányi Dávid,8,KARC,H2,Nyíregyháza (HUN),2024.2.24
7.72,0.0,-,452,Tarnóczy Zalán,81,NYSC,F1,Budapest (HUN),2024.3.02
7.73,0.0,-,464,Sztefopulosz Arisz,9,BHSE,F1,Székesfehérvár (HUN),2024.1.21
7.73,0.0,-,464,Verő Dávid,9,Győri Atlétikai Club,H1,Székesfehérvár (HUN),2024.1.21
7.73,0.0,-,464,Takács Levente,8,Győri Atlétikai Club,H9,Budapest (HUN),2024.2.04
7.73,0.0,-,464,Farkas Vince,7,Dabasi AK,H3,Budapest (HUN),2024.2.04
7.73,0.0,157,464,Madaczki Bence,6,UTE,H3,Nyíregyháza (HUN),2024.2.24
7.74,0.0,-,469,Krakóczki Bence,9,MATE - GEAC,F1,Budapest (HUN),2024.2.04
7.74,0.0,-,469,Nagy Gergő,10,Szombathelyi SI,F1,Budapest (HUN),2024.2.04
7.74,0.0,-,469,Danka Gábor,10,HALAS AC,H4,Budapest (HUN),2024.2.04
7.75,0.0,158,472,Pauer Tamás,98,BHSE,H6,Budapest (HUN),2024.1.28
7.75,0.0,-,472,Sztefopulosz Arisz,9,BHSE,H2,Budapest (HUN),2024.1.28
7.75,0.0,158,472,Fekete Gergő,7,RKSK,H1,Budapest (HUN),2024.2.04
7.75,0.0,-,472,Prepszl Máté,1,UTE,H7,Budapest (HUN),2024.2.1
7.75,0.0,-,472,Takács Levente,8,Győri Atlétikai Club,CE1,Budapest (HUN),2024.2.1
7.75,0.0,-,472,Darányi Dávid,8,KARC,H3,Budapest (HUN),2024.2.1
7.75,NWI,158,472,Dr.Molnár Pál,79,BHSE,F1,Budapest (HUN),2024.3.02
7.76,0.0,161,479,Weiner Áron,8,BHSE,H8,Nyíregyháza (HUN),2024.1.2
7.76,0.0,-,479,Apáti Kadosa,9,BHSE,F2,Budapest (HUN),2024.2.04
7.76,0.0,161,479,Deák Iván,7,Szegedi RSC,H4,Budapest (HUN),2024.2.04
7.77,0.0,-,482,Apáti Kadosa,9,BHSE,H8,Budapest (HUN),2024.1.28
7.77,0.0,163,482,Kocsis Barnabás,6,RKSK,H4,Nyíregyháza (HUN),2024.2.24
7.78,0.0,-,484,Othman Mohamed,85,BAB SE,H9,Nyíregyháza (HUN),2024.1.2
7.78,0.0,-,484,Apáti Kadosa,9,BHSE,F1,Székesfehérvár (HUN),2024.1.21
7.78,0.0,164,484,Bagyinszki Simon,10,Viadukt SE,H7,Székesfehérvár (HUN),2024.1.21
7.78,0.0,-,484,Farkas Vince,7,Dabasi AK,H2,Székesfehérvár (HUN),2024.1.21
7.78,0.0,164,484,Kapocs Bence,10,HALAS AC,H1,Budapest (HUN),2024.2.04
7.78,0.0,164,484,Kiss András,8,SVSE,H3,Budapest (HUN),2024.2.1
7.78,0.0,-,484,Balassa Levente,8,Győri Atlétikai Club,H6,Budapest (HUN),2024.2.1
7.78,0.0,164,484,Bágyi Alex,6,Albertirsai SE,H3,Nyíregyháza (HUN),2024.2.24
7.79,0.0,168,492,Lizák Balázs,6,Szekszárdi Sportközpont,H1,Székesfehérvár (HUN),2024.1.21
7.79,0.0,-,492,Darányi Dávid,8,KARC,H11,Budapest (HUN),2024.1.28
7.79,0.0,168,492,Nyári Attila,9,ZALASZÁM-ZAC,F2,Budapest (HUN),2024.2.04
7.79,0.0,-,492,Nyári Attila,9,ZALASZÁM-ZAC,H7,Budapest (HUN),2024.2.04
7.79,0.0,168,492,Máté Patrik,11,AC Bonyhád,F6,Budapest (HUN),2024.2.04
7.79,0.0,168,492,Miklós Márk,6,PVSK,H4,Nyíregyháza (HUN),2024.2.24
7.8,0.0,172,498,Balogh Márkó,9,TSC-Geotech,F2,Székesfehérvár (HUN),2024.1.21
7.8,0.0,-,498,Bagyinszki Simon,10,Viadukt SE,F2,Székesfehérvár (HUN),2024.1.21
7.8,0.0,-,498,Balogh Benedek,9,Győri Atlétikai Club,H2,Budapest (HUN),2024.1.28
7.8,0.0,-,498,Kapocs Bence,10,HALAS AC,F2,Budapest (HUN),2024.2.04
7.81,0.0,173,502,Forrai Attila,9,MMAC,H1,Székesfehérvár (HUN),2024.1.21
7.81,0.0,-,502,Balogh Márkó,9,TSC-Geotech,H2,Székesfehérvár (HUN),2024.1.21
7.81,0.0,-,502,Danka Gábor,10,HALAS AC,F2,Székesfehérvár (HUN),2024.1.21
7.81,0.0,173,502,Olar Alexander,5,KARC,H6,Nyíregyháza (HUN),2024.1.27
7.82,0.0,175,506,Páli Bence,10,VEDAC,F2,Székesfehérvár (HUN),2024.1.21
7.82,0.0,-,506,Danka Gábor,10,HALAS AC,H5,Székesfehérvár (HUN),2024.1.21
7.82,0.0,175,506,Kiss Domonkos,5,Győri Atlétikai Club,H6,Budapest (HUN),2024.2.04
7.83,0.0,-,509,Páli Bence,10,VEDAC,H1,Székesfehérvár (HUN),2024.1.21
7.83,0.0,177,509,Kazinczy Levente,4,Salgótarjáni AC,H3,Nyíregyháza (HUN),2024.1.27
7.83,0.0,-,509,Weiner Áron,8,BHSE,H7,Budapest (HUN),2024.1.28
7.84,0.0,-,512,Balogh Benedek,9,Győri Atlétikai Club,H3,Székesfehérvár (HUN),2024.1.21
7.84,0.0,178,512,Zsiga Dániel,7,Győri Atlétikai Club,H8,Budapest (HUN),2024.1.28
7.84,0.0,-,512,Kiss András,8,SVSE,H2,Budapest (HUN),2024.2.04
7.85,0.0,179,515,Oravecz Kevin,8,Salgótarjáni AC,H5,Budapest (HUN),2024.1.28
7.85,0.0,179,515,Alexy Péter,10,Szombathelyi SI,H6,Budapest (HUN),2024.2.04
7.85,0.0,-,515,Weiner Áron,8,BHSE,H1,Nyíregyháza (HUN),2024.2.24
7.86,0.0,-,518,Balogh Benedek,9,Győri Atlétikai Club,F2,Budapest (HUN),2024.2.04
7.86,0.0,-,518,Balogh Benedek,9,Győri Atlétikai Club,H4,Budapest (HUN),2024.2.04
7.86,0.0,-,518,Alexy Péter,10,Szombathelyi SI,F2,Budapest (HUN),2024.2.04
7.86,0.0,-,518,Madaczki Bence,6,UTE,H1,Budapest (HUN),2024.2.04
7.86,0.0,181,518,Béres Sándor,70,TFSE,H6,Budapest (HUN),2024.2.1
7.87,0.0,-,523,Nyári Attila,9,ZALASZÁM-ZAC,H3,Székesfehérvár (HUN),2024.1.21
7.87,0.0,182,523,Kertész Zete,10,ARAK,H4,Budapest (HUN),2024.2.04
7.87,0.0,182,523,Chripkó Gergő,5,UTE,H1,Nyíregyháza (HUN),2024.2.24
7.87,0.0,-,523,Kiss András,8,SVSE,H1,Nyíregyháza (HUN),2024.2.24
7.88,0.0,184,527,Molnár Bence,0,Békési DAC,H4,Nyíregyháza (HUN),2024.1.27
7.88,0.0,-,527,Bagyinszki Simon,10,Viadukt SE,H4,Nyíregyháza (HUN),2024.1.27
7.88,0.0,-,527,Molnár Ádám,7,A-Plast Ikarus BSE,H2,Budapest (HUN),2024.2.04
7.88,0.0,184,527,Lukács Gergely,9,Dabasi AK,H2,Budapest (HUN),2024.2.04
7.88,0.0,184,527,Élő Barnabás,9,Pápai AC,H2,Budapest (HUN),2024.2.04
7.88,NWI,184,527,Lakatos Károly,76,Csepel TC,F1,Budapest (HUN),2024.3.02
7.89,0.0,188,533,Ksúz Domonkos,9,Győri Atlétikai Club,H1,Budapest (HUN),2024.2.04
7.91,0.0,-,534,Madaczki Bence,6,UTE,H8,Budapest (HUN),2024.1.28
7.91,0.0,189,534,Szabó Viktor,10,Csepel TC,H5,Budapest (HUN),2024.2.04
7.91,0.0,189,534,Spollár Dés,9,UTE,H5,Budapest (HUN),2024.2.04
7.91,0.0,189,534,Mátyus Vince,7,REAC SI SE,H2,Budapest (HUN),2024.2.1
7.92,0.0,192,538,Indaia Jackie,3,FTC,H6,Nyíregyháza (HUN),2024.1.2
7.92,0.0,192,538,Kiss Bendegúz,9,Szekszárdi Sportközpont,H2,Székesfehérvár (HUN),2024.1.21
7.92,0.0,192,538,Kovács Máté,9,UTE,H1,Nyíregyháza (HUN),2024.1.27
7.92,0.0,-,538,Bagyinszki Simon,10,Viadukt SE,H3,Budapest (HUN),2024.2.04
7.93,0.0,195,542,Hartmann István,11,TSC-Geotech,F2,Székesfehérvár (HUN),2024.1.21
7.93,0.0,-,542,Páli Bence,10,VEDAC,H3,Budapest (HUN),2024.2.04
7.94,0.0,-,544,Kertész Zete,10,ARAK,H4,Székesfehérvár (HUN),2024.1.21
7.94,0.0,-,544,Hartmann István,11,TSC-Geotech,F6,Budapest (HUN),2024.2.04
7.94,0.0,196,544,Márton Ferenc,1,PSN - Pécsi Sportiskola,CE1,Budapest (HUN),2024.2.1
7.95,0.0,-,547,Madaczki Bence,6,UTE,H7,Nyíregyháza (HUN),2024.1.2
7.95,NWI,197,547,Monostori Ákos,75,A-Plast Ikarus BSE,F2,Budapest (HUN),2024.3.02
7.96,0.0,198,549,Farda Hunor,9,Szolnoki SC-SI,H6,Budapest (HUN),2024.2.04
7.96,0.0,198,549,Kontha Csanád,8,FTC,H5,Nyíregyháza (HUN),2024.2.24
7.97,0.0,200,551,Ferencz Barnabás,6,ARAK,H5,Székesfehérvár (HUN),2024.1.21
7.97,0.0,-,551,Kiss Domonkos,5,Győri Atlétikai Club,H1,Budapest (HUN),2024.1.28
7.97,0.0,-,551,Miklós Márk,6,PVSK,H6,Budapest (HUN),2024.2.04
7.98,0.0,-,554,Kiss András,8,SVSE,H6,Székesfehérvár (HUN),2024.1.21
7.99,0.0,201,555,Udvarácz Zorán,6,PSN - Pécsi Sportiskola,CE1,Budapest (HUN),2024.2.1
7.99,0.0,-,555,Farkas Bence,2,KARC,H3,Nyíregyháza (HUN),2024.2.17
8.0,0.0,-,557,Ksúz Domonkos,9,Győri Atlétikai Club,H4,Budapest (HUN),2024.1.28
8.0,0.0,-,557,Indaia Jackie,3,FTC,H10,Budapest (HUN),2024.1.28
8.0,0.0,-,557,Oravecz Kevin,8,Salgótarjáni AC,H2,Nyíregyháza (HUN),2024.2.24
8.01,0.0,202,560,Kovács Endre,7,ARAK,H3,Székesfehérvár (HUN),2024.1.21
8.01,0.0,202,560,Balogh Kevin,9,TSC-Geotech,H1,Székesfehérvár (HUN),2024.1.21
8.01,0.0,-,560,Alexy Péter,10,Szombathelyi SI,H5,Székesfehérvár (HUN),2024.1.21
8.01,0.0,202,560,Káldi Ernő,10,MMAC,H2,Székesfehérvár (HUN),2024.1.21
8.01,0.0,202,560,Fekete Milán,11,BHSE,F2,Budapest (HUN),2024.2.04
8.01,0.0,-,560,Káldi Ernő,10,MMAC,H1,Budapest (HUN),2024.2.04
8.02,0.0,-,566,Miklós Márk,6,PVSK,H11,Budapest (HUN),2024.1.28
8.03,0.0,206,567,Gaál Tamás,9,Veresegyház VSK,H3,Budapest (HUN),2024.2.04
8.04,0.0,207,568,Kútsági Bálint,80,MAFC,CE1,Budapest (HUN),2024.2.1
8.05,0.0,-,569,Kapocs Bence,10,HALAS AC,H4,Székesfehérvár (HUN),2024.1.21
8.05,0.0,208,569,Hallósy Zsolt,71,SZVSE,F1,Budapest (HUN),2024.3.02
8.06,0.0,209,571,Máté Zalán,8,Viadukt SE,H5,Budapest (HUN),2024.2.04
8.06,0.0,-,571,Balogh Kevin,9,TSC-Geotech,H3,Budapest (HUN),2024.2.04
8.07,0.0,210,573,Nagy Zsombor,10,NYSC,H6,Nyíregyháza (HUN),2024.1.2
8.08,0.0,211,574,Kamocsár László,85,BHSE,F1,Budapest (HUN),2024.3.02
