Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
2:03.00,1,1,Kéri Bianka,94,VEDAC,F1,Bécs (AUT),2016.1.3
2:04.09,-,2,Kéri Bianka,94,VEDAC,F,Linz (AUT),2016.2.12
2:07.42,-,3,Kéri Bianka,94,VEDAC,F2,Budapest (HUN),2016.2.21
2:11.51,2,4,Apáthy Sophie,91,Vasas,F2,Budapest (HUN),2016.2.21
2:12.93,3,5,Takács Eliza,98,Győri Atlétikai Club,F,Pozsony (SVK),2016.1.31
2:13.08,4,6,Palásti Luca,96,DSC-SI,F2,Budapest (HUN),2016.2.21
2:13.78,5,7,Budai Boglárka,99,ARAK,F2,Budapest (HUN),2016.2.28
2:13.93,-,8,Apáthy Sophie,91,Vasas,F3,Budapest (HUN),2016.1.3
2:13.96,-,9,Takács Eliza,98,Győri Atlétikai Club,F2,Budapest (HUN),2016.2.21
2:14.24,6,10,Novák Natália,98,Békéscsabai AC,F,Budapest (HUN),2016.2.28
2:14.77,-,11,Takács Eliza,98,Győri Atlétikai Club,F,Budapest (HUN),2016.2.28
2:15.43,7,12,Punk Adrienn,0,ARAK,F2,Budapest (HUN),2016.2.28
2:15.47,-,13,Novák Natália,98,Békéscsabai AC,F2,Budapest (HUN),2016.2.21
2:15.64,-,14,Punk Adrienn,0,ARAK,F2,Budapest (HUN),2016.2.13
2:15.72,8,15,Perjés Fanni,93,BEAC,F1,Budapest (HUN),2016.2.21
2:15.73,-,16,Palásti Luca,96,DSC-SI,F3,Budapest (HUN),2016.1.3
2:16.09,9,17,Varga Dorottya,93,FOOTOUR S.E. TATA,F1,Budapest (HUN),2016.2.21
2:16.13,-,18,Perjés Fanni,93,BEAC,F2,Budapest (HUN),2016.2.13
2:16.20,10,19,Erdélyi Katinka,0,Győri Atlétikai Club,F1,Budapest (HUN),2016.2.21
2:16.23,-,20,Budai Boglárka,99,ARAK,F2,Budapest (HUN),2016.2.13
2:16.47,-,21,Erdélyi Katinka,0,Győri Atlétikai Club,F2,Budapest (HUN),2016.2.28
2:16.66,11,22,Darabos Aliz,99,ARAK,F1,Budapest (HUN),2016.2.13
2:17.84,-,23,Palásti Luca,96,DSC-SI,F,Budapest (HUN),2016.2.06
2:17.96,12,24,Zajovics Nóra,94,Győri Atlétikai Club,F3,Budapest (HUN),2016.1.3
2:18.02,-,25,Erdélyi Katinka,0,Győri Atlétikai Club,F2,Budapest (HUN),2016.2.13
2:18.02,13,25,Kocsis Anna,96,SZVSE,F1,Budapest (HUN),2016.2.21
2:18.03,14,27,Hajdú Bettina,2,DSC-SI,F4,Budapest (HUN),2016.2.07
2:18.48,-,28,Erdélyi Katinka,0,Győri Atlétikai Club,F,Budapest (HUN),2016.2.06
2:18.48,15,28,Zsivoczky-Farkas Györgyi,85,BHSE,CE,"Portland, OR (USA)",2016.3.18
