Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
8:14.85,1,1,Gregor László,92,Békéscsabai AC,F,Budapest (HUN),2016.8.19
8:24.34,2,2,Vindics Balázs,94,UTE,F,Budapest (HUN),2016.8.19
8:25.55,3,3,Szögi István,95,VEDAC,F,Budapest (HUN),2016.8.19
8:27.40,4,4,Farkas Dárius,91,BEAC,F,Budapest (HUN),2016.8.19
8:30.35,5,5,Szalai Benjamin,92,VEDAC,F1,"Winston Salem, NC (USA)",2016.3.19
8:36.30,6,6,Galamb Csaba,94,KARC,F,Budapest (HUN),2016.8.19
8:42.69,7,7,Molnár Ákos,91,Vasas,F,Budapest (HUN),2016.8.19
8:44.25,8,8,Bertalan Renátó,97,VEDAC,F,Budapest (HUN),2016.8.19
8:45.18,9,9,Szemerei Levente,0,Szekszárdi Sportközpont,F,Budapest (HUN),2016.8.19
8:49.68,10,10,Kisházi László,92,KSI SE,F,Budapest (HUN),2016.8.19
8:49.73,11,11,Dénes Ervin,96,A-Plast Ikarus BSE,F,Budapest (HUN),2016.8.19
8:54.27,-,12,Szemerei Levente,0,Szekszárdi Sportközpont,F,Miskolc (HUN),2016.7.03
8:55.52,-,13,Szemerei Levente,0,Szekszárdi Sportközpont,F,Székesfehérvár (HUN),2016.5.29
8:55.74,12,14,Hallósy Levente,99,Titán TC,F,Senta (SRB),2016.5.07
8:56.95,13,15,Nick Márton,97,VEDAC,F,Budapest (HUN),2016.8.19
8:57.83,-,16,Nick Márton,97,VEDAC,F,Székesfehérvár (HUN),2016.5.29
8:58.21,-,17,Hallósy Levente,99,Titán TC,F,Brno (CZE),2016.6.11
8:59.56,14,18,Deák Bálint,97,Szekszárdi Sportközpont,F,Budapest (HUN),2016.8.19
8:59.79,15,19,Lendvai András,98,Győri Atlétikai Club,F,Székesfehérvár (HUN),2016.5.29
8:59.85,-,20,Hallósy Levente,99,Titán TC,F,Székesfehérvár (HUN),2016.5.29
9:00.06,16,21,Nagy Dániel,99,A-Plast Ikarus BSE,F,Budapest (HUN),2016.6.18
9:01.57,-,22,Nagy Dániel,99,A-Plast Ikarus BSE,F,Miskolc (HUN),2016.7.03
9:03.63,17,23,Karai Levente,0,,F,Székesfehérvár (HUN),2016.5.29
9:04.75,-,24,Bertalan Renátó,97,VEDAC,F,Székesfehérvár (HUN),2016.5.29
9:05.16,-,25,Szögi István,95,VEDAC,F,"Riverside, CA (USA)",2016.3.26
9:05.35,-,26,Nagy Dániel,99,A-Plast Ikarus BSE,F,Budapest (HUN),2016.5.01
9:06.12,18,27,Kovács Balázs,0,A-Plast Ikarus BSE,F,Miskolc (HUN),2016.7.03
9:07.19,-,28,Kovács Balázs,0,A-Plast Ikarus BSE,F,Budapest (HUN),2016.6.18
9:07.95,19,29,Csereklei Krisztián,0,Szekszárdi Sportközpont,F,Miskolc (HUN),2016.7.03
9:08.38,-,30,Kovács Balázs,0,A-Plast Ikarus BSE,F,Budapest (HUN),2016.5.01
9:09.51,20,31,Palkovits István,0,KARC,F,Miskolc (HUN),2016.7.03
9:09.59,21,32,Zarnóczai Zalán,97,Keszthely VDSE,F,Székesfehérvár (HUN),2016.5.29
9:09.70,22,33,Tárnai Bálint,99,,F,Székesfehérvár (HUN),2016.5.29
9:10.49,23,34,Dénes Mátyás,98,A-Plast Ikarus BSE,F,Székesfehérvár (HUN),2016.5.29
9:11.75,24,35,Horváth Csongor,0,A-Plast Ikarus BSE,F,Székesfehérvár (HUN),2016.5.29
9:11.75,24,35,Tóth Róbert,97,Miskolci Sportiskola,F,Székesfehérvár (HUN),2016.5.29
9:13.34,-,37,Palkovits István,0,KARC,F,Budapest (HUN),2016.6.18
9:14.05,-,38,Palkovits István,0,KARC,F,Brno (CZE),2016.6.11
9:16.52,-,39,Nagy Dániel,99,A-Plast Ikarus BSE,F,Székesfehérvár (HUN),2016.5.29
9:16.78,26,40,Apáti Bence,1,Békéscsabai AC,F,Székesfehérvár (HUN),2016.9.11
9:17.05,27,41,Diószegi Dávid,98,Békéscsabai AC,F,Budapest (HUN),2016.8.19
9:19.02,28,42,Szabó Áron,0,Békéscsabai AC,F,Miskolc (HUN),2016.7.03
9:19.08,-,43,Apáti Bence,1,Békéscsabai AC,F,Trnava (SVK),2016.9.24
9:19.76,-,44,Nagy Dániel,99,A-Plast Ikarus BSE,F,Budapest (HUN),2016.8.19
9:21.92,-,45,Palkovits István,0,KARC,F,Székesfehérvár (HUN),2016.5.29
9:22.54,29,46,Dévay Zsombor,0,DSC-SI,F,Székesfehérvár (HUN),2016.5.29
9:22.85,-,47,Kovács Balázs,0,A-Plast Ikarus BSE,F,Budapest (HUN),2016.8.19
9:25.88,30,48,Szőke Balázs,1,DSC-SI,F,Székesfehérvár (HUN),2016.9.11
9:26.04,-,49,Szőke Balázs,1,DSC-SI,F,Trnava (SVK),2016.9.24
9:26.22,31,50,Jacsev Sámuel,98,SZoESE,F,Székesfehérvár (HUN),2016.5.29
9:27.10,32,51,Hegedűs László,99,KARC,F,Miskolc (HUN),2016.7.03
9:27.56,33,52,Bácskai Bence,0,UTE,F,Budapest (HUN),2016.5.01
9:27.83,-,53,Diószegi Dávid,98,Békéscsabai AC,F,Székesfehérvár (HUN),2016.5.29
9:27.86,34,54,Holecskó Máté,99,NYSC,F,Budapest (HUN),2016.6.18
9:27.87,35,55,Baranyai Artúr,0,PSN - Pécsi Sportiskola,F,Miskolc (HUN),2016.7.03
9:27.88,36,56,Iván Levente,0,Miskolci Sportiskola,F,Miskolc (HUN),2016.7.03
9:28.48,-,57,Szőke Balázs,1,DSC-SI,F,Veszprém (HUN),2016.6.12
9:30.53,-,58,Baranyai Artúr,0,PSN - Pécsi Sportiskola,F,Budapest (HUN),2016.5.01
9:30.85,-,59,Szőke Balázs,1,DSC-SI,F,Budapest (HUN),2016.5.01
9:30.88,-,60,Iván Levente,0,Miskolci Sportiskola,F,Budapest (HUN),2016.5.01
9:30.99,37,61,Izbéki Balázs,98,TSC-Geotech,F,Székesfehérvár (HUN),2016.5.29
9:31.45,-,62,Szőke Balázs,1,DSC-SI,F,Debrecen (HUN),2016.7.1
9:31.58,-,63,Holecskó Máté,99,NYSC,F,Székesfehérvár (HUN),2016.5.29
9:32.08,38,64,Vajkovics Ferenc,1,Veresegyház VSK,F,Veszprém (HUN),2016.6.12
9:34.31,39,65,Józsa Bence,97,BHSE,F,Székesfehérvár (HUN),2016.5.29
9:34.61,40,66,Tóth Boldizsár,1,DOVASE,F,Debrecen (HUN),2016.7.1
9:35.12,-,67,Baranyai Artúr,0,PSN - Pécsi Sportiskola,F,Székesfehérvár (HUN),2016.5.29
9:35.5h,-,68,Zarnóczai Zalán,97,Keszthely VDSE,F,Zalaegerszeg (HUN),2016.4.23
9:37.70,-,69,Tóth Boldizsár,1,DOVASE,F,Veszprém (HUN),2016.6.12
9:38.38,41,70,Háder Olivér,1,TSC-Geotech,F,Debrecen (HUN),2016.7.1
9:40.44,42,71,Paár Balázs,0,Győri Atlétikai Club,F,Miskolc (HUN),2016.7.03
9:41.09,43,72,Babinyecz Ákos,1,Csepeli DAC,F,Debrecen (HUN),2016.7.1
9:42.20,44,73,Kovács Ruben,0,VEDAC,F,Budapest (HUN),2016.5.01
9:43.71,45,74,Kepes Máté,0,HSZSE,F,Székesfehérvár (HUN),2016.5.29
9:46.93,46,75,Falusy Dániel,0,Budaörsi DSE,F,Székesfehérvár (HUN),2016.5.29
9:47.49,-,76,Falusy Dániel,0,Budaörsi DSE,F,Budapest (HUN),2016.5.01
9:48.22,47,77,Tóth Mihály,97,BHSE,F,Budapest (HUN),2016.8.19
9:48.65,-,78,Paár Balázs,0,Győri Atlétikai Club,F,Székesfehérvár (HUN),2016.5.29
9:50.11,-,79,Háder Olivér,1,TSC-Geotech,F,Budapest (HUN),2016.5.01
