Eredmény,Szél,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
11.67,1.2,31,55,Magyar Nóra,3,NYSC,H1,Debrecen (HUN),2016.7.09
11.73,-1.4,32,56,Herczeg Sára,3,Tiszaújvárosi SC,F1,Tiszaújváros (HUN),2016.4.3
11.73,-0.8,-,56,Krámer Zita,3,A-Plast Ikarus BSE,H1,Budapest (HUN),2016.6.24
11.73,-0.8,32,56,Záhonyi Bori,3,Albertirsai SE,H1,Budapest (HUN),2016.6.24
11.74,-0.8,34,59,Szigetvári Hanna,3,ARAK,H1,Budapest (HUN),2016.6.24
11.78,0.4,35,60,Németh Réka,3,Győri Atlétikai Club,H3,Budapest (HUN),2016.6.24
11.81,0.0,36,61,Kuba Jázmin,3,ZALASZÁM-ZAC,H2,Budapest (HUN),2016.6.24
11.81,-1.7,-,61,Szigetvári Hanna,3,ARAK,H3,Debrecen (HUN),2016.7.09
11.82,-1.7,-,63,Novák Kíra,3,MATE - GEAC,H3,Debrecen (HUN),2016.7.09
11.87,-0.8,37,64,Szekeres Nóra,3,ZALASZÁM-ZAC,H1,Budapest (HUN),2016.6.24
11.88,-0.6,38,65,Czeczon Csenge,3,A-Plast Ikarus BSE,H5,Debrecen (HUN),2016.7.09
11.92,-0.1,39,66,Lénárt Boglárka,3,DSC-SI,F2,Tiszaújváros (HUN),2016.4.3
11.94,-0.8,-,67,Czeczon Csenge,3,A-Plast Ikarus BSE,H1,Budapest (HUN),2016.6.24
11.95,-0.6,40,68,Péntek Sára,3,Titán TC,H5,Debrecen (HUN),2016.7.09
12.04,-1.7,41,69,Paszternák Dóra,3,Titán TC,H4,Debrecen (HUN),2016.7.09
12.04,1.2,41,69,Gálpál Zsófia,3,A-Plast Ikarus BSE,H1,Debrecen (HUN),2016.7.09
12.08,-0.1,43,71,Nagy Eszter,3,Miskolci Sportiskola,F2,Tiszaújváros (HUN),2016.4.3
12.09,0.4,44,72,Váradi Daniella,3,MTK Budapest,H3,Budapest (HUN),2016.6.24
12.1,-1.7,-,73,Lénárt Boglárka,3,DSC-SI,H4,Debrecen (HUN),2016.7.09
12.13,-0.6,-,74,Váradi Daniella,3,MTK Budapest,H5,Debrecen (HUN),2016.7.09
12.13,-1.7,45,74,Zun Panna,3,FTC,H3,Debrecen (HUN),2016.7.09
12.16,0.0,46,76,Szabó Laura,2,Keszthely VDSE,H2,Budapest (HUN),2016.6.24
12.2,-1.7,47,77,Almási Szonja,3,Titán TC,H3,Debrecen (HUN),2016.7.09
12.36,-0.8,48,78,Horváth Fanni,3,UTE,H1,Budapest (HUN),2016.6.24
12.4,-1.4,49,79,Kocsis Judit,3,Hajdúböszörményi TE,F1,Tiszaújváros (HUN),2016.4.3
12.49,0.0,-,80,Horváth Fanni,3,UTE,F3,Tiszaújváros (HUN),2016.4.3
12.6,0.0,50,81,Pitti Panna,3,Miskolci Sportiskola,F3,Tiszaújváros (HUN),2016.4.3
12.63,-0.1,51,82,Stadler Bettina,3,Tiszaújvárosi SC,F2,Tiszaújváros (HUN),2016.4.3
13.4,-1.4,52,83,Kovács Dóra,3,Dunakeszi VSE,F1,Tiszaújváros (HUN),2016.4.3
10.23,-0.1,1,1,Skriván Bíbor,3,PSN - Pécsi Sportiskola,F1,Genève (SUI),2017.6.1
10.38,0.5,2,2,Szűcs Bianka,4,Budaörsi DSE,F1,Budapest (HUN),2017.7.08
10.54,0.5,3,3,Czepanecz Zsófi,4,ARAK,F1,Budapest (HUN),2017.7.08
10.55,0.5,4,4,Könyves Kitti,4,Pápai AC,F1,Budapest (HUN),2017.7.08
10.56,0.5,5,5,Kocsis Anna,4,Szolnoki SC-SI,F1,Budapest (HUN),2017.7.08
10.59,0.6,-,6,Czepanecz Zsófi,4,ARAK,H5,Budapest (HUN),2017.7.08
10.61,1.6,6,7,Szabó Gréta,4,ARAK,H8,Budapest (HUN),2017.7.08
10.65,-0.2,-,8,Könyves Kitti,4,Pápai AC,H4,Budapest (HUN),2017.7.08
10.67,0.5,-,9,Szabó Gréta,4,ARAK,F1,Budapest (HUN),2017.7.08
10.69,0.3,-,10,Szűcs Bianka,4,Budaörsi DSE,F4,Tiszaújváros (HUN),2017.4.29
10.72,-0.2,-,11,Kocsis Anna,4,Szolnoki SC-SI,H4,Budapest (HUN),2017.7.08
10.77,0.5,7,12,Grubits Liliána,4,ARAK,F1,Budapest (HUN),2017.7.08
10.78,0.5,8,13,Botos Katalin,4,Csepeli DAC,F1,Budapest (HUN),2017.7.08
10.8,1.6,9,14,Romsics Nóra,4,FTC,H8,Budapest (HUN),2017.7.08
10.84,-0.2,-,15,Grubits Liliána,4,ARAK,H4,Budapest (HUN),2017.7.08
10.85,1.3,-,16,Botos Katalin,4,Csepeli DAC,H3,Budapest (HUN),2017.7.08
10.86,0.5,-,17,Romsics Nóra,4,FTC,F1,Budapest (HUN),2017.7.08
10.92,0.0,10,18,Carrol Júlia,4,Vasas,F2,Budapest (HUN),2017.7.08
10.93,1.3,11,19,Kovács Anna,4,ZALASZÁM-ZAC,H3,Budapest (HUN),2017.7.08
10.94,0.0,-,20,Kovács Anna,4,ZALASZÁM-ZAC,F2,Budapest (HUN),2017.7.08
10.95,-0.9,-,21,Carrol Júlia,4,Vasas,H6,Budapest (HUN),2017.7.08
10.95,0.0,12,21,Gazsó Sára,4,Hernádi KA,F2,Budapest (HUN),2017.7.08
10.98,-0.9,13,23,Carroll Anna,4,Vasas,H6,Budapest (HUN),2017.7.08
11.01,0.7,14,24,Buzga Beatrix,4,NYSC,H2,Budapest (HUN),2017.7.08
11.03,0.0,15,25,Veres Gréta,4,Budaörsi DSE,F2,Budapest (HUN),2017.7.08
11.05,1.6,16,26,Nyilasi Diána,4,MTK Budapest,H8,Budapest (HUN),2017.7.08
11.06,1.3,17,27,Borsányi Nóra,4,Vasas,H3,Budapest (HUN),2017.7.08
11.06,0.6,17,27,Fein Jázmin,4,ARAK,H5,Budapest (HUN),2017.7.08
11.08,0.0,-,29,Buzga Beatrix,4,NYSC,F2,Budapest (HUN),2017.7.08
11.1,0.7,19,30,Kupi Vanda,4,KSI SE,H2,Budapest (HUN),2017.7.08
11.13,0.0,-,31,Carroll Anna,4,Vasas,F2,Budapest (HUN),2017.7.08
11.19,-0.9,20,32,Kozák Léna,4,HÓDIÁK SE,H6,Budapest (HUN),2017.7.08
11.2,0.6,21,33,Kucsma Kinga,4,Miskolci Sportiskola,H5,Budapest (HUN),2017.7.08
11.23,1.6,22,34,Tóth Abigél,4,ARAK,H8,Budapest (HUN),2017.7.08
11.23,0.0,22,34,Tóth Klaudia,4,Miskolci Sportiskola,F2,Budapest (HUN),2017.7.08
11.25,1.6,24,36,Gyüre Emese,4,Hajós Alfréd DSE,F1,Tiszaújváros (HUN),2017.4.29
11.27,1.1,25,37,Lippai Tünde,4,MATE - GEAC,F2,Tiszaújváros (HUN),2017.4.29
11.33,1.6,26,38,T. Kovács Adrienn,4,FTC,H8,Budapest (HUN),2017.7.08
11.34,0.0,-,39,Nyilasi Diána,4,MTK Budapest,F2,Budapest (HUN),2017.7.08
11.37,0.6,27,40,Gál Nikolett,4,Miskolci Sportiskola,H5,Budapest (HUN),2017.7.08
11.37,1.6,27,40,Tóth Alexandra,4,Csömöri Sport Kft.,H8,Budapest (HUN),2017.7.08
11.4,0.6,29,42,Kováts Fanni,4,MTK Budapest,H5,Budapest (HUN),2017.7.08
11.4,-0.8,29,42,Pasztercsák Lili,4,DSC-SI,H7,Budapest (HUN),2017.7.08
11.46,1.1,31,44,Kovács Viktória,4,Dunakeszi VSE,F2,Tiszaújváros (HUN),2017.4.29
11.5,0.3,32,45,Szabó Blanka,4,KSI SE,F4,Tiszaújváros (HUN),2017.4.29
11.51,-0.9,33,46,Bánhegyi-Zsidó Emma,4,NYSC,H6,Budapest (HUN),2017.7.08
11.51,-0.9,33,46,Horváth Zsófi,4,Reménység Vác,H6,Budapest (HUN),2017.7.08
11.55,-0.8,35,48,Takács Fanni,4,Tiszaújvárosi SC,H7,Budapest (HUN),2017.7.08
11.56,1.1,36,49,Kiss Alexa,4,Egri Sportiskola SE,F2,Tiszaújváros (HUN),2017.4.29
11.57,1.3,37,50,Makovecz Virág,4,ZALASZÁM-ZAC,H3,Budapest (HUN),2017.7.08
11.59,0.7,38,51,Vas Lídia,4,FTC,H2,Budapest (HUN),2017.7.08
11.62,-0.2,39,52,Illés Nikolett,4,Tiszaújvárosi SC,H4,Budapest (HUN),2017.7.08
11.64,-0.9,40,53,Nagy Georgina,4,Győri Atlétikai Club,H6,Budapest (HUN),2017.7.08
11.69,1.6,41,54,Horváth Domnika,4,Tiszaújvárosi SC,F1,Tiszaújváros (HUN),2017.4.29
11.69,-0.8,41,54,Palásti-Annabring Csenge,4,SZVSE,H7,Budapest (HUN),2017.7.08
11.71,-0.4,-,56,Tóth Klaudia,4,Miskolci Sportiskola,F3,Tiszaújváros (HUN),2017.4.29
11.71,-0.2,43,56,Nonn Eszter,4,A-Plast Ikarus BSE,H4,Budapest (HUN),2017.7.08
11.74,-0.4,44,58,Tóth Laura,4,POSTÁS SE,F3,Tiszaújváros (HUN),2017.4.29
11.75,-0.8,45,59,Stolk Flóra,4,Vasas,H7,Budapest (HUN),2017.7.08
11.76,1.6,-,60,Veres Gréta,4,Budaörsi DSE,F1,Tiszaújváros (HUN),2017.4.29
11.82,1.6,46,61,Veszprémi Rebeka,4,A-Plast Ikarus BSE,H8,Budapest (HUN),2017.7.08
11.83,0.7,47,62,Tóth Georgina,4,Albertirsai SE,H2,Budapest (HUN),2017.7.08
11.83,-0.2,47,62,Gábori Júlia,4,A-Plast Ikarus BSE,H4,Budapest (HUN),2017.7.08
11.85,-0.4,49,64,Rácz Lili,4,DSC-SI,F3,Tiszaújváros (HUN),2017.4.29
11.85,1.1,49,64,Nagypál Zsófia,4,Egri Sportiskola SE,F2,Tiszaújváros (HUN),2017.4.29
11.85,0.7,49,64,Erős Amina,4,Tiszaújvárosi SC,H2,Budapest (HUN),2017.7.08
11.86,-0.8,52,67,Simon Szonja,4,ARAK,H7,Budapest (HUN),2017.7.08
11.87,1.3,53,68,Kovács Luca,4,Győri Atlétikai Club,H3,Budapest (HUN),2017.7.08
11.88,-0.8,54,69,Pölös Csenge,4,FTC,H7,Budapest (HUN),2017.7.08
11.89,1.3,55,70,Kiss Kiara,4,A-Plast Ikarus BSE,H3,Budapest (HUN),2017.7.08
11.92,-0.4,-,71,Vas Lídia,4,FTC,F3,Tiszaújváros (HUN),2017.4.29
11.96,0.6,56,72,Jócsák Gréta,4,DSC-SI,H5,Budapest (HUN),2017.7.08
11.97,0.3,-,73,Tóth Georgina,4,Albertirsai SE,F4,Tiszaújváros (HUN),2017.4.29
11.99,0.6,57,74,Várkonyi Dorottya,4,UTE,F5,Tiszaújváros (HUN),2017.4.29
12.01,0.7,58,75,Morauszki Ramóna,4,NYSC,H2,Budapest (HUN),2017.7.08
12.07,0.6,59,76,Nemoda Lilla,4,UTE,H5,Budapest (HUN),2017.7.08
12.09,-0.8,60,77,Schwardy Adél,4,MTK Budapest,H7,Budapest (HUN),2017.7.08
12.13,0.3,61,78,Regős Fanni,4,Miskolci Sportiskola,F4,Tiszaújváros (HUN),2017.4.29
12.15,0.6,62,79,Szekeres Léna,4,UTE,F5,Tiszaújváros (HUN),2017.4.29
12.21,0.7,63,80,Emődi Viktória,4,Tiszaújvárosi SC,H2,Budapest (HUN),2017.7.08
12.27,-0.2,64,81,Kókai Adél,4,A-Plast Ikarus BSE,H4,Budapest (HUN),2017.7.08
12.33,1.6,-,82,Erős Amina,4,Tiszaújvárosi SC,F1,Tiszaújváros (HUN),2017.4.29
12.36,1.6,-,83,Emődi Viktória,4,Tiszaújvárosi SC,F1,Tiszaújváros (HUN),2017.4.29
12.63,0.6,65,84,Szatmári Dorka,4,UTE,F5,Tiszaújváros (HUN),2017.4.29
12.64,0.3,66,85,Szabó Luca,4,A-Plast Ikarus BSE,F4,Tiszaújváros (HUN),2017.4.29
13.12,0.6,67,86,Zsivora Alexa,4,UTE,F5,Tiszaújváros (HUN),2017.4.29
13.2,1.3,68,87,Murvai-Kiss Gertrúd,4,Győri Atlétikai Club,H3,Budapest (HUN),2017.7.08
10.61,+0.1,1,1,Kratochwill Réka,5,FTC,F1,Miskolc (HUN),2018.7.14
10.69,+0.1,2,2,Frei Nóra,5,Szekszárdi Sportközpont,F1,Miskolc (HUN),2018.7.14
10.69,+0.3,-,2,Kratochwill Réka,5,FTC,H3,Miskolc (HUN),2018.7.14
10.75,+0.6,3,4,Szabados Kamilla,5,A-Plast Ikarus BSE,H6,Miskolc (HUN),2018.7.14
10.76,+0.1,4,5,Fekete Júlia,5,Tapolcai SE,F1,Miskolc (HUN),2018.7.14
10.86,+0.1,-,6,Szabados Kamilla,5,A-Plast Ikarus BSE,F1,Miskolc (HUN),2018.7.14
10.86,-0.2,-,6,Frei Nóra,5,Szekszárdi Sportközpont,H5,Miskolc (HUN),2018.7.14
10.86,+0.2,-,6,Fekete Júlia,5,Tapolcai SE,H1,Miskolc (HUN),2018.7.14
10.87,+0.1,5,9,Szédelyi Martina,5,MMAC,F1,Miskolc (HUN),2018.7.14
10.87,+0.1,5,9,Ritter Lola,5,ARAK,F1,Miskolc (HUN),2018.7.14
10.91,+0.6,7,11,Éva Viktória,5,DOVASE,H6,Miskolc (HUN),2018.7.14
10.94,+0.1,8,12,Hevesi Flóra,5,Csepeli DAC,F1,Miskolc (HUN),2018.7.14
10.94,+0.2,-,12,Hevesi Flóra,5,Csepeli DAC,H1,Miskolc (HUN),2018.7.14
10.95,+0.2,-,14,Szédelyi Martina,5,MMAC,H2,Miskolc (HUN),2018.7.14
11.02,+0.1,-,15,Éva Viktória,5,DOVASE,F1,Miskolc (HUN),2018.7.14
11.07,-0.2,-,16,Ritter Lola,5,ARAK,H5,Miskolc (HUN),2018.7.14
11.08,+0.6,9,17,Marcos-Figueredo Anais,5,KSI SE,H6,Miskolc (HUN),2018.7.14
11.1,+0.3,10,18,Schein Kata,5,ZALASZÁM-ZAC,H3,Miskolc (HUN),2018.7.14
11.12,-0.2,11,19,Erát Dalma,5,PSN - Pécsi Sportiskola,H5,Miskolc (HUN),2018.7.14
11.12,+0.6,11,19,Zele Boglárka,5,A-Plast Ikarus BSE,H6,Miskolc (HUN),2018.7.14
11.13,+0.2,13,21,Vasvári Boglárka,5,NYSC,H2,Miskolc (HUN),2018.7.14
11.15,+0.2,14,22,Halász Ajsa,5,Győri Atlétikai Club,H2,Miskolc (HUN),2018.7.14
11.16,-0.6,-,23,Marcos-Figueredo Anais,5,KSI SE,F2,Miskolc (HUN),2018.7.14
11.18,+0.2,15,24,Kenyeres Jázmin,5,Csepeli DAC,H1,Miskolc (HUN),2018.7.14
11.19,+0.6,16,25,Németh Anna,5,KARC,H6,Miskolc (HUN),2018.7.14
11.19,-0.6,-,26,Schein Kata,5,ZALASZÁM-ZAC,F2,Miskolc (HUN),2018.7.14
11.19,-0.6,-,27,Zele Boglárka,5,A-Plast Ikarus BSE,F2,Miskolc (HUN),2018.7.14
11.21,0.0,17,28,Molnár Eszter,5,A-Plast Ikarus BSE,F1,Tiszaújváros (HUN),2018.4.28
11.23,-0.2,18,29,Sipos Dana,5,TSC-Geotech,H5,Miskolc (HUN),2018.7.14
11.3,-0.6,-,30,Vasvári Boglárka,5,NYSC,F2,Miskolc (HUN),2018.7.14
11.31,-0.2,19,31,Mázsa Izabella,5,UTE,H4,Miskolc (HUN),2018.7.14
11.31,+0.3,19,31,Maródi Dorka,5,Szolnoki SC-SI,H3,Miskolc (HUN),2018.7.14
11.32,-1.2,-,33,Szabados Kamilla,5,A-Plast Ikarus BSE,F5,Tiszaújváros (HUN),2018.4.28
11.32,+0.2,21,33,Gyenis Luca,5,BSC,H1,Miskolc (HUN),2018.7.14
11.33,-0.2,22,35,Simon Zsuzsanna,5,Miskolci Sportiskola,H5,Miskolc (HUN),2018.7.14
11.33,-0.2,22,35,Kiss Eszter,5,Tiszaújvárosi SC,H5,Miskolc (HUN),2018.7.14
11.34,-0.6,-,37,Halász Ajsa,5,Győri Atlétikai Club,F2,Miskolc (HUN),2018.7.14
11.36,-1.0,-,38,Kiss Eszter,5,Tiszaújvárosi SC,F4,Tiszaújváros (HUN),2018.4.28
11.36,+0.6,24,38,Locskai Anna,5,PSN - Pécsi Sportiskola,H6,Miskolc (HUN),2018.7.14
11.36,+0.6,24,38,Szabó Beáta,5,Dunakeszi VSE,H6,Miskolc (HUN),2018.7.14
11.39,-0.5,-,41,Mázsa Izabella,5,UTE,F2,Tiszaújváros (HUN),2018.4.28
11.39,+0.2,26,41,Katona Menta,5,A-Plast Ikarus BSE,H2,Miskolc (HUN),2018.7.14
11.39,-0.6,-,43,Németh Anna,5,KARC,F2,Miskolc (HUN),2018.7.14
11.4,-0.5,27,44,Kalmár Alíz,5,UTE,F2,Tiszaújváros (HUN),2018.4.28
11.4,0.0,27,44,Kovács Rita,5,A-Plast Ikarus BSE,F1,Tiszaújváros (HUN),2018.4.28
11.4,+0.2,27,44,Hafner Emma,5,MSZTSE,H2,Miskolc (HUN),2018.7.14
11.4,-0.6,-,47,Erát Dalma,5,PSN - Pécsi Sportiskola,F2,Miskolc (HUN),2018.7.14
11.41,+0.2,30,48,Lőkös Flóra,5,Miskolci Sportiskola,H2,Miskolc (HUN),2018.7.14
11.42,+0.3,31,49,Lendvai Zsófia,5,ARAK,H3,Miskolc (HUN),2018.7.14
11.42,+0.3,31,49,Várbíró Larina,5,Szolnoki SC-SI,H3,Miskolc (HUN),2018.7.14
11.43,-0.2,33,51,Hodosi Anna,5,DSC-SI,H4,Miskolc (HUN),2018.7.14
11.43,+0.3,-,51,Kovács Rita,5,A-Plast Ikarus BSE,H3,Miskolc (HUN),2018.7.14
11.46,0.0,-,53,Katona Menta,5,A-Plast Ikarus BSE,F1,Tiszaújváros (HUN),2018.4.28
11.47,-1.0,34,54,Bálint Laura,5,UTE,F4,Tiszaújváros (HUN),2018.4.28
11.47,NWI,34,54,Kenyeres Léna,5,BHSE,F3,Tiszaújváros (HUN),2018.4.28
11.47,+0.2,34,54,Bakter Fanni,5,Reménység Vác,H2,Miskolc (HUN),2018.7.14
11.51,+0.2,37,57,Göndör Natasa,5,A-Plast Ikarus BSE,H1,Miskolc (HUN),2018.7.14
11.52,0.0,-,58,Göndör Natasa,5,A-Plast Ikarus BSE,F1,Tiszaújváros (HUN),2018.4.28
11.56,NWI,38,59,Bányai Netta,5,DSC-SI,F3,Tiszaújváros (HUN),2018.4.28
11.57,+0.3,39,60,Darvas Dóra,5,III. kerület TVE,H3,Miskolc (HUN),2018.7.14
11.63,+0.2,40,61,Tóth Emma,5,Szombathelyi SI,H1,Miskolc (HUN),2018.7.14
11.64,NWI,-,62,Hodosi Anna,5,DSC-SI,F3,Tiszaújváros (HUN),2018.4.28
11.68,+0.2,41,63,Petrányi Dorina,5,Tiszaújvárosi SC,H1,Miskolc (HUN),2018.7.14
11.69,-0.2,-,64,Kenyeres Léna,5,BHSE,H4,Miskolc (HUN),2018.7.14
11.69,-0.2,42,64,Páll Emma,5,VEDAC,H4,Miskolc (HUN),2018.7.14
11.7,-1.2,-,66,Petrányi Dorina,5,Tiszaújvárosi SC,F5,Tiszaújváros (HUN),2018.4.28
11.72,+0.2,43,67,Balogh Eszter,5,III. kerület TVE,H2,Miskolc (HUN),2018.7.14
11.74,+0.3,44,68,Püski Zselyke,5,Dunakeszi VSE,H3,Miskolc (HUN),2018.7.14
11.74,-0.6,-,69,Kenyeres Jázmin,5,Csepeli DAC,F2,Miskolc (HUN),2018.7.14
11.8,-0.2,45,70,Gelencsér Kata,5,Pápai AC,H5,Miskolc (HUN),2018.7.14
11.82,-1.0,46,71,Dobos Kamilla,5,A-Plast Ikarus BSE,F4,Tiszaújváros (HUN),2018.4.28
11.82,-0.2,46,71,Magasföldi Réka,5,A-Plast Ikarus BSE,H5,Miskolc (HUN),2018.7.14
11.84,0.0,48,73,Komm Dóra,5,BHSE,F1,Tiszaújváros (HUN),2018.4.28
11.85,NWI,49,74,Beke Anna,5,Törökszentmiklósi DAK,F3,Tiszaújváros (HUN),2018.4.28
11.88,-0.5,-,75,Balogh Eszter,5,III. kerület TVE,F2,Tiszaújváros (HUN),2018.4.28
11.89,-1.2,-,76,Püski Zselyke,5,Dunakeszi VSE,F5,Tiszaújváros (HUN),2018.4.28
12.0,-1.2,50,77,Sziráki Szonja,5,UTE,F5,Tiszaújváros (HUN),2018.4.28
12.0,-0.2,-,77,Sziráki Szonja,5,UTE,H4,Miskolc (HUN),2018.7.14
12.03,-0.5,51,79,Montvai Anna,5,III. kerület TVE,F2,Tiszaújváros (HUN),2018.4.28
12.03,-0.2,51,79,Tábori Sára,5,Veresegyház VSK,H4,Miskolc (HUN),2018.7.14
12.06,-0.5,-,81,Magasföldi Réka,5,A-Plast Ikarus BSE,F2,Tiszaújváros (HUN),2018.4.28
12.21,+0.2,53,82,Sárközi Tirza,5,Szombathelyi SI,H1,Miskolc (HUN),2018.7.14
12.23,-0.2,54,83,Helyei Róza,5,III. kerület TVE,H4,Miskolc (HUN),2018.7.14
12.86,NWI,55,84,Méhes Boglárka,5,BHSE,F3,Tiszaújváros (HUN),2018.4.28
12.88,-0.2,56,85,Nagyszegi Alina,5,TATAI A.C.,H4,Miskolc (HUN),2018.7.14
10.39,+0.4,1,1,Papp Jázmin,6,HÓDIÁK SE,F1,Győr (HUN),2019.7.13
10.41,+0.4,2,2,Kriszt Sarolta,6,MATE - GEAC,F1,Győr (HUN),2019.7.13
10.44,+0.4,3,3,Szentgyörgyi Zita,6,A-Plast Ikarus BSE,F1,Győr (HUN),2019.7.13
10.58,+1.9,-,4,Szentgyörgyi Zita,6,A-Plast Ikarus BSE,H2,Győr (HUN),2019.7.13
10.59,+0.4,4,5,Magyar Alexandra,6,Favorit AC,F1,Győr (HUN),2019.7.13
10.62,+1.2,-,6,Magyar Alexandra,6,Favorit AC,H4,Győr (HUN),2019.7.13
10.71,+0.4,5,7,Lalik Petra,6,Miskolci Sportiskola,F1,Győr (HUN),2019.7.13
