Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
1:49.67,1,1,Vindics Balázs,94,UTE,F4,Budapest (HUN),2016.2.13
1:50.02,2,2,Kiss Gergő,95,VEDAC,F4,Budapest (HUN),2016.2.13
1:50.08,-,3,Vindics Balázs,94,UTE,F2,Budapest (HUN),2016.2.21
1:51.40,-,4,Kiss Gergő,95,VEDAC,F2,Budapest (HUN),2016.2.21
1:51.43,-,5,Vindics Balázs,94,UTE,F4,Budapest (HUN),2016.1.3
1:52.74,-,6,Vindics Balázs,94,UTE,F4,Budapest (HUN),2016.2.06
1:52.85,-,7,Kiss Gergő,95,VEDAC,F3,Bécs (AUT),2016.1.3
1:52.88,3,8,Kovács Marcell,98,Keszthely VDSE,F3,Budapest (HUN),2016.2.28
1:53.16,4,9,Takács Dávid,86,VEDAC,F2,Budapest (HUN),2016.2.21
1:53.53,5,10,Gutema Emánuel,86,DSC-SI,F2,Budapest (HUN),2016.2.21
1:53.65,6,11,Kovács Olivér,96,VEDAC,F1,Budapest (HUN),2016.2.21
1:53.66,-,12,Kiss Gergő,95,VEDAC,F4,Budapest (HUN),2016.2.06
1:53.71,7,13,Ott Benjámin,98,ZALASZÁM-ZAC,F3,Budapest (HUN),2016.2.28
1:54.15,8,14,Süli Richárd,98,GYAC,F3,Budapest (HUN),2016.2.28
1:54.31,-,15,Ott Benjámin,98,ZALASZÁM-ZAC,F1,Budapest (HUN),2016.2.21
1:54.63,9,16,Ludvig Benjámin,94,A-Plast Ikarus BSE,F1,Budapest (HUN),2016.2.21
1:54.64,10,17,Kovács Ferenc,95,PVSK,F4,Budapest (HUN),2016.2.06
1:54.84,11,18,Kelemen Bence,95,TFSE,F2,Budapest (HUN),2016.2.21
1:55.03,12,19,Seres Flórián,93,KSI SE,F1,Budapest (HUN),2016.2.21
1:55.08,-,20,Seres Flórián,93,KSI SE,F4,Budapest (HUN),2016.2.06
1:55.43,-,21,Kelemen Bence,95,TFSE,F4,Budapest (HUN),2016.1.3
1:55.44,-,22,Takács Dávid,86,VEDAC,F4,Budapest (HUN),2016.2.13
1:55.47,-,23,Ott Benjámin,98,ZALASZÁM-ZAC,F4,Budapest (HUN),2016.2.06
1:55.48,13,24,Zsiros Márk,96,Békéscsabai AC,F4,Budapest (HUN),2016.2.06
1:55.67,-,25,Takács Dávid,86,VEDAC,F4,Budapest (HUN),2016.2.06
1:55.88,-,26,Ott Benjámin,98,ZALASZÁM-ZAC,F3,Bécs (AUT),2016.1.3
1:55.94,-,27,Kovács Ferenc,95,PVSK,F4,Budapest (HUN),2016.1.3
1:56.02,-,28,Ludvig Benjámin,94,A-Plast Ikarus BSE,F4,Budapest (HUN),2016.1.3
1:56.05,-,29,Kovács Marcell,98,Keszthely VDSE,F2,Budapest (HUN),2016.2.13
1:57.60,14,30,Vörös Márk,97,HÓDIÁK SE,F3,Budapest (HUN),2016.2.28
1:57.69,15,31,Házos Tamás,0,UTE,F4,Budapest (HUN),2016.2.13
1:57.81,16,32,Tamási Ottó,94,KARC,F2,Budapest (HUN),2016.1.3
1:57.85,-,33,Házos Tamás,0,UTE,F3,Budapest (HUN),2016.2.06
1:58.38,17,34,Tóth Máté,97,POSTÁS SE,F4,Budapest (HUN),2016.1.3
1:58.46,18,35,Pelyhe Árpád,93,SZVSE,F1,Budapest (HUN),2016.2.06
1:58.52,-,36,Tóth Máté,97,POSTÁS SE,F3,Budapest (HUN),2016.2.13
1:58.55,-,37,Tóth Máté,97,POSTÁS SE,F3,Budapest (HUN),2016.2.28
1:58.85,-,38,Pelyhe Árpád,93,SZVSE,F3,Budapest (HUN),2016.2.13
1:59.07,19,39,Horváth Csongor,0,A-Plast Ikarus BSE,F3,Budapest (HUN),2016.2.06
1:59.12,-,40,Kovács Ferenc,95,PVSK,F2,Budapest (HUN),2016.2.21
1:59.81,20,41,Gyenei Kristóf,90,TFSE,F,Leverkusen (GER),2016.1.16
1:59.82,21,42,Simon Péter,94,Jogging Plus,F1,Budapest (HUN),2016.2.06
1:59.99,-,43,Horváth Csongor,0,A-Plast Ikarus BSE,F4,Budapest (HUN),2016.2.28
2:00.07,22,44,Matos Dávid,98,AC Bonyhád,F2,Budapest (HUN),2016.2.28
2:00.33,23,45,Göllény Zsombor,97,BEAC,F2,Budapest (HUN),2016.2.28
2:00.35,24,46,Fekete Ábel,98,A-Plast Ikarus BSE,F2,Budapest (HUN),2016.2.28
2:00.46,25,47,Boross Gábor,75,BEAC,F4,Budapest (HUN),2016.1.3
2:00.94,-,48,Gyenei Kristóf,90,TFSE,F2,Frankfurt-Kalbach (GER),2016.2.03
2:01.00,-,49,Boross Gábor,75,BEAC,F2,Budapest (HUN),2016.2.13
2:01.14,26,50,Kis Lajos,99,Békéscsabai AC,F2,Budapest (HUN),2016.2.06
2:01.22,-,51,Zsiros Márk,96,Békéscsabai AC,F1,Budapest (HUN),2016.2.21
2:01.27,-,52,Göllény Zsombor,97,BEAC,F2,Budapest (HUN),2016.2.13
2:01.41,27,53,Nagy Dániel,99,A-Plast Ikarus BSE,F4,Budapest (HUN),2016.2.13
2:01.44,-,54,Boross Gábor,75,BEAC,F3,Budapest (HUN),2016.2.06
2:01.48,28,55,Takács Krisztián,97,Szekszárdi Sportközpont,F2,Budapest (HUN),2016.2.28
2:01.62,-,56,Házos Tamás,0,UTE,F4,Budapest (HUN),2016.2.28
2:01.84,-,57,Fekete Ábel,98,A-Plast Ikarus BSE,F3,Budapest (HUN),2016.2.13
2:02.17,29,58,Magyar Tamás,98,UTE,F3,Budapest (HUN),2016.1.3
2:02.34,30,59,Balogh Zsombor,99,VEDAC,F3,Budapest (HUN),2016.2.28
2:02.86,-,60,Simon Péter,94,Jogging Plus,F2,Pozsony (SVK),2016.1.31
2:02.88,31,61,Dénes Mátyás,98,A-Plast Ikarus BSE,F3,Budapest (HUN),2016.2.13
2:03.09,32,62,Kocsis Zsombor,99,ARAK,F3,Budapest (HUN),2016.2.06
2:03.18,-,63,Kocsis Zsombor,99,ARAK,F4,Budapest (HUN),2016.2.28
2:03.22,33,64,Plesz Boldizsár,99,ARAK,F4,Budapest (HUN),2016.2.28
2:03.24,34,65,Poór Simon,98,HSZSE,F1,Budapest (HUN),2016.2.28
2:03.49,-,66,Kocsis Zsombor,99,ARAK,F3,Budapest (HUN),2016.1.3
2:03.49,-,66,Kis Lajos,99,Békéscsabai AC,F4,Budapest (HUN),2016.2.28
2:03.57,-,68,Magyar Tamás,98,UTE,F2,Budapest (HUN),2016.2.28
2:03.72,35,69,Mile Benedek,98,KARC,F2,Budapest (HUN),2016.1.3
2:04.07,36,70,Diószegi Dávid,98,Békéscsabai AC,F1,Budapest (HUN),2016.2.28
2:04.32,37,71,Frey Ferenc,0,UTE,F2,Budapest (HUN),2016.2.06
