Eredmény,Szél,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
11.93,-2.7,34,64,Tibenszki Milán,3,Veresegyház VSK,H3,Debrecen (HUN),2016.7.09
12.04,-0.7,-,65,Ladányi Viktor,3,MATE - GEAC,H2,Debrecen (HUN),2016.7.09
12.49,0.0,35,66,Veres Norbert,3,Egri Sportiskola SE,F2,Tiszaújváros (HUN),2016.4.3
12.5,-0.8,36,67,Békési Gergely,3,BHSE,H3,Budapest (HUN),2016.6.24
12.68,-2.7,-,68,Békési Gergely,3,BHSE,H3,Debrecen (HUN),2016.7.09
12.78,0.0,-,69,Békési Gergely,3,BHSE,F2,Tiszaújváros (HUN),2016.4.3
12.86,-0.1,37,70,Bodorovszky Levente,3,A-Plast Ikarus BSE,H2,Budapest (HUN),2016.6.24
9.46,-1.5,1,1,Kiss Máté,2,Győri Atlétikai Club,F1,Genève (SUI),2017.6.1
9.48,-1.3,2,2,Nagy Richárd,2,BHSE,F2,Genève (SUI),2017.6.1
9.53,1.9,3,3,Tatai Zalán,4,ARAK,F1,Budapest (HUN),2017.7.08
9.56,1.9,4,4,Schmidt Bence,4,PSN - Pécsi Sportiskola,F1,Budapest (HUN),2017.7.08
9.72,0.1,-,5,Tatai Zalán,4,ARAK,H2,Budapest (HUN),2017.7.08
9.82,0.9,-,6,Schmidt Bence,4,PSN - Pécsi Sportiskola,H4,Budapest (HUN),2017.7.08
9.93,1.9,5,7,Bánóczi Kristóf,4,FTC,F1,Budapest (HUN),2017.7.08
9.95,1.9,6,8,Tóth Domonkos,4,Csepeli DAC,F1,Budapest (HUN),2017.7.08
9.95,1.5,-,8,Bánóczi Kristóf,4,FTC,H3,Budapest (HUN),2017.7.08
9.97,1.5,-,10,Tóth Domonkos,4,Csepeli DAC,H3,Budapest (HUN),2017.7.08
10.0,1.9,7,11,Pesti Máté,4,Csepeli DAC,F1,Budapest (HUN),2017.7.08
10.02,1.9,8,12,Szabó Bence,4,DSC-SI,F1,Budapest (HUN),2017.7.08
10.07,1.2,-,13,Schmidt Bence,4,PSN - Pécsi Sportiskola,F2,Tiszaújváros (HUN),2017.4.29
10.07,0.1,-,13,Szabó Bence,4,DSC-SI,H2,Budapest (HUN),2017.7.08
10.13,1.5,-,15,Pesti Máté,4,Csepeli DAC,H3,Budapest (HUN),2017.7.08
10.16,1.9,9,16,Bárkányi-Lenkei Dániel,4,Csepeli DAC,F1,Budapest (HUN),2017.7.08
10.29,2.0,10,17,Brunner Hugó,4,PSN - Pécsi Sportiskola,H1,Budapest (HUN),2017.7.08
10.33,0.1,-,18,Bárkányi-Lenkei Dániel,4,Csepeli DAC,H2,Budapest (HUN),2017.7.08
10.36,0.1,11,19,Bákai Péter,4,MATE - GEAC,H2,Budapest (HUN),2017.7.08
10.43,1.9,-,20,Brunner Hugó,4,PSN - Pécsi Sportiskola,F1,Budapest (HUN),2017.7.08
10.46,1.5,12,21,Kerepeszki Máté,4,Albertirsai SE,H3,Budapest (HUN),2017.7.08
10.47,2.0,13,22,Vágner Erik,4,Szombathelyi SI,H1,Budapest (HUN),2017.7.08
10.5,2.0,14,23,Vass Gergely,4,ZALASZÁM-ZAC,H1,Budapest (HUN),2017.7.08
10.5,0.1,-,23,Bákai Péter,4,MATE - GEAC,F2,Budapest (HUN),2017.7.08
10.6,1.5,15,25,Andi Péter,4,Szekszárdi Sportközpont,H3,Budapest (HUN),2017.7.08
10.63,0.1,-,26,Vágner Erik,4,Szombathelyi SI,F2,Budapest (HUN),2017.7.08
10.64,0.1,-,27,Vass Gergely,4,ZALASZÁM-ZAC,F2,Budapest (HUN),2017.7.08
10.65,0.1,-,28,Kerepeszki Máté,4,Albertirsai SE,F2,Budapest (HUN),2017.7.08
10.76,0.1,16,29,Horváth Barna,4,A-Plast Ikarus BSE,F2,Budapest (HUN),2017.7.08
10.86,0.1,17,30,Diószegi Ákos,4,A-Plast Ikarus BSE,H2,Budapest (HUN),2017.7.08
10.87,2.0,18,31,Szabó Zoltán,4,MATE - GEAC,H1,Budapest (HUN),2017.7.08
10.87,0.9,-,31,Horváth Barna,4,A-Plast Ikarus BSE,H4,Budapest (HUN),2017.7.08
10.95,0.1,19,33,Dánffy Ábel,4,UTE,H2,Budapest (HUN),2017.7.08
10.97,0.6,20,34,Toma Gergely,4,Kazincbarcikai VSE,F1,Tiszaújváros (HUN),2017.4.29
11.0,1.5,21,35,Szakács Attila,4,POSTÁS SE,H3,Budapest (HUN),2017.7.08
11.03,0.1,-,36,Diószegi Ákos,4,A-Plast Ikarus BSE,F2,Budapest (HUN),2017.7.08
11.11,2.0,22,37,Szabó Sámuel,4,A-Plast Ikarus BSE,H1,Budapest (HUN),2017.7.08
11.16,2.0,23,38,Lázár Marcell,4,UTE,H1,Budapest (HUN),2017.7.08
11.17,0.9,24,39,Argay Balázs,4,Budaörsi DSE,H4,Budapest (HUN),2017.7.08
11.18,0.1,25,40,Szatmári Gergő,4,A-Plast Ikarus BSE,H2,Budapest (HUN),2017.7.08
11.19,1.2,-,41,Szabó Zoltán,4,MATE - GEAC,F2,Tiszaújváros (HUN),2017.4.29
11.27,0.1,26,42,Makra Csongor,4,MTK Budapest,H2,Budapest (HUN),2017.7.08
11.28,0.6,27,43,Balogh Martin,4,Hajós Alfréd DSE,F1,Tiszaújváros (HUN),2017.4.29
11.31,0.6,-,44,Lázár Marcell,4,UTE,F1,Tiszaújváros (HUN),2017.4.29
11.32,0.9,28,45,Sztanev Máté,4,A-Plast Ikarus BSE,H4,Budapest (HUN),2017.7.08
11.32,0.1,-,45,Szabó Zoltán,4,MATE - GEAC,F2,Budapest (HUN),2017.7.08
11.34,2.0,29,47,Harmath Máté,4,Győri Atlétikai Club,H1,Budapest (HUN),2017.7.08
11.5,0.9,30,48,Kőszegváry Balázs,4,A-Plast Ikarus BSE,H4,Budapest (HUN),2017.7.08
11.63,1.5,31,49,Kövér Botond,4,BHSE,H3,Budapest (HUN),2017.7.08
11.95,0.9,32,50,Vajda Gábor,4,A-Plast Ikarus BSE,H4,Budapest (HUN),2017.7.08
12.12,2.0,33,51,Rendes Milán,4,Győri Atlétikai Club,H1,Budapest (HUN),2017.7.08
12.16,0.6,34,52,Kovács Adrián,4,Dunakeszi VSE,F1,Tiszaújváros (HUN),2017.4.29
12.2,1.2,35,53,Pap Dávid,4,UTE,F2,Tiszaújváros (HUN),2017.4.29
12.2,0.6,35,53,Gáll Imre,4,NYSC,F1,Tiszaújváros (HUN),2017.4.29
9.9,+0.2,1,1,Chen Kevin,5,FTC,H2,Miskolc (HUN),2018.7.14
10.04,0.0,-,2,Chen Kevin,5,FTC,F1,Miskolc (HUN),2018.7.14
10.26,0.0,2,3,Juhász Ferenc,5,NYSC,F1,Miskolc (HUN),2018.7.14
10.33,0.0,-,4,Juhász Ferenc,5,NYSC,H4,Miskolc (HUN),2018.7.14
10.35,+2.0,3,5,Bődi Ábel,5,TSC-Geotech,H1,Miskolc (HUN),2018.7.14
10.36,0.0,4,6,Kozák Bence,5,NYSC,H3,Miskolc (HUN),2018.7.14
10.4,0.0,-,7,Bődi Ábel,5,TSC-Geotech,F1,Miskolc (HUN),2018.7.14
10.43,NWI,5,8,Földi Gergő,5,UTE,F1,Tiszaújváros (HUN),2018.4.28
10.45,+0.2,6,9,Kincses Olivér,5,III. kerület TVE,H2,Miskolc (HUN),2018.7.14
10.52,+2.0,7,10,Fedor Dávid,5,Reménység Vác,H1,Miskolc (HUN),2018.7.14
10.52,+0.2,7,10,Barna Tamás,5,Szekszárdi Sportközpont,H2,Miskolc (HUN),2018.7.14
10.54,0.0,-,12,Kozák Bence,5,NYSC,F1,Miskolc (HUN),2018.7.14
10.61,0.0,-,13,Fedor Dávid,5,Reménység Vác,F1,Miskolc (HUN),2018.7.14
10.63,NWI,9,14,Sánta Balázs,5,UTE,F1,Tiszaújváros (HUN),2018.4.28
10.64,0.0,10,15,Mészáros Balázs,5,ARAK,H4,Miskolc (HUN),2018.7.14
10.64,0.0,-,15,Kincses Olivér,5,III. kerület TVE,F1,Miskolc (HUN),2018.7.14
10.66,+2.0,11,17,Módis Martin,5,UTE,H1,Miskolc (HUN),2018.7.14
10.67,0.0,12,18,Simon Péter,5,Győri Atlétikai Club,H4,Miskolc (HUN),2018.7.14
10.71,0.0,-,19,Barna Tamás,5,Szekszárdi Sportközpont,F1,Miskolc (HUN),2018.7.14
10.72,NWI,-,20,Kincses Olivér,5,III. kerület TVE,F1,Tiszaújváros (HUN),2018.4.28
10.74,NWI,-,21,Módis Martin,5,UTE,F1,Tiszaújváros (HUN),2018.4.28
10.77,+2.0,13,22,Tatai Brendon,5,SZKHSE,H1,Miskolc (HUN),2018.7.14
10.8,0.0,14,23,Molnár Barnabás,5,KSI SE,H3,Miskolc (HUN),2018.7.14
10.81,0.0,-,24,Mészáros Balázs,5,ARAK,F1,Miskolc (HUN),2018.7.14
11.01,0.0,15,25,Imre Viktor,5,SZVSE,H3,Miskolc (HUN),2018.7.14
11.06,+0.2,16,26,Gyóni-Maksa Levente,5,KSI SE,H2,Miskolc (HUN),2018.7.14
11.06,+0.2,16,26,Dibusz Krisztián,5,Dunakeszi VSE,H2,Miskolc (HUN),2018.7.14
11.1,+2.0,18,28,Kátai Ferdinánd,5,Dunakeszi VSE,H1,Miskolc (HUN),2018.7.14
11.12,0.0,19,29,Vékony Milán,5,BHSE,H3,Miskolc (HUN),2018.7.14
11.13,NWI,-,30,Mészáros Balázs,5,ARAK,F1,Szekszárd (HUN),2018.6.27
11.15,0.0,20,31,Südi Zalán,5,UTE,H3,Miskolc (HUN),2018.7.14
11.22,0.0,21,32,Dósa Axel,5,A-Plast Ikarus BSE,H4,Miskolc (HUN),2018.7.14
11.22,0.0,21,32,Szmolár Levente,5,Dunakeszi VSE,H3,Miskolc (HUN),2018.7.14
11.23,NWI,-,34,Südi Zalán,5,UTE,F1,Szekszárd (HUN),2018.6.27
11.27,0.0,23,35,Szilveszter Marcell,5,UTE,H4,Miskolc (HUN),2018.7.14
11.37,-2.6,24,36,Takács Péter,5,CVSE,F2,Tiszaújváros (HUN),2018.4.28
11.39,-2.6,25,37,Vasvári Fülöp,5,III. kerület TVE,F2,Tiszaújváros (HUN),2018.4.28
11.39,0.0,25,37,Fábián Gergely,5,ARAK,H3,Miskolc (HUN),2018.7.14
11.4,NWI,-,39,Dósa Axel,5,A-Plast Ikarus BSE,F1,Tiszaújváros (HUN),2018.4.28
11.45,+0.2,27,40,Petró Dávid,5,A-Plast Ikarus BSE,H2,Miskolc (HUN),2018.7.14
11.45,0.0,27,40,Roczkov Atilla,5,BHSE,H4,Miskolc (HUN),2018.7.14
11.55,-2.6,-,42,Roczkov Atilla,5,BHSE,F2,Tiszaújváros (HUN),2018.4.28
11.61,-2.6,29,43,Szalay Botond,5,A-Plast Ikarus BSE,F2,Tiszaújváros (HUN),2018.4.28
11.63,+2.0,30,44,Duló Dominik,5,Reménység Vác,H1,Miskolc (HUN),2018.7.14
11.63,0.0,30,44,Béres Milán,5,Szombathelyi SI,H4,Miskolc (HUN),2018.7.14
11.66,-2.6,-,46,Vékony Milán,5,BHSE,F2,Tiszaújváros (HUN),2018.4.28
12.23,NWI,32,47,Várhelyi Máté,5,Dunakeszi VSE,F1,Tiszaújváros (HUN),2018.4.28
12.41,-2.6,33,48,Zékány Péter,5,Miskolci Sportiskola,F2,Tiszaújváros (HUN),2018.4.28
9.68,0.9,1,1,Hagymási Milán,6,Gyulasport Nonprofit Kft.,F1,Győr (HUN),2019.7.13
9.79,1.3,-,2,Hagymási Milán,6,Gyulasport Nonprofit Kft.,H2,Győr (HUN),2019.7.13
9.93,1.0,2,3,Komáromi Ádám,6,Csepeli DAC,H1,Győr (HUN),2019.7.13
9.94,0.9,3,4,Trenka Ádám,6,ARAK,F1,Győr (HUN),2019.7.13
9.95,0.9,-,5,Komáromi Ádám,6,Csepeli DAC,F1,Győr (HUN),2019.7.13
10.03,0.9,4,6,Késely Péter,6,Miskolci Sportiskola,F1,Győr (HUN),2019.7.13
10.13,-3.3,-,7,Trenka Ádám,6,ARAK,F1,Szekszárd (HUN),2019.7.01
10.16,1.3,-,8,Késely Péter,6,Miskolci Sportiskola,H2,Győr (HUN),2019.7.13
10.2,-1.9,5,9,Fodor Péter,6,MATE - GEAC,H2,Albertirsa (HUN),2019.5.01
10.27,0.0,-,10,Késely Péter,6,Miskolci Sportiskola,F3,Tiszaújváros (HUN),2019.4.27
10.37,-0.7,-,11,Komáromi Ádám,6,Csepeli DAC,F1,Tiszaújváros (HUN),2019.4.27
10.41,-0.4,6,12,Fülöp Richárd,6,Szolnoki SC-SI,F2,Tiszaújváros (HUN),2019.4.27
10.48,0.9,7,13,Auer Péter,6,A-Plast Ikarus BSE,F1,Győr (HUN),2019.7.13
10.56,1.3,-,14,Auer Péter,6,A-Plast Ikarus BSE,H2,Győr (HUN),2019.7.13
10.64,0.9,8,15,Bodrogi Levente,6,Dunakeszi VSE,F1,Győr (HUN),2019.7.13
10.66,1.3,9,16,Szilágyi Tamás,6,Szekszárdi Sportközpont,H2,Győr (HUN),2019.7.13
10.68,1.0,-,17,Bodrogi Levente,6,Dunakeszi VSE,H1,Győr (HUN),2019.7.13
10.8,-1.9,10,18,Kecskés Zsombor,6,BHSE,H2,Albertirsa (HUN),2019.5.01
10.83,0.9,11,19,Balázs Gergely,6,MATE - GEAC,F1,Győr (HUN),2019.7.13
10.84,-0.4,-,20,Bodrogi Levente,6,Dunakeszi VSE,F2,Tiszaújváros (HUN),2019.4.27
10.85,0.9,-,21,Szilágyi Tamás,6,Szekszárdi Sportközpont,F1,Győr (HUN),2019.7.13
10.88,0.7,12,22,Csúri Bálint,6,FTC,H1,Budapest (HUN),2019.4.14
10.88,1.3,12,22,Kovács Bendegúz,6,BEAC,F2,Győr (HUN),2019.7.13
10.9,-2.6,-,24,Kovács Bendegúz,6,BEAC,H3,Albertirsa (HUN),2019.5.01
10.9,-2.6,14,24,Magyar Gergely,6,BEAC,H3,Albertirsa (HUN),2019.5.01
11.01,1.3,-,26,Kovács Bendegúz,6,BEAC,H2,Győr (HUN),2019.7.13
11.02,0.7,15,27,Kiss Mátyás,6,FTC,H1,Budapest (HUN),2019.4.14
11.06,-3.3,16,28,Kovács Zsombor,6,ARAK,F1,Szekszárd (HUN),2019.7.01
11.06,-3.3,-,28,Balázs Gergely,6,MATE - GEAC,F1,Szekszárd (HUN),2019.7.01
11.07,-3.3,-,30,Magyar Gergely,6,BEAC,F1,Szekszárd (HUN),2019.7.01
11.1,-0.4,17,31,Grünwald Tamás,6,MATE - GEAC,H1,Albertirsa (HUN),2019.5.01
11.13,1.3,18,32,Bereczki Zsombor,6,A-Plast Ikarus BSE,F2,Győr (HUN),2019.7.13
11.19,1.3,19,33,Benke Bendegúz,6,FOOTOUR S.E. TATA,F2,Győr (HUN),2019.7.13
11.2,-0.4,20,34,Bágyi Alex,6,Albertirsai SE,H1,Albertirsa (HUN),2019.5.01
11.2,-1.9,20,34,Kuti Donát,6,MATE - GEAC,H2,Albertirsa (HUN),2019.5.01
11.21,1.3,22,36,Szabó Barnabás,6,BHSE,F2,Győr (HUN),2019.7.13
11.28,0.7,-,37,Grünwald Tamás,6,MATE - GEAC,H1,Budapest (HUN),2019.4.14
11.28,1.3,23,37,Bárczy Manuel,6,Vasas,F2,Győr (HUN),2019.7.13
11.33,0.7,24,39,Szarka Olivér,6,BEAC,H1,Budapest (HUN),2019.4.14
11.33,1.0,24,39,Lakos Bálint,6,Soproni AC,H1,Győr (HUN),2019.7.13
11.37,-0.7,26,41,Kovács Kornél,6,Miskolci Sportiskola,F1,Tiszaújváros (HUN),2019.4.27
11.38,0.0,-,42,Szabó Barnabás,6,BHSE,F3,Tiszaújváros (HUN),2019.4.27
11.38,-3.3,27,42,Kovács-Szabó Ádám,6,Szekszárdi Sportközpont,F1,Szekszárd (HUN),2019.7.01
11.39,-0.7,28,44,Diószegi Dávid,6,A-Plast Ikarus BSE,F1,Tiszaújváros (HUN),2019.4.27
11.4,1.3,-,45,Lakos Bálint,6,Soproni AC,F2,Győr (HUN),2019.7.13
11.42,1.0,-,46,Bárczy Manuel,6,Vasas,H1,Győr (HUN),2019.7.13
11.43,0.0,29,47,Zobolyák Levente,6,UTE,F3,Tiszaújváros (HUN),2019.4.27
11.45,1.3,-,48,Szabó Barnabás,6,BHSE,H2,Győr (HUN),2019.7.13
11.52,1.0,30,49,Kiss Barna,6,Veresegyház VSK,H1,Győr (HUN),2019.7.13
11.54,1.0,31,50,Lippai Csaba,6,MATE - GEAC,H1,Győr (HUN),2019.7.13
11.59,1.3,32,51,Tóth Zsombor,6,A-Plast Ikarus BSE,F2,Győr (HUN),2019.7.13
11.66,-0.7,-,52,Kiss Barna,6,Veresegyház VSK,F1,Tiszaújváros (HUN),2019.4.27
11.7,-0.7,33,53,Erdélyi Dániel,6,A-Plast Ikarus BSE,F1,Tiszaújváros (HUN),2019.4.27
11.7,-0.4,-,53,Szarka Olivér,6,BEAC,H1,Albertirsa (HUN),2019.5.01
11.72,1.3,34,55,Timár Bulcsú,6,Vasas,H2,Győr (HUN),2019.7.13
11.8,-0.4,-,56,Kiss Barna,6,Veresegyház VSK,H1,Albertirsa (HUN),2019.5.01
11.83,-0.7,-,57,Lippai Csaba,6,MATE - GEAC,F1,Tiszaújváros (HUN),2019.4.27
11.87,1.0,35,58,Tóth Zoltán,6,KSI SE,H1,Győr (HUN),2019.7.13
11.9,-2.6,36,59,Oláh Sebestyén,6,BEAC,H3,Albertirsa (HUN),2019.5.01
12.0,0.0,37,60,Bökönyi Áron,6,DSC-SI,F3,Tiszaújváros (HUN),2019.4.27
12.08,0.7,-,61,Lippai Csaba,6,MATE - GEAC,H1,Budapest (HUN),2019.4.14
12.12,-3.3,-,62,Lippai Csaba,6,MATE - GEAC,F1,Szekszárd (HUN),2019.7.01
12.51,-3.3,38,63,Lovas Lőrinc,6,Szekszárdi Sportközpont,F1,Szekszárd (HUN),2019.7.01
10.25,0.4,1,1,Szabadkai Levente,7,KARC,F1,Tatabánya (HUN),2020.9.19
10.3,-0.1,2,2,Szabó László,7,ZALASZÁM-ZAC,F1,Szekszárd (HUN),2020.9.1
10.34,-0.1,-,3,Szabadkai Levente,7,KARC,F1,Szekszárd (HUN),2020.9.1
10.36,0.4,3,4,Bánhalmi Gergő,7,A-Plast Ikarus BSE,F1,Tatabánya (HUN),2020.9.19
10.36,0.4,3,4,Zemen Zalán,7,Győri Atlétikai Club,F1,Tatabánya (HUN),2020.9.19
10.39,0.4,5,6,Tóth Dávid,7,NYSC,F1,Tatabánya (HUN),2020.9.19
10.39,0.4,-,6,Szabó László,7,ZALASZÁM-ZAC,F1,Tatabánya (HUN),2020.9.19
10.41,-1.5,-,8,Szabó László,7,ZALASZÁM-ZAC,H3,Tatabánya (HUN),2020.9.19
10.45,-0.1,6,9,Valacsai Zsolt,7,MMAC,F1,Szekszárd (HUN),2020.9.1
10.46,0.0,7,10,Mester Zalán,7,Mezőtúri AC,F2,Tatabánya (HUN),2020.9.19
10.49,0.4,-,11,Valacsai Zsolt,7,MMAC,F1,Tatabánya (HUN),2020.9.19
10.51,-0.3,-,12,Valacsai Zsolt,7,MMAC,H1,Tatabánya (HUN),2020.9.19
10.52,-0.1,8,13,Hercsel Zsombor,7,ZALASZÁM-ZAC,F1,Szekszárd (HUN),2020.9.1
10.52,0.4,8,13,Beke Dávid,7,TSC-Geotech,F1,Tatabánya (HUN),2020.9.19
10.54,-0.3,-,15,Zemen Zalán,7,Győri Atlétikai Club,H1,Tatabánya (HUN),2020.9.19
10.55,0.4,10,16,Varga Botond,7,ARAK,F1,Tatabánya (HUN),2020.9.19
10.59,-0.3,-,17,Tóth Dávid,7,NYSC,H1,Tatabánya (HUN),2020.9.19
10.65,0.0,11,18,Tóth Zsolt,7,III. kerület TVE,F2,Tatabánya (HUN),2020.9.19
10.65,-1.3,-,18,Szabadkai Levente,7,KARC,H2,Tatabánya (HUN),2020.9.19
10.69,-1.3,-,20,Bánhalmi Gergő,7,A-Plast Ikarus BSE,H2,Tatabánya (HUN),2020.9.19
10.71,0.0,12,21,Farkas Dominik,7,Győri Atlétikai Club,F2,Tatabánya (HUN),2020.9.19
10.71,-1.5,-,21,Varga Botond,7,ARAK,H3,Tatabánya (HUN),2020.9.19
10.74,0.0,13,23,Túri Szabolcs,7,Szolnoki SC-SI,F2,Tatabánya (HUN),2020.9.19
10.78,-1.3,14,24,Hajdu Áron,7,Miskolci Sportiskola,H2,Tatabánya (HUN),2020.9.19
10.78,-1.5,-,24,Beke Dávid,7,TSC-Geotech,H3,Tatabánya (HUN),2020.9.19
10.82,0.0,15,26,Szabó Levente,7,REAC SI SE,F2,Tatabánya (HUN),2020.9.19
10.85,-1.3,-,27,Mester Zalán,7,Mezőtúri AC,H2,Tatabánya (HUN),2020.9.19
10.88,-1.5,-,28,Farkas Dominik,7,Győri Atlétikai Club,H3,Tatabánya (HUN),2020.9.19
10.88,-0.3,-,28,Tóth Zsolt,7,III. kerület TVE,H1,Tatabánya (HUN),2020.9.19
