Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
47.06,1,1,Koroknai Máté,93,DSC-SI,F2,"Albuquerque, NM (USA)",2016.1.3
47.5,-,2,Koroknai Máté,93,DSC-SI,F3,Lincoln (USA),2016.1.23
47.77,-,3,Koroknai Máté,93,DSC-SI,F10,Lincoln (USA),2016.2.05
48.06,2,4,Móricz Bálint,95,Haladás VSE,F1,Bécs (AUT),2016.1.24
48.1,3,5,Deák Nagy Marcell,92,MATE - GEAC,F1,Bécs (AUT),2016.1.24
48.24,-,6,Móricz Bálint,95,Haladás VSE,F1,Budapest (HUN),2016.2.2
48.61,4,7,Vigvári Szabolcs,96,MATE - GEAC,F6,Bécs (AUT),2016.1.3
48.69,5,8,Kemény Dávid,95,Haladás VSE,F14,Budapest (HUN),2016.2.06
48.8,-,9,Vigvári Szabolcs,96,MATE - GEAC,F1,Budapest (HUN),2016.2.2
48.8,6,9,Győri Árpád,97,DSC-SI,F2,Budapest (HUN),2016.2.27
48.82,-,11,Vigvári Szabolcs,96,MATE - GEAC,F4,Linz (AUT),2016.2.12
48.83,-,12,Kemény Dávid,95,Haladás VSE,F1,Budapest (HUN),2016.2.2
48.92,-,13,Deák Nagy Marcell,92,MATE - GEAC,F1,Bécs (AUT),2016.1.3
49.02,-,14,Vigvári Szabolcs,96,MATE - GEAC,F14,Budapest (HUN),2016.2.06
49.08,-,15,Vigvári Szabolcs,96,MATE - GEAC,F3,Bécs (AUT),2016.1.24
49.23,-,16,Kemény Dávid,95,Haladás VSE,F10,Budapest (HUN),2016.1.3
49.24,7,17,Koroknai Tibor,90,DSC-SI,F9,Budapest (HUN),2016.2.13
49.31,-,18,Koroknai Tibor,90,DSC-SI,F2,Budapest (HUN),2016.2.2
49.38,8,19,Bartha László,87,VEDAC,F8,Budapest (HUN),2016.2.13
49.41,9,20,Tamási Ottó,94,KARC,F9,Budapest (HUN),2016.2.13
