Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
1:10:45,1,1,Sárossi Bálint,0,TSC-Geotech,F,Békéscsaba (HUN),2016.4.3
1:30:03,2,2,Dani András,0,BEAC,F,Békéscsaba (HUN),2016.4.3
1:33:06,3,3,Dani Péter,0,BEAC,F,Békéscsaba (HUN),2016.4.3
1:47:03,4,4,Soltész Benjamin,0,Hunyadi DSE,F,Békéscsaba (HUN),2016.4.3
1:07:10,1,1,Sárossi Bálint,0,TSC-Geotech,F,Békéscsaba (HUN),2017.4.3
1:10:54,2,2,Tóth Norbert,1,Hunyadi DSE,F,Békéscsaba (HUN),2017.4.3
1:13:50,3,3,Varga Dávid,1,Miskolci Sportiskola,F,Békéscsaba (HUN),2017.4.3
1:16:04,4,4,Gál Vencel,1,Miskolci Sportiskola,F,Békéscsaba (HUN),2017.4.3
1:26:47,5,5,Nyerges Balázs,1,Hunyadi DSE,F,Békéscsaba (HUN),2017.4.3
1:43:30,6,6,Soltész Benjamin,0,Hunyadi DSE,F,Békéscsaba (HUN),2017.4.3
1:11:59,1,1,Tóth Norbert,1,Hunyadi DSE,F1,Békéscsaba (HUN),2018.4.22
1:13:36,2,2,Varga Dávid,1,Miskolci Sportiskola,F1,Békéscsaba (HUN),2018.4.22
1:16:41,3,3,Gál Vencel,1,Miskolci Sportiskola,F1,Békéscsaba (HUN),2018.4.22
1:20:41,4,4,Varga Máté,2,Hunyadi DSE,F1,Békéscsaba (HUN),2018.4.22
1:22:14,5,5,Nyerges Balázs,1,Hunyadi DSE,F1,Békéscsaba (HUN),2018.4.22
1:29:21,6,6,Baranya Balázs,2,BHSE,F1,Békéscsaba (HUN),2018.4.22
1:09:03,1,1,Varga Máté,2,Hunyadi DSE,F1,Békéscsaba (HUN),2019.4.28
1:16:04,2,2,Gonda Levente,3,BHSE,F1,Békéscsaba (HUN),2019.4.28
1:19:03,3,3,Bánk Leon,3,Miskolci Sportiskola,F1,Békéscsaba (HUN),2019.4.28
1:24:26,1,1,Bánk Leon,3,Miskolci Sportiskola,F1,Békéscsaba (HUN),2020.9.27
1:27:43,2,2,Konczvald Tamás,4,Miskolci Sportiskola,F1,Békéscsaba (HUN),2020.9.27
1:15:57,1,1,Konczvald Tamás,4,Miskolci Sportiskola,F1,Békéscsaba (HUN),2021.4.18
1:23:05,2,2,Vadász Ágoston,4,Békéscsabai AC,F1,Békéscsaba (HUN),2021.4.18
1:02:25,1,1,Venyercsán Bence,96,BHSE,F,Olhão (POR),2024.2.04
