Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
18:19.58,-,17,Bor Benjámin,6,Békéscsabai AC,F1,Budapest (HUN),2021.2.06
18:23.29,17,18,Stefanovics Roland,7,Miskolci Sportiskola,F1,Budapest (HUN),2021.2.06
19:35.04,18,19,Pekó Botond,9,Miskolci Sportiskola,F1,Gödöllő (HUN),2021.6.17
20:14.71,-,20,Pekó Botond,9,Miskolci Sportiskola,F1,Miskolc (HUN),2021.8.26
22:05.19,-,21,Pekó Botond,9,Miskolci Sportiskola,F1,Vác (HUN),2021.5.01
23:45.50,19,22,Csaba István,59,BHSE,F1,Székesfehérvár (HUN),2021.6.19
12:25.12,1,1,Csontos Imre,92,BEAC,F,Šamorín (SVK),2022.6.09
14:40.78,2,2,Konczvald Tamás,4,DVTK,F1,Budapest (HUN),2022.6.05
14:41.42,3,3,Bánk Leon,3,DVTK,F1,Budapest (HUN),2022.6.05
15:08.57,4,4,Kocsis Bernát,5,Miskolci Sportiskola,F1,Budapest (HUN),2022.6.05
15:52.86,5,5,Stefanovics Roland,7,Miskolci Sportiskola,F1,Znojmo (CZE),2022.9.24
16:25.60,6,6,Majoros Máté,6,Miskolci Sportiskola,F1,Budapest (HUN),2022.6.05
16:46.83,7,7,Szónok Dániel,8,H. Szondi SE,F1,Znojmo (CZE),2022.9.24
20:22.17,8,8,Csongor Zalán,10,H. Szondi SE,F1,Győr (HUN),2022.5.13
20:38.1h,9,9,Kerekes András,9,MATE - GEAC,F1,Pécs (HUN),2022.10.16
20:41.41,-,10,Kerekes András,9,MATE - GEAC,F1,Debrecen (HUN),2022.6.18
20:52.80,10,11,Pekó Botond,9,Miskolci Sportiskola,F1,Gödöllő (HUN),2022.5.21
22:38.05,11,12,Horváth Martin,9,H. Szondi SE,F1,Pápa (HUN),2022.8.27
23:17.04,-,13,Horváth Martin,9,H. Szondi SE,F1,Székesfehérvár (HUN),2022.6.1
23:49.95,-,14,Kerekes András,9,MATE - GEAC,F1,Gödöllő (HUN),2022.5.21
28:26.46,12,15,Szalai Gergely,10,H. Szondi SE,F1,Győr (HUN),2022.5.13
28:55.23,-,16,Szalai Gergely,10,H. Szondi SE,F1,Székesfehérvár (HUN),2022.6.1
14:58.41,1,1,Kocsis Bernát,5,Miskolci Sportiskola,F1,Tatabánya (HUN),2023.7.3
15:15.67,2,2,Schwarcz Péter,6,H. Szondi SE,F1,Tatabánya (HUN),2023.7.3
15:58.62,3,3,Szónok Dániel,8,H. Szondi SE,F,Trnava (SVK),2023.9.23
16:00.17,4,4,Ligeti Dávid,9,H. Szondi SE,F,Trnava (SVK),2023.9.23
16:01.78,5,5,Stefanovics Roland,7,Miskolci Sportiskola,F1,Tatabánya (HUN),2023.7.3
16:06.96,6,6,Majoros Máté,6,Miskolci Sportiskola,F1,Tatabánya (HUN),2023.7.3
23:49.24,1,1,Bezeczky Csongor,11,MATE - GEAC,F1,Gödöllő (HUN),2024.5.04
