Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
1:41.61,1,1,Urbán Zita,2,A-Plast Ikarus BSE,CE3,Budapest (HUN),2016.3.05
1:42.34,2,2,Gajdos Dominika,3,A-Plast Ikarus BSE,F4,Budapest (HUN),2016.2.07
1:42.75,3,3,Schuchmann Eszter,3,Csepeli DAC,F1,Budapest (HUN),2016.2.07
1:43.66,4,4,Loránd Lilla,92,VEDAC,F2,"Winston Salem, NC (USA)",2016.1.16
1:44.64,5,5,Kónya Enikő,2,UTE,CE1,Budapest (HUN),2016.3.05
1:44.69,6,6,Bartkó Virág,3,Salgótarjáni AC,F4,Budapest (HUN),2016.2.07
1:45.29,7,7,Veres Panna,3,UTE,F1,Budapest (HUN),2016.2.07
1:46.05,8,8,Kátai Kamilla,1,Vasas,CE1,Budapest (HUN),2016.3.05
1:47.72,9,9,Pelyhe Liliána,3,BEAC,F1,Budapest (HUN),2016.2.07
1:48.30,10,10,Kishanti Petra,2,Favorit AC,F,Bonyhád (HUN),2016.2.1
1:48.40,11,11,Vári Diána,3,BEAC,F1,Budapest (HUN),2016.2.07
1:48.54,12,12,Hegyi Boglárka,3,Jogging Plus,F2,Budapest (HUN),2016.2.07
1:48.57,13,13,Chrobák Lili,3,DSC-SI,F4,Budapest (HUN),2016.2.07
1:49.15,14,14,Tollas Gizella,1,BEAC,CE5,Budapest (HUN),2016.3.05
1:49.40,15,15,Németh Boglárka,3,ZALASZÁM-ZAC,F2,Budapest (HUN),2016.2.07
1:49.51,16,16,Mazák Anna,1,ARAK,CE2,Budapest (HUN),2016.3.05
1:49.89,17,17,Kárpáti Enikő,1,PVSK,CE1,Budapest (HUN),2016.3.05
1:50.20,18,18,Marosi Viktória,1,MTK Budapest,CE2,Budapest (HUN),2016.3.05
1:50.21,19,19,Szűcs Szabina,2,KARC,CE1,Budapest (HUN),2016.3.05
1:50.24,20,20,Fodor Nikolett,1,III. kerület TVE,CE1,Budapest (HUN),2016.3.05
1:50.77,21,21,Lovas Bernadett,3,Hajdúböszörményi TE,F3,Budapest (HUN),2016.2.07
1:50.78,22,22,Kapás Janka,3,Egri Sportiskola SE,F3,Budapest (HUN),2016.2.07
1:50.80,23,23,Tamás Zsófia,3,DOVASE,F4,Budapest (HUN),2016.2.07
1:51.57,24,24,Farkas Dalma,3,UTE,F3,Budapest (HUN),2016.2.07
1:52.36,25,25,Gecse Eszter,3,JBDSE,F3,Budapest (HUN),2016.2.07
1:53.61,26,26,Daróczi Kata,3,MATE - GEAC,F3,Budapest (HUN),2016.2.07
1:53.73,27,27,Rákos Bettina,2,MTK Budapest,CE4,Budapest (HUN),2016.3.05
1:53.84,28,28,Bigner Petra,3,Szombathelyi SI,F2,Budapest (HUN),2016.2.07
1:53.86,29,29,Papp Kata,2,BEAC,CE5,Budapest (HUN),2016.3.05
1:53.96,-,30,Tamás Zsófia,3,DOVASE,F,Bonyhád (HUN),2016.1.13
1:54.90,30,31,Szűcs Bianka,4,Budaörsi DSE,F,Bonyhád (HUN),2016.2.1
1:54.92,31,32,Budavári Júlia,2,Dunakeszi VSE,CE3,Budapest (HUN),2016.3.05
1:55.04,32,33,Magashegyi Bettina,3,A-Plast Ikarus BSE,F3,Budapest (HUN),2016.2.07
1:55.30,33,34,Áts Viktória,1,TSC-Geotech,CE1,Budapest (HUN),2016.3.05
1:55.62,34,35,Rácz Vivien,2,DSC-SI,CE2,Budapest (HUN),2016.3.05
1:56.27,35,36,Radócz Viktória,2,TSC-Geotech,CE2,Budapest (HUN),2016.3.05
1:56.37,36,37,Papadopulu Phaedra,1,FTC,CE2,Budapest (HUN),2016.3.05
1:56.62,37,38,Kirsch Natália,3,VEDAC,F4,Budapest (HUN),2016.2.07
1:56.87,38,39,Virág Lili,2,Egri Sportiskola SE,CE4,Budapest (HUN),2016.3.05
1:56.92,39,40,Zánkai Zsófia,3,A-Plast Ikarus BSE,F1,Budapest (HUN),2016.2.07
1:57.00,40,41,Hornácsik Gréta,2,MTK Budapest,CE3,Budapest (HUN),2016.3.05
1:57.43,41,42,Csenki Tamara,1,ARAK,CE1,Budapest (HUN),2016.3.05
1:57.51,42,43,Gyulassy Lili,3,ARAK,F2,Budapest (HUN),2016.2.07
1:58.02,43,44,Keserü Katalin,3,ARAK,F4,Budapest (HUN),2016.2.07
1:58.68,44,45,Simon Zsófia,1,ARAK,CE2,Budapest (HUN),2016.3.05
1:59.30,45,46,Vatulik Réka,2,Favorit AC,F,Bonyhád (HUN),2016.2.1
1:59.47,46,47,Vadkerti Lili,2,Egri Sportiskola SE,CE4,Budapest (HUN),2016.3.05
2:00.45,47,48,Kuti Nina,3,ARAK,F3,Budapest (HUN),2016.2.07
2:00.60,48,49,Katona Eszter,1,A-Plast Ikarus BSE,CE4,Budapest (HUN),2016.3.05
2:01.00,-,50,Kirsch Natália,3,VEDAC,F,Bonyhád (HUN),2016.1.27
2:01.10,49,51,Kulcsár Boglárka,2,KSI SE,CE4,Budapest (HUN),2016.3.05
2:01.16,50,52,Borhy Anna,2,PSN - Pécsi Sportiskola,CE3,Budapest (HUN),2016.3.05
2:01.45,51,53,Szabó Flóra,3,MATE - GEAC,F1,Budapest (HUN),2016.2.07
2:02.73,52,54,Gombolai Nóra,3,ARAK,F,Bonyhád (HUN),2016.1.27
2:03.00,53,55,Ingula Panna,3,DOVASE,F4,Budapest (HUN),2016.2.07
2:03.09,54,56,Helmli Fanni,3,PSN - Pécsi Sportiskola,F,Bonyhád (HUN),2016.1.27
2:03.82,-,57,Ingula Panna,3,DOVASE,F,Bonyhád (HUN),2016.1.13
2:04.06,55,58,Hóbor Leticia,2,Csepeli DAC,CE3,Budapest (HUN),2016.3.05
2:04.26,56,59,Garadnai Ingrid,2,III. kerület TVE,CE4,Budapest (HUN),2016.3.05
2:04.68,57,60,Sztranyovszky Bianka,1,MMAC,CE3,Budapest (HUN),2016.3.05
2:06.20,58,61,Buza Zoé,3,Budaörsi DSE,F,Bonyhád (HUN),2016.2.1
2:06.81,59,62,Havasi Csenge,3,TATAI A.C.,F2,Budapest (HUN),2016.2.07
2:07.44,-,63,Kuti Nina,3,ARAK,F,Bonyhád (HUN),2016.1.27
