Eredmény,Szél,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
10.65,0.4,-,21,Sipos János,91,Szolnoki MÁV-SE,H3,Székesfehérvár (HUN),2016.7.29
10.67,-1.2,-,22,Sipos János,91,Szolnoki MÁV-SE,F1,Debrecen (HUN),2016.5.14
10.67,0.3,-,22,Sipos János,91,Szolnoki MÁV-SE,H1,Veszprém (HUN),2016.6.12
10.7,1.0,5,24,Szabó László,91,FTC,F1,Debrecen (HUN),2016.6.04
10.7,1.7,-,24,Illovszky Dominik,2,BHSE,F1,Budapest (HUN),2016.7.22
10.7,1.5,-,24,Illovszky Dominik,2,BHSE,H1,Budapest (HUN),2016.7.22
10.71,0.5,-,27,Sipos János,91,Szolnoki MÁV-SE,H1,Budapest (HUN),2016.6.18
10.71,-0.7,-,27,Kádasi Zalán,94,Egri Sportiskola SE,F,Szombathely (HUN),2016.6.25
10.72,0.3,-,29,Szabó Dániel,97,ARAK,F1,Veszprém (HUN),2016.6.12
10.72,1.7,6,29,Bézsenyi Gergely,91,BHSE,F1,Budapest (HUN),2016.7.22
10.72,0.4,-,29,Illovszky Dominik,2,BHSE,H3,Székesfehérvár (HUN),2016.7.29
10.73,-1.2,-,32,Kádasi Zalán,94,Egri Sportiskola SE,F1,Debrecen (HUN),2016.5.14
10.73,-1.2,-,32,Szabó Dániel,97,ARAK,H2,Szombathely (HUN),2016.6.25
10.74,-1.5,-,34,Sipos János,91,Szolnoki MÁV-SE,H1,Miskolc (HUN),2016.5.28
10.74,1.0,-,34,Illovszky Dominik,2,BHSE,F1,Debrecen (HUN),2016.6.04
10.75,0.9,-,36,Szabó Dániel,97,ARAK,F1,Szekszárd (HUN),2016.5.14
10.75,-0.9,-,36,Sipos János,91,Szolnoki MÁV-SE,F1,Székesfehérvár (HUN),2016.9.1
10.78,-1.2,7,38,Dr. Baji Balázs,89,Békéscsabai AC,F1,Debrecen (HUN),2016.5.14
10.78,1.0,-,38,Sipos János,91,Szolnoki MÁV-SE,H4,Budapest (HUN),2016.7.22
10.78,1.7,-,38,Szabó László,91,FTC,F1,Budapest (HUN),2016.7.22
10.79,1.3,-,41,Bézsenyi Gergely,91,BHSE,F1,Budapest (HUN),2016.6.18
10.79,0.6,8,41,Boros Bence,96,Szolnoki MÁV-SE,F,Székesfehérvár (HUN),2016.7.29
10.79,-0.9,-,41,Dr. Baji Balázs,89,Békéscsabai AC,F1,Székesfehérvár (HUN),2016.9.1
10.8,-2.0,-,44,Szabó Dániel,97,ARAK,F,Szombathely (HUN),2016.6.25
10.8,0.4,-,44,Illovszky Dominik,2,BHSE,F,Budapest (HUN),2016.9.03
10.8,-0.9,-,44,Szabó Dániel,97,ARAK,F1,Székesfehérvár (HUN),2016.9.1
10.81,0.2,-,47,Illovszky Dominik,2,BHSE,F,Brno (CZE),2016.6.11
10.81,-0.1,-,47,Szabó Dániel,97,ARAK,F,Miskolc (HUN),2016.7.01
10.81,1.7,-,47,Boros Bence,96,Szolnoki MÁV-SE,F1,Budapest (HUN),2016.7.22
10.81,1.5,-,47,Bézsenyi Gergely,91,BHSE,H1,Székesfehérvár (HUN),2016.7.29
10.81,0.6,-,47,Szabó László,91,FTC,F,Székesfehérvár (HUN),2016.7.29
10.82,-0.7,-,52,Boros Bence,96,Szolnoki MÁV-SE,F,Szombathely (HUN),2016.6.25
10.83,0.4,-,53,Bézsenyi Gergely,91,BHSE,F,Budapest (HUN),2016.9.03
10.85,0.9,9,54,Köcse Richárd,97,ZALASZÁM-ZAC,F1,Szekszárd (HUN),2016.5.14
10.85,-1.7,9,54,Ónodi Dávid,92,NYSC,H3,Miskolc (HUN),2016.5.28
10.85,-0.3,-,54,Szabó Dániel,97,ARAK,H4,Veszprém (HUN),2016.6.12
10.85,1.2,-,54,Bézsenyi Gergely,91,BHSE,H3,Budapest (HUN),2016.7.22
10.86,-1.5,-,58,Ónodi Dávid,92,NYSC,F,Miskolc (HUN),2016.5.28
10.86,1.2,-,58,Illovszky Dominik,2,BHSE,F1,Székesfehérvár (HUN),2016.5.3
10.86,0.5,-,58,Illovszky Dominik,2,BHSE,H2,Budapest (HUN),2016.6.18
10.86,1.5,-,58,Boros Bence,96,Szolnoki MÁV-SE,H1,Budapest (HUN),2016.7.22
10.86,0.6,-,58,Bézsenyi Gergely,91,BHSE,F,Székesfehérvár (HUN),2016.7.29
10.86,0.4,-,58,Szabó Dániel,97,ARAK,F,Budapest (HUN),2016.9.03
10.87,-2.2,-,64,Szabó Dániel,97,ARAK,H1,Székesfehérvár (HUN),2016.5.28
10.87,0.3,-,64,Szabó László,91,FTC,F1,Veszprém (HUN),2016.6.12
10.87,0.4,-,64,Szabó László,91,FTC,H3,Székesfehérvár (HUN),2016.7.29
10.88,-1.2,11,67,Kovács Miklós,93,Békéscsabai AC,F1,Debrecen (HUN),2016.5.14
10.88,2.0,-,67,Bézsenyi Gergely,91,BHSE,H6,Budapest (HUN),2016.6.18
10.89,0.7,-,69,Kádasi Zalán,94,Egri Sportiskola SE,H2,Pavia (ITA),2016.5.01
10.89,0.6,-,69,Boros Bence,96,Szolnoki MÁV-SE,H2,Székesfehérvár (HUN),2016.7.29
10.9,-1.5,-,71,Kovács Miklós,93,Békéscsabai AC,H1,Miskolc (HUN),2016.5.28
10.9,1.4,-,71,Szabó László,91,FTC,F,Székesfehérvár (HUN),2016.7.18
10.9,0.4,-,71,Szabó László,91,FTC,F,Budapest (HUN),2016.9.03
10.91,0.4,-,74,Illovszky Dominik,2,BHSE,H1,Debrecen (HUN),2016.6.04
10.91,0.5,-,74,Szabó László,91,FTC,H1,Budapest (HUN),2016.6.18
10.91,1.3,12,74,Bánhidi Bence,89,POSTÁS SE,F4,Boissano (ITA),2016.9.29
10.92,0.3,-,77,Bézsenyi Gergely,91,BHSE,F1,Veszprém (HUN),2016.6.12
10.92,0.3,-,77,Boros Bence,96,Szolnoki MÁV-SE,F1,Veszprém (HUN),2016.6.12
10.92,0.2,-,77,Illovszky Dominik,2,BHSE,F1,Debrecen (HUN),2016.7.09
10.93,0.2,-,80,Szabó László,91,FTC,H6,Debrecen (HUN),2016.6.04
10.93,1.0,13,80,Havasi Róbert,91,UTE,F1,Debrecen (HUN),2016.6.04
10.95,0.6,-,82,Boros Bence,96,Szolnoki MÁV-SE,H3,Budapest (HUN),2016.6.18
10.95,0.5,-,82,Bánhidi Bence,89,POSTÁS SE,H1,Budapest (HUN),2016.6.18
10.95,0.9,-,82,Szabó László,91,FTC,H2,Budapest (HUN),2016.7.22
10.95,1.5,-,82,Kovács Miklós,93,Békéscsabai AC,H1,Székesfehérvár (HUN),2016.7.29
10.96,-1.5,-,86,Bézsenyi Gergely,91,BHSE,F,Miskolc (HUN),2016.5.28
10.96,0.3,-,86,Kovács Miklós,93,Békéscsabai AC,F1,Veszprém (HUN),2016.6.12
10.96,1.7,14,86,Orosz Zoltán,92,TFSE,F1,Budapest (HUN),2016.7.22
10.96,-0.9,-,86,Bézsenyi Gergely,91,BHSE,F1,Székesfehérvár (HUN),2016.9.1
10.97,1.7,15,90,Pálmai Márk,98,MATE - GEAC,F1,Budapest (HUN),2016.7.22
10.98,-1.5,-,91,Bánhidi Bence,89,POSTÁS SE,F,Miskolc (HUN),2016.5.28
10.98,1.0,-,91,Boros Bence,96,Szolnoki MÁV-SE,F1,Debrecen (HUN),2016.6.04
10.98,1.3,-,91,Illovszky Dominik,2,BHSE,F1,Budapest (HUN),2016.6.18
10.99,-1.2,-,94,Bézsenyi Gergely,91,BHSE,F1,Debrecen (HUN),2016.5.14
10.99,1.0,16,94,Árpás Valentin,89,BSC,F1,Debrecen (HUN),2016.6.04
10.99,0.4,-,94,Havasi Róbert,91,UTE,H5,Debrecen (HUN),2016.6.04
10.99,0.3,-,94,Szabó László,91,FTC,H1,Veszprém (HUN),2016.6.12
10.99,0.6,-,94,Pálmai Márk,98,MATE - GEAC,H3,Budapest (HUN),2016.6.18
10.99,1.7,-,94,Orosz Zoltán,92,TFSE,H5,Budapest (HUN),2016.6.18
11.0,-1.7,-,100,Bánhidi Bence,89,POSTÁS SE,H3,Miskolc (HUN),2016.5.28
11.0,0.2,17,100,Pisch Milán,99,ARAK,F,Brno (CZE),2016.6.11
11.0,0.5,-,100,Boros Bence,96,Szolnoki MÁV-SE,H2,Veszprém (HUN),2016.6.12
11.0,1.7,17,100,Tóth Áron,98,BHSE,H4,Budapest (HUN),2016.6.18
11.0,2.0,-,100,Havasi Róbert,91,UTE,H6,Budapest (HUN),2016.6.18
11.0,0.6,-,100,Orosz Zoltán,92,TFSE,F,Székesfehérvár (HUN),2016.7.29
11.0,-0.2,-,100,Pálmai Márk,98,MATE - GEAC,F4,Budapest (HUN),2016.8.19
11.0,0.4,-,100,Boros Bence,96,Szolnoki MÁV-SE,F,Budapest (HUN),2016.9.03
11.01,0.7,-,108,Orosz Zoltán,92,TFSE,F2,Debrecen (HUN),2016.6.04
11.01,1.5,-,108,Orosz Zoltán,92,TFSE,H1,Székesfehérvár (HUN),2016.7.29
11.02,1.2,19,110,Baki Barnabás,99,ZALASZÁM-ZAC,H1,Uherské Hradiste (CZE),2016.6.04
11.02,0.2,-,110,Bézsenyi Gergely,91,BHSE,H5,Veszprém (HUN),2016.6.12
11.02,-2.0,-,110,Pálmai Márk,98,MATE - GEAC,F,Szombathely (HUN),2016.6.25
11.02,1.2,-,110,Pálmai Márk,98,MATE - GEAC,H3,Budapest (HUN),2016.7.22
11.02,0.6,19,110,Pázmándi Zsolt,95,Szolnoki MÁV-SE,H2,Székesfehérvár (HUN),2016.7.29
11.02,0.4,-,110,Pálmai Márk,98,MATE - GEAC,H3,Székesfehérvár (HUN),2016.7.29
11.03,0.3,-,116,Havasi Róbert,91,UTE,F1,Veszprém (HUN),2016.6.12
11.03,0.5,21,116,Bódis Kornél,90,Győri Atlétikai Club,H2,Budapest (HUN),2016.6.18
11.03,-0.8,-,116,Illovszky Dominik,2,BHSE,H4,Debrecen (HUN),2016.7.09
11.03,0.3,-,116,Illovszky Dominik,2,BHSE,F1,Budapest (HUN),2016.8.19
11.03,-0.4,21,116,Eszes Dániel,99,Dunakeszi VSE,F2,Budapest (HUN),2016.8.19
11.04,0.3,-,121,Boros Bence,96,Szolnoki MÁV-SE,H2,Debrecen (HUN),2016.6.04
11.04,0.2,-,121,Árpás Valentin,89,BSC,H6,Debrecen (HUN),2016.6.04
11.04,0.3,-,121,Orosz Zoltán,92,TFSE,F1,Veszprém (HUN),2016.6.12
11.05,0.9,-,124,Orosz Zoltán,92,TFSE,F1,Szekszárd (HUN),2016.5.14
11.05,-2.4,-,124,Szabó Dániel,97,ARAK,F1,Székesfehérvár (HUN),2016.5.28
11.05,0.0,-,124,Kovács Miklós,93,Békéscsabai AC,H3,Veszprém (HUN),2016.6.12
11.05,-2.1,-,124,Bézsenyi Gergely,91,BHSE,H,Szombathely (HUN),2016.6.25
11.05,-0.7,-,124,Pázmándi Zsolt,95,Szolnoki MÁV-SE,F,Szombathely (HUN),2016.6.25
11.05,0.6,-,124,Pálmai Márk,98,MATE - GEAC,F2,Székesfehérvár (HUN),2016.9.1
11.06,1.2,23,130,Vakarcs Gergő,95,Egri Sportiskola SE,F2,Debrecen (HUN),2016.5.14
11.06,0.5,-,130,Pisch Milán,99,ARAK,H1,Budapest (HUN),2016.6.18
11.06,0.7,-,130,Bódis Kornél,90,Győri Atlétikai Club,F2,Budapest (HUN),2016.7.22
11.06,1.7,-,130,Árpás Valentin,89,BSC,F1,Budapest (HUN),2016.7.22
11.06,0.4,-,130,Árpás Valentin,89,BSC,H3,Székesfehérvár (HUN),2016.7.29
11.06,-1.2,-,130,Illovszky Dominik,2,BHSE,H1,Budapest (HUN),2016.8.19
11.06,-0.1,-,130,Eszes Dániel,99,Dunakeszi VSE,H3,Budapest (HUN),2016.8.19
11.07,-0.7,24,137,Balogh Péter,96,ZALASZÁM-ZAC,F,Szombathely (HUN),2016.6.25
11.07,-0.7,-,137,Pisch Milán,99,ARAK,F,Miskolc (HUN),2016.7.02
11.07,1.1,-,137,Pisch Milán,99,ARAK,SF2,Tbilisi (GEO),2016.7.14
11.07,1.2,-,137,Orosz Zoltán,92,TFSE,H3,Budapest (HUN),2016.7.22
11.07,1.5,-,137,Bódis Kornél,90,Győri Atlétikai Club,H1,Székesfehérvár (HUN),2016.7.29
11.08,-1.6,-,142,Köcse Richárd,97,ZALASZÁM-ZAC,H2,Székesfehérvár (HUN),2016.5.28
11.08,-1.2,-,142,Pálmai Márk,98,MATE - GEAC,H2,Szombathely (HUN),2016.6.25
11.08,1.5,25,142,Pauer Géza,76,BHSE,H1,Székesfehérvár (HUN),2016.7.29
11.09,0.7,-,145,Bódis Kornél,90,Győri Atlétikai Club,F2,Debrecen (HUN),2016.6.04
11.09,1.0,-,145,Árpás Valentin,89,BSC,H4,Budapest (HUN),2016.7.22
11.09,0.4,-,145,Havasi Róbert,91,UTE,F,Budapest (HUN),2016.9.03
11.1,1.2,-,148,Pázmándi Zsolt,95,Szolnoki MÁV-SE,F2,Debrecen (HUN),2016.5.14
11.1,-2.2,-,148,Bézsenyi Gergely,91,BHSE,H1,Miskolc (HUN),2016.5.28
11.1,0.0,-,148,Havasi Róbert,91,UTE,H3,Veszprém (HUN),2016.6.12
11.1,-1.0,-,148,Bézsenyi Gergely,91,BHSE,F,Szombathely (HUN),2016.6.25
11.1,-2.0,-,148,Kádasi Zalán,94,Egri Sportiskola SE,H2,Szombathely (HUN),2016.6.25
11.1,-0.1,-,148,Pisch Milán,99,ARAK,H1,Tbilisi (GEO),2016.7.14
11.11,-1.2,-,154,Boros Bence,96,Szolnoki MÁV-SE,F1,Debrecen (HUN),2016.5.14
11.11,0.7,26,154,Szeles Bálint,98,Egri Sportiskola SE,F2,Debrecen (HUN),2016.6.04
11.11,0.2,-,154,Pálmai Márk,98,MATE - GEAC,H5,Budapest (HUN),2016.8.19
11.12,-0.9,-,157,Eszes Dániel,99,Dunakeszi VSE,F2,Tiszaújváros (HUN),2016.4.3
11.12,0.3,-,157,Bódis Kornél,90,Győri Atlétikai Club,H2,Debrecen (HUN),2016.6.04
11.12,0.4,-,157,Szeles Bálint,98,Egri Sportiskola SE,H4,Debrecen (HUN),2016.6.04
11.12,0.4,27,157,Győri Árpád,97,DSC-SI,H4,Debrecen (HUN),2016.6.04
11.12,1.4,-,157,Orosz Zoltán,92,TFSE,F,Székesfehérvár (HUN),2016.7.18
11.12,1.0,27,157,Gönczi Pál,91,SZVSE,H4,Budapest (HUN),2016.7.22
11.12,0.6,-,157,Gönczi Pál,91,SZVSE,H2,Székesfehérvár (HUN),2016.7.29
11.12,0.6,-,157,Eszes Dániel,99,Dunakeszi VSE,F2,Székesfehérvár (HUN),2016.9.1
11.13,-1.5,-,165,Orosz Zoltán,92,TFSE,F,Miskolc (HUN),2016.5.28
11.13,1.3,-,165,Szabó László,91,FTC,F1,Budapest (HUN),2016.6.18
11.13,0.3,-,165,Baki Barnabás,99,ZALASZÁM-ZAC,H3,Miskolc (HUN),2016.7.02
11.13,0.4,29,165,Máté Milán,96,BHSE,H3,Székesfehérvár (HUN),2016.7.29
11.13,1.5,-,165,Tóth Áron,98,BHSE,H1,Székesfehérvár (HUN),2016.7.29
11.13,0.6,29,165,Orosz Bence,98,BHSE,H2,Székesfehérvár (HUN),2016.7.29
11.13,-1.2,-,165,Bánhidi Bence,89,POSTÁS SE,CE1,Székesfehérvár (HUN),2016.9.17
11.14,-0.4,-,172,Vakarcs Gergő,95,Egri Sportiskola SE,H4,Pavia (ITA),2016.5.01
11.14,0.6,-,172,Szeles Bálint,98,Egri Sportiskola SE,F3,Debrecen (HUN),2016.5.14
11.14,0.3,-,172,Pázmándi Zsolt,95,Szolnoki MÁV-SE,H3,Debrecen (HUN),2016.6.04
11.14,-2.0,-,172,Balogh Péter,96,ZALASZÁM-ZAC,H2,Szombathely (HUN),2016.6.25
11.14,0.6,-,172,Balogh Péter,96,ZALASZÁM-ZAC,F2,Székesfehérvár (HUN),2016.9.1
11.15,0.9,-,177,Havasi Róbert,91,UTE,F1,Szekszárd (HUN),2016.5.14
11.15,0.5,-,177,Orosz Zoltán,92,TFSE,H2,Veszprém (HUN),2016.6.12
11.15,-2.9,-,177,Boros Bence,96,Szolnoki MÁV-SE,F,Maribor (SLO),2016.7.15
11.15,0.9,-,177,Bódis Kornél,90,Győri Atlétikai Club,H2,Budapest (HUN),2016.7.22
11.15,-0.9,-,177,Boros Bence,96,Szolnoki MÁV-SE,F1,Székesfehérvár (HUN),2016.9.1
11.15,0.3,-,177,Máté Milán,96,BHSE,F3,Székesfehérvár (HUN),2016.9.1
11.16,-2.2,-,183,Pisch Milán,99,ARAK,F1,Székesfehérvár (HUN),2016.5.28
11.16,1.5,31,183,Szigeti Csongor,97,VEDAC,H1,Székesfehérvár (HUN),2016.7.29
11.16,-1.4,-,183,Illovszky Dominik,2,BHSE,F1,Székesfehérvár (HUN),2016.9.1
11.17,-1.7,-,186,Orosz Zoltán,92,TFSE,H3,Miskolc (HUN),2016.5.28
11.17,0.7,-,186,Gönczi Pál,91,SZVSE,F2,Debrecen (HUN),2016.6.04
11.17,0.4,-,186,Gönczi Pál,91,SZVSE,H1,Debrecen (HUN),2016.6.04
11.17,0.2,-,186,Szeles Bálint,98,Egri Sportiskola SE,F2,Veszprém (HUN),2016.6.12
11.17,0.3,32,186,Szépe Gergő,99,ARAK,H3,Miskolc (HUN),2016.7.02
11.17,1.4,-,186,Árpás Valentin,89,BSC,F,Székesfehérvár (HUN),2016.7.18
11.17,0.7,-,186,Tóth Áron,98,BHSE,F2,Budapest (HUN),2016.7.22
11.17,1.5,32,186,Agbaria Toma,0,Békéscsabai AC,F3,Budapest (HUN),2016.7.22
11.17,0.7,-,186,Orosz Bence,98,BHSE,F2,Budapest (HUN),2016.7.22
11.17,-1.2,-,186,Szabó László,91,FTC,CE1,Székesfehérvár (HUN),2016.9.17
11.18,-0.7,34,196,Molnár Gergely,94,MATE - GEAC,F,Szombathely (HUN),2016.6.25
11.19,-0.9,35,197,Kiss Csaba,96,Tiszaújvárosi SC,F2,Tiszaújváros (HUN),2016.4.3
11.19,0.6,-,197,Gönczi Pál,91,SZVSE,F3,Debrecen (HUN),2016.5.14
11.19,0.9,-,197,Pisch Milán,99,ARAK,F1,Szekszárd (HUN),2016.5.14
11.19,0.4,-,197,Orosz Zoltán,92,TFSE,H4,Debrecen (HUN),2016.6.04
11.2,0.2,-,201,Bódis Kornél,90,Győri Atlétikai Club,F2,Veszprém (HUN),2016.6.12
11.2,0.2,-,201,Balogh Péter,96,ZALASZÁM-ZAC,F2,Veszprém (HUN),2016.6.12
11.2,0.7,-,201,Máté Milán,96,BHSE,F2,Budapest (HUN),2016.7.22
11.21,0.9,-,204,Bódis Kornél,90,Győri Atlétikai Club,F1,Szekszárd (HUN),2016.5.14
11.21,-1.5,-,204,Boros Bence,96,Szolnoki MÁV-SE,F,Miskolc (HUN),2016.5.28
11.21,1.3,-,204,Gönczi Pál,91,SZVSE,H8,Budapest (HUN),2016.6.18
11.21,-3.7,-,204,Boros Bence,96,Szolnoki MÁV-SE,H1,Szombathely (HUN),2016.6.25
11.21,-1.7,-,204,Orosz Zoltán,92,TFSE,F1,Bécs (AUT),2016.7.05
11.22,-1.0,-,209,Szeles Bálint,98,Egri Sportiskola SE,F3,Tiszaújváros (HUN),2016.4.3
11.22,0.9,36,209,Tóth Norbert,98,Egri Sportiskola SE,F3,Debrecen (HUN),2016.6.04
11.23,0.3,-,211,Bódis Kornél,90,Győri Atlétikai Club,H1,Veszprém (HUN),2016.6.12
11.23,-2.0,37,211,Németh Csaba,97,Vasas,F,Szombathely (HUN),2016.6.25
11.23,0.7,-,211,Gönczi Pál,91,SZVSE,F2,Budapest (HUN),2016.7.22
11.23,0.9,-,211,Orosz Bence,98,BHSE,H2,Budapest (HUN),2016.7.22
11.23,-1.2,37,211,Erdélyi Zoltán,95,Szekszárdi Sportközpont,CE1,Székesfehérvár (HUN),2016.9.17
11.24,1.2,39,216,Virovecz István,89,FTC,F2,Debrecen (HUN),2016.5.14
11.24,-2.2,-,216,Gönczi Pál,91,SZVSE,H1,Miskolc (HUN),2016.5.28
11.24,0.4,-,216,Kiss Csaba,96,Tiszaújvárosi SC,H5,Debrecen (HUN),2016.6.04
11.24,0.6,-,216,Havasi Róbert,91,UTE,F2,Székesfehérvár (HUN),2016.9.1
11.25,0.2,-,220,Árpás Valentin,89,BSC,F2,Veszprém (HUN),2016.6.12
11.25,1.7,-,220,Tóth Norbert,98,Egri Sportiskola SE,H4,Budapest (HUN),2016.6.18
11.25,2.0,40,220,Vlasits Attila,93,BSC,H6,Budapest (HUN),2016.6.18
11.25,-0.7,-,220,Baki Barnabás,99,ZALASZÁM-ZAC,F,Miskolc (HUN),2016.7.02
11.25,0.9,-,220,Máté Milán,96,BHSE,H2,Budapest (HUN),2016.7.22
11.25,0.4,40,220,Papp Bence,99,DOVASE,H3,Székesfehérvár (HUN),2016.7.29
11.26,-1.5,-,226,Gönczi Pál,91,SZVSE,F,Miskolc (HUN),2016.5.28
11.27,1.9,-,227,Árpás Valentin,89,BSC,F2,Szekszárd (HUN),2016.5.14
11.27,1.9,-,227,Szigeti Csongor,97,VEDAC,F2,Szekszárd (HUN),2016.5.14
11.27,-2.4,-,227,Pálmai Márk,98,MATE - GEAC,F1,Székesfehérvár (HUN),2016.5.28
11.27,0.7,42,227,Bak Bálint,99,A-Plast Ikarus BSE,F2,Debrecen (HUN),2016.6.04
11.27,1.3,42,227,Kristály Csanád,99,Tiszaújvárosi SC,H8,Budapest (HUN),2016.6.18
11.27,0.6,-,227,Baki Barnabás,99,ZALASZÁM-ZAC,F2,Székesfehérvár (HUN),2016.9.1
11.28,-2.2,-,233,Pálmai Márk,98,MATE - GEAC,H1,Székesfehérvár (HUN),2016.5.28
11.28,0.2,-,233,Balogh Péter,96,ZALASZÁM-ZAC,H5,Veszprém (HUN),2016.6.12
11.28,-2.0,-,233,Szeles Bálint,98,Egri Sportiskola SE,F,Szombathely (HUN),2016.6.25
11.28,-0.7,44,233,Szemes Máté,99,PSN - Pécsi Sportiskola,F,Miskolc (HUN),2016.7.02
11.28,-2.9,-,233,Pázmándi Zsolt,95,Szolnoki MÁV-SE,F,Maribor (SLO),2016.7.15
11.28,1.2,-,233,Szigeti Csongor,97,VEDAC,H3,Budapest (HUN),2016.7.22
11.28,1.5,-,233,Molnár Gergely,94,MATE - GEAC,H1,Budapest (HUN),2016.7.22
11.3,1.9,45,240,Grünfelder Szilárd,93,TFSE,F2,Szekszárd (HUN),2016.5.14
11.3,-1.5,-,240,Grünfelder Szilárd,93,TFSE,F,Miskolc (HUN),2016.5.28
11.3,-3.7,-,240,Pázmándi Zsolt,95,Szolnoki MÁV-SE,H1,Szombathely (HUN),2016.6.25
11.3,-1.1,-,240,Orosz Zoltán,92,TFSE,H1,Bécs (AUT),2016.7.05
11.3,0.7,-,240,Molnár Gergely,94,MATE - GEAC,F2,Budapest (HUN),2016.7.22
11.3,0.4,-,240,Szeles Bálint,98,Egri Sportiskola SE,F,Budapest (HUN),2016.9.03
11.31,-1.6,-,246,Grünfelder Szilárd,93,TFSE,H2,Miskolc (HUN),2016.5.28
11.31,0.3,46,246,Karlik Ádám,90,MATE - GEAC,H2,Debrecen (HUN),2016.6.04
11.31,0.4,46,246,Nagy Dániel,96,PVSK,F3,Veszprém (HUN),2016.6.12
11.31,0.5,-,246,Szeles Bálint,98,Egri Sportiskola SE,H2,Veszprém (HUN),2016.6.12
11.31,1.7,-,246,Agbaria Toma,0,Békéscsabai AC,H5,Budapest (HUN),2016.6.18
11.31,0.6,46,246,Naszódi Benedek,97,KSI SE,CE,Budapest (HUN),2016.6.19
11.32,0.3,-,252,Bak Bálint,99,A-Plast Ikarus BSE,H2,Debrecen (HUN),2016.6.04
11.32,0.9,-,252,Kristály Csanád,99,Tiszaújvárosi SC,F3,Debrecen (HUN),2016.6.04
11.32,0.6,-,252,Orosz Zoltán,92,TFSE,F2,Székesfehérvár (HUN),2016.9.1
11.33,-1.2,-,255,Szeles Bálint,98,Egri Sportiskola SE,H2,Szombathely (HUN),2016.6.25
11.33,-0.1,-,255,Németh Csaba,97,Vasas,F,Miskolc (HUN),2016.7.01
11.33,-0.2,-,255,Pisch Milán,99,ARAK,H4,Miskolc (HUN),2016.7.02
11.33,-0.1,-,255,Szemes Máté,99,PSN - Pécsi Sportiskola,H1,Miskolc (HUN),2016.7.02
11.33,1.5,-,255,Vlasits Attila,93,BSC,F3,Budapest (HUN),2016.7.22
11.33,1.5,49,255,Szőke Barnabás,95,NYSC,H1,Székesfehérvár (HUN),2016.7.29
11.33,0.3,-,255,Gönczi Pál,91,SZVSE,F3,Székesfehérvár (HUN),2016.9.1
11.34,-2.5,50,262,Fajoyomi Dávid,89,KARC,H7,Bönnigheim (GER),2016.5.05
11.34,-2.2,-,262,Boros Bence,96,Szolnoki MÁV-SE,H1,Miskolc (HUN),2016.5.28
11.34,0.7,-,262,Kiss Csaba,96,Tiszaújvárosi SC,F2,Debrecen (HUN),2016.6.04
11.34,0.4,-,262,Szőke Barnabás,95,NYSC,H5,Debrecen (HUN),2016.6.04
11.34,0.9,-,262,Vlasits Attila,93,BSC,F3,Debrecen (HUN),2016.6.04
11.34,-0.3,-,262,Árpás Valentin,89,BSC,H4,Veszprém (HUN),2016.6.12
11.34,0.4,-,262,Tóth Norbert,98,Egri Sportiskola SE,F3,Veszprém (HUN),2016.6.12
