Eredmény,Szél,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
23.75,1.9,1,1,Kaptur Éva,87,MATE - GEAC,F,Szombathely (HUN),2016.6.26
23.99,1.4,2,2,Csóti Jusztina,98,ZALASZÁM-ZAC,F,Szombathely (HUN),2016.6.26
24.05,1.0,-,3,Kaptur Éva,87,MATE - GEAC,F,Székesfehérvár (HUN),2016.7.18
24.09,1.5,-,4,Kaptur Éva,87,MATE - GEAC,F1,Budapest (HUN),2016.8.19
24.17,-1.2,-,5,Kaptur Éva,87,MATE - GEAC,F2,Genève (SUI),2016.6.11
24.23,2.0,3,6,Nádházy Evelin,95,BHSE,F,Szombathely (HUN),2016.6.26
24.24,1.4,4,7,Ferenczi Melinda,97,ZALASZÁM-ZAC,F,Szombathely (HUN),2016.6.26
24.25,-0.8,-,8,Kaptur Éva,87,MATE - GEAC,F,Miskolc (HUN),2016.5.29
24.25,-0.8,-,8,Kaptur Éva,87,MATE - GEAC,F,Miskolc (HUN),2016.5.29
24.35,1.0,-,10,Csóti Jusztina,98,ZALASZÁM-ZAC,F1,Budapest (HUN),2016.6.18
24.39,0.0,-,11,Nádházy Evelin,95,BHSE,F1,Debrecen (HUN),2016.5.15
24.39,0.6,-,11,Ferenczi Melinda,97,ZALASZÁM-ZAC,F,Miskolc (HUN),2016.7.01
24.4,0.0,5,13,Kozák Luca,96,DSC-SI,F1,Debrecen (HUN),2016.5.15
24.4,-0.8,-,13,Csóti Jusztina,98,ZALASZÁM-ZAC,F,Budapest (HUN),2016.9.04
24.41,1.0,6,15,Renkó Evelin,99,VEDAC,F1,Budapest (HUN),2016.6.18
24.46,0.0,-,16,Kaptur Éva,87,MATE - GEAC,F1,Debrecen (HUN),2016.5.15
24.46,-0.8,-,16,Kaptur Éva,87,MATE - GEAC,F,Budapest (HUN),2016.9.04
24.49,-0.7,-,18,Csóti Jusztina,98,ZALASZÁM-ZAC,F1,Székesfehérvár (HUN),2016.9.11
24.5,-2.1,-,19,Kaptur Éva,87,MATE - GEAC,F1,Debrecen (HUN),2016.6.05
24.54,1.5,-,20,Nádházy Evelin,95,BHSE,F1,Budapest (HUN),2016.8.19
24.55,1.1,-,21,Csóti Jusztina,98,ZALASZÁM-ZAC,H4,Bydgoszcz (POL),2016.7.22
24.55,1.5,-,21,Csóti Jusztina,98,ZALASZÁM-ZAC,F1,Budapest (HUN),2016.8.19
24.57,1.0,-,23,Nádházy Evelin,95,BHSE,F1,Budapest (HUN),2016.6.18
24.57,-0.7,-,23,Kaptur Éva,87,MATE - GEAC,F1,Székesfehérvár (HUN),2016.9.11
24.58,2.0,-,25,Renkó Evelin,99,VEDAC,F,Miskolc (HUN),2016.7.03
24.58,1.8,-,25,Renkó Evelin,99,VEDAC,H2,Tbilisi (GEO),2016.7.15
24.6,-1.4,-,27,Kaptur Éva,87,MATE - GEAC,F1,Namur (BEL),2016.5.25
24.65,1.1,-,28,Nádházy Evelin,95,BHSE,F,Debrecen (HUN),2016.7.09
24.65,1.3,-,28,Renkó Evelin,99,VEDAC,SF3,Tbilisi (GEO),2016.7.16
24.66,0.2,-,30,Kaptur Éva,87,MATE - GEAC,F,Velenje (SLO),2016.8.31
24.68,1.1,-,31,Ferenczi Melinda,97,ZALASZÁM-ZAC,F,Debrecen (HUN),2016.7.09
24.72,-3.5,-,32,Kaptur Éva,87,MATE - GEAC,F,Székesfehérvár (HUN),2016.7.31
24.73,1.0,7,33,Guba Liliána,95,NYSC,F1,Budapest (HUN),2016.6.18
24.77,2.0,8,34,Furulyás Lili,0,UTE,F,Miskolc (HUN),2016.7.03
24.83,-0.8,9,35,Komiszár Kriszta,92,MATE - GEAC,F,Miskolc (HUN),2016.5.29
24.84,0.0,-,36,Komiszár Kriszta,92,MATE - GEAC,F2,Debrecen (HUN),2016.5.15
24.84,-2.1,-,36,Guba Liliána,95,NYSC,F1,Debrecen (HUN),2016.6.05
24.84,-0.7,-,36,Nádházy Evelin,95,BHSE,F1,Székesfehérvár (HUN),2016.9.11
24.85,-3.5,-,39,Csóti Jusztina,98,ZALASZÁM-ZAC,F,Székesfehérvár (HUN),2016.7.31
24.87,-0.4,-,40,Csóti Jusztina,98,ZALASZÁM-ZAC,F1,Zalaegerszeg (HUN),2016.6.11
24.89,-0.4,-,41,Ferenczi Melinda,97,ZALASZÁM-ZAC,F1,Zalaegerszeg (HUN),2016.6.11
24.92,-2.1,-,42,Nádházy Evelin,95,BHSE,F1,Debrecen (HUN),2016.6.05
24.92,2.0,10,42,Mátó Sára,0,ARAK,F,Miskolc (HUN),2016.7.03
24.94,-2.1,-,44,Kaptur Éva,87,MATE - GEAC,H2,Székesfehérvár (HUN),2016.7.31
24.95,-3.5,-,45,Nádházy Evelin,95,BHSE,F,Székesfehérvár (HUN),2016.7.31
24.97,0.9,-,46,Furulyás Lili,0,UTE,H2,Miskolc (HUN),2016.7.03
24.99,0.1,-,47,Ferenczi Melinda,97,ZALASZÁM-ZAC,F,Maribor (SLO),2016.7.15
25.0,1.4,11,48,Reizinger Fanni,97,BHSE,F,Szombathely (HUN),2016.6.26
25.01,1.1,-,49,Renkó Evelin,99,VEDAC,H3,Miskolc (HUN),2016.7.03
25.04,-0.8,-,50,Nádházy Evelin,95,BHSE,F,Budapest (HUN),2016.9.04
25.05,-0.8,-,51,Nádházy Evelin,95,BHSE,F,Miskolc (HUN),2016.5.29
25.05,1.4,12,51,Gyurka Borbála,98,Favorit AC,F,Szombathely (HUN),2016.6.26
25.05,-0.7,12,51,Krizsán Xénia,93,MTK Budapest,CE2,Amsterdam (NED),2016.7.08
25.07,0.0,-,54,Guba Liliána,95,NYSC,F1,Debrecen (HUN),2016.5.15
25.12,-3.5,-,55,Ferenczi Melinda,97,ZALASZÁM-ZAC,F,Székesfehérvár (HUN),2016.7.31
25.13,-0.8,-,56,Guba Liliána,95,NYSC,F,Miskolc (HUN),2016.5.29
25.16,2.0,14,57,Sajtos Anna,96,POSTÁS SE,F,Szombathely (HUN),2016.6.26
25.18,,-,58,Furulyás Lili,0,UTE,F3,Székesfehérvár (HUN),2016.5.29
25.18,-2.1,-,58,Ferenczi Melinda,97,ZALASZÁM-ZAC,H2,Székesfehérvár (HUN),2016.7.31
25.19,1.7,-,60,Mátó Sára,0,ARAK,CE4,Tbilisi (GEO),2016.7.14
25.19,-0.8,-,60,Sajtos Anna,96,POSTÁS SE,F,Budapest (HUN),2016.9.04
25.2,1.5,-,62,Komiszár Kriszta,92,MATE - GEAC,F1,Budapest (HUN),2016.8.19
25.2,-0.8,-,62,Komiszár Kriszta,92,MATE - GEAC,F,Budapest (HUN),2016.9.04
25.21,1.5,15,64,Szűcs Noémi,97,HÓDIÁK SE,F2,Budapest (HUN),2016.6.18
25.22,0.0,-,65,Sajtos Anna,96,POSTÁS SE,F1,Debrecen (HUN),2016.5.15
25.24,0.4,-,66,Krizsán Xénia,93,MTK Budapest,CE2,Rio de Janeiro (BRA),2016.8.12
25.25,-0.6,-,67,Furulyás Lili,0,UTE,F,Budapest (HUN),2016.5.22
25.26,1.5,-,68,Mátó Sára,0,ARAK,H1,Miskolc (HUN),2016.7.03
25.26,-0.8,-,68,Ferenczi Melinda,97,ZALASZÁM-ZAC,F,Budapest (HUN),2016.9.04
25.28,-2.1,-,70,Komiszár Kriszta,92,MATE - GEAC,F1,Debrecen (HUN),2016.6.05
25.28,0.5,-,70,Nádházy Evelin,95,BHSE,H1,Szombathely (HUN),2016.6.26
25.33,-2.1,-,72,Renkó Evelin,99,VEDAC,F1,Debrecen (HUN),2016.6.05
25.35,0.0,-,73,Mátó Sára,0,ARAK,CE2,Miskolc (HUN),2016.5.28
25.35,1.5,16,73,Király Adél,0,MATE - GEAC,F2,Budapest (HUN),2016.6.18
25.36,-0.7,-,75,Ferenczi Melinda,97,ZALASZÁM-ZAC,F1,Székesfehérvár (HUN),2016.9.11
25.36,-0.7,-,75,Renkó Evelin,99,VEDAC,F1,Székesfehérvár (HUN),2016.9.11
25.37,-1.2,17,77,Kerekes Gréta,92,DSC-SI,F2,Székesfehérvár (HUN),2016.9.11
25.38,0.6,-,78,Reizinger Fanni,97,BHSE,F,Miskolc (HUN),2016.7.01
25.38,-0.7,18,78,Zsivoczky-Farkas Györgyi,85,BHSE,CE1,Rio de Janeiro (BRA),2016.8.12
25.4,,-,80,Renkó Evelin,99,VEDAC,F3,Székesfehérvár (HUN),2016.5.29
25.42,0.0,-,81,Reizinger Fanni,97,BHSE,F1,Debrecen (HUN),2016.5.15
25.46,0.1,19,82,Bánhidi-Farkas Petra,99,UTE,F1,Tiszaújváros (HUN),2016.4.3
25.47,1.5,-,83,Mátó Sára,0,ARAK,F3,Szekszárd (HUN),2016.5.15
25.49,2.0,20,84,Kovács Petra,96,Favorit AC,F,Szombathely (HUN),2016.6.26
25.49,-2.5,-,84,Mátó Sára,0,ARAK,CE1,Székesfehérvár (HUN),2016.9.17
25.51,-3.5,-,86,Renkó Evelin,99,VEDAC,F,Székesfehérvár (HUN),2016.7.31
25.51,1.8,-,86,Krizsán Xénia,93,MTK Budapest,CE2,Talence (FRA),2016.9.17
25.52,1.4,21,88,Hajdú Lotti,98,Szolnoki MÁV-SE,F,Szombathely (HUN),2016.6.26
25.52,2.0,21,88,Rapai Fanni,0,A-Plast Ikarus BSE,F,Miskolc (HUN),2016.7.03
25.52,-0.8,-,88,Renkó Evelin,99,VEDAC,F,Budapest (HUN),2016.9.04
25.53,-0.6,-,91,Király Adél,0,MATE - GEAC,F,Budapest (HUN),2016.5.22
25.54,2.0,-,92,Király Adél,0,MATE - GEAC,F,Miskolc (HUN),2016.7.03
25.55,1.2,23,93,Bihari Patricia,92,KSI SE,F2,Budapest (HUN),2016.8.19
25.56,0.1,-,94,Guba Liliána,95,NYSC,F,Maribor (SLO),2016.7.15
25.56,-3.9,-,94,Csóti Jusztina,98,ZALASZÁM-ZAC,H1,Székesfehérvár (HUN),2016.7.31
25.57,,-,96,Ferenczi Melinda,97,ZALASZÁM-ZAC,F2,Székesfehérvár (HUN),2016.5.29
25.57,1.5,-,96,Zsivoczky-Farkas Györgyi,85,BHSE,CE1,Talence (FRA),2016.9.17
25.58,-3.9,-,98,Nádházy Evelin,95,BHSE,H1,Székesfehérvár (HUN),2016.7.31
25.59,1.5,24,99,Széll Gyöngyi,91,BEAC,F2,Budapest (HUN),2016.6.18
25.6,2.0,25,100,Víg Zsanett,0,Eötvös DSE,F,Miskolc (HUN),2016.7.03
25.62,-1.8,-,101,Krizsán Xénia,93,MTK Budapest,CE,Budapest (HUN),2016.5.22
25.65,-0.7,-,102,Komiszár Kriszta,92,MATE - GEAC,F1,Székesfehérvár (HUN),2016.9.11
25.66,1.5,-,103,Hajdú Lotti,98,Szolnoki MÁV-SE,F2,Budapest (HUN),2016.6.18
25.66,1.5,-,103,Sajtos Anna,96,POSTÁS SE,F1,Budapest (HUN),2016.8.19
25.67,1.4,26,105,Kiss Diána,97,BSC,F,Szombathely (HUN),2016.6.26
25.67,0.5,-,105,Sajtos Anna,96,POSTÁS SE,H1,Szombathely (HUN),2016.6.26
25.7,-2.1,-,107,Sajtos Anna,96,POSTÁS SE,F1,Debrecen (HUN),2016.6.05
25.7,1.6,-,107,Víg Zsanett,0,Eötvös DSE,F,Brno (CZE),2016.6.11
25.71,1.1,-,109,Rapai Fanni,0,A-Plast Ikarus BSE,H3,Miskolc (HUN),2016.7.03
25.72,1.5,-,110,Széll Gyöngyi,91,BEAC,F1,Budapest (HUN),2016.8.19
25.73,0.2,-,111,Zsivoczky-Farkas Györgyi,85,BHSE,CE1,Amsterdam (NED),2016.7.08
25.74,,-,112,Bihari Patricia,92,KSI SE,F5,Budapest (HUN),2016.6.18
25.77,0.9,-,113,Víg Zsanett,0,Eötvös DSE,H2,Miskolc (HUN),2016.7.03
25.78,1.5,-,114,Gyurka Borbála,98,Favorit AC,F1,Budapest (HUN),2016.8.19
25.79,-0.8,-,115,Krizsán Xénia,93,MTK Budapest,F,Miskolc (HUN),2016.5.29
25.79,-3.9,-,115,Renkó Evelin,99,VEDAC,H1,Székesfehérvár (HUN),2016.7.31
25.81,,-,117,Király Adél,0,MATE - GEAC,F3,Székesfehérvár (HUN),2016.5.29
25.82,-2.1,-,118,Széll Gyöngyi,91,BEAC,H2,Székesfehérvár (HUN),2016.7.31
25.83,1.4,27,119,Renner Luca,98,MATE - GEAC,F,Szombathely (HUN),2016.6.26
25.87,-0.1,28,120,Vágó Mónika,88,,F2,Brisbane (AUS),2016.2.2
25.89,-1.7,-,121,Reizinger Fanni,97,BHSE,F2,Debrecen (HUN),2016.6.05
25.91,1.5,-,122,Kiss Diána,97,BSC,F2,Budapest (HUN),2016.6.18
25.93,-1.7,-,123,Kiss Diána,97,BSC,F2,Debrecen (HUN),2016.6.05
25.94,-3.9,-,124,Furulyás Lili,0,UTE,H1,Székesfehérvár (HUN),2016.7.31
25.95,0.9,-,125,Vágó Mónika,88,,F3,Brisbane (AUS),2016.1.23
25.95,1.0,29,125,Juhász Lilla,93,Haladás VSE,F2,Wilmington (USA),2016.3.12
25.95,-0.8,-,125,Széll Gyöngyi,91,BEAC,F,Budapest (HUN),2016.9.04
25.97,1.5,-,128,Kovács Petra,96,Favorit AC,F1,Budapest (HUN),2016.8.19
25.98,,-,129,Rapai Fanni,0,A-Plast Ikarus BSE,F6,Budapest (HUN),2016.6.18
26.0,-1.7,-,130,Hajdú Lotti,98,Szolnoki MÁV-SE,F2,Debrecen (HUN),2016.6.05
26.0,1.0,-,130,Király Adél,0,MATE - GEAC,F,Budapest (HUN),2016.7.22
26.02,0.9,30,132,Csetényi Eszter,0,ARAK,F3,Budapest (HUN),2016.6.18
26.03,-0.4,-,133,Kovács Petra,96,Favorit AC,F1,Zalaegerszeg (HUN),2016.6.11
26.04,0.0,31,134,Czuth Réka,94,AC Bonyhád,F3,"Tempe, AZ (USA)",2016.3.26
26.04,0.5,-,134,Kovács Petra,96,Favorit AC,H1,Szombathely (HUN),2016.6.26
26.06,-0.7,-,136,Kovács Petra,96,Favorit AC,F1,Székesfehérvár (HUN),2016.9.11
26.1,,-,137,Szűcs Noémi,97,HÓDIÁK SE,F2,Székesfehérvár (HUN),2016.5.29
26.1,,-,137,Hajdú Lotti,98,Szolnoki MÁV-SE,F2,Székesfehérvár (HUN),2016.5.29
26.12,-1.0,-,139,Gyurka Borbála,98,Favorit AC,F3,Zalaegerszeg (HUN),2016.6.11
26.14,0.1,-,140,Vágó Mónika,88,,F2,Brisbane (AUS),2016.1.1
26.14,0.9,32,140,Együd Luca,98,Eötvös DSE,F3,Budapest (HUN),2016.6.18
26.14,1.4,32,140,Kéri Bettina,97,VEDAC,F,Szombathely (HUN),2016.6.26
26.15,0.0,34,143,Sárkány Fanni,94,DSC-SI,F2,Debrecen (HUN),2016.5.15
26.15,-3.5,-,143,Széll Gyöngyi,91,BEAC,F,Székesfehérvár (HUN),2016.7.31
26.17,-1.7,-,145,Együd Luca,98,Eötvös DSE,F2,Debrecen (HUN),2016.6.05
26.17,1.6,35,145,Csernyánszky Sára,0,MATE - GEAC,F,Brno (CZE),2016.6.11
26.19,0.0,36,147,Edőcs Fanni,98,Miskolci Sportiskola,F2,Tiszaújváros (HUN),2016.4.3
26.2,-1.7,-,148,Víg Zsanett,0,Eötvös DSE,F2,Debrecen (HUN),2016.6.05
26.2,1.5,-,148,Kovács Petra,96,Favorit AC,F2,Budapest (HUN),2016.6.18
26.21,-2.1,-,150,Kéri Bettina,97,VEDAC,H2,Székesfehérvár (HUN),2016.7.31
26.23,1.0,37,151,Tóth Rebeka,99,UTE,F4,Budapest (HUN),2016.6.18
26.24,-2.1,-,152,Gyurka Borbála,98,Favorit AC,H2,Székesfehérvár (HUN),2016.7.31
26.27,-1.8,38,153,Szabó Beatrix,95,MTK Budapest,CE,Budapest (HUN),2016.5.22
26.27,1.2,-,153,Kéri Bettina,97,VEDAC,F2,Budapest (HUN),2016.8.19
26.32,,-,155,Csernyánszky Sára,0,MATE - GEAC,F2,Székesfehérvár (HUN),2016.5.29
26.32,2.0,39,155,Sipos Borbála,99,KSI SE,F,Miskolc (HUN),2016.7.03
26.33,1.0,40,157,Botos Boglárka,0,NYSC,F4,Budapest (HUN),2016.6.18
26.33,1.0,-,157,Csernyánszky Sára,0,MATE - GEAC,F,Budapest (HUN),2016.7.22
26.34,-1.0,-,159,Szabó Beatrix,95,MTK Budapest,CE,Miskolc (HUN),2016.5.28
26.35,0.9,-,160,Sipos Borbála,99,KSI SE,H2,Miskolc (HUN),2016.7.03
26.36,-3.9,-,161,Bihari Patricia,92,KSI SE,H1,Székesfehérvár (HUN),2016.7.31
26.37,0.0,-,162,Szűcs Noémi,97,HÓDIÁK SE,F2,Debrecen (HUN),2016.5.15
26.39,0.9,41,163,Koczkás Dóra,97,MATE - GEAC,F3,Budapest (HUN),2016.6.18
26.39,0.5,-,163,Kéri Bettina,97,VEDAC,F,Veszprém (HUN),2016.6.22
26.4,-2.5,42,165,Otterbein Laura,0,PSN - Pécsi Sportiskola,CE1,Székesfehérvár (HUN),2016.9.17
26.41,1.1,-,166,Kéri Bettina,97,VEDAC,H1,Veszprém (HUN),2016.6.22
26.44,1.6,-,167,Vágó Mónika,88,,F2,Brisbane (AUS),2016.3.05
26.45,1.5,-,168,Király Adél,0,MATE - GEAC,H1,Miskolc (HUN),2016.7.03
26.46,-0.4,43,169,Turcsik Katalin,81,MATE - GEAC,F1,Bécs (AUT),2016.7.05
26.49,0.0,44,170,Konkoly Virág,98,SZVSE,F2,Debrecen (HUN),2016.5.15
26.49,1.2,44,170,Lesti Diana,98,KARC,F2,Budapest (HUN),2016.8.19
26.51,0.0,46,172,Sipos Csenge,99,A-Plast Ikarus BSE,F2,Tiszaújváros (HUN),2016.4.3
26.53,,-,173,Csetényi Eszter,0,ARAK,F3,Székesfehérvár (HUN),2016.5.29
26.55,,47,174,Mandeville Dominika,0,Vasas,F3,Székesfehérvár (HUN),2016.5.29
26.57,-1.5,-,175,Vágó Mónika,88,,H4,Brisbane (AUS),2016.2.28
26.57,,-,175,Víg Zsanett,0,Eötvös DSE,F2,Székesfehérvár (HUN),2016.5.29
26.58,-0.4,-,177,Koczkás Dóra,97,MATE - GEAC,F1,Zalaegerszeg (HUN),2016.6.11
26.58,0.9,-,177,Botos Boglárka,0,NYSC,H2,Miskolc (HUN),2016.7.03
26.59,0.2,48,179,Ácsné Hortobágyi Anikó,89,Békési DAC,CE3,Székesfehérvár (HUN),2016.9.17
26.61,1.1,49,180,Lengyel Anna,99,Vasas,H3,Miskolc (HUN),2016.7.03
26.62,-1.2,-,181,Konkoly Virág,98,SZVSE,F2,Székesfehérvár (HUN),2016.9.11
26.64,0.9,-,182,Kéri Bettina,97,VEDAC,F3,Budapest (HUN),2016.6.18
26.64,0.9,50,182,Szabó Boróka,99,Favorit AC,H2,Miskolc (HUN),2016.7.03
26.66,2.0,-,184,Botos Boglárka,0,NYSC,F,Miskolc (HUN),2016.7.03
26.67,,51,185,Füleky Dorottya,0,Vasas,F3,Székesfehérvár (HUN),2016.5.29
26.67,,51,185,Szerb Katalin,0,Favorit AC,F6,Budapest (HUN),2016.6.18
26.68,-1.8,-,187,Renner Luca,98,MATE - GEAC,CE,Budapest (HUN),2016.5.22
26.68,,-,187,Együd Luca,98,Eötvös DSE,F2,Székesfehérvár (HUN),2016.5.29
26.68,0.9,53,187,Csorba Eszter,97,VEDAC,F3,Budapest (HUN),2016.6.18
26.69,,-,190,Kovács Petra,96,Favorit AC,F2,Székesfehérvár (HUN),2016.5.29
26.69,,-,190,Sipos Csenge,99,A-Plast Ikarus BSE,F3,Székesfehérvár (HUN),2016.5.29
26.69,0.9,54,190,Szalay Dalma,97,TFSE,F3,Budapest (HUN),2016.6.18
26.71,0.5,55,193,Szigeti Beatrix,99,VEDAC,F,Veszprém (HUN),2016.6.22
26.71,1.1,55,193,Fülöp Virág,98,VEDAC,H1,Veszprém (HUN),2016.6.22
26.71,2.0,55,193,Darvasi Anett,94,Békési DAC,F,Szombathely (HUN),2016.6.26
26.73,-3.5,-,196,Kéri Bettina,97,VEDAC,F,Székesfehérvár (HUN),2016.7.31
26.75,1.1,-,197,Szigeti Beatrix,99,VEDAC,H1,Veszprém (HUN),2016.6.22
26.76,1.5,-,198,Sipos Csenge,99,A-Plast Ikarus BSE,H1,Miskolc (HUN),2016.7.03
26.77,-1.0,-,199,Renner Luca,98,MATE - GEAC,CE,Miskolc (HUN),2016.5.28
26.77,-1.0,-,199,Renner Luca,98,MATE - GEAC,CE,Miskolc (HUN),2016.5.28
26.77,1.0,-,199,Sipos Borbála,99,KSI SE,F4,Budapest (HUN),2016.6.18
26.77,1.0,58,199,Lutter Lotti,0,Vasas,F4,Budapest (HUN),2016.6.18
26.78,,-,203,Szalay Dalma,97,TFSE,F1,Székesfehérvár (HUN),2016.5.29
26.8,0.9,-,204,Otterbein Laura,0,PSN - Pécsi Sportiskola,H2,Miskolc (HUN),2016.7.03
26.83,1.5,59,205,Erdei Tamara,99,A-Plast Ikarus BSE,H1,Miskolc (HUN),2016.7.03
26.86,,-,206,Koczkás Dóra,97,MATE - GEAC,F1,Székesfehérvár (HUN),2016.5.29
26.86,-2.3,-,206,Turcsik Katalin,81,MATE - GEAC,F3,Debrecen (HUN),2016.6.05
26.88,-1.9,60,208,Kovács Marianna,0,MMAC,CE2,Székesfehérvár (HUN),2016.9.17
26.89,1.5,-,209,Kovács Petra,96,Favorit AC,F3,Szekszárd (HUN),2016.5.15
26.91,-0.8,-,210,Kéri Bettina,97,VEDAC,F,Miskolc (HUN),2016.5.29
26.91,1.5,61,210,Csernyánszky Flóra,99,MATE - GEAC,H1,Miskolc (HUN),2016.7.03
26.92,2.0,62,212,Varga Tímea,94,Szolnoki MÁV-SE,F,Szombathely (HUN),2016.6.26
26.95,1.2,63,213,Krizsák Piroska,81,KSI SE,F2,Budapest (HUN),2016.8.19
26.96,-0.4,-,214,Kéri Bettina,97,VEDAC,F1,Zalaegerszeg (HUN),2016.6.11
26.97,1.0,-,215,Erdei Tamara,99,A-Plast Ikarus BSE,F,Budapest (HUN),2016.7.22
27.01,1.0,-,216,Krizsák Piroska,81,KSI SE,F4,Budapest (HUN),2016.6.18
27.02,0.0,-,217,Víg Zsanett,0,Eötvös DSE,F2,Tiszaújváros (HUN),2016.4.3
27.02,1.1,64,217,Kertész Csenge,99,Vasas,H3,Miskolc (HUN),2016.7.03
27.03,,65,219,Bézsenyi-Zsíros Zsanett,94,BHSE,F5,Budapest (HUN),2016.6.18
27.04,1.5,-,220,Füleky Dorottya,0,Vasas,F3,Szekszárd (HUN),2016.5.15
27.06,,-,221,Botos Boglárka,0,NYSC,F2,Székesfehérvár (HUN),2016.5.29
27.07,1.1,-,222,Lutter Lotti,0,Vasas,H3,Miskolc (HUN),2016.7.03
27.08,,-,223,Sipos Borbála,99,KSI SE,F1,Székesfehérvár (HUN),2016.5.29
27.08,,66,223,Almási Fanni,99,UTE,F5,Budapest (HUN),2016.6.18
27.08,-1.2,-,223,Kéri Bettina,97,VEDAC,F2,Székesfehérvár (HUN),2016.9.11
27.1,-0.4,67,226,Torma Evelin,94,MATE - GEAC,F1,Zalaegerszeg (HUN),2016.6.11
27.11,1.5,68,227,Tichov Fruzsina,99,BHSE,H1,Miskolc (HUN),2016.7.03
27.11,-3.9,-,227,Kiss Diána,97,BSC,H1,Székesfehérvár (HUN),2016.7.31
27.11,-2.5,-,227,Tóth Rebeka,99,UTE,CE1,Székesfehérvár (HUN),2016.9.17
27.17,,-,230,Konkoly Virág,98,SZVSE,F2,Székesfehérvár (HUN),2016.5.29
27.2,,-,231,Erdei Tamara,99,A-Plast Ikarus BSE,F2,Székesfehérvár (HUN),2016.5.29
27.2,0.9,-,231,Szigeti Beatrix,99,VEDAC,H2,Miskolc (HUN),2016.7.03
27.21,0.5,-,233,Varga Tímea,94,Szolnoki MÁV-SE,H1,Szombathely (HUN),2016.6.26
27.22,,69,234,Dudás Anetta,97,NYSC,F2,Székesfehérvár (HUN),2016.5.29
27.22,-1.0,69,234,Göblyös Csenge,1,DOVASE,F3,Zalaegerszeg (HUN),2016.6.11
27.24,-1.7,-,236,Torma Evelin,94,MATE - GEAC,F2,Debrecen (HUN),2016.6.05
27.24,0.5,71,236,Tani Zsanett,96,BHSE,F2,Zalaegerszeg (HUN),2016.6.11
27.24,,-,236,Szabó Boróka,99,Favorit AC,F6,Budapest (HUN),2016.6.18
27.24,0.5,-,236,Darvasi Anett,94,Békési DAC,H1,Szombathely (HUN),2016.6.26
27.27,-1.2,-,240,Füleky Dorottya,0,Vasas,F2,Székesfehérvár (HUN),2016.9.11
27.28,-0.8,-,241,Torma Evelin,94,MATE - GEAC,F,Miskolc (HUN),2016.5.29
27.3,1.5,72,242,Sier Zsófia,95,BSC,F3,Szekszárd (HUN),2016.5.15
27.33,0.5,73,243,Sztrehárszky Boglárka,1,BHSE,F2,Zalaegerszeg (HUN),2016.6.11
27.33,1.0,-,243,Tani Zsanett,96,BHSE,F4,Budapest (HUN),2016.6.18
27.33,-3.9,-,243,Turcsik Katalin,81,MATE - GEAC,H1,Székesfehérvár (HUN),2016.7.31
27.34,0.5,-,246,Sipos Csenge,99,A-Plast Ikarus BSE,F3,Budapest (HUN),2016.8.19
27.35,0.1,74,247,Horváth Dorottya,0,MATE - GEAC,F1,Tiszaújváros (HUN),2016.4.3
27.37,0.5,75,248,Lakatos Panna,1,Soproni AC,F2,Zalaegerszeg (HUN),2016.6.11
27.4,0.0,76,249,Lór Anna,99,KARC,CE2,Miskolc (HUN),2016.5.28
27.4,,-,249,Fülöp Virág,98,VEDAC,F1,Székesfehérvár (HUN),2016.5.29
27.41,0.0,77,251,Zádeczki Luca,0,Miskolci Sportiskola,F2,Debrecen (HUN),2016.5.15
27.41,,-,251,Lutter Lotti,0,Vasas,F2,Székesfehérvár (HUN),2016.5.29
27.41,-2.3,-,251,Szalay Dalma,97,TFSE,F3,Debrecen (HUN),2016.6.05
27.44,,78,254,Osváth Erzsébet,97,VEDAC,F1,Székesfehérvár (HUN),2016.5.29
27.45,,79,255,Tollas Gizella,1,BEAC,F5,Budapest (HUN),2016.6.18
27.49,1.0,80,256,Bátai Luca,0,Vasas,F4,Budapest (HUN),2016.6.18
27.52,,-,257,Csernyánszky Flóra,99,MATE - GEAC,F2,Székesfehérvár (HUN),2016.5.29
27.53,1.5,81,258,Hári Anna,97,ZALASZÁM-ZAC,F3,Szekszárd (HUN),2016.5.15
27.54,1.0,-,259,Tichov Fruzsina,99,BHSE,F4,Budapest (HUN),2016.6.18
27.55,-1.8,82,260,Ajkler Eszter,97,MATE - GEAC,CE,Budapest (HUN),2016.5.22
27.58,,-,261,Bátai Luca,0,Vasas,F1,Székesfehérvár (HUN),2016.5.29
27.6,-1.0,-,262,Ajkler Eszter,97,MATE - GEAC,CE,Miskolc (HUN),2016.5.28
27.6,-1.1,83,262,Tóth Fruzsina,0,Vasas,CE3,Székesfehérvár (HUN),2016.9.17
27.6,-1.9,83,262,Püski Lilla,0,Békéscsabai AC,CE2,Székesfehérvár (HUN),2016.9.17
27.61,1.2,-,265,Tichov Fruzsina,99,BHSE,F2,Budapest (HUN),2016.8.19
27.61,0.5,85,265,Szabó Enikő,98,KSI SE,F3,Budapest (HUN),2016.8.19
27.64,1.2,-,267,Tollas Gizella,1,BEAC,F2,Budapest (HUN),2016.8.19
27.7,,86,268,Horváth Nikoletta,99,Eötvös DSE,F5,Budapest (HUN),2016.6.18
27.71,,-,269,Szigeti Beatrix,99,VEDAC,F1,Székesfehérvár (HUN),2016.5.29
27.74,0.9,87,270,Koncz Réka,0,NYSC,H2,Miskolc (HUN),2016.7.03
