Eredmény,Szél,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
7.81,2.0,1,1,Virovecz István,89,FTC,F,Székesfehérvár (HUN),2016.7.3
7.8,1.0,-,2,Virovecz István,89,FTC,F,Budapest (HUN),2016.6.18
7.62,0.6,-,3,Virovecz István,89,FTC,F,Maribor (SLO),2016.7.15
7.6,0.2,-,4,Virovecz István,89,FTC,F,Budapest (HUN),2016.7.22
7.57,0.9,2,5,Galambos Tibor,91,FTC,F,Debrecen (HUN),2016.6.04
7.57,1.6,-,5,Galambos Tibor,91,FTC,F,Budapest (HUN),2016.6.18
7.56,2.0,3,7,Bánhidi Bence,89,POSTÁS SE,F,Budapest (HUN),2016.6.18
7.53,0.0,-,8,Virovecz István,89,FTC,F,Budapest (HUN),2016.9.03
7.49,2.0,-,9,Galambos Tibor,91,FTC,F,Miskolc (HUN),2016.5.28
7.44,1.4,4,10,Pap Kristóf,98,Haladás VSE,F,Szombathely (HUN),2016.6.25
7.41,0.6,-,11,Bánhidi Bence,89,POSTÁS SE,F,Boissano (ITA),2016.9.29
7.39,1.0,5,12,Szabó László,91,FTC,CE,Budapest (HUN),2016.9.03
7.38,0.6,-,13,Pap Kristóf,98,Haladás VSE,F,Veszprém (HUN),2016.6.12
7.36,1.9,6,14,Fedor Benjámin,98,Reménység Vác,F,Székesfehérvár (HUN),2016.5.29
7.36,1.1,6,14,Erdélyi Zoltán,95,Szekszárdi Sportközpont,F,Szombathely (HUN),2016.6.25
7.34,1.2,-,16,Galambos Tibor,91,FTC,F,Székesfehérvár (HUN),2016.7.3
7.32,0.0,-,17,Galambos Tibor,91,FTC,F,Budapest (HUN),2016.9.03
7.31,1.3,8,18,László Dávid,92,ARAK,F,Miskolc (HUN),2016.5.28
7.28,1.9,-,19,Bánhidi Bence,89,POSTÁS SE,F,Székesfehérvár (HUN),2016.7.3
7.28,1.1,9,19,Lesku Patrik,97,DSC-SI,F,Székesfehérvár (HUN),2016.9.1
7.27,1.8,-,21,Fedor Benjámin,98,Reménység Vác,F,Budapest (HUN),2016.5.22
7.27,-0.2,-,21,Pap Kristóf,98,Haladás VSE,F,Székesfehérvár (HUN),2016.7.3
7.26,0.4,-,23,Galambos Tibor,91,FTC,F,Budapest (HUN),2016.7.22
7.26,0.7,-,23,Szabó László,91,FTC,F,Budapest (HUN),2016.9.03
7.23,,-,25,Erdélyi Zoltán,95,Szekszárdi Sportközpont,F,Bonyhád (HUN),2016.5.19
7.23,1.5,-,25,Szabó László,91,FTC,F,Miskolc (HUN),2016.5.28
7.22,0.5,-,27,Virovecz István,89,FTC,Q,Székesfehérvár (HUN),2016.7.29
7.21,0.0,10,28,Fedor Péter,96,Reménység Vác,F,Debrecen (HUN),2016.6.04
7.21,1.3,-,28,Pap Kristóf,98,Haladás VSE,Q,Székesfehérvár (HUN),2016.7.29
7.2,-0.3,-,30,Galambos Tibor,91,FTC,F,Debrecen (HUN),2016.5.14
7.19,0.0,-,31,Bánhidi Bence,89,POSTÁS SE,F,Debrecen (HUN),2016.6.04
7.19,0.0,-,31,Galambos Tibor,91,FTC,CE,Székesfehérvár (HUN),2016.9.17
7.17,0.4,-,33,Pap Kristóf,98,Haladás VSE,F,Szekszárd (HUN),2016.5.14
7.14,-1.0,11,34,Fajoyomi Viktor,91,KARC,F,Debrecen (HUN),2016.5.14
7.14,1.6,-,34,Pap Kristóf,98,Haladás VSE,F,Székesfehérvár (HUN),2016.5.29
7.14,0.7,-,34,Bánhidi Bence,89,POSTÁS SE,F,Budapest (HUN),2016.7.22
7.14,0.4,-,34,Szabó László,91,FTC,F,Székesfehérvár (HUN),2016.7.3
7.14,0.0,-,34,Bánhidi Bence,89,POSTÁS SE,F,Budapest (HUN),2016.9.03
7.13,0.3,-,39,Galambos Tibor,91,FTC,F,Veszprém (HUN),2016.6.12
7.13,-0.2,-,39,Erdélyi Zoltán,95,Szekszárdi Sportközpont,F,Székesfehérvár (HUN),2016.7.3
7.13,0.1,-,39,Erdélyi Zoltán,95,Szekszárdi Sportközpont,CE,Székesfehérvár (HUN),2016.9.17
7.11,1.9,-,42,Szabó László,91,FTC,Q,Székesfehérvár (HUN),2016.7.29
7.11,0.7,-,42,László Dávid,92,ARAK,F,Székesfehérvár (HUN),2016.9.1
7.11,0.0,12,42,Pál Robin,91,NYSC,F,Székesfehérvár (HUN),2016.9.1
7.1,2.0,-,45,Fedor Péter,96,Reménység Vác,F,Szombathely (HUN),2016.6.25
7.1,1.2,-,45,Bánhidi Bence,89,POSTÁS SE,Q,Székesfehérvár (HUN),2016.7.29
7.08,,-,47,Erdélyi Zoltán,95,Szekszárdi Sportközpont,F,Szekszárd (HUN),2016.4.29
7.08,0.8,-,47,Lesku Patrik,97,DSC-SI,F,Budapest (HUN),2016.6.18
7.08,0.3,-,47,Lesku Patrik,97,DSC-SI,F,Székesfehérvár (HUN),2016.7.3
7.07,2.0,13,50,Leveleki Bence,0,NYSC,F,Székesfehérvár (HUN),2016.5.29
7.07,0.0,-,50,Fedor Benjámin,98,Reménység Vác,F,Debrecen (HUN),2016.6.04
7.06,-0.5,-,52,Szabó László,91,FTC,F,Debrecen (HUN),2016.5.14
7.06,-1.4,-,52,Fajoyomi Viktor,91,KARC,CE,Kladno (CZE),2016.6.1
7.06,-0.9,-,52,Leveleki Bence,0,NYSC,Q2,Tbilisi (GEO),2016.7.14
7.06,0.1,-,52,Pap Kristóf,98,Haladás VSE,F,Budapest (HUN),2016.8.19
7.04,1.4,14,56,Dömötör Balázs,75,KARC,F,Debrecen (HUN),2016.6.04
7.04,1.7,14,56,Magyar Zoltán,94,DSC-SI,F,Székesfehérvár (HUN),2016.7.3
7.03,-0.9,-,58,Lesku Patrik,97,DSC-SI,F,Miskolc (HUN),2016.7.01
7.02,1.4,-,59,Magyar Zoltán,94,DSC-SI,F,Miskolc (HUN),2016.5.28
7.02,0.9,-,59,Szabó László,91,FTC,CE,Székesfehérvár (HUN),2016.9.17
7.0,-0.7,-,61,Lesku Patrik,97,DSC-SI,F,Debrecen (HUN),2016.5.14
7.0,1.5,16,61,Salamon András,0,TSC-Geotech,F,Székesfehérvár (HUN),2016.5.29
7.0,1.0,-,61,Magyar Zoltán,94,DSC-SI,F,Debrecen (HUN),2016.6.04
7.0,1.5,-,61,Lesku Patrik,97,DSC-SI,F,Szombathely (HUN),2016.6.25
7.0,0.2,-,61,Lesku Patrik,97,DSC-SI,F,Budapest (HUN),2016.7.22
7.0,0.0,-,61,Fedor Benjámin,98,Reménység Vác,F,Székesfehérvár (HUN),2016.9.1
6.99,0.0,-,67,Fajoyomi Viktor,91,KARC,F,San Cugat (ESP),2016.7.08
6.99,0.4,-,67,Lesku Patrik,97,DSC-SI,F,Budapest (HUN),2016.9.03
6.99,1.5,17,67,Galambos Zsolt,94,FTC,CE,Budapest (HUN),2016.9.03
6.98,0.4,-,70,Erdélyi Zoltán,95,Szekszárdi Sportközpont,F,Szekszárd (HUN),2016.5.14
6.98,0.3,-,70,Leveleki Bence,0,NYSC,F,Brno (CZE),2016.6.11
6.97,-0.7,-,72,Fedor Benjámin,98,Reménység Vác,F,Debrecen (HUN),2016.5.14
6.97,1.1,-,72,László Dávid,92,ARAK,F,Szekszárd (HUN),2016.5.14
6.97,0.7,-,72,Bánhidi Bence,89,POSTÁS SE,F,Veszprém (HUN),2016.6.12
6.97,1.7,18,72,Szilvás Bence,96,Dunakeszi VSE,F,Budapest (HUN),2016.6.18
6.96,0.8,-,76,Erdélyi Zoltán,95,Szekszárdi Sportközpont,Q,Székesfehérvár (HUN),2016.7.29
6.95,0.0,-,77,Bánhidi Bence,89,POSTÁS SE,F,Debrecen (HUN),2016.5.14
6.95,0.2,-,77,Magyar Zoltán,94,DSC-SI,F,Veszprém (HUN),2016.6.12
6.95,1.4,-,77,Szabó László,91,FTC,F,Budapest (HUN),2016.6.18
6.95,1.5,-,77,Lesku Patrik,97,DSC-SI,Q,Székesfehérvár (HUN),2016.7.29
6.94,0.4,-,81,Erdélyi Zoltán,95,Szekszárdi Sportközpont,F,Budapest (HUN),2016.9.03
6.94,1.6,-,81,Dömötör Balázs,75,KARC,F,Székesfehérvár (HUN),2016.9.1
6.94,0.2,19,81,Böndör Dániel,98,AC Bonyhád,F,Székesfehérvár (HUN),2016.9.1
6.93,1.1,-,84,Bánhidi Bence,89,POSTÁS SE,F,Miskolc (HUN),2016.5.28
6.93,0.4,20,84,Csermely Viktor,94,KARC,F,Debrecen (HUN),2016.6.04
6.93,0.8,-,84,Salamon András,0,TSC-Geotech,F,Budapest (HUN),2016.6.18
6.93,1.2,-,84,Leveleki Bence,0,NYSC,F,Miskolc (HUN),2016.7.03
6.92,,-,88,Lesku Patrik,97,DSC-SI,F,"Daytona Beach, FL (USA)",2016.2.2
6.92,1.7,-,88,Lesku Patrik,97,DSC-SI,F,Debrecen (HUN),2016.7.09
6.91,0.8,-,90,Fedor Péter,96,Reménység Vác,F,Székesfehérvár (HUN),2016.9.1
6.9,-0.4,-,91,Lesku Patrik,97,DSC-SI,F,Maribor (SLO),2016.7.15
6.9,1.0,-,91,Magyar Zoltán,94,DSC-SI,Q,Székesfehérvár (HUN),2016.7.29
6.89,,-,93,Fedor Benjámin,98,Reménység Vác,F,Vác (HUN),2016.4.23
6.89,1.3,21,93,Szépe Gergő,99,ARAK,F,Székesfehérvár (HUN),2016.5.29
6.89,2.0,-,93,Böndör Dániel,98,AC Bonyhád,F,Székesfehérvár (HUN),2016.5.29
6.89,-0.3,-,93,Erdélyi Zoltán,95,Szekszárdi Sportközpont,F,Szekszárd (HUN),2016.8.27
6.88,-1.6,22,97,Páhy Zsolt,88,Egri Sportiskola SE,F,Debrecen (HUN),2016.5.14
6.88,0.4,-,97,Szabó László,91,FTC,F,Debrecen (HUN),2016.6.04
6.87,-1.2,-,99,Salamon András,0,TSC-Geotech,F1,Székesfehérvár (HUN),2016.5.07
6.87,-0.9,23,99,Eszes Dániel,99,Dunakeszi VSE,F2,Székesfehérvár (HUN),2016.5.07
6.87,-0.5,-,99,Magyar Zoltán,94,DSC-SI,F,Debrecen (HUN),2016.5.14
6.86,1.4,-,102,Csermely Viktor,94,KARC,F,Budapest (HUN),2016.6.18
6.86,1.8,-,102,Magyar Zoltán,94,DSC-SI,F,Szombathely (HUN),2016.6.25
6.85,0.7,-,104,Fedor Benjámin,98,Reménység Vác,F,Veszprém (HUN),2016.6.12
6.84,0.0,-,105,Leveleki Bence,0,NYSC,F,Debrecen (HUN),2016.6.04
6.84,1.0,-,105,Csermely Viktor,94,KARC,Q,Székesfehérvár (HUN),2016.7.29
6.83,,24,107,Lesku Norbert,93,NYSC,F,"Daytona Beach, FL (USA)",2016.2.2
6.83,0.4,-,107,Szabó László,91,FTC,F,Veszprém (HUN),2016.6.12
6.83,1.4,-,107,Leveleki Bence,0,NYSC,F,Tbilisi (GEO),2016.7.15
6.82,-0.2,25,110,Naszódi Benedek,97,KSI SE,CE,Budapest (HUN),2016.9.03
6.81,0.3,-,111,Csermely Viktor,94,KARC,F,Veszprém (HUN),2016.6.12
6.81,0.6,-,111,Fedor Péter,96,Reménység Vác,F,Budapest (HUN),2016.7.22
6.81,0.5,-,111,László Dávid,92,ARAK,F,Budapest (HUN),2016.7.22
6.81,0.4,-,111,Fedor Péter,96,Reménység Vác,Q,Székesfehérvár (HUN),2016.7.29
6.78,1.4,-,115,Csermely Viktor,94,KARC,F,Miskolc (HUN),2016.5.28
6.76,0.9,-,116,Salamon András,0,TSC-Geotech,F,Brno (CZE),2016.6.11
6.75,-0.1,-,117,Csermely Viktor,94,KARC,F,Székesfehérvár (HUN),2016.9.1
6.74,1.3,26,118,Tóth Attila,96,Győri Atlétikai Club,F,Trnava (SVK),2016.8.29
6.74,0.1,-,118,Galambos Zsolt,94,FTC,CE,Székesfehérvár (HUN),2016.9.17
6.72,0.3,-,120,Dömötör Balázs,75,KARC,F,Veszprém (HUN),2016.6.12
6.72,-1.2,-,120,Salamon András,0,TSC-Geotech,Q1,Tbilisi (GEO),2016.7.14
6.71,-0.3,-,122,Tóth Attila,96,Győri Atlétikai Club,F,Šamorín (SVK),2016.6.11
6.71,0.2,-,122,Fedor Péter,96,Reménység Vác,F,Veszprém (HUN),2016.6.12
6.71,0.9,27,122,Fischer Patrik,1,TSC-Geotech,F2,Debrecen (HUN),2016.7.09
6.71,-0.8,-,122,Naszódi Benedek,97,KSI SE,CE,Székesfehérvár (HUN),2016.9.17
6.7,-0.5,-,126,Fedor Péter,96,Reménység Vác,F,Debrecen (HUN),2016.5.14
6.7,1.1,-,126,Fedor Benjámin,98,Reménység Vác,F,Miskolc (HUN),2016.7.01
6.7,1.4,28,126,Varga Péter,99,NYSC,F,Miskolc (HUN),2016.7.03
6.7,0.5,-,126,Fedor Péter,96,Reménység Vác,F,Budapest (HUN),2016.9.03
6.69,1.1,29,130,Szász Bence,93,FTC,CE,Budapest (HUN),2016.9.03
6.68,0.9,30,131,Prekli Zoltán,91,FTC,F,Miskolc (HUN),2016.5.28
6.68,0.0,-,131,Fedor Benjámin,98,Reménység Vác,F,Budapest (HUN),2016.9.03
6.68,-0.6,30,131,Tóth Zsombor,98,A-Plast Ikarus BSE,CE,Székesfehérvár (HUN),2016.9.17
6.67,1.7,32,134,Bartalos Dávid,95,Haladás VSE,F,Miskolc (HUN),2016.5.28
6.67,1.1,32,134,Kriszt Botond,96,MATE - GEAC,CE,Budapest (HUN),2016.9.03
6.66,0.1,34,136,Oláh Dániel,94,KSI SE,F,Budapest (HUN),2016.6.18
6.65,1.9,35,137,Székács Máté,98,Favorit AC,F,Székesfehérvár (HUN),2016.5.29
6.65,0.1,-,137,Fedor Péter,96,Reménység Vác,F,Maribor (SLO),2016.7.15
6.64,0.8,36,139,Szabó Dezső,89,Győri Atlétikai Club,F,Szekszárd (HUN),2016.5.14
6.63,1.0,-,140,Bartalos Dávid,95,Haladás VSE,F,Budapest (HUN),2016.6.18
6.62,1.7,37,141,Albert Botond,97,Albertirsai SE,F,Székesfehérvár (HUN),2016.5.29
6.62,0.6,-,141,Tóth Attila,96,Győri Atlétikai Club,F,Debrecen (HUN),2016.6.04
6.62,,-,141,Bartalos Dávid,95,Haladás VSE,F,Szombathely (HUN),2016.6.25
6.62,-0.5,-,141,Tóth Attila,96,Győri Atlétikai Club,F,Banská Bystrica (SVK),2016.6.26
6.62,0.0,37,141,Horváth Koppány,0,MMAC,CE,Székesfehérvár (HUN),2016.9.17
6.61,-0.4,-,146,Kriszt Botond,96,MATE - GEAC,CE,Székesfehérvár (HUN),2016.9.17
6.6,-0.2,39,147,Világi Marcell,99,Miskolci Sportiskola,F2,Székesfehérvár (HUN),2016.5.07
6.6,-0.3,-,147,Bartalos Dávid,95,Haladás VSE,F,Debrecen (HUN),2016.6.04
6.59,0.9,40,149,Csabai Csongor,96,,F,Székesfehérvár (HUN),2016.5.29
6.59,1.6,-,149,Albert Botond,97,Albertirsai SE,F,Szombathely (HUN),2016.6.25
6.59,0.7,-,149,Magyar Zoltán,94,DSC-SI,F,Budapest (HUN),2016.7.22
6.59,0.2,-,149,Prekli Zoltán,91,FTC,F,Budapest (HUN),2016.7.22
6.59,1.2,-,149,Leveleki Bence,0,NYSC,Q,Székesfehérvár (HUN),2016.7.29
6.58,-0.4,41,154,Mohácsi Soma,94,KARC,F,Debrecen (HUN),2016.5.14
6.58,2.0,41,154,Szenderffy Dániel,99,Dunakeszi VSE,F,Székesfehérvár (HUN),2016.5.29
6.58,1.1,-,154,Oláh Dániel,94,KSI SE,F,Szombathely (HUN),2016.6.25
6.58,1.5,-,154,Bartalos Dávid,95,Haladás VSE,F,Székesfehérvár (HUN),2016.9.1
6.56,-0.5,43,158,Katonai Norbert,91,FTC,F,Debrecen (HUN),2016.5.14
6.56,1.0,43,158,Fejős Bence,85,FTC,F,Miskolc (HUN),2016.5.28
6.56,1.9,-,158,Szépe Gergő,99,ARAK,F,Miskolc (HUN),2016.7.03
6.55,0.6,-,161,Salamon András,0,TSC-Geotech,F,Miskolc (HUN),2016.7.03
6.54,1.4,-,162,Tóth Attila,96,Győri Atlétikai Club,F,Székesfehérvár (HUN),2016.5.29
6.54,0.6,-,162,Szabó László,91,FTC,F,Budapest (HUN),2016.7.22
6.53,2.0,-,164,Szépe Gergő,99,ARAK,F,Budapest (HUN),2016.5.22
6.53,1.5,45,164,Mercz Kevin,99,AC Bonyhád,CE,Székesfehérvár (HUN),2016.9.17
6.52,-1.5,-,166,Tóth Zsombor,98,A-Plast Ikarus BSE,CE,Miskolc (HUN),2016.5.28
6.52,0.2,-,166,Fischer Patrik,1,TSC-Geotech,F,Uherské Hradiste (CZE),2016.6.04
6.51,0.2,-,168,Salamon András,0,TSC-Geotech,F,Szekszárd (HUN),2016.5.14
6.51,-0.6,-,168,Szász Bence,93,FTC,F,Veszprém (HUN),2016.6.12
6.51,1.1,-,168,Oláh Dániel,94,KSI SE,Q,Székesfehérvár (HUN),2016.7.29
6.5,0.7,46,171,Fekete Balázs,0,Miskolci Sportiskola,F,Tiszaújváros (HUN),2016.4.3
6.5,1.3,-,171,Naszódi Benedek,97,KSI SE,F,Budapest (HUN),2016.5.22
6.5,0.6,-,171,Szenderffy Dániel,99,Dunakeszi VSE,F,Debrecen (HUN),2016.6.04
6.5,1.6,-,171,Fedor Benjámin,98,Reménység Vác,F,Szombathely (HUN),2016.6.25
6.5,0.5,-,171,Mohácsi Soma,94,KARC,F,Székesfehérvár (HUN),2016.9.1
6.5,-0.2,46,171,Bencsik Ádám,99,MAFC,CE,Székesfehérvár (HUN),2016.9.17
6.49,0.3,-,177,Albert Botond,97,Albertirsai SE,F,Veszprém (HUN),2016.6.12
6.49,1.8,-,177,Tóth Attila,96,Győri Atlétikai Club,F,Pozsony (SVK),2016.9.04
6.49,0.0,48,177,Szeles Bálint,98,Egri Sportiskola SE,CE,Székesfehérvár (HUN),2016.9.17
6.49,0.0,-,177,Szász Bence,93,FTC,CE,Székesfehérvár (HUN),2016.9.17
6.48,-0.2,49,181,Botka Levente,96,FTC,F,Budapest (HUN),2016.7.22
6.47,-0.6,-,182,Tóth Attila,96,Győri Atlétikai Club,F,Banská Bystrica (SVK),2016.5.07
6.47,,-,182,Székács Máté,98,Favorit AC,F,Bonyhád (HUN),2016.5.19
6.47,0.4,-,182,Tóth Attila,96,Győri Atlétikai Club,F,Veszprém (HUN),2016.6.12
6.47,0.6,-,182,Fajoyomi Viktor,91,KARC,F,Székesfehérvár (HUN),2016.9.1
6.46,1.7,50,186,Lapite Rajmund,96,FTC,F,Székesfehérvár (HUN),2016.5.29
6.45,1.5,-,187,Albert Botond,97,Albertirsai SE,F,Budapest (HUN),2016.5.22
6.45,0.6,-,187,Bencsik Ádám,99,MAFC,F,Budapest (HUN),2016.8.19
6.45,0.7,-,187,Kriszt Botond,96,MATE - GEAC,F,Székesfehérvár (HUN),2016.9.1
6.44,-2.6,-,190,Szépe Gergő,99,ARAK,F1,Székesfehérvár (HUN),2016.5.07
6.43,-0.5,-,191,Csermely Viktor,94,KARC,F,Debrecen (HUN),2016.5.14
6.43,1.6,-,191,Szenderffy Dániel,99,Dunakeszi VSE,F,Budapest (HUN),2016.5.22
6.42,0.1,-,193,Albert Botond,97,Albertirsai SE,F,Budapest (HUN),2016.8.19
6.42,0.9,51,193,Mórocz Róbert,93,TSC-Geotech,F,Székesfehérvár (HUN),2016.9.1
6.42,0.0,-,193,Fischer Patrik,1,TSC-Geotech,CE1,Székesfehérvár (HUN),2016.9.17
6.41,0.2,-,196,Szenderffy Dániel,99,Dunakeszi VSE,F2,Székesfehérvár (HUN),2016.5.07
6.41,1.7,52,196,Tóth Balázs,96,,F,Budapest (HUN),2016.6.18
6.41,1.7,-,196,Székács Máté,98,Favorit AC,F,Szombathely (HUN),2016.6.25
6.41,0.6,52,196,Haufe Rajmund,0,FTC,F,Budapest (HUN),2016.8.19
6.4,,-,200,Bartalos Dávid,95,Haladás VSE,F,Zalaegerszeg (HUN),2016.4.23
6.4,-0.7,-,200,Fekete Balázs,0,Miskolci Sportiskola,F2,Székesfehérvár (HUN),2016.5.07
6.4,1.5,54,200,Kállai Balázs,0,A-Plast Ikarus BSE,F,Budapest (HUN),2016.6.18
6.4,1.1,-,200,Bartalos Dávid,95,Haladás VSE,Q,Székesfehérvár (HUN),2016.7.29
6.4,1.9,-,200,Leveleki Bence,0,NYSC,F,Székesfehérvár (HUN),2016.9.1
6.39,1.2,-,205,Botka Levente,96,ELTE SE Sashegyi gepárdok,CE,Miskolc (HUN),2016.5.28
6.39,1.8,-,205,Mercz Kevin,99,AC Bonyhád,F,Székesfehérvár (HUN),2016.5.29
6.38,1.6,-,207,Bencsik Ádám,99,MAFC,F,Budapest (HUN),2016.6.18
6.37,-0.8,-,208,Szilvás Bence,96,Dunakeszi VSE,F,Debrecen (HUN),2016.5.14
6.37,-0.4,-,208,Bencsik Ádám,99,MAFC,F,Debrecen (HUN),2016.5.14
6.37,,-,208,Albert Botond,97,Albertirsai SE,F,Albertirsa (HUN),2016.5.14
6.37,-0.7,-,208,Szépe Gergő,99,ARAK,F,Veszprém (HUN),2016.6.12
6.37,1.9,55,208,Őry Tamás,96,Szekszárdi Sportközpont,F,Szombathely (HUN),2016.6.25
6.37,1.7,-,208,Bencsik Ádám,99,MAFC,F,Miskolc (HUN),2016.7.03
6.37,-0.5,55,208,Kónya Patrik,99,UTE,F,Budapest (HUN),2016.8.19
6.36,0.6,-,215,Oláh Dániel,94,KSI SE,F,Székesfehérvár (HUN),2016.9.1
6.35,1.7,57,216,Tóth Gergely,99,ARAK,F,Székesfehérvár (HUN),2016.5.29
6.35,0.0,57,216,Árvai Kevin,1,Keszthely VDSE,F,Budapest (HUN),2016.6.24
6.34,1.1,-,218,Tóth Zsombor,98,A-Plast Ikarus BSE,F,Budapest (HUN),2016.5.22
6.33,-0.4,-,219,Bencsik Ádám,99,MAFC,F,Tiszaújváros (HUN),2016.4.3
6.33,-1.2,-,219,Prekli Zoltán,91,FTC,F,Debrecen (HUN),2016.5.14
6.33,0.2,59,219,Balogh Kristóf,99,Győri Atlétikai Club,F,Szekszárd (HUN),2016.5.14
6.33,0.8,59,219,Illovszky Dániel,0,BHSE,F,Budapest (HUN),2016.6.18
6.32,0.5,-,223,Oláh Dániel,94,KSI SE,F,Debrecen (HUN),2016.6.04
6.32,0.6,61,223,Kemenes Ákos,96,BHSE,CE,Székesfehérvár (HUN),2016.9.17
6.31,-0.1,-,225,Botka Levente,96,ELTE SE Sashegyi gepárdok,F,Debrecen (HUN),2016.5.14
6.31,0.4,62,225,Kovács Péter,96,Favorit AC,F,Miskolc (HUN),2016.5.28
6.31,,62,225,Pintér Erik,2,Miskolci Sportiskola,F,Székesfehérvár (HUN),2016.5.3
6.31,0.6,-,225,Székács Máté,98,Favorit AC,F,Veszprém (HUN),2016.6.12
6.3,1.8,-,229,Varga Péter,99,NYSC,F,Székesfehérvár (HUN),2016.5.29
6.3,0.2,-,229,Fischer Patrik,1,TSC-Geotech,F,Veszprém (HUN),2016.6.12
6.29,2.0,-,231,Tóth Gergely,99,ARAK,F1,Székesfehérvár (HUN),2016.5.07
6.29,0.7,-,231,Szenderffy Dániel,99,Dunakeszi VSE,F,Székesfehérvár (HUN),2016.9.1
6.29,-0.7,-,231,Fischer Patrik,1,TSC-Geotech,F,Székesfehérvár (HUN),2016.9.1
6.28,-0.1,-,234,Varga Péter,99,NYSC,F,Budapest (HUN),2016.6.18
6.28,1.9,-,234,Kovács Péter,96,Favorit AC,F,Szombathely (HUN),2016.6.25
6.28,0.0,64,234,Székely Péter,98,Vasas,CE,Székesfehérvár (HUN),2016.9.17
6.27,,-,237,Bencsik Ádám,99,MAFC,F,Vác (HUN),2016.4.23
6.26,1.4,65,238,Kovács László,95,KARC,F,Miskolc (HUN),2016.5.28
6.26,1.3,65,238,Nagy Tamás,99,KARC,F,Székesfehérvár (HUN),2016.5.29
6.26,0.7,-,238,Fejős Bence,85,FTC,F,Budapest (HUN),2016.7.22
6.24,0.3,67,241,Béres Sándor,70,TFSE,F,Szekszárd (HUN),2016.5.14
6.24,1.1,67,241,Boján Sándor,96,,F,Székesfehérvár (HUN),2016.5.29
6.24,2.0,67,241,Deák Norbert,97,TSC-Geotech,F,Székesfehérvár (HUN),2016.5.29
6.24,0.5,-,241,Mercz Kevin,99,AC Bonyhád,F,Miskolc (HUN),2016.7.03
6.24,0.0,-,241,Pintér Erik,2,Miskolci Sportiskola,F2,Debrecen (HUN),2016.7.09
6.23,1.2,-,246,Őry Tamás,96,Szekszárdi Sportközpont,F,Székesfehérvár (HUN),2016.5.29
6.23,-0.4,-,246,Varga Péter,99,NYSC,F,Debrecen (HUN),2016.6.04
6.23,1.6,-,246,Lapite Rajmund,96,FTC,F,Szombathely (HUN),2016.6.25
6.23,0.7,-,246,Kónya Patrik,99,UTE,F,Budapest (HUN),2016.7.22
6.23,0.0,70,246,Abdul Kevin,99,FTC,CE,Székesfehérvár (HUN),2016.9.17
6.22,,-,251,Fischer Patrik,1,TSC-Geotech,F,Székesfehérvár (HUN),2016.5.3
6.22,0.2,-,251,Kónya Patrik,99,UTE,F,Székesfehérvár (HUN),2016.9.1
6.21,0.7,-,253,Tóth Balázs,96,,F,Budapest (HUN),2016.7.22
6.2,-1.2,71,254,Martinek Richárd,99,UTE,F1,Székesfehérvár (HUN),2016.5.07
6.2,0.9,-,254,Kovács Péter,96,Favorit AC,F,Szekszárd (HUN),2016.5.14
6.19,,-,256,Bartalos Dávid,95,Haladás VSE,F,Szekszárd (HUN),2016.5.14
6.19,1.2,72,256,Böröndy Hunor,93,KARC,F,Miskolc (HUN),2016.5.28
6.19,-0.4,-,256,Pintér Erik,2,Miskolci Sportiskola,F,Debrecen (HUN),2016.6.04
6.19,2.0,-,256,Tóth Gergely,99,ARAK,F,Budapest (HUN),2016.6.18
6.18,-0.7,73,260,Kémenes Áron,0,FTC,F2,Székesfehérvár (HUN),2016.5.07
6.18,0.5,-,260,Illovszky Dániel,0,BHSE,F,Debrecen (HUN),2016.6.04
6.18,0.3,73,260,Szakács Ede,96,A-Plast Ikarus BSE,F,Budapest (HUN),2016.7.22
6.18,0.4,-,260,Kállai Balázs,0,A-Plast Ikarus BSE,F,Budapest (HUN),2016.7.22
6.17,1.0,-,264,Árvai Kevin,1,Keszthely VDSE,F2,Debrecen (HUN),2016.7.09
6.15,0.6,75,265,Tóth Balázs,96,FTC,F,Székesfehérvár (HUN),2016.5.29
6.15,0.8,-,265,Szenderffy Dániel,99,Dunakeszi VSE,F,Miskolc (HUN),2016.7.03
6.14,0.7,-,267,Kónya Patrik,99,UTE,F,Debrecen (HUN),2016.6.04
6.13,0.7,-,268,Kémenes Áron,0,FTC,F,Miskolc (HUN),2016.7.03
6.11,1.2,-,269,Székács Máté,98,Favorit AC,F,Budapest (HUN),2016.5.22
6.11,0.7,76,269,Társi Gergely,94,TSC-Geotech,F,Miskolc (HUN),2016.5.28
6.11,0.5,76,269,Sándor Kristóf,98,Favorit AC,F,Budapest (HUN),2016.6.18
6.11,0.8,-,269,Kállai Balázs,0,A-Plast Ikarus BSE,F,Miskolc (HUN),2016.7.03
6.11,-1.1,-,269,Kállai Balázs,0,A-Plast Ikarus BSE,F,Budapest (HUN),2016.8.19
6.1,,-,274,Böndör Dániel,98,AC Bonyhád,F,Szekszárd (HUN),2016.4.29
6.1,1.2,-,274,Fischer Patrik,1,TSC-Geotech,F1,Székesfehérvár (HUN),2016.5.07
6.1,0.8,78,274,Ratkó Flórián,97,Győri Atlétikai Club,F,Debrecen (HUN),2016.6.04
6.1,1.4,-,274,Ratkó Flórián,97,Győri Atlétikai Club,F,Szombathely (HUN),2016.6.25
