Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
56.21,-,3,Molnár Janka,1,TSC-Geotech,H1,Budapest (HUN),2023.8.21
56.55,-,4,Molnár Janka,1,TSC-Geotech,F1,Kecskemét (HUN),2023.9.03
56.58,-,5,Molnár Janka,1,TSC-Geotech,F1,Budapest (HUN),2023.7.08
56.58,2,5,Mátó Sára,0,MATE - GEAC,F,Chengdu (CHN),2023.8.03
56.71,-,7,Mátó Sára,0,MATE - GEAC,F1,Kecskemét (HUN),2023.9.03
56.86,-,8,Molnár Janka,1,TSC-Geotech,H1,Chorzów (POL),2023.6.21
56.91,-,9,Molnár Janka,1,TSC-Geotech,F,Ostrava (CZE),2023.6.27
56.95,-,10,Mátó Sára,0,MTK Budapest,F1,Budapest (HUN),2023.6.08
57.11,-,11,Molnár Janka,1,TSC-Geotech,F1,Budapest (HUN),2023.9.09
57.27,-,12,Molnár Janka,1,TSC-Geotech,SF2,Espoo (FIN),2023.7.15
57.32,-,13,Mátó Sára,0,MTK Budapest,F1,Budapest (HUN),2023.7.08
57.34,-,14,Mátó Sára,0,MATE - GEAC,F,Banská Bystrica (SVK),2023.7.2
57.39,-,15,Mátó Sára,0,MATE - GEAC,SF1,Chengdu (CHN),2023.8.02
57.82,3,16,Kriszt Sarolta,6,MATE - GEAC,F1,Budapest (HUN),2023.9.09
57.83,-,17,Mátó Sára,0,MATE - GEAC,H1,Chengdu (CHN),2023.8.01
57.92,4,18,Mohai Regina,3,MTK Budapest,F1,Budapest (HUN),2023.7.08
57.98,-,19,Mátó Sára,0,MTK Budapest,F1,Nyíregyháza (HUN),2023.6.11
58.39,-,20,Mohai Regina,3,MTK Budapest,F1,Győr (HUN),2023.6.25
58.61,-,21,Molnár Janka,1,TSC-Geotech,H3,Espoo (FIN),2023.7.14
58.73,-,22,Mohai Regina,3,MTK Budapest,F1,Budapest (HUN),2023.7.23
58.74,-,23,Mohai Regina,3,MTK Budapest,H4,Espoo (FIN),2023.7.14
59.14,-,24,Mátó Sára,0,MATE - GEAC,F,Eisenstadt (AUT),2023.7.26
59.68,-,25,Mohai Regina,3,MTK Budapest,F1,Budapest (HUN),2023.6.08
1:00.08,5,26,Dobránszky Laura,2,MATE - GEAC,F1,Budapest (HUN),2023.5.28
1:00.26,6,27,Lalik Petra,6,DVTK,H2,Ptuj (SLO),2023.6.11
1:00.26,-,27,Lalik Petra,6,DVTK,F1,Budapest (HUN),2023.7.08
1:00.34,-,29,Lalik Petra,6,DVTK,H3,Jerusalem (ISR),2023.8.08
1:00.54,-,30,Dobránszky Laura,2,MATE - GEAC,SF2,Chengdu (CHN),2023.8.02
1:00.56,-,31,Mohai Regina,3,MTK Budapest,F1,Budapest (HUN),2023.5.28
1:00.56,-,31,Mohai Regina,3,MTK Budapest,F1,Nyíregyháza (HUN),2023.6.11
1:00.59,-,33,Dobránszky Laura,2,MATE - GEAC,H1,Espoo (FIN),2023.7.14
1:00.64,-,34,Lalik Petra,6,DVTK,F1,Győr (HUN),2023.6.25
1:00.71,-,35,Lalik Petra,6,DVTK,F1,Budapest (HUN),2023.6.08
1:00.81,-,36,Lalik Petra,6,DVTK,H1,Maribor (SLO),2023.7.25
1:00.99,-,37,Mohai Regina,3,MTK Budapest,F1,Budapest (HUN),2023.9.09
1:01.01,7,38,Kovács Léna,4,UTE,F,Banská Bystrica (SVK),2023.6.24
1:01.17,-,39,Kovács Léna,4,UTE,F1,Budapest (HUN),2023.7.08
1:01.18,-,40,Mohai Regina,3,MTK Budapest,F1,Budapest (HUN),2023.5.2
1:01.21,-,41,Lalik Petra,6,DVTK,F1,Budapest (HUN),2023.5.2
1:01.24,-,42,Dobránszky Laura,2,MATE - GEAC,F1,Győr (HUN),2023.6.25
1:01.32,-,43,Dobránszky Laura,2,MATE - GEAC,H4,Chengdu (CHN),2023.8.01
1:01.44,-,44,Kovács Léna,4,UTE,F1,Szolnok (HUN),2023.7.16
1:01.52,-,45,Kovács Léna,4,UTE,H1,Jerusalem (ISR),2023.8.08
