Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
9:40.88,1,1,Kószás Kriszta,94,Győri Atlétikai Club,F,Budapest (HUN),2016.2.21
9:41.68,2,2,Böhm Lilla,94,KSI SE,F,Budapest (HUN),2016.2.06
9:43.13,3,3,File Zita,88,DSC-SI,F,Budapest (HUN),2016.2.21
9:46.06,-,4,Böhm Lilla,94,KSI SE,F,Budapest (HUN),2016.2.21
9:50.14,4,5,Pavuk Tíra,99,Békéscsabai AC,F,Budapest (HUN),2016.2.21
9:52.04,-,6,Kószás Kriszta,94,Győri Atlétikai Club,F,Budapest (HUN),2016.1.3
9:52.18,5,7,Horváth Karolina,2,Csepeli DAC,F,Budapest (HUN),2016.2.07
9:52.65,-,8,Kószás Kriszta,94,Győri Atlétikai Club,F,Budapest (HUN),2016.2.13
9:58.28,-,9,Pavuk Tíra,99,Békéscsabai AC,F,Budapest (HUN),2016.2.28
9:58.84,6,10,Somogyi Anett,96,VEDAC,F,Budapest (HUN),2016.2.06
10:01.32,-,11,Somogyi Anett,96,VEDAC,F,Budapest (HUN),2016.2.13
10:01.89,-,12,Somogyi Anett,96,VEDAC,F,Budapest (HUN),2016.2.21
10:02.58,-,13,Pavuk Tíra,99,Békéscsabai AC,F,Budapest (HUN),2016.1.3
10:04.67,7,14,Veisz Adrienn,97,Győri Atlétikai Club,F,Budapest (HUN),2016.2.21
10:05.06,8,15,Szabó Tünde,89,PVSK,F,Budapest (HUN),2016.2.21
10:05.81,9,16,Ladányi Fruzsina,97,VEDAC,F,Budapest (HUN),2016.2.21
10:07.79,10,17,Mógor Boglárka,99,UTE,F,Budapest (HUN),2016.2.13
10:07.95,11,18,Weiler Virág,96,KSI SE,F,Budapest (HUN),2016.2.21
10:08.51,-,19,Mógor Boglárka,99,UTE,F,Budapest (HUN),2016.2.06
10:08.83,-,20,Ladányi Fruzsina,97,VEDAC,F,Budapest (HUN),2016.2.13
10:08.94,-,21,Veisz Adrienn,97,Győri Atlétikai Club,F,Budapest (HUN),2016.2.28
10:10.01,-,22,Ladányi Fruzsina,97,VEDAC,F,Budapest (HUN),2016.2.06
10:11.81,12,23,Molnár Zita,97,SZoESE,F,Budapest (HUN),2016.2.28
10:13.97,-,24,Mógor Boglárka,99,UTE,F,Budapest (HUN),2016.2.28
10:15.05,-,25,Weiler Virág,96,KSI SE,F,Budapest (HUN),2016.2.13
10:17.10,-,26,Ladányi Fruzsina,97,VEDAC,F,Budapest (HUN),2016.2.28
10:21.25,-,27,Horváth Karolina,2,Csepeli DAC,F,Budapest (HUN),2016.2.21
10:21.96,-,28,Veisz Adrienn,97,Győri Atlétikai Club,F,Budapest (HUN),2016.2.13
10:22.24,13,29,Móczó Zsanett,85,Vasas,F,Budapest (HUN),2016.1.3
10:22.72,14,30,Finta Sára,99,A-Plast Ikarus BSE,F,Budapest (HUN),2016.2.06
10:24.02,15,31,Gregor-Pap Csilla,92,TFSE,F,Budapest (HUN),2016.1.3
10:26.39,16,32,Lendvai Luca,1,Győri Atlétikai Club,F,Budapest (HUN),2016.2.07
10:28.42,-,33,Lendvai Luca,1,Győri Atlétikai Club,F,Budapest (HUN),2016.1.3
10:29.75,-,34,Mógor Boglárka,99,UTE,F,Budapest (HUN),2016.2.21
10:37.52,-,35,Szabó Tünde,89,PVSK,F,Budapest (HUN),2016.1.3
10:38.29,17,36,Hornyák Anna,0,BHSE,F,Budapest (HUN),2016.2.28
10:46.46,18,37,Hir Csenge,99,ZALASZÁM-ZAC,F,Budapest (HUN),2016.2.28
10:48.79,19,38,Pataki Anna,97,Miskolci Sportiskola,F,Budapest (HUN),2016.2.28
10:54.35,-,39,Hornyák Anna,0,BHSE,F,Budapest (HUN),2016.1.3
10:54.52,20,40,Matheovits Eszter,1,PVSK,F,Budapest (HUN),2016.2.07
10:57.58,-,41,Hir Csenge,99,ZALASZÁM-ZAC,F,Budapest (HUN),2016.2.06
10:59.74,21,42,Csepeli Angéla,0,Favorit AC,F,Budapest (HUN),2016.2.13
11:01.03,22,43,Bódi Zsófia,81,Dunakeszi VSE,F,Budapest (HUN),2016.2.13
11:02.18,-,44,Csepeli Angéla,0,Favorit AC,F,Budapest (HUN),2016.1.3
11:02.78,23,45,Peszleg Dominika,2,FTC,F,Budapest (HUN),2016.2.07
11:03.80,24,46,Merényi Panna,2,A-Plast Ikarus BSE,F,Budapest (HUN),2016.2.07
11:05.02,25,47,Pribék Adrienn,2,ARAK,F,Budapest (HUN),2016.2.07
11:06.10,-,48,Csepeli Angéla,0,Favorit AC,F,Budapest (HUN),2016.2.28
11:14.64,26,49,Khell Róza,88,Vasas,F,Budapest (HUN),2016.1.3
11:19.96,27,50,Laczkó Szabina,99,Tornádó SE,F,Budapest (HUN),2016.2.28
11:24.42,28,51,Bánhidi Eszter,0,BHSE,F,Budapest (HUN),2016.2.28
11:39.64,29,52,Hegyi Brigitta,94,Jogging Plus,F,Budapest (HUN),2016.2.06
11:44.01,30,53,Nagy Linett,1,HSZSE,F,Budapest (HUN),2016.2.07
11:53.12,31,54,Laczkó Rozina,0,Tornádó SE,F,Budapest (HUN),2016.2.28
11:58.92,32,55,Bányai Eszter,0,Tornádó SE,F,Budapest (HUN),2016.2.28
11:59.63,33,56,Karácsonyi Boglárka,1,TSC-Geotech,F,Budapest (HUN),2016.2.07
12:00.21,34,57,Szalai Anett,98,POSTÁS SE,F,Budapest (HUN),2016.1.3
12:02.30,35,58,Székely Kata,2,BHSE,F,Budapest (HUN),2016.2.07
9:35.72,1,1,Kószás Kriszta,94,Győri Atlétikai Club,F,Budapest (HUN),2017.2.19
9:36.28,2,2,Böhm Lilla,94,BHSE,F,Budapest (HUN),2017.2.19
9:41.64,3,3,Vindics-Tóth Lili,98,DOVASE,F,Budapest (HUN),2017.2.19
9:44.83,-,4,Böhm Lilla,94,BHSE,F,Budapest (HUN),2017.2.04
9:45.41,4,5,Horváth Karolina,2,Csepeli DAC,F,Budapest (HUN),2017.2.19
9:46.67,5,6,File Zita,88,DSC-SI,F,Budapest (HUN),2017.2.19
9:50.25,-,7,Vindics-Tóth Lili,98,DOVASE,F,Budapest (HUN),2017.2.26
9:58.06,6,8,Weiler Virág,96,KSI SE,F,Budapest (HUN),2017.2.19
10:01.95,7,9,Farkas-Ohn Kinga,91,BEAC,F,Budapest (HUN),2017.2.04
10:02.76,8,10,Szabó Tünde,89,PVSK,F,Budapest (HUN),2017.2.04
10:03.94,-,11,Weiler Virág,96,KSI SE,F,Budapest (HUN),2017.2.04
