Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
3:08:24,1,1,Récsei Rita,96,BHSE,F1,Budapest (HUN),2020.10.25
3:41:49,2,2,Bodorkós-Horváth Katalin,67,Dobó SE,F1,Budapest (HUN),2020.10.25
2:52:21,1,1,Madarász Viktória,85,UTE,F,Banská Bystrica (SVK),2021.10.17
3:19:07,2,2,Récsei Rita,96,BHSE,F1,Budapest (HUN),2021.10.03
3:22:37,3,3,Dr. Molnár Valéria,77,BEAC,F,Poděbrady (CZE),2021.5.16
2:49:58,1,1,Madarász Viktória,85,UTE,F,München (GER),2022.8.16
2:50:29,-,2,Madarász Viktória,85,UTE,F1,Dudince (SVK),2022.4.23
2:50:29,-,2,Madarász Viktória,85,UTE,F,Dudince (SVK),2022.4.23
2:57:48,2,4,Oláh Barbara,93,Békéscsabai AC,F1,Dudince (SVK),2022.4.23
2:57:48,-,4,Oláh Barbara,93,Békéscsabai AC,F,Dudince (SVK),2022.4.23
3:02:11,3,6,Récsei Rita,96,BHSE,F1,Dudince (SVK),2022.4.23
3:02:11,-,6,Récsei Rita,96,BHSE,F,Dudince (SVK),2022.4.23
3:04:49,-,8,Récsei Rita,96,BHSE,F,München (GER),2022.8.16
3:32:05,4,9,Torma Anett,84,Győri Atlétikai Club,F1,Dudince (SVK),2022.4.23
3:32:05,-,9,Torma Anett,84,Győri Atlétikai Club,F,Dudince (SVK),2022.4.23
2:53:30,1,1,Madarász Viktória,85,UTE,F,Budapest (HUN),2023.8.24
2:57:42,2,2,Récsei Rita,96,BHSE,F,Poděbrady (CZE),2023.5.21
2:59:37,-,3,Récsei Rita,96,BHSE,F,Budapest (HUN),2023.8.24
3:04:45,-,4,Récsei Rita,96,BHSE,F1,Dudince (SVK),2023.3.25
