Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
3:51.56,1,1,Vindics Balázs,94,UTE,F2,Budapest (HUN),2016.2.14
3:52.38,2,2,Kovács Benjámin,95,UTE,F,Linz (AUT),2016.2.12
3:53.40,-,3,Vindics Balázs,94,UTE,F,Budapest (HUN),2016.2.2
3:54.32,3,4,Horváth Bálint,89,VEDAC,F1,Valencia (ESP),2016.2.13
3:55.41,4,5,Dani Áron,91,BEAC,F,Budapest (HUN),2016.2.2
3:55.95,-,6,Horváth Bálint,89,VEDAC,F,Budapest (HUN),2016.2.2
3:57.53,5,7,Kelemen Bence,95,TFSE,F2,Budapest (HUN),2016.2.14
3:57.65,-,8,Kelemen Bence,95,TFSE,F,Budapest (HUN),2016.2.2
3:57.70,6,9,Seres Flórián,93,KSI SE,F2,Budapest (HUN),2016.2.14
3:58.06,7,10,Süli Richárd,98,GYAC,F2,Budapest (HUN),2016.2.27
3:58.29,-,11,Horváth Bálint,89,VEDAC,F2,Madrid (ESP),2016.2.26
3:58.32,8,12,Kovács Marcell,98,Keszthely VDSE,F2,Budapest (HUN),2016.2.27
3:58.91,9,13,Tábor Miklós,86,Békéscsabai AC,F,Budapest (HUN),2016.2.2
4:00.45,-,14,Süli Richárd,98,GYAC,F2,Budapest (HUN),2016.2.14
4:00.98,10,15,Ott Benjámin,98,ZALASZÁM-ZAC,F2,Budapest (HUN),2016.2.27
4:02.05,11,16,Tyukodi Dániel,97,Miskolci Sportiskola,F2,Budapest (HUN),2016.2.27
4:02.10,12,17,Kisházi László,92,KSI SE,F1,Budapest (HUN),2016.2.14
4:03.27,13,18,Zsiros Márk,96,Békéscsabai AC,F,Budapest (HUN),2016.2.2
4:03.36,-,19,Tyukodi Dániel,97,Miskolci Sportiskola,F,Budapest (HUN),2016.2.2
4:05.31,14,20,Vörös Márk,97,HÓDIÁK SE,F2,Budapest (HUN),2016.2.27
4:07.07,15,21,Mócz Dániel,98,GYAC,F2,Budapest (HUN),2016.2.27
4:07.11,16,22,Szemerei Levente,0,Szekszárdi Sportközpont,F,Budapest (HUN),2016.2.27
4:08.77,17,23,Horváth Csongor,0,A-Plast Ikarus BSE,F,Budapest (HUN),2016.2.27
4:09.14,18,24,Nagy Dániel,99,A-Plast Ikarus BSE,F,Budapest (HUN),2016.2.27
4:09.54,19,25,Deák Bálint,97,Szekszárdi Sportközpont,F1,Budapest (HUN),2016.2.27
4:10.33,20,26,Hallósy Levente,99,Titán TC,F,Budapest (HUN),2016.2.27
4:10.87,21,27,Józsa Bence,97,BHSE,F2,Budapest (HUN),2016.2.27
4:11.34,22,28,Lendvai András,98,Győri Atlétikai Club,F2,Budapest (HUN),2016.2.27
4:11.71,23,29,Göllény Zsombor,97,BEAC,F2,Budapest (HUN),2016.2.27
4:11.90,24,30,Dénes Mátyás,98,A-Plast Ikarus BSE,F1,Budapest (HUN),2016.2.27
4:12.87,25,31,Diószegi Dávid,98,Békéscsabai AC,F1,Budapest (HUN),2016.2.27
4:13.04,26,32,Szántó Bence,97,TSC-Geotech,F2,Budapest (HUN),2016.2.27
4:13.38,-,33,Lendvai András,98,Győri Atlétikai Club,F2,Budapest (HUN),2016.2.14
4:13.66,27,34,Kis Lajos,99,Békéscsabai AC,F,Budapest (HUN),2016.2.27
4:14.27,-,35,Mócz Dániel,98,GYAC,F1,Budapest (HUN),2016.2.14
4:14.78,-,36,Nagy Dániel,99,A-Plast Ikarus BSE,F2,Budapest (HUN),2016.2.14
4:14.89,28,37,Koch Domonkos,97,BEAC,F1,Budapest (HUN),2016.2.14
4:15.00,29,38,Koscsó Kristóf,98,NYSC,F1,Budapest (HUN),2016.2.27
4:15.30,-,39,Dénes Mátyás,98,A-Plast Ikarus BSE,F1,Budapest (HUN),2016.2.14
4:17.24,30,40,Fekete Ábel,98,A-Plast Ikarus BSE,F2,Budapest (HUN),2016.2.27
4:18.04,-,41,Fekete Ábel,98,A-Plast Ikarus BSE,F2,Budapest (HUN),2016.2.14
4:19.19,31,42,Szabó Áron,0,Békéscsabai AC,F,Budapest (HUN),2016.2.27
4:23.06,32,43,Palkovits István,0,KARC,F,Budapest (HUN),2016.2.27
4:24.19,33,44,Kovács Balázs,0,A-Plast Ikarus BSE,F1,Budapest (HUN),2016.2.14
4:24.45,34,45,Apáti Bence,1,Békéscsabai AC,F3,Budapest (HUN),2016.2.06
4:24.65,35,46,Paár Balázs,0,Győri Atlétikai Club,F,Budapest (HUN),2016.2.27
4:24.98,-,47,Paár Balázs,0,Győri Atlétikai Club,F1,Budapest (HUN),2016.2.14
4:26.07,36,48,Kocsis Zsombor,99,ARAK,F,Budapest (HUN),2016.2.27
4:27.50,-,49,Kovács Balázs,0,A-Plast Ikarus BSE,F,Budapest (HUN),2016.2.27
4:27.62,37,50,Matos Dávid,98,AC Bonyhád,F1,Budapest (HUN),2016.2.27
4:27.74,-,51,Kocsis Zsombor,99,ARAK,F2,Budapest (HUN),2016.2.14
4:28.5h,38,52,Holecskó Máté,99,NYSC,F,Nyíregyháza (HUN),2016.1.23
4:29.02,39,53,Sali Dávid,2,Budaörsi DSE,F1,Budapest (HUN),2016.2.06
4:29.59,40,54,Felber Balázs,1,VEDAC,F3,Budapest (HUN),2016.2.06
4:30.30,41,55,Bodó Barnabás,1,ARAK,F2,Budapest (HUN),2016.2.06
4:34.62,42,56,Marx Bálint,2,Futóbarátok,F2,Budapest (HUN),2016.2.06
4:34.69,43,57,Vajkovics Ferenc,1,Veresegyház VSK,F2,Budapest (HUN),2016.2.14
4:34.81,44,58,Bazsik Máté,0,Vasas,F1,Budapest (HUN),2016.2.14
4:40.37,45,59,Tóth Boldizsár,1,DOVASE,F3,Budapest (HUN),2016.2.06
4:40.38,46,60,Marx Balázs,2,Futóbarátok,F2,Budapest (HUN),2016.2.06
4:40.96,47,61,Török Sándor,73,Dunakeszi VSE,F,Bonyhád (HUN),2016.1.13
4:41.45,-,62,Tóth Boldizsár,1,DOVASE,F,Bonyhád (HUN),2016.1.13
4:42.14,48,63,Biró Péter,0,AC Bonyhád,F,Bonyhád (HUN),2016.1.13
4:42.8h,49,64,Gyenes Donát,98,Miskolci Sportiskola,F,Nyíregyháza (HUN),2016.1.23
4:43.16,50,65,Ferencz Domonkos,1,Veresegyház VSK,F2,Budapest (HUN),2016.2.14
4:43.31,51,66,Edvy András,2,VEDAC,F1,Budapest (HUN),2016.2.06
4:43.64,52,67,Tóth Mihály,97,BHSE,F1,Budapest (HUN),2016.2.27
4:43.82,53,68,Strijk Vince,98,DOVASE,F,Bonyhád (HUN),2016.1.13
4:45.32,54,69,Borók Boldizsár,1,A-Plast Ikarus BSE,F3,Budapest (HUN),2016.2.06
4:46.08,55,70,Babinyecz Ákos,1,Csepeli DAC,F2,Budapest (HUN),2016.2.06
4:46.36,56,71,Deák Bence,1,Győri Atlétikai Club,F3,Budapest (HUN),2016.2.06
4:46.74,57,72,Csiszár Péter,98,NYSC,F1,Budapest (HUN),2016.2.27
4:46.76,58,73,Farkas Balázs,2,Miskolci Sportiskola,F3,Budapest (HUN),2016.2.06
4:47.5h,59,74,Tömpe Jakab,2,Miskolci Sportiskola,F,Nyíregyháza (HUN),2016.1.23
4:48.03,60,75,Markó Péter,2,Győri Atlétikai Club,F2,Budapest (HUN),2016.2.06
4:48.65,-,76,Ferencz Domonkos,1,Veresegyház VSK,F3,Budapest (HUN),2016.2.06
4:49.55,61,77,Nagy Bence,0,A-Plast Ikarus BSE,F1,Budapest (HUN),2016.2.14
4:51.21,62,78,Szauter Ábel,1,ARAK,F1,Budapest (HUN),2016.2.06
4:51.4h,-,79,Farkas Balázs,2,Miskolci Sportiskola,F,Nyíregyháza (HUN),2016.1.23
4:56.55,-,80,Tömpe Jakab,2,Miskolci Sportiskola,F3,Budapest (HUN),2016.2.06
4:56.78,63,81,Ritecz Kristóf,2,ZALASZÁM-ZAC,F1,Budapest (HUN),2016.2.06
4:59.83,64,82,Simon Balázs,2,BEAC,F1,Budapest (HUN),2016.2.06
5:00.60,65,83,Schein Péter,2,Miskolci Sportiskola,F1,Budapest (HUN),2016.2.06
5:00.76,66,84,Takács Bertalan,2,A-Plast Ikarus BSE,F1,Budapest (HUN),2016.2.06
5:04.11,67,85,Rókus Gellért,1,TSC-Geotech,F1,Budapest (HUN),2016.2.06
5:04.34,68,86,Kónya Dániel,2,ZALASZÁM-ZAC,F2,Budapest (HUN),2016.2.06
5:09.90,69,87,Brettner Dávid,0,AC Bonyhád,F,Bonyhád (HUN),2016.1.13
5:12.48,70,88,Szabó János,1,TSC-Geotech,F1,Budapest (HUN),2016.2.06
5:18.51,71,89,Csiszár Gergely,2,ZALASZÁM-ZAC,F2,Budapest (HUN),2016.2.06
5:19.41,72,90,Játékos Ádám,2,TSC-Geotech,F2,Budapest (HUN),2016.2.06
5:29.85,73,91,Labossa Döme,2,TATAI A.C.,F2,Budapest (HUN),2016.2.06
5:38.79,74,92,Gergácz Bence,2,KSI SE,F3,Budapest (HUN),2016.2.06
3:40.05,1,1,Kazi Tamás,85,DSC-SI,F,Budapest (HUN),2017.2.18
3:40.62,-,2,Kazi Tamás,85,DSC-SI,F,Ostrava (CZE),2017.2.14
3:41.05,-,3,Kazi Tamás,85,DSC-SI,F,Sabadell (ESP),2017.2.07
3:45.37,2,4,Kovács Benjámin,95,BHSE,F,Linz (AUT),2017.2.1
3:46.77,3,5,Szögi István,95,VEDAC,F,Linz (AUT),2017.2.1
3:47.64,-,6,Kazi Tamás,85,DSC-SI,H2,Beograd (SRB),2017.3.03
3:47.76,-,7,Szögi István,95,VEDAC,F2,Bécs (AUT),2017.1.28
3:51.58,4,8,Kiss Gergő,95,VEDAC,F,Budapest (HUN),2017.2.18
3:51.94,-,9,Szögi István,95,VEDAC,F,Budapest (HUN),2017.2.18
3:53.10,5,10,Pápai Márton,95,DSC-SI,F2,Bécs (AUT),2017.1.28
3:54.30,6,11,Dani Áron,91,BEAC,F1,Pozsony (SVK),2017.1.29
3:55.79,7,12,Szemeti Péter,88,UTE,F,Budapest (HUN),2017.2.18
3:57.63,8,13,Kelemen Bence,95,TFSE,F,Budapest (HUN),2017.2.18
3:58.99,9,14,Seres Flórián,93,BHSE,F,Budapest (HUN),2017.2.18
4:00.43,10,15,Juhász Balázs,96,DSC-SI,F,Budapest (HUN),2017.2.18
4:01.02,11,16,Ott Benjámin,98,ZALASZÁM-ZAC,F2,Bécs (AUT),2017.1.28
4:01.90,-,17,Dani Áron,91,BEAC,F,Budapest (HUN),2017.2.18
4:01.95,12,18,Szemerei Levente,0,Szekszárdi Sportközpont,F2,Budapest (HUN),2017.2.25
4:02.79,-,19,Kelemen Bence,95,TFSE,F,Budapest (HUN),2017.2.12
4:02.94,13,20,Lendvai András,98,Győri Atlétikai Club,F,Budapest (HUN),2017.2.12
4:03.02,-,21,Seres Flórián,93,BHSE,F,Budapest (HUN),2017.2.12
4:04.12,14,22,Házos Tamás,0,BHSE,F2,Budapest (HUN),2017.2.25
4:04.74,15,23,Gyenei Kristóf,90,TFSE,F,Leverkusen (GER),2017.1.22
4:05.41,16,24,Tyukodi Dániel,97,Miskolci Sportiskola,F,Budapest (HUN),2017.2.12
4:05.50,17,25,Józsa Bence,97,BHSE,F,Budapest (HUN),2017.2.12
