Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
44.04,1,1,K. Szabó Gabriella,2,DSC-SI,F1,Trnava (SVK),2016.9.24
44.43,-,2,K. Szabó Gabriella,2,DSC-SI,F1,Debrecen (HUN),2016.7.1
44.59,-,3,K. Szabó Gabriella,2,DSC-SI,F1,Székesfehérvár (HUN),2016.9.1
44.65,-,4,K. Szabó Gabriella,2,DSC-SI,F1,Budapest (HUN),2016.8.19
44.72,2,5,Kerekes Dominika,2,DSC-SI,F1,Debrecen (HUN),2016.7.1
44.81,3,6,Kulcsár Panka,1,Budafoki MTE,F1,Debrecen (HUN),2016.7.1
44.86,-,7,K. Szabó Gabriella,2,DSC-SI,F,Debrecen (HUN),2016.6.05
45.21,-,8,K. Szabó Gabriella,2,DSC-SI,F2,Székesfehérvár (HUN),2016.5.08
45.61,4,9,Kiszel Zsófia,1,KARC,F1,Székesfehérvár (HUN),2016.9.1
45.71,-,10,Kiszel Zsófia,1,KARC,F2,Trnava (SVK),2016.9.24
46.15,5,11,Heiden Zoé,1,FTC,F1,Debrecen (HUN),2016.7.1
46.3,6,12,Szűcs Szabina,2,KARC,F4,Székesfehérvár (HUN),2016.5.08
46.4,-,13,Kerekes Dominika,2,DSC-SI,F2,Tiszaújváros (HUN),2016.4.3
46.5,-,14,Kiszel Zsófia,1,KARC,F1,Székesfehérvár (HUN),2016.5.08
46.51,7,15,Rácz Vivien,2,DSC-SI,F4,Székesfehérvár (HUN),2016.5.08
46.53,-,16,Kiszel Zsófia,1,KARC,F1,Budapest (HUN),2016.8.19
46.56,-,17,Kulcsár Panka,1,Budafoki MTE,F,Veszprém (HUN),2016.6.12
46.7,8,18,Petrozsényi Júlia,2,DSC-SI,F1,Debrecen (HUN),2016.7.1
46.91,9,19,Budavári Júlia,2,Dunakeszi VSE,F1,Debrecen (HUN),2016.7.1
47.04,-,20,Heiden Zoé,1,FTC,F1,Tiszaújváros (HUN),2016.4.3
47.08,10,21,Simon Virág,2,Győri Atlétikai Club,F4,Debrecen (HUN),2016.7.1
47.23,-,22,Kerekes Dominika,2,DSC-SI,F1,Székesfehérvár (HUN),2016.5.08
47.33,11,23,Mazák Anna,1,ARAK,F3,Székesfehérvár (HUN),2016.5.08
47.52,-,24,Kulcsár Panka,1,Budafoki MTE,F,Debrecen (HUN),2016.6.05
47.54,-,25,Heiden Zoé,1,FTC,F1,Székesfehérvár (HUN),2016.5.08
47.8,12,26,Urbán Zita,2,A-Plast Ikarus BSE,F2,Budapest (HUN),2016.8.19
47.87,-,27,Szűcs Szabina,2,KARC,F1,Budapest (HUN),2016.8.19
48.0,13,28,Hadnagy Zsóka,2,VEDAC,F4,Debrecen (HUN),2016.7.1
48.05,-,29,Mazák Anna,1,ARAK,F,Veszprém (HUN),2016.6.12
48.22,14,30,Menyhárt Zsófia,2,ARAK,F2,Debrecen (HUN),2016.7.1
48.24,-,31,Budavári Júlia,2,Dunakeszi VSE,F2,Tiszaújváros (HUN),2016.4.3
48.29,15,32,Timmer Maja,1,DSC-SI,F,Debrecen (HUN),2016.6.05
48.34,-,33,Szűcs Szabina,2,KARC,F,Debrecen (HUN),2016.6.05
48.38,-,34,Petrozsényi Júlia,2,DSC-SI,F1,Budapest (HUN),2016.8.19
48.39,-,35,Mazák Anna,1,ARAK,F1,Debrecen (HUN),2016.7.1
48.42,16,36,Eszenyi Napsugár,2,MATE - GEAC,F1,Székesfehérvár (HUN),2016.5.08
48.45,17,37,Pőcze Kinga,1,Dunakeszi VSE,F2,Debrecen (HUN),2016.7.1
48.45,-,37,Simon Virág,2,Győri Atlétikai Club,F1,Székesfehérvár (HUN),2016.9.1
48.57,-,39,Eszenyi Napsugár,2,MATE - GEAC,F2,Tiszaújváros (HUN),2016.4.3
48.63,-,40,Petrozsényi Júlia,2,DSC-SI,F4,Székesfehérvár (HUN),2016.5.08
48.72,18,41,Marosi Viktória,1,MTK Budapest,F,Veszprém (HUN),2016.6.12
48.72,-,41,Pőcze Kinga,1,Dunakeszi VSE,F2,Székesfehérvár (HUN),2016.9.1
48.77,-,43,Menyhárt Zsófia,2,ARAK,F1,Székesfehérvár (HUN),2016.5.08
48.85,19,44,Oroszy Rebeka,1,Szombathelyi SI,F2,Debrecen (HUN),2016.7.1
48.93,-,45,Pőcze Kinga,1,Dunakeszi VSE,F3,Tiszaújváros (HUN),2016.4.3
49.19,-,46,Hadnagy Zsóka,2,VEDAC,F1,Székesfehérvár (HUN),2016.9.1
49.43,20,47,Dobránszky Laura,2,MATE - GEAC,F2,Székesfehérvár (HUN),2016.5.08
49.47,21,48,Bornemissza Anna,1,Egri Sportiskola SE,F3,Debrecen (HUN),2016.7.1
