Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
1:21.47,1,1,Földi Gergő,5,UTE,F1,Nyíregyháza (HUN),2024.1.27
1:27.60,2,2,Fazakas Soma,7,MATE - GEAC,F1,Nyíregyháza (HUN),2024.1.27
1:32.33,3,3,Török Gyula,9,NYSC,F2,Nyíregyháza (HUN),2024.1.27
1:35.45,4,4,Vegera Dániel,7,NYSC,F1,Nyíregyháza (HUN),2024.1.27
1:37.45,5,5,Szilágyi Zsolt,98,NYSC,F1,Nyíregyháza (HUN),2024.1.27
1:40.17,6,6,Máté Patrik,11,AC Bonyhád,F4,Budapest (HUN),2024.2.04
1:41.21,7,7,Kingl Marcell,11,SVSE,F6,Budapest (HUN),2024.2.04
1:42.18,8,8,Nagy Márk,11,Budaörsi DSE,F6,Budapest (HUN),2024.2.04
1:42.73,9,9,Bódis Bence,11,VSD,F6,Budapest (HUN),2024.2.04
1:44.01,10,10,Futár Alex,11,A-Plast Ikarus BSE,F5,Budapest (HUN),2024.2.04
1:44.26,11,11,Fekete Milán,11,BHSE,F5,Budapest (HUN),2024.2.04
1:45.23,12,12,Cziráki Roland,12,H. Szondi SE,F4,Budapest (HUN),2024.2.04
1:45.63,13,13,Kántor Vince,10,Miskolci Sportiskola,F2,Nyíregyháza (HUN),2024.1.27
1:45.72,14,14,Kaszás Zsigmond,11,SVSE,F6,Budapest (HUN),2024.2.04
1:47.84,15,15,Farkas Botond,11,AC Bonyhád,F5,Budapest (HUN),2024.2.04
1:47.87,16,16,Lázár Simon,12,Miskolci Sportiskola,F6,Budapest (HUN),2024.2.04
1:48.12,-,17,Lázár Simon,12,Miskolci Sportiskola,F2,Nyíregyháza (HUN),2024.1.27
1:48.65,17,18,Dénes Mátyás,11,SVSE,F6,Budapest (HUN),2024.2.04
1:49.41,18,19,Lőrincz Áron,12,Győri Atlétikai Club,F3,Budapest (HUN),2024.2.04
1:49.41,18,19,János Olivér,11,AC Bonyhád,F4,Budapest (HUN),2024.2.04
1:50.44,20,21,Sánta Zalán,12,UTE,F1,Budapest (HUN),2024.2.04
1:50.84,21,22,Fazekas Milos,11,SVSE,F6,Budapest (HUN),2024.2.04
1:51.14,22,23,Köbli Botond,12,BHSE,F2,Budapest (HUN),2024.2.04
1:51.71,23,24,Strácz Marcell,12,PSN - Pécsi Sportiskola,F6,Budapest (HUN),2024.2.04
1:52.43,24,25,Simák Bence,12,BHSE,F1,Budapest (HUN),2024.2.04
