Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
1:41.16,1,1,Maróti Olga,11,Szegedi RSC,F8,Budapest (HUN),2024.2.04
1:41.68,2,2,Polgár Zsófia,9,Győri Atlétikai Club,CE7,Budapest (HUN),2024.3.1
1:43.15,3,3,Tolnay Réka,9,Győri Atlétikai Club,CE6,Budapest (HUN),2024.3.1
1:43.48,4,4,Beke Adrienn,11,Miskolci Sportiskola,F1,Nyíregyháza (HUN),2024.1.27
1:44.07,5,5,Sipos Veronika,9,Győri Atlétikai Club,CE5,Budapest (HUN),2024.3.1
1:45.45,6,6,Varga Szonja,11,VEDAC,F8,Budapest (HUN),2024.2.04
1:45.87,-,7,Beke Adrienn,11,Miskolci Sportiskola,F8,Budapest (HUN),2024.2.04
1:45.93,7,8,Kálmán Lujza,9,Győri Atlétikai Club,CE4,Budapest (HUN),2024.3.1
1:45.95,8,9,Matuschek Luca,9,BHSE,CE7,Budapest (HUN),2024.3.1
1:46.28,9,10,Veress Dóra,9,A-Plast Ikarus BSE,CE2,Budapest (HUN),2024.3.1
1:46.51,10,11,Dévald Boglárka,9,Csepel TC,CE7,Budapest (HUN),2024.3.1
1:46.52,11,12,Takács Luca,10,KARC,CE7,Budapest (HUN),2024.3.1
1:46.61,12,13,Rontó Szofi,11,A-Plast Ikarus BSE,F8,Budapest (HUN),2024.2.04
1:46.92,13,14,Pénzes Dóra,11,KASI,F8,Budapest (HUN),2024.2.04
1:47.00,14,15,Zsigmond Emma,10,ARAK,CE6,Budapest (HUN),2024.3.1
1:47.31,15,16,Tóth Fruzsina,9,Veresegyház VSK,CE5,Budapest (HUN),2024.3.1
1:47.57,16,17,Futár Alíz,9,A-Plast Ikarus BSE,CE1,Budapest (HUN),2024.3.1
1:48.19,17,18,Sáfár Izabella,9,KARC,CE6,Budapest (HUN),2024.3.1
1:48.22,18,19,Rudics Luca,10,Csepel TC,CE5,Budapest (HUN),2024.3.1
1:49.07,19,20,Szekér Dália,11,A-Plast Ikarus BSE,F8,Budapest (HUN),2024.2.04
1:49.08,20,21,Nagy Fruzsina,9,TSC-Geotech,CE7,Budapest (HUN),2024.3.1
1:49.49,21,22,Haris Lili,11,Győri Atlétikai Club,F8,Budapest (HUN),2024.2.04
1:49.97,22,23,Beke Mira,12,Szekszárdi Sportközpont,F4,Budapest (HUN),2024.2.04
1:50.17,23,24,Takács Fruzsina,11,VSD,F8,Budapest (HUN),2024.2.04
1:50.22,24,25,Udvardy Borostyán,10,SMAFC,CE5,Budapest (HUN),2024.3.1
1:50.23,25,26,Kutrovits Diána,11,A-Plast Ikarus BSE,F7,Budapest (HUN),2024.2.04
1:50.25,26,27,Szemán Dorka,12,VEDAC,F2,Budapest (HUN),2024.2.04
1:50.73,27,28,Tóth Zsófia,11,PSN - Pécsi Sportiskola,F7,Budapest (HUN),2024.2.04
1:50.93,28,29,Matondo Leila,10,UTE,CE1,Budapest (HUN),2024.3.1
1:50.97,29,30,Ballai Lili,12,FTC,F7,Budapest (HUN),2024.2.04
1:50.98,30,31,Karancsi Zsanett,9,Szolnoki SC-SI,CE7,Budapest (HUN),2024.3.1
1:51.36,31,32,Vas Mira,11,BHSE,F3,Budapest (HUN),2024.2.04
1:51.38,32,33,Bakos Gréta,9,Szolnoki SC-SI,CE6,Budapest (HUN),2024.3.1
1:51.96,33,34,Bakó Mira,9,Szolnoki SC-SI,CE3,Budapest (HUN),2024.3.1
1:52.08,34,35,Holczer Anett,10,Győri Atlétikai Club,CE1,Budapest (HUN),2024.3.1
1:52.21,35,36,Miklós Luca,11,SVSE,F7,Budapest (HUN),2024.2.04
1:52.80,36,37,Rob Boglárka,11,UTE,F4,Budapest (HUN),2024.2.04
1:53.13,37,38,Mata Sára,11,UTE,F6,Budapest (HUN),2024.2.04
1:53.28,38,39,Ifju Abigél,11,Budaörsi DSE,F5,Budapest (HUN),2024.2.04
1:53.46,39,40,Szakács Via,11,Miskolci Sportiskola,F1,Nyíregyháza (HUN),2024.1.27
1:53.77,40,41,Zajácz Emma,11,NYSC,F1,Nyíregyháza (HUN),2024.1.27
1:53.89,41,42,Cs. Nagy Éva,9,Reménység Vác,CE6,Budapest (HUN),2024.3.1
1:54.13,42,43,Molnár Boglárka,10,UTE,CE4,Budapest (HUN),2024.3.1
1:54.17,43,44,Fischer-Colbrie Fédra,11,Miskolci Sportiskola,F1,Nyíregyháza (HUN),2024.1.27
1:54.28,44,45,Szabó Kincső,12,A-Plast Ikarus BSE,F5,Budapest (HUN),2024.2.04
1:54.51,45,46,Ladányi Léna,10,Albertirsai SE,CE3,Budapest (HUN),2024.3.1
1:55.06,46,47,Bajnok Alíz,9,Győri Atlétikai Club,CE7,Budapest (HUN),2024.3.1
1:55.13,47,48,Pallos Gréta,9,ARAK,CE4,Budapest (HUN),2024.3.1
1:55.18,48,49,Mike Rebeka,12,PVSK,F6,Budapest (HUN),2024.2.04
1:55.49,49,50,Sosterics Gréta,11,Szegedi RSC,F8,Budapest (HUN),2024.2.04
1:55.59,-,51,Ballai Lili,12,FTC,F2,Nyíregyháza (HUN),2024.1.27
1:55.61,50,52,Herczeg Dorka,13,DVTK,F2,Nyíregyháza (HUN),2024.1.27
1:55.65,51,53,Lőrincz Letícia,12,TSC-Geotech,F4,Budapest (HUN),2024.2.04
1:55.65,51,53,Bóka Anna,10,VSD,CE4,Budapest (HUN),2024.3.1
1:55.66,53,55,Rákosi Noa,10,KARC,CE6,Budapest (HUN),2024.3.1
1:55.87,54,56,Gerencsér Réka,11,A-Plast Ikarus BSE,F6,Budapest (HUN),2024.2.04
1:55.89,55,57,Szabó Karina,10,A-Plast Ikarus BSE,CE2,Budapest (HUN),2024.3.1
1:56.20,-,58,Fischer-Colbrie Fédra,11,Miskolci Sportiskola,F7,Budapest (HUN),2024.2.04
1:56.69,56,59,Török Dalma,11,Győri Atlétikai Club,F2,Budapest (HUN),2024.2.04
1:56.70,57,60,Pocsai Noémi,12,Miskolci Sportiskola,F2,Nyíregyháza (HUN),2024.1.27
1:56.75,58,61,Molnár Júlia,12,MTK Budapest,F3,Budapest (HUN),2024.2.04
1:56.90,59,62,Katona Amina,12,EVSI,F3,Budapest (HUN),2024.2.04
1:56.92,60,63,Ignácz Nina,9,KARC,CE2,Budapest (HUN),2024.3.1
1:56.95,61,64,Petró Vivien,9,ARAK,CE1,Budapest (HUN),2024.3.1
1:56.96,-,65,Szakács Via,11,Miskolci Sportiskola,F7,Budapest (HUN),2024.2.04
1:57.17,62,66,Lakossy Szófia,9,REAC SI SE,CE5,Budapest (HUN),2024.3.1
1:57.43,63,67,Szentgyörgyi Léna,11,Győri Atlétikai Club,F3,Budapest (HUN),2024.2.04
1:57.68,64,68,Vágó Zsófia,9,Csepel TC,CE7,Budapest (HUN),2024.3.1
1:58.31,65,69,Gerecs Daisy,12,FOOTOUR S.E. TATA,F3,Budapest (HUN),2024.2.04
1:58.51,66,70,Gaál Adél,11,Miskolci Sportiskola,F2,Nyíregyháza (HUN),2024.1.27
1:58.68,67,71,Szűcs Réka,12,PVSK,F5,Budapest (HUN),2024.2.04
1:58.75,68,72,Maróti Panni,12,Szegedi RSC,F1,Budapest (HUN),2024.2.04
1:58.78,69,73,Kiss Eliza,12,KASI,F1,Budapest (HUN),2024.2.04
1:58.78,69,73,Kovács Kamilla,10,KARC,CE3,Budapest (HUN),2024.3.1
1:58.87,71,75,Stefán Fanni,11,Győri Atlétikai Club,F5,Budapest (HUN),2024.2.04
