Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
7:03.36,1,1,Tamás Zsófia,3,DOVASE,F,Budapest (HUN),2016.2.06
7:07.71,2,2,Bartkó Virág,3,Salgótarjáni AC,F,Budapest (HUN),2016.2.06
7:10.47,3,3,Varga Gréta,3,VEDAC,F,Budapest (HUN),2016.2.06
7:26.48,4,4,Böröcz Kata,3,Csepeli DAC,F,Budapest (HUN),2016.2.06
7:28.6h,5,5,Németh Panna,2,ZALASZÁM-ZAC,F,Zalaegerszeg (HUN),2016.1.29
7:34.83,6,6,Tóth Lilla,3,A-Plast Ikarus BSE,F,Budapest (HUN),2016.2.06
7:36.63,7,7,Gecse Eszter,3,JBDSE,F,Budapest (HUN),2016.2.06
7:38.0h,8,8,Molnár Jázmin,3,ZALASZÁM-ZAC,F,Zalaegerszeg (HUN),2016.1.29
7:40.23,9,9,Szekeres Tamara,3,Csepeli DAC,F,Budapest (HUN),2016.2.06
6:39.80,1,1,Csuta Dorottya,4,Pegazus Atlétika,F2,Budapest (HUN),2017.2.04
7:11.50,2,2,Fegyveres Anikó,4,Hajdúböszörményi TE,F1,Budapest (HUN),2017.2.04
7:11.62,3,3,Kovács Gyöngyvirág,4,Salgótarjáni AC,F1,Budapest (HUN),2017.2.04
7:25.12,4,4,Schmidt Martina,4,VEDAC,F2,Budapest (HUN),2017.2.04
7:31.21,5,5,Nagy Nóra,4,ARAK,F2,Budapest (HUN),2017.2.04
7:31.94,6,6,Krizsán Boglárka,4,HSZSE,F2,Budapest (HUN),2017.2.04
7:43.04,7,7,Szemán Kitti,4,VEDAC,F2,Budapest (HUN),2017.2.04
7:44.82,8,8,Temesi Karolina,4,POSTÁS SE,F1,Budapest (HUN),2017.2.04
6:20.16,1,1,Mógor Boglárka,99,BHSE,F,Budapest (HUN),2018.1.27
6:36.61,2,2,Urbán Zita,2,A-Plast Ikarus BSE,F,Budapest (HUN),2018.1.27
6:54.17,3,3,Csepeli Angéla,0,Favorit AC,F,Budapest (HUN),2018.1.27
7:01.91,4,4,Babinyecz Anna,5,Csepeli DAC,F2,Budapest (HUN),2018.1.27
7:07.81,5,5,Iker Natália,5,Szombathelyi SI,F2,Budapest (HUN),2018.1.27
7:15.40,6,6,Szemán Kitti,4,VEDAC,F,Budapest (HUN),2018.1.27
7:17.24,7,7,Máté-Tóth Boglárka,5,UTE,F2,Budapest (HUN),2018.1.27
7:18.10,8,8,Esküdt Luca,5,DOVASE,F2,Budapest (HUN),2018.1.27
7:18.69,9,9,Imre Petra,5,SZVSE,F2,Budapest (HUN),2018.1.27
7:18.77,10,10,Farkas Orsolya,5,Miskolci Sportiskola,F2,Budapest (HUN),2018.1.27
7:22.46,11,11,Rédling Renáta,5,VEDAC,F2,Budapest (HUN),2018.1.27
7:24.59,12,12,Ferencz Janka,5,Veresegyház VSK,F2,Budapest (HUN),2018.1.27
7:29.76,13,13,Török Nóra,2,ARAK,F,Budapest (HUN),2018.1.27
7:29.82,14,14,Nagy Nóra,4,ARAK,F,Budapest (HUN),2018.1.27
7:29.89,15,15,Őze Virág,5,HÓDIÁK SE,F2,Budapest (HUN),2018.1.27
7:34.52,16,16,Birnbauer Dalma,5,SVSE,F1,Budapest (HUN),2018.1.27
7:41.91,17,17,Erdős Judit,5,POSTÁS SE,F1,Budapest (HUN),2018.1.27
7:44.72,18,18,Stieb Kornélia,5,DOVASE,F1,Budapest (HUN),2018.1.27
27.58,1,1,Kuti Nikolett,0,FTC,F,Bécs (AUT),2019.1.26
6:55.43,2,2,Zemán Zóra,6,DOVASE,F1,Budapest (HUN),2019.1.26
6:55.76,3,3,Szalay Zóra,6,DOVASE,F1,Budapest (HUN),2019.1.26
6:58.19,4,4,Baier Zsófia,6,Tempo-Aqua,F1,Budapest (HUN),2019.1.26
7:04.98,5,5,Galsi Laura,6,Csepeli DAC,F1,Budapest (HUN),2019.1.26
7:18.97,6,6,Lajkó Petra,6,A-Plast Ikarus BSE,F1,Budapest (HUN),2019.1.26
7:22.67,7,7,Nyisztor Luca,6,DOVASE,F1,Budapest (HUN),2019.1.26
7:23.28,8,8,Falcz Zsófia,6,POSTÁS SE,F1,Budapest (HUN),2019.1.26
7:29.19,9,9,Hajdú Barbara,6,DSC-SI,F1,Budapest (HUN),2019.1.26
7:33.48,10,10,Zibrinyi Luca,6,Miskolci Sportiskola,F1,Budapest (HUN),2019.1.26
7:36.49,11,11,Kuszkó Lara,6,DSC-SI,F1,Budapest (HUN),2019.1.26
7:41.33,12,12,Szűcs Anna,6,MATE - GEAC,F1,Budapest (HUN),2019.1.26
7:52.00,13,13,Tóth Barbara,6,Salgótarjáni AC,F1,Budapest (HUN),2019.1.26
7:53.47,14,14,Patocskai Emese,6,KAC,F1,Budapest (HUN),2019.1.26
7:54.92,15,15,Halászy Tamara,6,MATE - GEAC,F1,Budapest (HUN),2019.1.26
7:58.08,16,16,Szabotin Réka,6,DOVASE,F1,Budapest (HUN),2019.1.26
8:04.85,17,17,Bognár Zsófia,6,KARC,F1,Budapest (HUN),2019.1.26
8:18.00,18,18,Beleznai Lara,6,FOOTOUR S.E. TATA,F1,Budapest (HUN),2019.1.26
8:20.82,19,19,Németh Dóra,6,VEDAC,F1,Budapest (HUN),2019.1.26
6:59.84,1,1,Nagy Lujza,7,PSN - Pécsi Sportiskola,F2,Budapest (HUN),2020.2.01
7:03.81,2,2,Ozorai Zsóka,7,DOVASE,F2,Budapest (HUN),2020.2.01
7:08.53,3,3,Árpádi Júlia,7,Budaörsi DSE,F2,Budapest (HUN),2020.2.01
