Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
7.54,1,1,Vancsik Petra,6,,F,Dortmund (GER),2017.3.12
7.67,2,2,Kriszt Sarolta,6,MATE - GEAC,F,Dortmund (GER),2017.3.12
7.99,3,3,Tóth-Sztavridisz Szófia,6,MATE - GEAC,F,Dortmund (GER),2017.3.11
8.09,-,4,Tóth-Sztavridisz Szófia,6,MATE - GEAC,F,Dortmund (GER),2017.3.12
8.36,4,5,Benke Alexandra,6,MATE - GEAC,F,Dortmund (GER),2017.3.11
8.37,-,6,Benke Alexandra,6,MATE - GEAC,F,Dortmund (GER),2017.3.12
8.38,1,1,Amler Vanda,6,A-Plast Ikarus BSE,F,Dortmund (GER),2019.2.16
