Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
3:42.69,1,1,Szögi István,95,SVSE,F,Erfurt (GER),2024.2.02
3:43.03,2,2,Palkovits István,0,KARC,F1,Nyíregyháza (HUN),2024.2.17
3:44.10,-,3,Szögi István,95,SVSE,F1,Nyíregyháza (HUN),2024.2.17
3:51.34,3,4,Vörös Márk,97,NYSC,F1,Nyíregyháza (HUN),2024.2.17
3:53.79,4,5,Szirbek Albert,6,SVSE,F2,Budapest (HUN),2024.2.03
3:54.15,5,6,Makovinyi Attila,3,Győri Atlétikai Club,F1,Nyíregyháza (HUN),2024.2.17
3:55.10,6,7,Solymári Máté,6,FTC,F1,Nyíregyháza (HUN),2024.2.24
3:55.58,7,8,Szabó Benjámin,6,TSC-Geotech,F2,Budapest (HUN),2024.2.03
3:56.23,8,9,Kelemen Bence,95,TFSE,F1,Nyíregyháza (HUN),2024.2.17
3:56.41,9,10,Tóth Balázs,4,DVTK,F1,Nyíregyháza (HUN),2024.2.17
3:56.53,-,11,Kelemen Bence,95,TFSE,F2,Budapest (HUN),2024.2.03
3:57.19,10,12,Vindics Balázs,94,UTE,F3,Budapest (HUN),2024.2.11
3:57.32,-,13,Kelemen Bence,95,TFSE,F3,Budapest (HUN),2024.2.11
3:57.66,11,14,Zahorán Milán,5,Békéscsabai AC,F1,Nyíregyháza (HUN),2024.2.24
3:58.65,-,15,Makovinyi Attila,3,Győri Atlétikai Club,F2,Budapest (HUN),2024.2.03
3:58.89,12,16,Deák Bence,1,BHSE,F1,Nyíregyháza (HUN),2024.2.17
3:59.08,13,17,Valler Tamás,3,PVSK,F1,Nyíregyháza (HUN),2024.2.17
3:59.70,-,18,Szabó Benjámin,6,TSC-Geotech,F1,Nyíregyháza (HUN),2024.2.24
4:00.07,-,19,Szirbek Albert,6,SVSE,F1,Budapest (HUN),2024.1.28
4:00.28,14,20,Lents Barnabás,5,VEDAC,F2,Budapest (HUN),2024.2.03
4:01.04,-,21,Tóth Balázs,4,DVTK,F2,Budapest (HUN),2024.2.03
4:02.49,-,22,Tóth Balázs,4,DVTK,F3,Budapest (HUN),2024.2.11
4:02.80,-,23,Deák Bence,1,BHSE,F1,Budapest (HUN),2024.2.03
4:03.03,15,24,Palkovics Tamás,5,UTE,F1,Budapest (HUN),2024.2.03
4:03.05,16,25,Horváth Barnabás,2,KSI SE,F3,Budapest (HUN),2024.2.11
4:04.42,17,26,Babics Marcell,7,SVSE,F2,Budapest (HUN),2024.2.03
4:04.75,-,27,Valler Tamás,3,PVSK,F3,Budapest (HUN),2024.2.11
4:05.42,18,28,Fritz László,5,PVSK,F1,Nyíregyháza (HUN),2024.2.24
4:05.43,-,29,Babics Marcell,7,SVSE,F1,Nyíregyháza (HUN),2024.2.17
4:05.95,19,30,Petró Ádám,7,A-Plast Ikarus BSE,F1,Nyíregyháza (HUN),2024.2.24
4:06.74,-,31,Horváth Barnabás,2,KSI SE,F2,Budapest (HUN),2024.2.03
4:06.76,20,32,Gyányi Zsombor,6,Szekszárdi Sportközpont,F3,Budapest (HUN),2024.2.11
4:06.90,-,33,Petró Ádám,7,A-Plast Ikarus BSE,F2,Budapest (HUN),2024.2.03
4:07.34,-,34,Petró Ádám,7,A-Plast Ikarus BSE,F1,Nyíregyháza (HUN),2024.2.17
4:07.45,21,35,Furda Botond,7,SVSE,F1,Nyíregyháza (HUN),2024.2.24
4:07.64,-,36,Babics Marcell,7,SVSE,F1,Nyíregyháza (HUN),2024.2.24
4:07.73,-,37,Lents Barnabás,5,VEDAC,F1,Nyíregyháza (HUN),2024.2.24
4:08.07,22,38,Szabó Milán,98,Vasas,F1,Budapest (HUN),2024.2.03
4:08.21,23,39,Szekeres Dávid,7,A-Plast Ikarus BSE,F1,Budapest (HUN),2024.2.03
4:08.32,24,40,Kovács Máté,5,DVTK,F2,Budapest (HUN),2024.2.11
4:08.94,25,41,Varga Félix,7,Salgótarjáni AC,F1,Budapest (HUN),2024.2.03
4:09.17,26,42,Kovács Botond,7,SVSE,F1,Nyíregyháza (HUN),2024.2.24
4:09.18,-,43,Valler Tamás,3,PVSK,F2,Budapest (HUN),2024.2.03
4:09.65,-,44,Petró Ádám,7,A-Plast Ikarus BSE,F1,Budapest (HUN),2024.1.28
4:09.90,-,45,Kovács Botond,7,SVSE,F1,Budapest (HUN),2024.2.03
4:10.24,-,46,Kovács Botond,7,SVSE,F1,Budapest (HUN),2024.1.28
4:10.63,-,47,Varga Félix,7,Salgótarjáni AC,F1,Budapest (HUN),2024.1.28
4:10.98,27,48,Honti Marcell,4,VEDAC,F2,Budapest (HUN),2024.2.03
4:11.09,28,49,Balogh Attila,6,VEDAC,F3,Budapest (HUN),2024.2.11
4:11.82,29,50,Buda Erik,0,Salgótarjáni AC,F1,Budapest (HUN),2024.1.28
4:12.34,-,51,Varga Félix,7,Salgótarjáni AC,F1,Nyíregyháza (HUN),2024.2.24
4:12.66,30,52,Szirbek Titusz,9,SVSE,F3,Budapest (HUN),2024.2.03
4:13.21,-,53,Szekeres Dávid,7,A-Plast Ikarus BSE,F1,Nyíregyháza (HUN),2024.2.24
4:14.09,-,54,Horváth Barnabás,2,KSI SE,F1,Nyíregyháza (HUN),2024.2.17
4:14.44,-,55,Buda Erik,0,Salgótarjáni AC,F2,Budapest (HUN),2024.2.11
4:14.54,31,56,Boross Gábor,75,BEAC,F1,Budapest (HUN),2024.2.03
4:14.75,-,57,Boross Gábor,75,BEAC,F2,Budapest (HUN),2024.2.11
4:15.74,32,58,Macsus Máté,8,A-Plast Ikarus BSE,F1,Nyíregyháza (HUN),2024.2.24
4:16.11,-,59,Furda Botond,7,SVSE,F2,Budapest (HUN),2024.2.03
4:16.47,33,60,Pataki Péter,2,BHSE,F1,Budapest (HUN),2024.2.03
4:17.31,34,61,Szabó Csanád,9,FTC,F3,Budapest (HUN),2024.2.03
4:17.60,35,62,Fritz Tamás,5,PVSK,F2,Budapest (HUN),2024.2.03
4:17.82,-,63,Macsus Máté,8,A-Plast Ikarus BSE,F2,Budapest (HUN),2024.2.11
4:17.85,36,64,Borbély Sándor,97,SZoESE,F1,Budapest (HUN),2024.2.11
4:17.86,-,65,Kovács Máté,5,DVTK,F1,Nyíregyháza (HUN),2024.2.24
4:18.53,37,66,Árvai Róbert,5,TSC-Geotech,F1,Nyíregyháza (HUN),2024.2.24
4:18.54,-,67,Balogh Attila,6,VEDAC,F1,Nyíregyháza (HUN),2024.2.24
4:19.13,38,68,Kis-Soós Hunor,9,SMAFC,F3,Budapest (HUN),2024.2.03
4:19.49,-,69,Pataki Péter,2,BHSE,F1,Budapest (HUN),2024.2.11
4:19.92,39,70,Tábi Bence,7,GYAK,F1,Nyíregyháza (HUN),2024.2.24
4:20.09,40,71,Trócsányi Márton,7,PVSK,F2,Budapest (HUN),2024.2.11
4:21.27,41,72,Simon Ottó,8,A-Plast Ikarus BSE,F1,Nyíregyháza (HUN),2024.2.24
4:23.25,-,73,Simon Ottó,8,A-Plast Ikarus BSE,F1,Budapest (HUN),2024.2.03
4:24.25,42,74,Sinka Dániel,9,SVSE,F3,Budapest (HUN),2024.2.03
4:24.47,43,75,Gorenflo Richárd,8,KARC,F1,Budapest (HUN),2024.2.03
4:24.80,44,76,Hogyinszki Balázs,8,VSD,F1,Nyíregyháza (HUN),2024.2.24
4:25.29,45,77,Tószegi Tamás,5,Szolnoki MÁV-SE,F1,Nyíregyháza (HUN),2024.2.24
4:26.21,-,78,Gorenflo Richárd,8,KARC,F1,Nyíregyháza (HUN),2024.2.24
4:27.03,46,79,Bálint Gergő,6,VEDAC,F1,Budapest (HUN),2024.2.03
4:28.38,47,80,Acsádi Bence,8,Szekszárdi Sportközpont,F1,Budapest (HUN),2024.2.11
4:28.42,48,81,Maier Bendegúz,5,Salgótarjáni AC,F1,Budapest (HUN),2024.2.11
4:28.48,-,82,Gorenflo Richárd,8,KARC,F1,Budapest (HUN),2024.1.28
4:28.90,-,83,Maier Bendegúz,5,Salgótarjáni AC,F1,Nyíregyháza (HUN),2024.2.24
4:29.95,49,84,Mireider Gergő,9,VEDAC,F3,Budapest (HUN),2024.2.03
4:30.77,-,85,Maier Bendegúz,5,Salgótarjáni AC,F1,Budapest (HUN),2024.1.28
4:32.01,50,86,Végh Zsombor,7,Szekszárdi Sportközpont,F2,Budapest (HUN),2024.2.11
4:32.83,51,87,Walter Lukács,6,Vasas,F1,Budapest (HUN),2024.2.11
4:33.22,-,88,Walter Lukács,6,Vasas,F1,Nyíregyháza (HUN),2024.2.24
4:34.90,52,89,Mayer Botond,8,TSC-Geotech,F1,Nyíregyháza (HUN),2024.2.24
4:35.09,53,90,Fenyvesi Márk,8,TSC-Geotech,F1,Nyíregyháza (HUN),2024.2.24
4:35.20,54,91,Sugta Béla,9,FOOTOUR S.E. TATA,F1,Budapest (HUN),2024.2.03
4:37.00,55,92,Kántor Benedek,10,Miskolci Sportiskola,F1,Budapest (HUN),2024.2.03
4:37.72,56,93,Véber Dominik,9,ZALASZÁM-ZAC,F1,Budapest (HUN),2024.2.03
4:38.14,-,94,Mayer Botond,8,TSC-Geotech,F1,Budapest (HUN),2024.2.03
