Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
25:20,1,1,Dimanopulosz Daphne,99,BHSE,F,Poděbrady (CZE),2016.4.09
25:39,-,2,Dimanopulosz Daphne,99,BHSE,F,Tatabánya (HUN),2016.5.22
25:49,-,3,Dimanopulosz Daphne,99,BHSE,F,Pécs (HUN),2016.10.16
26:18,2,4,Hornyák Anna,0,BHSE,F,Pécs (HUN),2016.10.16
26:40,-,5,Dimanopulosz Daphne,99,BHSE,F,Dudince (SVK),2016.3.19
26:48,3,6,Zahorán Petra,2,Békéscsabai AC,F,Békéscsaba (HUN),2016.4.3
26:50,4,7,Komoróczy Laura,99,BHSE,F,Tatabánya (HUN),2016.5.22
27:22,-,8,Komoróczy Laura,99,BHSE,F,Dudince (SVK),2016.3.19
27:37,-,9,Hornyák Anna,0,BHSE,F,Tatabánya (HUN),2016.5.22
27:41,-,10,Hornyák Anna,0,BHSE,F,Dudince (SVK),2016.3.19
28:09,5,11,Tatay Kata,99,BHSE,F,Pécs (HUN),2016.10.16
28:55,6,12,Kocsi Elizabet,2,Miskolci Sportiskola,F,Békéscsaba (HUN),2016.4.3
29:08,7,13,Székely Kata,2,BHSE,F,Békéscsaba (HUN),2016.4.3
29:10,8,14,Répási Bernadett,2,Miskolci Sportiskola,F,Békéscsaba (HUN),2016.4.3
29:23,-,15,Répási Bernadett,2,Miskolci Sportiskola,F,Tatabánya (HUN),2016.5.22
30:07,9,16,Balogh Bianka,99,Hunyadi DSE,F,Pécs (HUN),2016.10.16
30:15,10,17,Tóth Katalin,2,Hunyadi DSE,F,Tatabánya (HUN),2016.5.22
30:19,-,18,Kocsi Elizabet,2,Miskolci Sportiskola,F,Tatabánya (HUN),2016.5.22
30:30,11,19,Spiller Tiziana,3,BHSE,F,Békéscsaba (HUN),2016.4.3
30:37,-,20,Tóth Katalin,2,Hunyadi DSE,F,Békéscsaba (HUN),2016.4.3
30:52,12,21,Elek Dóra,98,Hunyadi DSE,F,Pécs (HUN),2016.10.16
31:30,13,22,Csörgő Dóra,1,Hunyadi DSE,F,Békéscsaba (HUN),2016.4.3
31:51,14,23,Tamás Dorottya,3,Miskolci Sportiskola,F,Békéscsaba (HUN),2016.4.3
32:05,15,24,Benke Demetria,2,Miskolci Sportiskola,F,Békéscsaba (HUN),2016.4.3
32:11,16,25,Bodor Szilvia,3,BHSE,F,Békéscsaba (HUN),2016.4.3
32:13,-,26,Székely Kata,2,BHSE,F,Tatabánya (HUN),2016.5.22
32:37,17,27,Dombi Viktória,2,PSN - Pécsi Sportiskola,F,Békéscsaba (HUN),2016.4.3
33:04,18,28,Lázár Katalin,3,Bokodi SE,F,Békéscsaba (HUN),2016.4.3
33:41,-,29,Csörgő Dóra,1,Hunyadi DSE,F,Tatabánya (HUN),2016.5.22
34:03,19,30,Alvári Míra,2,Miskolci Sportiskola,F,Békéscsaba (HUN),2016.4.3
34:52,-,31,Benke Demetria,2,Miskolci Sportiskola,F,Tatabánya (HUN),2016.5.22
34:53,-,32,Lázár Katalin,3,Bokodi SE,F,Tatabánya (HUN),2016.5.22
34:57,20,33,Portisch Lilla,0,Hunyadi DSE,F,Tatabánya (HUN),2016.5.22
36:20,21,34,Egyed Orsolya,2,Hunyadi DSE,F,Békéscsaba (HUN),2016.4.3
36:22,-,35,Alvári Míra,2,Miskolci Sportiskola,F,Tatabánya (HUN),2016.5.22
36:41,22,36,Mosberger Fanni,1,Hunyadi DSE,F,Békéscsaba (HUN),2016.4.3
37:47,23,37,Jónás Enikő,2,Hunyadi DSE,F,Békéscsaba (HUN),2016.4.3
39:52,24,38,Jezsoviczki Anna,2,Hunyadi DSE,F,Békéscsaba (HUN),2016.4.3
26:20,1,1,Hornyák Anna,0,BHSE,F,Dudince (SVK),2017.3.25
26:51,2,2,Zahorán Petra,2,Békéscsabai AC,F,Békéscsaba (HUN),2017.4.3
27:17,-,3,Zahorán Petra,2,Békéscsabai AC,F,Tatabánya (HUN),2017.6.03
27:53,3,4,Spiller Tiziana,3,BHSE,F,Békéscsaba (HUN),2017.4.3
28:36,4,5,Tóth Katalin,2,Hunyadi DSE,F,Békéscsaba (HUN),2017.4.3
28:43,-,6,Spiller Tiziana,3,BHSE,F,Tatabánya (HUN),2017.6.03
29:10,5,7,Tamás Dorottya,3,Miskolci Sportiskola,F,Békéscsaba (HUN),2017.4.3
29:12,6,8,Répási Bernadett,2,Miskolci Sportiskola,F,Békéscsaba (HUN),2017.4.3
29:26,7,9,Kocsi Elizabet,2,Miskolci Sportiskola,F,Békéscsaba (HUN),2017.4.3
29:28,-,10,Tóth Katalin,2,Hunyadi DSE,F,Tatabánya (HUN),2017.6.03
30:10,-,11,Kocsi Elizabet,2,Miskolci Sportiskola,F,Tatabánya (HUN),2017.6.03
30:27,-,12,Répási Bernadett,2,Miskolci Sportiskola,F,Tatabánya (HUN),2017.6.03
30:32,-,13,Tamás Dorottya,3,Miskolci Sportiskola,F,Tatabánya (HUN),2017.6.03
30:45,8,14,Csörgő Dóra,1,Hunyadi DSE,F,Pécs (HUN),2017.10.14
30:55,9,15,Molnár Boglárka,3,Miskolci Sportiskola,F,Békéscsaba (HUN),2017.4.3
31:45,10,16,Egyed Orsolya,2,Hunyadi DSE,F,Tatabánya (HUN),2017.6.03
31:58,11,17,Mészáros Babett,4,PSN - Pécsi Sportiskola,F,Békéscsaba (HUN),2017.4.3
32:05,12,18,Dombi Viktória,2,PSN - Pécsi Sportiskola,F,Békéscsaba (HUN),2017.4.3
32:10,-,19,Molnár Boglárka,3,Miskolci Sportiskola,F,Tatabánya (HUN),2017.6.03
32:51,13,20,Paulcsik Lara,4,Békéscsabai AC,F,Békéscsaba (HUN),2017.4.3
33:03,14,21,Hóbor Gréta,4,Békéscsabai AC,F,Békéscsaba (HUN),2017.4.3
33:55,15,22,Szücs Réka,4,Bokodi SE,F,Békéscsaba (HUN),2017.4.3
33:55,15,22,Benke Demetria,2,Miskolci Sportiskola,F,Békéscsaba (HUN),2017.4.3
34:25,17,24,Kolmer Jázmin,4,Hunyadi DSE,F,Békéscsaba (HUN),2017.4.3
34:38,18,25,Oravecz Anikó,4,Miskolci Sportiskola,F,Tatabánya (HUN),2017.6.03
34:59,-,26,Oravecz Anikó,4,Miskolci Sportiskola,F,Békéscsaba (HUN),2017.4.3
35:50,-,27,Kolmer Jázmin,4,Hunyadi DSE,F,Tatabánya (HUN),2017.6.03
23:53,1,1,Torma Anett,84,UTE,F,Hlohovec (SVK),2018.5.27
24:52,2,2,Csörgő Dóra,1,Hunyadi DSE,F1,Tatabánya (HUN),2018.6.02
25:42,3,3,Zahorán Petra,2,Békéscsabai AC,F1,Tatabánya (HUN),2018.6.02
25:43,-,4,Zahorán Petra,2,Békéscsabai AC,F,Dudince (SVK),2018.3.24
25:46,4,5,Spiller Tiziana,3,BHSE,F1,Békéscsaba (HUN),2018.4.22
27:00,5,6,Tóth Katalin,2,Hunyadi DSE,F1,Tatabánya (HUN),2018.6.02
27:49,-,7,Spiller Tiziana,3,BHSE,F1,Tatabánya (HUN),2018.6.02
27:53,-,8,Tóth Katalin,2,Hunyadi DSE,F,Zagreb (CRO),2018.11.03
