Eredmény,Szél,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
12.02,1.0,-,45,Komiszár Kriszta,92,MATE - GEAC,F1,Budapest (HUN),2016.6.18
12.03,1.4,-,48,Csóti Jusztina,98,ZALASZÁM-ZAC,H2,Székesfehérvár (HUN),2016.7.29
12.04,-1.4,-,49,Kozák Luca,96,DSC-SI,F,Miskolc (HUN),2016.5.28
12.06,0.1,-,50,Komiszár Kriszta,92,MATE - GEAC,H1,Debrecen (HUN),2016.6.04
12.06,0.5,-,50,Schmelcz Vivien,92,TFSE,F,Budapest (HUN),2016.9.03
12.08,1.1,-,52,Bánhidi-Farkas Petra,99,UTE,H5,Budapest (HUN),2016.6.18
12.08,1.3,-,52,Furulyás Lili,0,UTE,SF1,Tbilisi (GEO),2016.7.14
12.08,-1.3,-,52,Kaptur Éva,87,MATE - GEAC,F1,Székesfehérvár (HUN),2016.9.1
12.09,-0.5,-,55,Csóti Jusztina,98,ZALASZÁM-ZAC,F1,Szekszárd (HUN),2016.5.14
12.11,-0.7,-,56,Furulyás Lili,0,UTE,H2,Miskolc (HUN),2016.7.02
12.11,-1.3,-,56,Schmelcz Vivien,92,TFSE,F1,Székesfehérvár (HUN),2016.9.1
12.12,0.6,-,58,Komiszár Kriszta,92,MATE - GEAC,F1,Debrecen (HUN),2016.5.14
12.12,-1.4,-,58,Komiszár Kriszta,92,MATE - GEAC,F,Miskolc (HUN),2016.5.28
12.12,0.4,-,58,Furulyás Lili,0,UTE,F3,Šamorín (SVK),2016.6.04
12.12,-0.3,10,58,Ferenczi Melinda,97,ZALASZÁM-ZAC,H1,Szombathely (HUN),2016.6.25
12.12,-1.3,-,58,Kerekes Gréta,92,DSC-SI,F1,Székesfehérvár (HUN),2016.9.1
12.13,1.2,11,63,Nádházy Evelin,95,BHSE,H2,Debrecen (HUN),2016.6.04
12.13,0.1,-,63,Komiszár Kriszta,92,MATE - GEAC,F5,Genève (SUI),2016.6.11
12.14,-1.7,-,65,Kozák Luca,96,DSC-SI,F,Szombathely (HUN),2016.6.25
12.14,-0.7,-,65,Csóti Jusztina,98,ZALASZÁM-ZAC,F3,Budapest (HUN),2016.8.19
12.18,0.5,12,67,Sorok Klaudia,98,Győri Atlétikai Club,F1,Veszprém (HUN),2016.6.12
12.18,-0.4,-,67,Bánhidi-Farkas Petra,99,UTE,H3,Miskolc (HUN),2016.7.02
12.18,0.5,-,67,Kozák Luca,96,DSC-SI,F,Budapest (HUN),2016.9.03
12.18,-0.6,-,67,Nádházy Evelin,95,BHSE,F2,Boissano (ITA),2016.9.29
12.19,0.3,-,71,Nádházy Evelin,95,BHSE,F1,Debrecen (HUN),2016.6.04
12.19,1.7,-,71,Nádházy Evelin,95,BHSE,F2,Budapest (HUN),2016.6.18
12.2,1.2,13,73,Bacsa Fanni,1,Miskolci Sportiskola,F1,Székesfehérvár (HUN),2016.5.3
12.21,0.4,14,74,Répási Petra,96,MATE - GEAC,H3,Debrecen (HUN),2016.6.04
12.21,0.7,-,74,Nádházy Evelin,95,BHSE,H2,Budapest (HUN),2016.7.22
12.22,0.3,-,76,Répási Petra,96,MATE - GEAC,F1,Debrecen (HUN),2016.6.04
12.22,0.5,-,76,Nádházy Evelin,95,BHSE,F1,Veszprém (HUN),2016.6.12
12.22,0.6,-,76,Nádházy Evelin,95,BHSE,H7,Budapest (HUN),2016.6.18
12.22,0.8,-,76,Furulyás Lili,0,UTE,H5,Tbilisi (GEO),2016.7.14
12.23,-2.3,-,80,Csóti Jusztina,98,ZALASZÁM-ZAC,F1,Székesfehérvár (HUN),2016.5.28
12.23,1.4,-,80,Bánhidi-Farkas Petra,99,UTE,F,Székesfehérvár (HUN),2016.7.29
12.24,-1.3,-,82,Bánhidi-Farkas Petra,99,UTE,F,Miskolc (HUN),2016.7.02
12.24,0.5,-,82,Komiszár Kriszta,92,MATE - GEAC,F,Budapest (HUN),2016.9.03
12.25,0.6,-,84,Répási Petra,96,MATE - GEAC,F1,Debrecen (HUN),2016.5.14
12.25,1.4,-,84,Bánhidi-Farkas Petra,99,UTE,H1,Székesfehérvár (HUN),2016.7.29
12.25,1.4,-,84,Furulyás Lili,0,UTE,H2,Székesfehérvár (HUN),2016.7.29
12.26,0.6,15,87,Reizinger Fanni,97,BHSE,F1,Debrecen (HUN),2016.5.14
12.26,-1.2,-,87,Komiszár Kriszta,92,MATE - GEAC,H2,Miskolc (HUN),2016.5.28
12.26,-1.7,-,87,Kozák Luca,96,DSC-SI,H2,Szombathely (HUN),2016.6.25
12.26,-0.5,-,87,Ferenczi Melinda,97,ZALASZÁM-ZAC,F,Szombathely (HUN),2016.6.25
12.26,1.8,-,87,Komiszár Kriszta,92,MATE - GEAC,H1,Budapest (HUN),2016.7.22
12.27,-1.2,-,92,Furulyás Lili,0,UTE,F1,Székesfehérvár (HUN),2016.5.28
12.27,0.8,-,92,Sorok Klaudia,98,Győri Atlétikai Club,H1,Veszprém (HUN),2016.6.12
12.27,1.4,-,92,Furulyás Lili,0,UTE,F,Székesfehérvár (HUN),2016.7.29
12.27,-1.3,-,92,Nguyen Anasztázia,93,MTK Budapest,F1,Székesfehérvár (HUN),2016.9.1
12.28,-2.3,-,96,Sorok Klaudia,98,Győri Atlétikai Club,F1,Székesfehérvár (HUN),2016.5.28
12.29,-0.5,-,97,Sorok Klaudia,98,Győri Atlétikai Club,F1,Szekszárd (HUN),2016.5.14
12.29,0.4,-,97,Bacsa Fanni,1,Miskolci Sportiskola,F,Brno (CZE),2016.6.11
12.29,1.4,16,97,Renkó Evelin,99,VEDAC,F,Székesfehérvár (HUN),2016.7.29
12.3,-2.3,-,100,Ferenczi Melinda,97,ZALASZÁM-ZAC,F1,Székesfehérvár (HUN),2016.5.28
12.3,-1.3,-,100,Furulyás Lili,0,UTE,F,Miskolc (HUN),2016.7.02
12.3,1.4,-,100,Komiszár Kriszta,92,MATE - GEAC,H1,Székesfehérvár (HUN),2016.7.29
12.31,0.8,-,103,Nádházy Evelin,95,BHSE,F,Budapest (HUN),2016.7.22
12.32,1.5,-,104,Bánhidi-Farkas Petra,99,UTE,F1,Tiszaújváros (HUN),2016.4.3
12.32,0.8,-,104,Komiszár Kriszta,92,MATE - GEAC,F,Budapest (HUN),2016.7.22
12.33,-0.5,-,106,Furulyás Lili,0,UTE,F1,Szekszárd (HUN),2016.5.14
12.33,-1.8,-,106,Kozák Luca,96,DSC-SI,H1,Miskolc (HUN),2016.5.28
12.33,-1.7,-,106,Furulyás Lili,0,UTE,H2,Székesfehérvár (HUN),2016.5.28
12.33,0.1,-,106,Sorok Klaudia,98,Győri Atlétikai Club,H1,Debrecen (HUN),2016.6.04
12.33,0.8,-,106,Nádházy Evelin,95,BHSE,H1,Veszprém (HUN),2016.6.12
12.34,-0.6,-,111,Bánhidi-Farkas Petra,99,UTE,F2,Boissano (ITA),2016.9.29
12.35,-0.2,-,112,Ferenczi Melinda,97,ZALASZÁM-ZAC,F2,Szekszárd (HUN),2016.5.14
12.37,0.3,-,113,Sorok Klaudia,98,Győri Atlétikai Club,F1,Debrecen (HUN),2016.6.04
12.37,0.3,-,113,Ferenczi Melinda,97,ZALASZÁM-ZAC,H2,Veszprém (HUN),2016.6.12
12.37,1.4,-,113,Renkó Evelin,99,VEDAC,H2,Székesfehérvár (HUN),2016.7.29
12.37,-0.7,-,113,Bánhidi-Farkas Petra,99,UTE,F3,Budapest (HUN),2016.8.19
12.37,-0.4,-,113,Csóti Jusztina,98,ZALASZÁM-ZAC,H3,Budapest (HUN),2016.8.19
12.38,1.7,17,118,Lipták Aliz,0,KSI SE,F2,Budapest (HUN),2016.6.18
12.39,1.4,-,119,Komiszár Kriszta,92,MATE - GEAC,F,Székesfehérvár (HUN),2016.7.29
12.4,0.6,18,120,Lesti Diana,98,KARC,F1,Debrecen (HUN),2016.5.14
12.41,0.4,-,121,Bacsa Fanni,1,Miskolci Sportiskola,F1,Debrecen (HUN),2016.6.04
12.42,-0.2,-,122,Ferenczi Melinda,97,ZALASZÁM-ZAC,F,Miskolc (HUN),2016.7.01
12.42,-1.3,-,122,Bánhidi-Farkas Petra,99,UTE,F1,Székesfehérvár (HUN),2016.9.1
12.43,0.5,-,124,Nádházy Evelin,95,BHSE,F,Budapest (HUN),2016.9.03
12.44,1.6,-,125,Lipták Aliz,0,KSI SE,F3,Tiszaújváros (HUN),2016.4.3
12.44,-0.5,-,125,Bánhidi-Farkas Petra,99,UTE,F1,Szekszárd (HUN),2016.5.14
12.45,-2.3,-,127,Reizinger Fanni,97,BHSE,F1,Székesfehérvár (HUN),2016.5.28
12.45,-0.3,-,127,Reizinger Fanni,97,BHSE,H1,Szombathely (HUN),2016.6.25
12.45,-0.4,-,127,Bánhidi-Farkas Petra,99,UTE,H3,Budapest (HUN),2016.8.19
12.46,-1.8,-,130,Nádházy Evelin,95,BHSE,H1,Miskolc (HUN),2016.5.28
12.46,1.1,19,130,Király Adél,0,MATE - GEAC,F3,Budapest (HUN),2016.6.18
12.47,-1.5,-,132,Nádházy Evelin,95,BHSE,H1,Szombathely (HUN),2016.6.25
12.49,-0.5,-,133,Reizinger Fanni,97,BHSE,F,Szombathely (HUN),2016.6.25
12.49,-1.3,-,133,Komiszár Kriszta,92,MATE - GEAC,F1,Székesfehérvár (HUN),2016.9.1
12.5,1.4,20,135,Szűcs Noémi,97,HÓDIÁK SE,H1,Székesfehérvár (HUN),2016.7.29
12.51,-2.0,-,136,Csóti Jusztina,98,ZALASZÁM-ZAC,H2,Székesfehérvár (HUN),2016.5.28
12.51,1.7,21,136,Sipos Csenge,99,A-Plast Ikarus BSE,F2,Budapest (HUN),2016.6.18
12.51,1.7,21,136,Gyurka Borbála,98,Favorit AC,F2,Budapest (HUN),2016.6.18
12.51,1.4,21,136,Kéri Bettina,97,VEDAC,H1,Székesfehérvár (HUN),2016.7.29
12.52,-2.0,-,140,Sorok Klaudia,98,Győri Atlétikai Club,H1,Székesfehérvár (HUN),2016.5.28
12.53,-0.3,-,141,Lipták Aliz,0,KSI SE,H4,Budapest (HUN),2016.6.18
12.53,-1.5,24,141,Sajtos Anna,96,POSTÁS SE,H1,Szombathely (HUN),2016.6.25
12.53,1.8,24,141,Endrész Klaudia,1,ARAK,F1,Debrecen (HUN),2016.7.09
12.54,1.1,26,144,Takács Boglárka,1,ARAK,F2,Trnava (SVK),2016.9.24
12.55,-1.7,-,145,Sajtos Anna,96,POSTÁS SE,F,Szombathely (HUN),2016.6.25
12.56,0.4,27,146,Hajdú Lotti,98,Szolnoki MÁV-SE,H3,Debrecen (HUN),2016.6.04
12.56,1.7,27,146,Víg Zsanett,0,Eötvös DSE,F2,Budapest (HUN),2016.6.18
12.56,-0.3,-,146,Hajdú Lotti,98,Szolnoki MÁV-SE,H1,Szombathely (HUN),2016.6.25
12.58,0.3,29,149,Nagy Júlia,1,Egri Sportiskola SE,F,Veszprém (HUN),2016.6.12
12.59,-2.0,-,150,Reizinger Fanni,97,BHSE,H2,Székesfehérvár (HUN),2016.5.28
12.59,1.1,30,150,Szalay Dalma,97,TFSE,F3,Budapest (HUN),2016.6.18
12.6,-1.4,-,152,Nádházy Evelin,95,BHSE,F,Miskolc (HUN),2016.5.28
12.6,1.8,-,152,Nagy Júlia,1,Egri Sportiskola SE,F1,Debrecen (HUN),2016.7.09
12.6,-1.3,-,152,Kozák Luca,96,DSC-SI,F1,Székesfehérvár (HUN),2016.9.1
12.61,0.3,-,155,Reizinger Fanni,97,BHSE,H2,Veszprém (HUN),2016.6.12
12.61,-0.3,-,155,Gyurka Borbála,98,Favorit AC,H4,Budapest (HUN),2016.6.18
12.62,0.3,-,157,Hajdú Lotti,98,Szolnoki MÁV-SE,F1,Debrecen (HUN),2016.6.04
12.62,0.5,-,157,Reizinger Fanni,97,BHSE,F1,Veszprém (HUN),2016.6.12
12.62,-1.7,-,157,Nádházy Evelin,95,BHSE,F,Szombathely (HUN),2016.6.25
12.63,1.5,31,160,Edőcs Fanni,98,Miskolci Sportiskola,F2,Tiszaújváros (HUN),2016.4.3
12.63,-2.0,-,160,Ferenczi Melinda,97,ZALASZÁM-ZAC,H1,Székesfehérvár (HUN),2016.5.28
12.63,0.4,-,160,Szalay Dalma,97,TFSE,F2,Debrecen (HUN),2016.6.04
12.63,0.8,31,160,Kiss Diána,97,BSC,H1,Veszprém (HUN),2016.6.12
12.64,-2.3,-,164,Hajdú Lotti,98,Szolnoki MÁV-SE,F1,Székesfehérvár (HUN),2016.5.28
12.64,1.2,-,164,Nagy Júlia,1,Egri Sportiskola SE,F1,Székesfehérvár (HUN),2016.5.3
12.64,0.4,-,164,Sipos Csenge,99,A-Plast Ikarus BSE,F2,Debrecen (HUN),2016.6.04
12.64,1.1,-,164,Víg Zsanett,0,Eötvös DSE,H5,Budapest (HUN),2016.6.18
12.64,-0.5,-,164,Hajdú Lotti,98,Szolnoki MÁV-SE,F,Szombathely (HUN),2016.6.25
12.64,-1.2,-,164,Reizinger Fanni,97,BHSE,F,Maribor (SLO),2016.7.15
12.65,-0.3,-,170,Nagy Júlia,1,Egri Sportiskola SE,H1,Veszprém (HUN),2016.6.12
12.66,1.9,-,171,Nagy Júlia,1,Egri Sportiskola SE,F3,Tiszaújváros (HUN),2016.4.3
12.66,0.4,-,171,Gyurka Borbála,98,Favorit AC,F2,Veszprém (HUN),2016.6.12
12.66,1.1,33,171,Dudás Anetta,97,NYSC,F3,Budapest (HUN),2016.6.18
12.67,-0.2,34,174,Vágó Mónika,88,,H5,Sydney (AUS),2016.4.01
12.68,-0.4,35,175,Juhász Lilla,93,Haladás VSE,H7,Jacksonville (USA),2016.3.25
12.68,1.2,35,175,Rácz Vivien,2,DSC-SI,F1,Székesfehérvár (HUN),2016.5.3
12.68,0.5,-,175,Kiss Diána,97,BSC,F1,Veszprém (HUN),2016.6.12
12.69,1.1,-,178,Király Adél,0,MATE - GEAC,H6,Budapest (HUN),2016.6.18
12.69,-0.7,-,178,Víg Zsanett,0,Eötvös DSE,H2,Miskolc (HUN),2016.7.02
12.7,1.1,37,180,Koczkás Dóra,97,MATE - GEAC,F3,Budapest (HUN),2016.6.18
12.7,-2.2,-,180,Endrész Klaudia,1,ARAK,H2,Debrecen (HUN),2016.7.09
12.7,1.8,37,180,Juhász Dominika,2,Szolnoki SC-SI,F1,Debrecen (HUN),2016.7.09
12.7,1.8,-,180,Rácz Vivien,2,DSC-SI,F1,Debrecen (HUN),2016.7.09
12.71,-0.5,-,184,Kéri Bettina,97,VEDAC,F,Szombathely (HUN),2016.6.25
12.71,-0.3,-,184,Dudás Anetta,97,NYSC,H1,Szombathely (HUN),2016.6.25
12.71,0.7,-,184,Kéri Bettina,97,VEDAC,H2,Budapest (HUN),2016.7.22
12.72,1.2,-,187,Takács Boglárka,1,,F1,Székesfehérvár (HUN),2016.5.3
12.72,0.7,39,187,Szombath Klaudia,1,Szombathelyi SI,F1,Trnava (SVK),2016.9.24
12.73,-0.5,-,189,Dudás Anetta,97,NYSC,F,Szombathely (HUN),2016.6.25
12.73,-1.2,-,189,Hajdú Lotti,98,Szolnoki MÁV-SE,F,Maribor (SLO),2016.7.15
12.74,1.2,-,191,Szalay Dalma,97,TFSE,H2,Debrecen (HUN),2016.6.04
12.74,0.1,40,191,Turcsik Katalin,81,MATE - GEAC,H1,Debrecen (HUN),2016.6.04
12.74,1.1,40,191,Göblyös Csenge,1,DOVASE,F3,Budapest (HUN),2016.6.18
12.74,-0.5,-,191,Nagy Júlia,1,Egri Sportiskola SE,F,Budapest (HUN),2016.6.24
12.74,-0.6,-,191,Kéri Bettina,97,VEDAC,H2,Szombathely (HUN),2016.6.25
12.75,-2.3,-,196,Sajtos Anna,96,POSTÁS SE,F2,Debrecen (HUN),2016.5.14
12.75,0.4,-,196,Sipos Csenge,99,A-Plast Ikarus BSE,H3,Debrecen (HUN),2016.6.04
12.75,1.1,42,196,Odor Fanni,3,BEAC,F3,Budapest (HUN),2016.6.18
12.75,1.4,42,196,Varga Tímea,94,Szolnoki MÁV-SE,H1,Székesfehérvár (HUN),2016.7.29
12.76,-2.3,-,200,Hajdú Lotti,98,Szolnoki MÁV-SE,F2,Debrecen (HUN),2016.5.14
12.76,1.8,44,200,Kerekes Dominika,2,DSC-SI,F1,Debrecen (HUN),2016.7.09
12.77,1.2,-,202,Szombath Klaudia,1,Szombathelyi SI,F1,Székesfehérvár (HUN),2016.5.3
12.77,0.3,-,202,Sipos Csenge,99,A-Plast Ikarus BSE,H1,Miskolc (HUN),2016.7.02
12.78,-2.0,-,204,Hajdú Lotti,98,Szolnoki MÁV-SE,H2,Székesfehérvár (HUN),2016.5.28
12.78,-0.2,-,204,Szalay Dalma,97,TFSE,H1,Budapest (HUN),2016.6.18
12.78,1.4,-,204,Turcsik Katalin,81,MATE - GEAC,H2,Székesfehérvár (HUN),2016.7.29
12.78,-0.5,-,204,Szombath Klaudia,1,Szombathelyi SI,H1,Budapest (HUN),2016.8.19
12.78,-0.1,-,204,Szombath Klaudia,1,Szombathelyi SI,F1,Székesfehérvár (HUN),2016.9.1
12.79,0.4,-,209,Rácz Vivien,2,DSC-SI,F1,Debrecen (HUN),2016.6.04
12.79,0.3,-,209,Dudás Anetta,97,NYSC,F1,Debrecen (HUN),2016.6.04
12.79,0.8,45,209,Szép Viola,98,PVSK,H1,Veszprém (HUN),2016.6.12
12.79,1.1,-,209,Turcsik Katalin,81,MATE - GEAC,F3,Budapest (HUN),2016.6.18
12.79,1.8,-,209,Szalay Dalma,97,TFSE,H1,Budapest (HUN),2016.7.22
12.8,0.7,-,214,Vágó Mónika,88,,F2,Brisbane (AUS),2016.1.09
12.8,-1.3,-,214,Víg Zsanett,0,Eötvös DSE,F,Miskolc (HUN),2016.7.02
12.8,-0.6,-,214,Szombath Klaudia,1,Szombathelyi SI,F1,Budapest (HUN),2016.8.19
12.81,0.3,-,217,Odor Fanni,3,BEAC,F,Veszprém (HUN),2016.6.12
12.81,0.8,-,217,Szalay Dalma,97,TFSE,F,Budapest (HUN),2016.7.22
12.81,0.8,-,217,Turcsik Katalin,81,MATE - GEAC,F,Budapest (HUN),2016.7.22
12.81,-1.5,-,217,Répási Petra,96,MATE - GEAC,F2,Székesfehérvár (HUN),2016.9.1
12.82,1.6,46,221,Csernyánszky Flóra,99,MATE - GEAC,F3,Tiszaújváros (HUN),2016.4.3
12.82,1.1,-,221,Csernyánszky Flóra,99,MATE - GEAC,H5,Budapest (HUN),2016.6.18
12.82,1.1,-,221,Dudás Anetta,97,NYSC,H6,Budapest (HUN),2016.6.18
12.82,0.5,-,221,Turcsik Katalin,81,MATE - GEAC,F,Budapest (HUN),2016.9.03
12.83,-0.2,-,225,Szalay Dalma,97,TFSE,F2,Szekszárd (HUN),2016.5.14
12.83,1.1,-,225,Csernyánszky Flóra,99,MATE - GEAC,F3,Budapest (HUN),2016.6.18
12.83,-0.5,-,225,Takács Boglárka,1,ARAK,F,Budapest (HUN),2016.6.24
12.83,-1.5,-,225,Kéri Bettina,97,VEDAC,F2,Székesfehérvár (HUN),2016.9.1
12.84,0.3,-,229,Turcsik Katalin,81,MATE - GEAC,F1,Debrecen (HUN),2016.6.04
12.84,-1.5,47,229,Kovács Petra,96,Favorit AC,H1,Szombathely (HUN),2016.6.25
12.84,-2.4,-,229,Nagy Júlia,1,Egri Sportiskola SE,H5,Debrecen (HUN),2016.7.09
12.84,0.8,-,229,Kéri Bettina,97,VEDAC,F,Budapest (HUN),2016.7.22
12.85,-0.5,-,233,Kéri Bettina,97,VEDAC,F1,Szekszárd (HUN),2016.5.14
12.85,-1.2,-,233,Sipos Csenge,99,A-Plast Ikarus BSE,F1,Székesfehérvár (HUN),2016.5.28
12.85,-1.2,48,233,Pazonyi Réka,99,NYSC,F1,Székesfehérvár (HUN),2016.5.28
12.85,1.4,-,233,Szalay Dalma,97,TFSE,H2,Székesfehérvár (HUN),2016.7.29
12.86,1.5,-,237,Sipos Csenge,99,A-Plast Ikarus BSE,F1,Tiszaújváros (HUN),2016.4.3
12.86,-1.2,-,237,Csernyánszky Flóra,99,MATE - GEAC,F1,Székesfehérvár (HUN),2016.5.28
12.86,0.1,-,237,Dudás Anetta,97,NYSC,H1,Debrecen (HUN),2016.6.04
12.86,1.1,-,237,Koczkás Dóra,97,MATE - GEAC,H6,Budapest (HUN),2016.6.18
12.86,1.8,-,237,Göblyös Csenge,1,DOVASE,F1,Debrecen (HUN),2016.7.09
12.86,-0.4,-,237,Reizinger Fanni,97,BHSE,H3,Budapest (HUN),2016.8.19
12.87,0.5,49,243,Szabó Krisztina,95,Győri Atlétikai Club,F1,"Mobile, AL (USA)",2016.4.16
12.87,-0.6,-,243,Kiss Diána,97,BSC,H2,Szombathely (HUN),2016.6.25
12.87,-1.3,-,243,Sipos Csenge,99,A-Plast Ikarus BSE,F,Miskolc (HUN),2016.7.02
12.87,-0.7,-,243,Reizinger Fanni,97,BHSE,F3,Budapest (HUN),2016.8.19
12.88,0.6,-,247,Odor Fanni,3,BEAC,H7,Budapest (HUN),2016.6.18
12.88,-0.5,-,247,Szép Viola,98,PVSK,F,Szombathely (HUN),2016.6.25
12.88,-0.6,-,247,Szép Viola,98,PVSK,H2,Szombathely (HUN),2016.6.25
12.88,-1.5,-,247,Lesti Diana,98,KARC,F2,Székesfehérvár (HUN),2016.9.1
12.89,-1.7,-,251,Pazonyi Réka,99,NYSC,H1,Székesfehérvár (HUN),2016.5.28
12.89,-1.0,-,251,Turcsik Katalin,81,MATE - GEAC,F,Miskolc (HUN),2016.5.28
12.89,-1.0,-,251,Turcsik Katalin,81,MATE - GEAC,H1,Miskolc (HUN),2016.5.28
12.89,0.5,-,251,Szép Viola,98,PVSK,F1,Veszprém (HUN),2016.6.12
12.89,-0.1,-,251,Takács Boglárka,1,ARAK,F1,Székesfehérvár (HUN),2016.9.1
12.9,0.3,50,256,Sipos Borbála,99,KSI SE,H1,Miskolc (HUN),2016.7.02
12.91,-1.2,-,257,Kéri Bettina,97,VEDAC,H2,Miskolc (HUN),2016.5.28
12.91,1.8,51,257,Garai Viktória,2,Békéscsabai AC,F1,Debrecen (HUN),2016.7.09
12.92,0.8,-,259,Göblyös Csenge,1,DOVASE,H1,Veszprém (HUN),2016.6.12
12.92,0.8,-,259,Kéri Bettina,97,VEDAC,H1,Veszprém (HUN),2016.6.12
12.92,-0.2,52,259,Püski Lilla,0,Békéscsabai AC,H1,Budapest (HUN),2016.6.18
12.92,-1.4,-,259,Rácz Vivien,2,DSC-SI,H3,Debrecen (HUN),2016.7.09
12.93,-2.3,-,263,Gyurka Borbála,98,Favorit AC,F1,Székesfehérvár (HUN),2016.5.28
12.93,0.4,-,263,Turcsik Katalin,81,MATE - GEAC,F2,Veszprém (HUN),2016.6.12
