Eredmény,Szél,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
13.36,0.0,-,61,Monoki Benjámin,3,DVTK,F1,Nyíregyháza (HUN),2024.2.17
13.3,0.0,-,62,Kiss Noel,8,UTE,F1,Nyíregyháza (HUN),2024.2.25
13.29,-0.8,-,63,Kiss Noel,8,UTE,F1,Budapest (HUN),2024.6.02
13.2,0.0,-,64,Mester Zalán,7,Mezőtúri AC,F1,Nyíregyháza (HUN),2024.2.25
13.19,0.0,-,65,Kiss Noel,8,UTE,F1,Budapest (HUN),2024.1.28
13.1,0.0,19,66,Karsai Krisztián,6,Mezőtúri AC,F1,Nyíregyháza (HUN),2024.2.25
13.07,0.0,-,67,Vági Dániel,6,Salgótarjáni AC,F1,Nyíregyháza (HUN),2024.2.25
13.06,-1.8,-,68,Bazsó Levente,4,FTC,F,Veszprém (HUN),2024.5.12
13.04,-0.4,20,69,Herczeg Áron,5,UTE,F1,Budapest (HUN),2024.7.14
12.99,+0.9,-,70,Herczeg Áron,5,UTE,F1,Budapest (HUN),2024.5.12
12.99,+1.5,-,70,Kontha Csanád,8,FTC,F1,Székesfehérvár (HUN),2024.6.15
12.97,+1.1,21,72,Kovács Barnabás,7,Keszthely VDSE,F1,Székesfehérvár (HUN),2024.6.15
12.97,+1.0,-,72,Vági Dániel,6,Salgótarjáni AC,F1,Budapest (HUN),2024.7.14
12.97,+1.1,-,72,Herczeg Áron,5,UTE,F1,Szolnok (HUN),2024.7.27
12.94,-1.2,-,75,Vági Dániel,6,Salgótarjáni AC,F1,Budapest (HUN),2024.6.02
12.9,0.0,-,76,Herczeg Áron,5,UTE,F1,Budapest (HUN),2024.1.28
12.89,+0.5,22,77,Karikás Máté,8,Mezőtúri AC,F1,Székesfehérvár (HUN),2024.6.15
12.86,0.0,-,78,Herczeg Áron,5,UTE,F1,Nyíregyháza (HUN),2024.2.25
12.83,0.0,23,79,Gottwald Gergely,7,Győri Atlétikai Club,F1,Nyíregyháza (HUN),2024.2.25
12.83,0.0,-,79,Kontha Csanád,8,FTC,F1,Budapest (HUN),2024.5.12
12.8,0.0,-,81,Vági Dániel,6,Salgótarjáni AC,F1,Budapest (HUN),2024.5.12
12.8,+0.4,24,81,Mátyus Vince,7,REAC SI SE,F1,Budapest (HUN),2024.6.02
12.75,0.0,25,83,Nagy Kristóf,6,Mezőtúri AC,F1,Nyíregyháza (HUN),2024.2.25
12.74,0.0,-,84,Karsai Krisztián,6,Mezőtúri AC,F1,Budapest (HUN),2024.1.28
12.72,+1.0,-,85,Kontha Csanád,8,FTC,F1,Albertirsa (HUN),2024.5.01
12.71,+0.4,-,86,Mátyus Vince,7,REAC SI SE,F1,Székesfehérvár (HUN),2024.6.15
12.7,+1.9,-,87,Herczeg Áron,5,UTE,F1,Székesfehérvár (HUN),2024.6.14
12.69,0.0,-,88,Herczeg Áron,5,UTE,F1,Albertirsa (HUN),2024.5.01
12.68,+1.2,26,89,Darida Levente,3,VEDAC,F1,Szolnok (HUN),2024.7.27
12.65,0.0,-,90,Nagy Kristóf,6,Mezőtúri AC,F1,Budapest (HUN),2024.1.28
12.65,-0.7,-,90,Gottwald Gergely,7,Győri Atlétikai Club,F1,Budapest (HUN),2024.5.12
12.64,-0.1,-,92,Herczeg Áron,5,UTE,F1,Budapest (HUN),2024.6.02
12.63,0.0,-,93,Gottwald Gergely,7,Győri Atlétikai Club,F1,Budapest (HUN),2024.2.04
12.63,0.0,-,93,Kovács Barnabás,7,Keszthely VDSE,F1,Nyíregyháza (HUN),2024.2.25
12.6,+1.1,-,95,Gottwald Gergely,7,Győri Atlétikai Club,F1,Székesfehérvár (HUN),2024.6.15
12.5,+0.7,-,96,Karikás Máté,8,Mezőtúri AC,F1,Albertirsa (HUN),2024.5.01
12.5,+1.2,-,96,Nagy Kristóf,6,Mezőtúri AC,F1,Budapest (HUN),2024.6.02
12.47,0.0,-,98,Mátyus Vince,7,REAC SI SE,F1,Budapest (HUN),2024.2.04
12.41,0.0,-,99,Karikás Máté,8,Mezőtúri AC,F1,Nyíregyháza (HUN),2024.2.25
12.39,0.0,-,100,Darida Levente,3,VEDAC,F1,Budapest (HUN),2024.2.11
12.37,+0.8,-,101,Darida Levente,3,VEDAC,F,Veszprém (HUN),2024.5.12
12.37,+0.5,-,101,Karikás Máté,8,Mezőtúri AC,F1,Budapest (HUN),2024.6.02
12.32,0.0,27,103,Ferencz Barnabás,6,ARAK,F1,Nyíregyháza (HUN),2024.2.25
12.32,+1.1,27,103,Kapuy Ádám,8,Győri Atlétikai Club,F1,Székesfehérvár (HUN),2024.6.15
12.31,+1.7,29,105,Tóth András,5,Csepel TC,F1,Albertirsa (HUN),2024.5.01
12.24,+1.1,30,106,Hittaller Levente,8,Haladás VSE,F1,Székesfehérvár (HUN),2024.6.15
12.22,+1.8,-,107,Kerék Patrik,6,ARAK,F1,Székesfehérvár (HUN),2024.6.14
12.22,+0.2,31,107,Kovács Endre,7,ARAK,F1,Székesfehérvár (HUN),2024.6.15
12.22,+0.4,-,107,Darida Levente,3,VEDAC,F1,Budapest (HUN),2024.7.14
12.21,0.0,-,110,Gottwald Gergely,7,Győri Atlétikai Club,F1,Budapest (HUN),2024.2.11
12.21,+1.2,-,110,Nagy Kristóf,6,Mezőtúri AC,F1,Szolnok (HUN),2024.7.27
12.19,+0.7,-,112,Mátyus Vince,7,REAC SI SE,F1,Albertirsa (HUN),2024.5.01
12.15,0.0,-,113,Herczeg Áron,5,UTE,F1,Nyíregyháza (HUN),2024.1.2
12.07,0.0,-,114,Mátyus Vince,7,REAC SI SE,F1,Nyíregyháza (HUN),2024.2.25
12.06,+1.7,32,115,Bágyi Alex,6,Albertirsai SE,F1,Albertirsa (HUN),2024.5.01
12.04,0.0,-,116,Mátyus Vince,7,REAC SI SE,F1,Budapest (HUN),2024.1.28
12.04,0.0,-,116,Bágyi Alex,6,Albertirsai SE,F1,Nyíregyháza (HUN),2024.2.25
12.01,+0.7,-,118,Hittaller Levente,8,Haladás VSE,F1,Budapest (HUN),2024.6.02
12.0,-0.1,33,119,Helter Dániel,4,Keszthely VDSE,F,Veszprém (HUN),2024.5.12
11.97,+1.3,-,120,Darida Levente,3,VEDAC,F1,Székesfehérvár (HUN),2024.6.14
11.62,+1.7,-,121,Darida Levente,3,VEDAC,F1,Budapest (HUN),2024.6.02
10.87,NWI,34,122,Othman Mohamed,85,BAB SE,F1,Budapest (HUN),2024.3.02
10.04,NWI,35,123,Sándor Gyula,71,FTC,F1,Budapest (HUN),2024.3.02
9.23,NWI,36,124,Kőrösi István,50,BHSE,F1,Budapest (HUN),2024.3.02
8.75,NWI,37,125,Szorre Endre,62,PVSK,F1,Budapest (HUN),2024.3.02
8.43,NWI,38,126,Kőszegi György,62,PSN - Pécsi Sportiskola,F1,Budapest (HUN),2024.3.02
7.79,NWI,39,127,Kordé Zsolt,68,PVSK,F1,Budapest (HUN),2024.3.02
7.79,NWI,39,127,Vígh Sándor,55,BEAC,F1,Budapest (HUN),2024.3.02
7.67,NWI,41,129,Bohács Mihály,77,MMAC,F1,Budapest (HUN),2024.3.02
7.36,NWI,42,130,Losonczi László,56,NYSC,F1,Budapest (HUN),2024.3.02
7.24,NWI,43,131,Perjés Gábor,63,Csepel TC,F1,Budapest (HUN),2024.3.02
