Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
53.0,1,1,Molnár Janka,1,TSC-Geotech,F,Nyíregyháza (HUN),2024.2.1
54.14,-,2,Molnár Janka,1,TSC-Geotech,F1,Nyíregyháza (HUN),2024.2.17
54.3,-,3,Molnár Janka,1,TSC-Geotech,F1,Beograd (SRB),2024.2.13
54.34,2,4,Nádházy Evelin,95,MATE - GEAC,F1,Nyíregyháza (HUN),2024.2.17
54.37,3,5,Füleky Dorottya,0,TSC-Geotech,F,Nyíregyháza (HUN),2024.2.1
54.39,-,6,Molnár Janka,1,TSC-Geotech,F,Nancy (FRA),2024.1.27
54.4,4,7,Kéri Bianka,94,SVSE,F1,Nyíregyháza (HUN),2024.2.17
54.83,5,8,Simon Virág,2,MATE - GEAC,F2,Nyíregyháza (HUN),2024.2.17
55.1,-,9,Simon Virág,2,MATE - GEAC,F1,Budapest (HUN),2024.2.03
55.24,6,10,Kriszt Sarolta,6,MATE - GEAC,F1,Nyíregyháza (HUN),2024.2.24
55.49,7,11,Mátó Sára,0,MATE - GEAC,F2,Nyíregyháza (HUN),2024.2.17
55.75,-,12,Simon Virág,2,MATE - GEAC,F1,Nyíregyháza (HUN),2024.1.2
55.93,8,13,Brucker Lili,6,UTE,F1,Nyíregyháza (HUN),2024.2.24
56.01,-,14,Simon Virág,2,MATE - GEAC,F1,Nyíregyháza (HUN),2024.1.27
56.19,9,15,Erdei Tamara,99,MTK Budapest,F1,Budapest (HUN),2024.2.11
56.23,-,16,Nádházy Evelin,95,MATE - GEAC,F,Nyíregyháza (HUN),2024.2.1
56.6,10,17,Bartha Lilla,3,Vasas,F3,Budapest (HUN),2024.1.28
56.62,11,18,Besenyődi Petra,6,SVSE,F1,Nyíregyháza (HUN),2024.2.24
56.62,11,18,Lalik Petra,6,DVTK,F1,Nyíregyháza (HUN),2024.2.24
56.71,-,20,Erdei Tamara,99,MTK Budapest,F2,Nyíregyháza (HUN),2024.2.17
56.74,-,21,Füleky Dorottya,0,TSC-Geotech,F1,Nyíregyháza (HUN),2024.1.27
56.79,13,22,Bottlik Judit,98,BHSE,F2,Budapest (HUN),2024.1.28
56.84,-,23,Lalik Petra,6,DVTK,F3,Nyíregyháza (HUN),2024.2.17
56.99,-,24,Brucker Lili,6,UTE,F1,Budapest (HUN),2024.2.11
57.08,-,25,Bottlik Judit,98,BHSE,F2,Budapest (HUN),2024.2.03
57.14,-,26,Lalik Petra,6,DVTK,F4,Budapest (HUN),2024.2.11
57.16,-,27,Erdei Tamara,99,MTK Budapest,F1,Budapest (HUN),2024.1.28
57.19,-,28,Bottlik Judit,98,BHSE,F2,Nyíregyháza (HUN),2024.2.17
57.4,14,29,Mohai Regina,3,MTK Budapest,F1,Budapest (HUN),2024.2.03
57.52,-,30,Besenyődi Petra,6,SVSE,F9,Budapest (HUN),2024.2.03
57.66,-,31,Brucker Lili,6,UTE,F3,Budapest (HUN),2024.2.03
57.77,15,32,Enesei Rita,97,ARAK,F3,Budapest (HUN),2024.2.11
57.79,-,33,Bartha Lilla,3,Vasas,F3,Nyíregyháza (HUN),2024.1.2
57.91,-,34,Bottlik Judit,98,BHSE,F2,Nyíregyháza (HUN),2024.1.2
57.93,16,35,Magyar Júlia,3,BEAC,F3,Budapest (HUN),2024.2.03
57.95,-,36,Besenyődi Petra,6,SVSE,F3,Nyíregyháza (HUN),2024.2.17
57.98,-,37,Magyar Júlia,3,BEAC,F2,Budapest (HUN),2024.2.11
58.11,17,38,Szücs Dóra,2,FTC,F3,Nyíregyháza (HUN),2024.2.17
58.24,18,39,Hargittai Zsófia,8,A-Plast Ikarus BSE,F7,Budapest (HUN),2024.1.28
58.27,-,40,Hargittai Zsófia,8,A-Plast Ikarus BSE,F1,Nyíregyháza (HUN),2024.2.24
58.34,19,41,Mórocz Boglárka,0,Vasas,F3,Nyíregyháza (HUN),2024.1.2
58.4,-,42,Szücs Dóra,2,FTC,F6,Budapest (HUN),2024.2.03
58.4,20,42,Felber Kata,7,SVSE,F1,Nyíregyháza (HUN),2024.2.24
58.42,21,44,Bathó Borbála,1,BHSE,F9,Budapest (HUN),2024.2.03
58.55,-,45,Lalik Petra,6,DVTK,F2,Nyíregyháza (HUN),2024.1.2
58.56,-,46,Hargittai Zsófia,8,A-Plast Ikarus BSE,F3,Budapest (HUN),2024.2.03
58.59,-,47,Enesei Rita,97,ARAK,F3,Nyíregyháza (HUN),2024.2.17
58.71,22,48,Bátai Luca,0,Vasas,F4,Budapest (HUN),2024.1.28
58.77,-,49,Enesei Rita,97,ARAK,F1,Budapest (HUN),2024.2.03
58.78,23,50,Keszthelyi Szonja,8,DSC-SI,F5,Budapest (HUN),2024.2.03
58.89,24,51,Széll Gyöngyi,91,SVSE,F1,Budapest (HUN),2024.1.28
58.94,25,52,Búzás Mara,7,DSC-SI,F,Nyíregyháza (HUN),2024.2.1
58.94,25,52,Pápai Nerina,8,Haladás VSE,F1,Nyíregyháza (HUN),2024.2.24
58.96,-,54,Felber Kata,7,SVSE,F3,Budapest (HUN),2024.2.11
58.98,-,55,Búzás Mara,7,DSC-SI,F2,Nyíregyháza (HUN),2024.1.27
59.02,-,56,Bátai Luca,0,Vasas,F2,Nyíregyháza (HUN),2024.1.2
59.02,27,56,Tóth Fruzsina,0,Vasas,F1,Nyíregyháza (HUN),2024.1.2
59.06,-,58,Búzás Mara,7,DSC-SI,F1,Nyíregyháza (HUN),2024.2.24
59.07,-,59,Pápai Nerina,8,Haladás VSE,F5,Budapest (HUN),2024.2.03
59.09,28,60,Kovács Viktória,7,Haladás VSE,F10,Budapest (HUN),2024.2.03
59.1,-,61,Széll Gyöngyi,91,SVSE,F2,Budapest (HUN),2024.2.03
59.26,-,62,Felber Kata,7,SVSE,F4,Budapest (HUN),2024.2.03
59.27,-,63,Magyar Júlia,3,BEAC,F2,Budapest (HUN),2024.1.28
