Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
3:20:24,1,1,Berényi Imre,76,TSC-Geotech,F1,Nagyatád (HUN),2023.4.16
3:28:28,2,2,Szennyai Dorián,1,Tapolcai Trappolók SE,F1,Nagyatád (HUN),2023.4.16
3:44:47,3,3,Nagy Miklós,68,Tapolcai Trappolók SE,F1,Nagyatád (HUN),2023.4.16
3:54:53,4,4,Kárász László,82,Balatonfüredi Atlétikai Club,F1,Nagyatád (HUN),2023.4.16
3:58:17,5,5,Sipos György,89,Balatonfüredi Atlétikai Club,F1,Nagyatád (HUN),2023.4.16
4:02:18,6,6,Szintay Ágoston,3,Balatonfüredi Atlétikai Club,F1,Nagyatád (HUN),2023.4.16
4:15:01,7,7,Bősze Boldizsár,74,Balatonfüredi Atlétikai Club,F1,Nagyatád (HUN),2023.4.16
4:37:27,8,8,Albert Tamás,79,Balatonfüredi Atlétikai Club,F1,Nagyatád (HUN),2023.4.16
4:47:01,9,9,Soós Károly,73,Tovafutók SE Triatlon,F1,Nagyatád (HUN),2023.4.16
5:06:02,10,10,Járfás Gyula,75,Tovafutók SE Triatlon,F1,Nagyatád (HUN),2023.4.16
5:30:23,11,11,Lükő Tamás,89,Tovafutók SE Triatlon,F1,Nagyatád (HUN),2023.4.16
3:02:53,1,1,Bódis Tamás,88,MTK Budapest,F1,Nagyatád (HUN),2024.8.1
3:21:27,2,2,Vásárhelyi Máté,3,Castor SE,F1,Nagyatád (HUN),2024.8.1
3:26:53,3,3,Gärtner Áron,99,Hangonyi BódisRun SE,F1,Nagyatád (HUN),2024.8.1
3:32:18,4,4,Szennyai Dorián,1,Tapolcai Trappolók SE,F1,Nagyatád (HUN),2024.8.1
3:39:55,5,5,Beda Szabolcs,77,ELTE SE Sashegyi gepárdok,F1,Nagyatád (HUN),2024.8.1
4:22:54,6,6,Perneki Tibor,74,"""FutaPécs"" SE",F1,Nagyatád (HUN),2024.8.1
4:37:13,7,7,Zuba Péter,68,RunnersLab SE,F1,Nagyatád (HUN),2024.8.1
5:19:32,8,8,Juhász Attila,75,KSI SE,F1,Nagyatád (HUN),2024.8.1
