Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
38.58,1,1,Nádházy Evelin,95,MATE - GEAC,F1,Nyíregyháza (HUN),2024.1.27
39.59,2,2,Brucker Lili,6,UTE,F1,Nyíregyháza (HUN),2024.1.27
39.84,3,3,Bathó Borbála,1,BHSE,F1,Nyíregyháza (HUN),2024.1.27
40.99,4,4,Polgár Zsófia,9,Győri Atlétikai Club,F1,Budapest (HUN),2024.2.03
41.55,5,5,Kovács Lili,10,NYSC,F1,Budapest (HUN),2024.2.03
41.58,6,6,Emmanuel Sophia,10,Budafoki MTE,F2,Budapest (HUN),2024.2.03
41.63,7,7,Bogenfürst Zsófia,10,KASI,F1,Budapest (HUN),2024.2.1
41.71,8,8,Barta Bodza,9,Miskolci Sportiskola,F1,Budapest (HUN),2024.2.03
41.73,-,9,Kovács Lili,10,NYSC,F2,Nyíregyháza (HUN),2024.1.27
41.74,9,10,Tilki Flóra,9,NYSC,F2,Budapest (HUN),2024.2.03
42.01,-,11,Tilki Flóra,9,NYSC,F1,Nyíregyháza (HUN),2024.1.27
42.54,10,12,Felber Kata,7,SVSE,H,Pozsony (SVK),2024.1.27
42.66,11,13,Ádám Hanna,8,SVSE,H,Pozsony (SVK),2024.1.27
42.89,12,14,Pilling Alexandra,10,Szombathelyi SI,F3,Budapest (HUN),2024.2.03
43.04,-,15,Bogenfürst Zsófia,10,KASI,F2,Budapest (HUN),2024.2.03
43.1,13,16,Nagy Szabina,6,UTE,F2,Nyíregyháza (HUN),2024.1.27
43.45,14,17,Tolnay Réka,9,Győri Atlétikai Club,F3,Budapest (HUN),2024.2.03
43.53,15,18,Tóth Fruzsina,9,Veresegyház VSK,F4,Budapest (HUN),2024.2.03
43.6,16,19,Udvardy Borostyán,10,SMAFC,F3,Budapest (HUN),2024.2.03
43.65,17,20,Maróti Olga,11,Szegedi RSC,F1,Budapest (HUN),2024.2.1
43.89,18,21,Forgács Anna,10,Miskolci Sportiskola,F3,Nyíregyháza (HUN),2024.1.27
43.99,19,22,Rontó Szofi,11,A-Plast Ikarus BSE,F1,Budapest (HUN),2024.2.1
44.11,20,23,Korányi Flóra,10,Vasas,F6,Budapest (HUN),2024.2.03
44.25,21,24,Rudics Luca,10,Csepel TC,F3,Budapest (HUN),2024.2.03
44.32,-,25,Forgács Anna,10,Miskolci Sportiskola,F2,Budapest (HUN),2024.2.03
44.37,22,26,Simon Dalma,9,Szegedi RSC,F1,Budapest (HUN),2024.2.1
44.6,-,27,Simon Dalma,9,Szegedi RSC,F4,Budapest (HUN),2024.2.03
44.63,23,28,Tik Júlia,9,Keszthely VDSE,F1,Budapest (HUN),2024.2.03
44.64,-,29,Tóth Fruzsina,9,Veresegyház VSK,F2,Nyíregyháza (HUN),2024.1.27
44.66,24,30,Veress Dóra,9,A-Plast Ikarus BSE,F5,Budapest (HUN),2024.2.03
44.78,25,31,Szommer Vivien,8,BHSE,F3,Nyíregyháza (HUN),2024.1.27
44.8,26,32,Szabó Niobé,11,ARAK,F1,Budapest (HUN),2024.2.1
44.81,27,33,Ujvári Jázmin,9,MTK Budapest,F1,Budapest (HUN),2024.2.1
44.99,28,34,Mata Sára,11,UTE,F2,Budapest (HUN),2024.2.1
44.99,28,34,Sosterics Gréta,11,Szegedi RSC,F1,Budapest (HUN),2024.2.1
45.03,30,36,Takács Gréta,9,A-Plast Ikarus BSE,F4,Budapest (HUN),2024.2.03
45.04,31,37,Zsigmond Emma,10,ARAK,F5,Budapest (HUN),2024.2.03
45.06,32,38,Fábián Boróka,10,Szombathelyi SI,F9,Budapest (HUN),2024.2.03
45.08,33,39,Szentgáli-Varga Villő,9,MATE - GEAC,F8,Budapest (HUN),2024.2.03
45.19,34,40,Pataki Lili,10,Mohácsi TE,F6,Budapest (HUN),2024.2.03
45.46,35,41,Fadgyas Luca,11,A-Plast Ikarus BSE,F6,Budapest (HUN),2024.2.1
45.53,-,42,Ujvári Jázmin,9,MTK Budapest,F10,Budapest (HUN),2024.2.03
45.73,36,43,Lakossy Szófia,9,REAC SI SE,F3,Budapest (HUN),2024.2.1
45.77,37,44,Vas Mira,11,BHSE,F2,Budapest (HUN),2024.2.1
45.91,38,45,Simon Ilona,9,Szegedi RSC,F5,Budapest (HUN),2024.2.03
46.24,39,46,Ladányi Léna,10,Albertirsai SE,F5,Budapest (HUN),2024.2.03
46.33,40,47,Deák Izabella,9,KASI,F2,Budapest (HUN),2024.2.1
46.38,41,48,Gráf Petra,10,NYSC,F11,Budapest (HUN),2024.2.03
46.52,42,49,Rob Boglárka,11,UTE,F11,Budapest (HUN),2024.2.1
46.58,43,50,Barna Ella,10,Szegedi RSC,F9,Budapest (HUN),2024.2.03
46.94,44,51,Kovács Zoé,10,SVSE,F8,Budapest (HUN),2024.2.03
47.08,45,52,Ifju Abigél,11,Budaörsi DSE,F2,Budapest (HUN),2024.2.1
47.1,46,53,Hüber Emma,10,KASI,F5,Budapest (HUN),2024.2.1
47.19,47,54,Gál Zsófia,10,DOVASE,F7,Budapest (HUN),2024.2.03
47.23,48,55,Török Dalma,11,Győri Atlétikai Club,F2,Budapest (HUN),2024.2.1
47.26,49,56,Kajtár Boglárka,10,AC Bonyhád,F9,Budapest (HUN),2024.2.03
47.45,50,57,Molnár Zulejka,11,ARAK,F4,Budapest (HUN),2024.2.1
47.46,-,58,Barna Ella,10,Szegedi RSC,F1,Budapest (HUN),2024.2.1
47.48,51,59,Maróti Panni,12,Szegedi RSC,F8,Budapest (HUN),2024.2.1
47.49,52,60,Borbély Blanka,11,A-Plast Ikarus BSE,F5,Budapest (HUN),2024.2.1
47.58,53,61,Kamarás Virág,12,Szegedi RSC,F11,Budapest (HUN),2024.2.1
47.63,-,62,Kovács Zoé,10,SVSE,H,Pozsony (SVK),2024.1.27
47.67,54,63,Varkoly Liza,12,BHSE,F9,Budapest (HUN),2024.2.1
47.7,55,64,Lőrincz Letícia,12,TSC-Geotech,F8,Budapest (HUN),2024.2.1
47.87,56,65,Ritócz Lili,9,MTK Budapest,F10,Budapest (HUN),2024.2.03
48.01,57,66,Schmelczer Bodza,10,Győri Atlétikai Club,F7,Budapest (HUN),2024.2.03
48.01,57,66,Molnár Boglárka,10,UTE,F5,Budapest (HUN),2024.2.1
48.04,59,68,Stefán Fanni,11,Győri Atlétikai Club,F9,Budapest (HUN),2024.2.1
48.17,60,69,Elek Szonja,12,BHSE,F10,Budapest (HUN),2024.2.1
48.2,61,70,Gerencsér Réka,11,A-Plast Ikarus BSE,F4,Budapest (HUN),2024.2.1
48.28,62,71,Toplak Luca,10,FTC,F6,Budapest (HUN),2024.2.03
48.31,63,72,Böröcz Blanka,10,DOVASE,F8,Budapest (HUN),2024.2.03
