Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
34:46,1,1,Gyurkó Fanni,87,Vasas,F,Grangemouth (GBR),2016.4.1
34:58,2,2,File Zita,88,DSC-SI,F,Szombathely (HUN),2016.9.25
35:03,-,3,Gyurkó Fanni,87,Vasas,F,Inverness (GBR),2016.9.25
35:08,3,4,Erdélyi Zsófia,87,UTE,F,"New York, NY (USA)",2016.6.11
35:17,-,5,Gyurkó Fanni,87,Vasas,F,Glasgow (GBR),2016.3.06
35:31,-,6,Gyurkó Fanni,87,Vasas,F,Stirling (GBR),2016.9.11
35:33,4,7,Vanek Margit,86,FTC,F,Szombathely (HUN),2016.9.25
35:48,-,8,File Zita,88,DSC-SI,F,Brcko (BIH),2016.6.25
36:17,5,9,Varga Judit,76,Haladás VSE,F,Foligno (ITA),2016.9.1
36:34,6,10,Szederkényi-Takács Andrea,81,EAC,F,Szombathely (HUN),2016.9.25
36:42,7,11,Staicu Simona,71,Dunakeszi VSE,F,Budapest (HUN),2016.4.17
37:02,8,12,Kószás Kriszta,94,Győri Atlétikai Club,F,Szombathely (HUN),2016.9.25
37:10,9,13,Weiler Virág,96,KSI SE,F,Budapest (HUN),2016.4.17
37:36,10,14,Pálfiné Gulyás Vera,86,DSC-SI,F,Szombathely (HUN),2016.9.25
37:37,11,15,Csomor Erika,73,FTC,F,Budapest (HUN),2016.4.17
38:02,12,16,Brassay Réka,78,VEDAC,F,Budapest (HUN),2016.4.17
38:25,13,17,Böhm Lilla,94,KSI SE,F,Budapest (HUN),2016.4.17
38:27,14,18,Szabó Tünde,89,PVSK,F,Brcko (BIH),2016.6.25
38:37,15,19,Horváth Tímea,94,BHSE,F,Szombathely (HUN),2016.9.25
38:43,16,20,Móczó Zsanett,85,Vasas,F,Szombathely (HUN),2016.9.25
39:24,17,21,Aradi Bernadett,87,DSC-SI,F,Szombathely (HUN),2016.9.25
39:33,18,22,Dr. Molnár Valéria,77,BEAC,F,Szombathely (HUN),2016.9.25
39:51,19,23,Forrás-Szakály Zsuzsanna,88,Győri Atlétikai Club,F,Szombathely (HUN),2016.9.25
40:03,20,24,Pataki Anna,97,Miskolci Sportiskola,F,Szombathely (HUN),2016.9.25
40:07,21,25,Récsei Rita,96,BHSE,F,Szombathely (HUN),2016.9.25
40:16,22,26,Farkas-Ohn Kinga,91,BEAC,F,Szombathely (HUN),2016.9.25
40:19,23,27,Molnár Enikő,94,Vasas,F,Szombathely (HUN),2016.9.25
40:20,24,28,Khell Róza,88,Vasas,F,Szombathely (HUN),2016.9.25
40:47,25,29,Südi Anna,97,BEAC,F,Szombathely (HUN),2016.9.25
41:32,26,30,Hornyák Anna,0,BHSE,F,Budapest (HUN),2016.4.17
42:25,27,31,Szarka Eszter,85,BHSE,F,Szombathely (HUN),2016.9.25
42:56,28,32,Rojik Dóra,1,,F,Budapest (HUN),2016.4.17
43:14,29,33,Ottlakán Orsolya,88,,F,Budapest (HUN),2016.4.17
43:58,30,34,Kozák Rebeka,97,Győri Atlétikai Club,F,Szombathely (HUN),2016.9.25
44:21,31,35,Hegyi Brigitta,94,Jogging Plus,F,Szombathely (HUN),2016.9.25
44:39,32,36,Gulyás Krisztina,73,Futóbarátok,F,Budapest (HUN),2016.4.17
44:55,33,37,Szalai Anett,98,POSTÁS SE,F,Budapest (HUN),2016.4.17
46:47,34,38,Takács Eliza,98,Győri Atlétikai Club,F,Szombathely (HUN),2016.9.25
34:08,1,1,Papp Krisztina,82,UTE,F,Oensingen (SUI),2017.3.26
34:30,2,2,File Zita,88,DSC-SI,F,Szombathely (HUN),2017.9.24
34:46,3,3,Vindics-Tóth Lili,98,DOVASE,F,Szombathely (HUN),2017.9.24
35:50,4,4,Ferenc Katalin,94,Vasas,F,Szombathely (HUN),2017.9.24
36:20,5,5,Máté Anna,99,Kaposvári AC,F,Szombathely (HUN),2017.9.24
36:24,6,6,Weibl Anissa,87,VEDAC,F,Szombathely (HUN),2017.9.24
36:30,7,7,Pavuk Tíra,99,Békéscsabai AC,F,Szombathely (HUN),2017.9.24
36:31,8,8,Dr. Bakonyi Fruzsina,83,FOOTOUR S.E. TATA,F,Szombathely (HUN),2017.9.24
36:37,9,9,Gyurkó Fanni,87,Vasas,F,Stirling (GBR),2017.9.1
36:43,10,10,Szabó Tünde,89,PVSK,F,Brcko (BIH),2017.6.24
36:54,11,11,Weiler Virág,96,KSI SE,F,Szombathely (HUN),2017.9.24
37:28,12,12,Kószás Kriszta,94,Győri Atlétikai Club,F,Szombathely (HUN),2017.9.24
37:34,13,13,Horváth Tímea,94,BHSE,F,Szombathely (HUN),2017.9.24
37:38,14,14,Farkas-Ohn Kinga,91,BEAC,F,Szombathely (HUN),2017.9.24
37:40,15,15,Csomor Erika,73,FTC,F,Roma (ITA),2017.1.29
37:50,-,16,Farkas-Ohn Kinga,91,BEAC,F,Budapest (HUN),2017.4.09
38:02,16,17,Staicu Simona,71,Dunakeszi VSE,F,Budapest (HUN),2017.4.09
38:26,17,18,Pataki Anna,97,Miskolci Sportiskola,F,Szombathely (HUN),2017.9.24
38:58,18,19,Freierné Kovács Dóra,94,PVSK,F,Szombathely (HUN),2017.9.24
39:22,-,20,Dr. Bakonyi Fruzsina,83,FOOTOUR S.E. TATA,F,Brcko (BIH),2017.6.24
39:24,19,21,Dr. Molnár Valéria,77,BEAC,F,Szombathely (HUN),2017.9.24
39:56,20,22,Kis-Soós Zsanett,84,MAC,F,Budapest (HUN),2017.4.09
42:32,21,23,Jánosi Lilla,99,BEAC,F,Szombathely (HUN),2017.9.24
43:29,22,24,Varga Dorottya,93,FOOTOUR S.E. TATA,F,Szombathely (HUN),2017.9.24
44:28,23,25,Kotha Jázmin,99,BEAC,F,Szombathely (HUN),2017.9.24
45:10,24,26,Takács Eliza,98,Győri Atlétikai Club,F,Szombathely (HUN),2017.9.24
45:38,25,27,Kozák Rebeka,97,Győri Atlétikai Club,F,Szombathely (HUN),2017.9.24
45:43,26,28,Kiss Bettina,95,TFSE,F,Szombathely (HUN),2017.9.24
33:55,1,1,File Zita,88,DSC-SI,F,Cieszyn (POL),2018.4.22
35:53,-,2,File Zita,88,DSC-SI,F1,Szombathely (HUN),2018.9.23
36:24,2,3,Pataki Anna,97,KSI SE,F1,Szombathely (HUN),2018.9.23
36:39,3,4,Bragmayer Zsanett,94,Ganzair Team Újbuda SE,F,Budapest (HUN),2018.4.15
36:43,4,5,Dr. Bakonyi Fruzsina,83,FOOTOUR S.E. TATA,F1,Szombathely (HUN),2018.9.23
37:12,5,6,Bánhidi Eszter,0,BHSE,F1,Szombathely (HUN),2018.9.23
37:19,6,7,Farkas-Ohn Kinga,91,BEAC,F1,Szombathely (HUN),2018.9.23
37:37,7,8,Móczó Zsanett,85,Vasas,F1,Szombathely (HUN),2018.9.23
