Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
55.09,1,1,Kéri Bianka,94,VEDAC,F1,Budapest (HUN),2016.2.2
56.43,2,2,Szűcs Noémi,97,HÓDIÁK SE,F1,Budapest (HUN),2016.2.27
56.67,3,3,Mátó Sára,0,ARAK,F2,Budapest (HUN),2016.2.27
56.72,4,4,Molnár Janka,1,Budafoki MTE,F8,Budapest (HUN),2016.1.3
56.74,-,5,Molnár Janka,1,Budafoki MTE,F1,Budapest (HUN),2016.2.2
56.83,-,6,Szűcs Noémi,97,HÓDIÁK SE,F2,Budapest (HUN),2016.2.2
56.88,5,7,Zsivoczky-Farkas Györgyi,85,BHSE,F8,Budapest (HUN),2016.1.3
57.0,6,8,Apáthy Sophie,91,Vasas,F2,Budapest (HUN),2016.2.2
57.11,7,9,Palásti Luca,96,DSC-SI,F1,Budapest (HUN),2016.2.2
57.15,-,10,Apáthy Sophie,91,Vasas,F8,Budapest (HUN),2016.1.3
57.15,-,10,Molnár Janka,1,Budafoki MTE,F6,Budapest (HUN),2016.2.13
57.31,8,12,Renkó Evelin,99,VEDAC,F8,Budapest (HUN),2016.2.06
57.33,9,13,Takács Eliza,98,Győri Atlétikai Club,F1,Budapest (HUN),2016.2.27
57.39,-,14,Renkó Evelin,99,VEDAC,F2,Budapest (HUN),2016.2.2
57.41,-,15,Renkó Evelin,99,VEDAC,F1,Budapest (HUN),2016.2.27
57.57,-,16,Apáthy Sophie,91,Vasas,F8,Budapest (HUN),2016.2.06
57.72,10,17,Széll Gyöngyi,91,BEAC,F2,Budapest (HUN),2016.2.2
57.78,11,18,Budai Boglárka,99,ARAK,F2,Budapest (HUN),2016.2.27
57.82,-,19,Takács Eliza,98,Győri Atlétikai Club,F7,Budapest (HUN),2016.1.3
57.82,12,19,Sajtos Anna,96,POSTÁS SE,F7,Budapest (HUN),2016.2.06
57.92,13,21,Zajovics Nóra,94,Győri Atlétikai Club,F6,Budapest (HUN),2016.2.13
57.99,14,22,Király Adél,0,MATE - GEAC,F6,Budapest (HUN),2016.2.27
58.07,-,23,Sajtos Anna,96,POSTÁS SE,F3,Budapest (HUN),2016.2.2
58.18,-,24,Palásti Luca,96,DSC-SI,F8,Budapest (HUN),2016.2.06
58.26,-,25,Takács Eliza,98,Győri Atlétikai Club,F5,Budapest (HUN),2016.2.13
58.45,-,26,Budai Boglárka,99,ARAK,F8,Budapest (HUN),2016.2.06
58.49,-,27,Király Adél,0,MATE - GEAC,F7,Budapest (HUN),2016.2.06
58.5,15,28,Osváth Krisztina,96,NYSC,F1,Budapest (HUN),2016.2.2
