Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
7:28:44,1,1,Beda Szabolcs,77,ELTE SE Sashegyi gepárdok,F1,Hangony (HUN),2023.4.01
8:24:17,2,2,Mátyás Bence,94,POSTÁS SE,F1,Hangony (HUN),2023.4.01
8:21:35,1,1,Tóth Zoltán,80,EFM,F1,Budakalász (HUN),2024.3.3
8:50:25,2,2,Beda Szabolcs,77,ELTE SE Sashegyi gepárdok,F1,Budakalász (HUN),2024.6.29
9:36:09,3,3,Tihor Csaba,76,Balatonfüredi Atlétikai Club,F1,Budakalász (HUN),2024.3.3
10:09:39,4,4,Zuba Péter,68,RunnersLab SE,F1,Budakalász (HUN),2024.3.3
