Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
15:21.50,1,1,Zahorán Petra,2,Békéscsabai AC,F,Trnava (SVK),2016.9.24
15:48.80,-,2,Zahorán Petra,2,Békéscsabai AC,F,Debrecen (HUN),2016.7.09
16:05.01,2,3,Spiller Tiziana,3,BHSE,F,Székesfehérvár (HUN),2016.9.1
16:18.09,3,4,Székely Kata,2,BHSE,F,Székesfehérvár (HUN),2016.9.1
16:23.91,-,5,Spiller Tiziana,3,BHSE,F,Trnava (SVK),2016.9.24
16:23.97,-,6,Székely Kata,2,BHSE,F,Debrecen (HUN),2016.7.09
16:25.22,-,7,Zahorán Petra,2,Békéscsabai AC,F,Budapest (HUN),2016.6.19
16:36.45,-,8,Zahorán Petra,2,Békéscsabai AC,F,Székesfehérvár (HUN),2016.9.1
16:49.21,4,9,Répási Bernadett,2,Miskolci Sportiskola,F,Budapest (HUN),2016.6.19
16:51.77,-,10,Székely Kata,2,BHSE,F,Székesfehérvár (HUN),2016.5.07
16:53.21,-,11,Spiller Tiziana,3,BHSE,F,Debrecen (HUN),2016.7.09
17:01.64,-,12,Répási Bernadett,2,Miskolci Sportiskola,F,Debrecen (HUN),2016.7.09
17:05.80,5,13,Kocsi Elizabet,2,Miskolci Sportiskola,F,Székesfehérvár (HUN),2016.5.07
17:05.86,-,14,Székely Kata,2,BHSE,F,Budapest (HUN),2016.6.19
17:07.73,-,15,Kocsi Elizabet,2,Miskolci Sportiskola,F,Budapest (HUN),2016.6.19
17:08.62,-,16,Kocsi Elizabet,2,Miskolci Sportiskola,F,Debrecen (HUN),2016.7.09
17:09.04,-,17,Zahorán Petra,2,Békéscsabai AC,F,Budapest (HUN),2016.8.2
17:14.53,-,18,Répási Bernadett,2,Miskolci Sportiskola,F,Székesfehérvár (HUN),2016.5.07
17:16.55,-,19,Spiller Tiziana,3,BHSE,F,Budapest (HUN),2016.8.2
17:21.20,6,20,Csörgő Dóra,1,Hunyadi DSE,F,Székesfehérvár (HUN),2016.9.1
17:41.11,-,21,Répási Bernadett,2,Miskolci Sportiskola,F,Székesfehérvár (HUN),2016.9.1
17:41.22,-,22,Répási Bernadett,2,Miskolci Sportiskola,F,Budapest (HUN),2016.8.2
17:52.41,7,23,Tóth Katalin,2,Hunyadi DSE,F,Debrecen (HUN),2016.7.09
17:53.66,-,24,Tóth Katalin,2,Hunyadi DSE,F,Székesfehérvár (HUN),2016.9.1
17:55.18,-,25,Kocsi Elizabet,2,Miskolci Sportiskola,F,Székesfehérvár (HUN),2016.9.1
17:57.18,8,26,Tamás Dorottya,3,Miskolci Sportiskola,F,Debrecen (HUN),2016.7.09
18:00.29,-,27,Csörgő Dóra,1,Hunyadi DSE,F,Debrecen (HUN),2016.7.09
18:00.95,-,28,Kocsi Elizabet,2,Miskolci Sportiskola,F,Budapest (HUN),2016.8.2
18:03.37,-,29,Tóth Katalin,2,Hunyadi DSE,F,Székesfehérvár (HUN),2016.5.07
18:41.95,-,30,Tamás Dorottya,3,Miskolci Sportiskola,F,Budapest (HUN),2016.6.19
18:43.97,9,31,Benke Demetria,2,Miskolci Sportiskola,F,Budapest (HUN),2016.6.19
18:44.10,-,32,Tamás Dorottya,3,Miskolci Sportiskola,F,Székesfehérvár (HUN),2016.9.1
18:51.68,-,33,Csörgő Dóra,1,Hunyadi DSE,F,Székesfehérvár (HUN),2016.5.07
18:53.65,-,34,Tamás Dorottya,3,Miskolci Sportiskola,F,Székesfehérvár (HUN),2016.5.07
18:54.61,-,35,Tamás Dorottya,3,Miskolci Sportiskola,F,Budapest (HUN),2016.8.2
18:57.74,-,36,Spiller Tiziana,3,BHSE,F,Székesfehérvár (HUN),2016.5.07
18:58.69,10,37,Egyed Orsolya,2,Hunyadi DSE,F,Debrecen (HUN),2016.7.09
19:09.46,-,38,Benke Demetria,2,Miskolci Sportiskola,F,Székesfehérvár (HUN),2016.5.07
19:13.41,-,39,Benke Demetria,2,Miskolci Sportiskola,F,Debrecen (HUN),2016.7.09
19:15.99,11,40,Jezsoviczki Anna,2,Hunyadi DSE,F,Debrecen (HUN),2016.7.09
19:24.35,-,41,Székely Kata,2,BHSE,F,Budapest (HUN),2016.8.2
19:30.41,12,42,Alvári Míra,2,Miskolci Sportiskola,F,Budapest (HUN),2016.6.19
19:32.30,13,43,Molnár Boglárka,3,Miskolci Sportiskola,F,Székesfehérvár (HUN),2016.9.1
19:34.90,-,44,Alvári Míra,2,Miskolci Sportiskola,F,Székesfehérvár (HUN),2016.9.1
19:37.96,-,45,Alvári Míra,2,Miskolci Sportiskola,F,Debrecen (HUN),2016.7.09
19:42.28,14,46,Dombi Viktória,2,PSN - Pécsi Sportiskola,F,Budapest (HUN),2016.6.19
19:44.84,-,47,Benke Demetria,2,Miskolci Sportiskola,F,Székesfehérvár (HUN),2016.9.1
19:48.98,-,48,Dombi Viktória,2,PSN - Pécsi Sportiskola,F,Székesfehérvár (HUN),2016.9.1
19:54.34,-,49,Benke Demetria,2,Miskolci Sportiskola,F,Budapest (HUN),2016.8.2
