Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
34.19,1,1,Birovecz Bátor,4,UTE,F1,Nyíregyháza (HUN),2024.1.27
35.17,2,2,Birovecz Ben,1,UTE,F1,Nyíregyháza (HUN),2024.1.27
36.09,3,3,Szilveszter Marcell,5,UTE,F1,Nyíregyháza (HUN),2024.1.27
36.23,4,4,Putsay Bence,7,PVSK,F2,Nyíregyháza (HUN),2024.1.27
36.72,5,5,Pandur Huba,9,SVSE,F1,Budapest (HUN),2024.2.03
37.15,6,6,Karkiss Gergely,9,MTK Budapest,F1,Budapest (HUN),2024.2.03
37.81,7,7,Oláh Milán,6,BHSE,F2,Nyíregyháza (HUN),2024.1.27
38.42,8,8,Csordás Tamás,5,NYSC,F2,Nyíregyháza (HUN),2024.1.27
38.58,9,9,Balogh Hunor,9,SVSE,H,Pozsony (SVK),2024.1.27
38.91,-,10,Balogh Hunor,9,SVSE,F1,Budapest (HUN),2024.2.03
39.06,10,11,Gottwald Ábel,9,Győri Atlétikai Club,F4,Budapest (HUN),2024.2.1
39.07,11,12,Kovács Máté,9,UTE,F1,Budapest (HUN),2024.2.1
39.28,12,13,Fieder Szabolcs,9,PVSK,F8,Budapest (HUN),2024.2.03
39.3,13,14,Tihanyi Zsombor,9,Keszthely VDSE,F1,Budapest (HUN),2024.2.03
39.36,14,15,Szász Attila,9,FTC,F2,Budapest (HUN),2024.2.03
39.48,-,16,Kovács Máté,9,UTE,F3,Nyíregyháza (HUN),2024.1.27
39.63,15,17,Máté Patrik,11,AC Bonyhád,F1,Budapest (HUN),2024.2.1
39.67,16,18,Nyári Attila,9,ZALASZÁM-ZAC,F3,Budapest (HUN),2024.2.03
39.73,17,19,Apáti Kadosa,9,BHSE,F4,Budapest (HUN),2024.2.03
39.92,18,20,Ksúz Domonkos,9,Győri Atlétikai Club,F1,Budapest (HUN),2024.2.1
40.04,-,21,Balogh Hunor,9,SVSE,F1,Budapest (HUN),2024.2.1
40.15,19,22,Nagy Zsombor,10,NYSC,F4,Nyíregyháza (HUN),2024.1.27
40.24,20,23,Gaál Tamás,9,Veresegyház VSK,F10,Budapest (HUN),2024.2.03
40.5,21,24,Kertész Zete,10,ARAK,F5,Budapest (HUN),2024.2.03
40.54,22,25,Pénzváltó Dániel,9,VSD,F2,Budapest (HUN),2024.2.03
40.57,23,26,Horváth Áron,9,KASI,F3,Budapest (HUN),2024.2.1
40.6,24,27,Nyemcsok Noel,9,SVSE,F1,Budapest (HUN),2024.2.1
40.69,-,28,Nyemcsok Noel,9,SVSE,H,Pozsony (SVK),2024.1.27
40.84,25,29,Farda Hunor,9,Szolnoki SC-SI,F7,Budapest (HUN),2024.2.03
40.92,26,30,Görömbei Bálint,9,NYSC,F3,Budapest (HUN),2024.2.03
41.12,27,31,Lukács Balázs,9,DOVASE,F4,Budapest (HUN),2024.2.03
41.21,28,32,Suskó Máté,10,DSC-SI,F4,Nyíregyháza (HUN),2024.1.27
41.24,-,33,Nyemcsok Noel,9,SVSE,F3,Budapest (HUN),2024.2.03
41.3,29,34,Alexy Péter,10,Szombathelyi SI,F5,Budapest (HUN),2024.2.03
41.45,30,35,Pintér András,9,NYSC,F4,Nyíregyháza (HUN),2024.1.27
41.46,31,36,Fekete Milán,11,BHSE,F1,Budapest (HUN),2024.2.1
41.47,32,37,Szvitlik Dusán,9,TSC-Geotech,F9,Budapest (HUN),2024.2.03
41.49,-,38,Görömbei Bálint,9,NYSC,F3,Nyíregyháza (HUN),2024.1.27
41.5,-,39,Suskó Máté,10,DSC-SI,F3,Budapest (HUN),2024.2.03
41.61,-,40,Pintér András,9,NYSC,F4,Budapest (HUN),2024.2.03
42.45,33,41,Kiss Lukács,10,SVSE,F2,Budapest (HUN),2024.2.1
42.58,34,42,Virág Mátyás,10,KASI,F4,Budapest (HUN),2024.2.1
42.79,35,43,Tóth Botond,9,Szombathelyi SI,F5,Budapest (HUN),2024.2.03
42.88,-,44,Kiss Lukács,10,SVSE,F8,Budapest (HUN),2024.2.03
42.93,36,45,Németi Vilmos,10,FTC,F5,Budapest (HUN),2024.2.03
42.96,37,46,Kaszás Zsigmond,11,SVSE,F1,Budapest (HUN),2024.2.1
42.96,37,46,Spollár Dés,9,UTE,F4,Budapest (HUN),2024.2.1
43.06,39,48,Monoki Boldizsár,8,Miskolci Sportiskola,F3,Nyíregyháza (HUN),2024.1.27
43.13,40,49,László Olivér,9,MATE - GEAC,F9,Budapest (HUN),2024.2.03
43.13,40,49,Wald Márk,9,PVSK,F10,Budapest (HUN),2024.2.03
43.31,42,51,Pilling Levente,10,Szombathelyi SI,F6,Budapest (HUN),2024.2.03
43.47,43,52,Pap Móric,10,Reménység Vác,F4,Budapest (HUN),2024.2.03
43.86,44,53,Megyeri Martin,9,KSI SE,F8,Budapest (HUN),2024.2.03
43.95,-,54,Pap Móric,10,Reménység Vác,F2,Budapest (HUN),2024.2.1
44.0,45,55,Vass Máté,10,Csepel TC,F6,Budapest (HUN),2024.2.03
