Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
2:53.49,1,1,Fekete Sára,9,Győri Atlétikai Club,F1,Budapest (HUN),2024.2.11
2:59.12,2,2,Juhász Dorottya,9,VSD,F1,Budapest (HUN),2024.2.11
3:05.93,3,3,Maróti Olga,11,Szegedi RSC,F3,Budapest (HUN),2024.2.11
3:07.42,4,4,Beke Adrienn,11,Miskolci Sportiskola,F3,Budapest (HUN),2024.2.11
3:09.36,5,5,Pénzes Dóra,11,KASI,F3,Budapest (HUN),2024.2.11
3:16.65,6,6,Meilinger Vivien,10,SVSE,F1,Budapest (HUN),2024.2.11
3:18.18,7,7,Láng Anna,11,H. Szondi SE,F1,Budapest (HUN),2024.2.11
3:18.82,8,8,Szemán Dorka,12,VEDAC,F3,Budapest (HUN),2024.2.11
3:20.33,9,9,Tóth Fruzsina,9,Veresegyház VSK,F1,Budapest (HUN),2024.2.11
3:21.36,-,10,Meilinger Vivien,10,SVSE,H,Pozsony (SVK),2024.1.27
3:21.60,10,11,Tolnay Réka,9,Győri Atlétikai Club,F1,Budapest (HUN),2024.2.11
3:22.01,11,12,Szekér Dália,11,A-Plast Ikarus BSE,F3,Budapest (HUN),2024.2.11
3:23.46,12,13,Sosterics Gréta,11,Szegedi RSC,F3,Budapest (HUN),2024.2.11
3:23.59,13,14,Kálmán Lujza,9,Győri Atlétikai Club,F1,Budapest (HUN),2024.2.11
3:23.84,14,15,Haris Lili,11,Győri Atlétikai Club,F3,Budapest (HUN),2024.2.11
3:24.02,15,16,Kovács Zoé,10,SVSE,F1,Budapest (HUN),2024.2.11
3:24.29,16,17,Tóth Zsófia,11,PSN - Pécsi Sportiskola,F3,Budapest (HUN),2024.2.11
3:24.58,17,18,Rob Boglárka,11,UTE,F2,Budapest (HUN),2024.2.11
3:24.84,18,19,Kiss Eliza,12,KASI,F2,Budapest (HUN),2024.2.11
3:26.03,19,20,Beke Mira,12,Szekszárdi Sportközpont,F3,Budapest (HUN),2024.2.11
3:26.58,20,21,Ballai Lili,12,FTC,F2,Budapest (HUN),2024.2.11
3:26.79,21,22,Barna Ella,10,Szegedi RSC,F1,Budapest (HUN),2024.2.11
3:27.53,22,23,Madarász Panka,11,TSC-Geotech,F1,Budapest (HUN),2024.2.11
3:27.72,23,24,Varga Csenge,9,Győri Atlétikai Club,F1,Budapest (HUN),2024.2.11
3:27.75,24,25,Simon-Varga Fanni,10,SVSE,H,Pozsony (SVK),2024.1.27
3:28.51,25,26,Lőrincz Letícia,12,TSC-Geotech,F2,Budapest (HUN),2024.2.11
3:28.72,26,27,Láng Lilla,12,H. Szondi SE,F1,Budapest (HUN),2024.2.11
3:29.16,27,28,Lichtenstein Laura,11,VSD,F1,Budapest (HUN),2024.2.11
3:29.71,28,29,Kutrovits Diána,11,A-Plast Ikarus BSE,F3,Budapest (HUN),2024.2.11
3:30.61,29,30,Szabó Kincső,12,A-Plast Ikarus BSE,F2,Budapest (HUN),2024.2.11
3:30.88,30,31,Hajtman Boglárka,11,VSD,F1,Budapest (HUN),2024.2.11
3:31.36,31,32,Miklós Luca,11,SVSE,F2,Budapest (HUN),2024.2.11
3:33.64,32,33,Maróti Panni,12,Szegedi RSC,F2,Budapest (HUN),2024.2.11
3:35.53,33,34,Ladányi Léna,10,Albertirsai SE,F1,Budapest (HUN),2024.2.11
3:35.88,34,35,Gyalog Adél,12,BSC,F1,Budapest (HUN),2024.2.11
3:40.94,35,36,Kamarás Virág,12,Szegedi RSC,F2,Budapest (HUN),2024.2.11
3:44.05,36,37,Nagy Hédi,12,FOOTOUR S.E. TATA,F1,Budapest (HUN),2024.2.11
3:50.05,37,38,Kiss Luca,12,KASI,F2,Budapest (HUN),2024.2.11
