Eredmény,Szél,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
13.33,0.5,-,2,Dr. Baji Balázs,89,BHSE,F,Luzern (SUI),2018.7.09
13.36,0.6,-,3,Dr. Baji Balázs,89,BHSE,F,Lausanne (SUI),2018.7.05
13.38,-0.2,-,4,Dr. Baji Balázs,89,BHSE,F,Monaco (MON),2018.7.2
13.39,1.3,-,5,Dr. Baji Balázs,89,BHSE,F1,Székesfehérvár (HUN),2018.6.23
13.41,-0.1,-,6,Dr. Baji Balázs,89,BHSE,SF3,Berlin (GER),2018.8.1
13.42,0.2,-,7,Dr. Baji Balázs,89,BHSE,F,London (GBR),2018.7.22
13.51,-1.2,-,8,Dr. Baji Balázs,89,BHSE,F,Bydgoszcz (POL),2018.5.29
13.52,0.1,-,9,Dr. Baji Balázs,89,BHSE,F,Ostrava (CZE),2018.6.13
13.53,-0.1,-,10,Dr. Baji Balázs,89,BHSE,F,Turku (FIN),2018.6.05
13.54,-0.5,-,11,Dr. Baji Balázs,89,BHSE,F,Hengelo (NED),2018.6.03
13.55,0.0,-,12,Dr. Baji Balázs,89,BHSE,F,Berlin (GER),2018.8.1
13.6,-0.6,-,13,Dr. Baji Balázs,89,BHSE,H2,Birmingham (GBR),2018.8.18
13.61,1.6,-,14,Dr. Baji Balázs,89,BHSE,F1,Miskolc (HUN),2018.5.13
13.62,0.1,-,15,Dr. Baji Balázs,89,BHSE,F1,Budapest (HUN),2018.8.25
13.63,-0.1,-,16,Dr. Baji Balázs,89,BHSE,F,Bruxelles (BEL),2018.8.31
13.67,0.9,-,17,Dr. Baji Balázs,89,BHSE,F,Berlin (GER),2018.9.02
13.68,1.0,-,18,Dr. Baji Balázs,89,BHSE,F1,Székesfehérvár (HUN),2018.9.09
13.88,-0.4,2,19,Szűcs Valdó,95,ZALASZÁM-ZAC,F1,Zalaegerszeg (HUN),2018.5.13
13.88,1.3,-,19,Szűcs Valdó,95,ZALASZÁM-ZAC,F1,Székesfehérvár (HUN),2018.6.23
13.93,1.0,3,21,Szeles Bálint,98,Egri Sportiskola SE,F,Kraków (POL),2018.7.08
13.96,-0.4,-,22,Szűcs Valdó,95,ZALASZÁM-ZAC,F,Loughborough (GBR),2018.5.2
13.96,0.6,-,22,Szűcs Valdó,95,ZALASZÁM-ZAC,H1,Székesfehérvár (HUN),2018.6.23
13.98,0.9,-,24,Szűcs Valdó,95,ZALASZÁM-ZAC,F,Linz (AUT),2018.6.17
13.98,0.6,-,24,Szűcs Valdó,95,ZALASZÁM-ZAC,F,Székesfehérvár (HUN),2018.7.02
13.99,0.0,-,26,Szűcs Valdó,95,ZALASZÁM-ZAC,F2,Genève (SUI),2018.6.09
14.07,0.6,-,27,Szeles Bálint,98,Egri Sportiskola SE,H2,Berlin (GER),2018.8.09
14.1,-1.2,-,28,Szűcs Valdó,95,ZALASZÁM-ZAC,F,Bydgoszcz (POL),2018.5.29
14.11,1.3,-,29,Szeles Bálint,98,Egri Sportiskola SE,F1,Székesfehérvár (HUN),2018.6.23
14.14,-0.3,-,30,Szűcs Valdó,95,ZALASZÁM-ZAC,H1,Bedford (GBR),2018.5.06
14.14,1.6,-,30,Szeles Bálint,98,Egri Sportiskola SE,F1,Miskolc (HUN),2018.5.13
14.14,0.1,-,30,Szeles Bálint,98,Egri Sportiskola SE,F1,Miskolc (HUN),2018.6.09
14.14,0.6,-,30,Szeles Bálint,98,Egri Sportiskola SE,H1,Székesfehérvár (HUN),2018.6.23
14.17,-1.0,-,34,Szűcs Valdó,95,ZALASZÁM-ZAC,F,Bedford (GBR),2018.5.07
14.24,0.4,-,35,Szeles Bálint,98,Egri Sportiskola SE,F1,Budapest (HUN),2018.6.02
14.25,0.4,-,36,Szeles Bálint,98,Egri Sportiskola SE,F1,Budapest (HUN),2018.7.27
14.26,1.0,-,37,Szűcs Valdó,95,ZALASZÁM-ZAC,F1,Székesfehérvár (HUN),2018.9.09
14.29,0.1,-,38,Szűcs Valdó,95,ZALASZÁM-ZAC,F1,Budapest (HUN),2018.8.25
14.31,1.6,4,39,Eszes Dániel,99,Dunakeszi VSE,F1,Miskolc (HUN),2018.5.13
14.34,0.9,-,40,Szeles Bálint,98,Egri Sportiskola SE,H1,Miskolc (HUN),2018.6.09
14.47,1.3,-,41,Eszes Dániel,99,Dunakeszi VSE,F1,Székesfehérvár (HUN),2018.6.23
14.56,1.6,5,42,Tano Leonardo,99,A-Plast Ikarus BSE,F1,Miskolc (HUN),2018.5.13
14.56,1.3,5,42,Bak Bálint,99,A-Plast Ikarus BSE,F1,Székesfehérvár (HUN),2018.6.23
14.56,0.0,-,42,Szeles Bálint,98,Egri Sportiskola SE,H1,Budapest (HUN),2018.7.27
14.56,0.1,-,42,Eszes Dániel,99,Dunakeszi VSE,F1,Budapest (HUN),2018.8.25
14.59,0.6,-,46,Szeles Bálint,98,Egri Sportiskola SE,F1,Zalaegerszeg (HUN),2018.5.19
14.65,-2.3,-,47,Szeles Bálint,98,Egri Sportiskola SE,H2,Budapest (HUN),2018.6.02
14.66,1.0,-,48,Eszes Dániel,99,Dunakeszi VSE,F1,Székesfehérvár (HUN),2018.9.09
14.68,0.6,-,49,Bak Bálint,99,A-Plast Ikarus BSE,H1,Székesfehérvár (HUN),2018.6.23
14.69,1.3,-,50,Tano Leonardo,99,A-Plast Ikarus BSE,F1,Székesfehérvár (HUN),2018.6.23
14.75,0.4,-,51,Tano Leonardo,99,A-Plast Ikarus BSE,F1,Budapest (HUN),2018.7.27
14.77,1.6,-,52,Bak Bálint,99,A-Plast Ikarus BSE,F1,Miskolc (HUN),2018.5.13
14.79,1.0,-,53,Tano Leonardo,99,A-Plast Ikarus BSE,F1,Székesfehérvár (HUN),2018.9.09
14.94,0.0,-,54,Tano Leonardo,99,A-Plast Ikarus BSE,H1,Budapest (HUN),2018.7.27
15.07,0.1,-,55,Tano Leonardo,99,A-Plast Ikarus BSE,F1,Budapest (HUN),2018.8.25
15.07,1.0,-,55,Bak Bálint,99,A-Plast Ikarus BSE,F1,Székesfehérvár (HUN),2018.9.09
15.11,1.0,7,57,Varga Dániel,97,KAC,F,Kraków (POL),2018.7.08
15.18,0.4,8,58,Bartalos Dávid,95,Haladás VSE,F1,Budapest (HUN),2018.6.02
15.32,0.0,9,59,Raffai Péter,96,MATE - GEAC,CE1,Győr (HUN),2018.5.2
15.44,-0.4,-,60,Bartalos Dávid,95,Haladás VSE,F1,Zalaegerszeg (HUN),2018.5.13
15.45,-1.3,-,61,Bartalos Dávid,95,Haladás VSE,H1,Budapest (HUN),2018.6.02
15.46,0.4,-,62,Bartalos Dávid,95,Haladás VSE,F1,Budapest (HUN),2018.7.27
15.59,0.1,10,63,Botka Levente,96,FTC,F1,Miskolc (HUN),2018.6.09
15.6,1.3,11,64,Bencsik Ádám,99,MAFC,F1,Székesfehérvár (HUN),2018.6.23
15.6,0.1,-,64,Bartalos Dávid,95,Haladás VSE,F1,Budapest (HUN),2018.8.25
15.63,1.3,12,66,Kemenes Ákos,96,MATE - GEAC,F1,Székesfehérvár (HUN),2018.6.23
15.64,0.1,-,67,Kemenes Ákos,96,MATE - GEAC,F1,Miskolc (HUN),2018.6.09
