Eredmény,Szél,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
8.9,-0.4,21,27,Horváth Zsófi,4,Reménység Vác,CE2,Székesfehérvár (HUN),2017.9.24
8.91,0.0,22,28,Posta Flóra,4,Szekszárdi Sportközpont,CE3,Székesfehérvár (HUN),2017.9.24
8.91,0.0,22,28,Vári Petra,4,KARC,CE3,Székesfehérvár (HUN),2017.9.24
8.92,,24,30,Locskai Anna,5,PSN - Pécsi Sportiskola,H7,Budapest (HUN),2017.5.14
8.92,,24,30,Makovecz Virág,4,ZALASZÁM-ZAC,F4,Schwechat (AUT),2017.6.04
8.92,0.0,24,30,Makai Anna,4,Szolnoki SC-SI,CE1,Székesfehérvár (HUN),2017.9.24
8.92,0.0,-,30,Makovecz Virág,4,ZALASZÁM-ZAC,CE1,Székesfehérvár (HUN),2017.9.24
8.96,,27,34,Dömösi Réka,5,Titán TC,H7,Budapest (HUN),2017.5.14
8.99,-0.4,28,35,Dzsubák Fanni,4,Szolnoki SC-SI,CE2,Székesfehérvár (HUN),2017.9.24
9.01,0.0,29,36,Tokai Lili,4,Albertirsai SE,CE3,Székesfehérvár (HUN),2017.9.24
9.04,,30,37,Viha Borbála,5,MATE - GEAC,H8,Budapest (HUN),2017.5.14
9.04,,30,37,Hevesi Flóra,5,Csepeli DAC,H3,Budapest (HUN),2017.5.14
9.05,,32,39,Molnár Eszter,5,A-Plast Ikarus BSE,H4,Budapest (HUN),2017.5.14
9.08,,-,40,Vancsik Petra,6,Egri Sportiskola SE,F,Budapest (HUN),2017.5.14
9.11,0.0,33,41,Zsigovics Panna,4,ARAK,CE1,Székesfehérvár (HUN),2017.9.24
9.12,,34,42,Szálka Beatrix,5,Budafoki MTE,H6,Budapest (HUN),2017.5.14
9.14,-0.4,35,43,Herczog Dóra,4,ARAK,CE2,Székesfehérvár (HUN),2017.9.24
9.18,0.0,36,44,Gál Fanni,4,CVSE,CE3,Székesfehérvár (HUN),2017.9.24
9.23,,37,45,Gál Titanilla,6,CVSE,H9,Budapest (HUN),2017.5.14
9.24,,38,46,Belényesi Hanna,5,MATE - GEAC,H3,Budapest (HUN),2017.5.14
9.25,,39,47,Karácsonyi Aliz,5,CVSE,H7,Budapest (HUN),2017.5.14
9.26,,40,48,Nagy Rebeka,6,Budafoki MTE,H2,Budapest (HUN),2017.5.14
9.31,,41,49,Pintér Blanka,5,UTE,H7,Budapest (HUN),2017.5.14
9.31,0.0,41,49,Molnár Jázmin,4,TSC-Geotech,CE1,Székesfehérvár (HUN),2017.9.24
9.33,-1.8,-,51,Zsigovics Panna,4,ARAK,F,Szekszárd (HUN),2017.9.13
9.36,0.0,43,52,Rőczei Gréta,4,Miskolci Sportiskola,CE3,Székesfehérvár (HUN),2017.9.24
9.37,-0.4,44,53,Gyursó Virág,4,Albertirsai SE,CE2,Székesfehérvár (HUN),2017.9.24
9.38,,45,54,Szilágyi Zita,5,A-Plast Ikarus BSE,H2,Budapest (HUN),2017.5.14
9.44,,46,55,Németh Kitti,6,PSN - Pécsi Sportiskola,H5,Budapest (HUN),2017.5.14
9.44,,46,55,Amler Vanda,6,A-Plast Ikarus BSE,H6,Budapest (HUN),2017.5.14
9.44,-1.8,46,55,Kiss Linda,4,REAC SI SE,F,Szekszárd (HUN),2017.9.13
9.46,,49,58,Menner Olívia,6,Veresegyház VSK,H9,Budapest (HUN),2017.5.14
9.46,-0.4,49,58,Kühne Dorka,4,KSI SE,CE2,Székesfehérvár (HUN),2017.9.24
9.52,,51,60,Sziráki Szonja,5,UTE,H7,Budapest (HUN),2017.5.14
9.53,-0.4,52,61,Juhász Anna,4,CVSE,CE2,Székesfehérvár (HUN),2017.9.24
9.6,0.0,53,62,Zimmermann Lili,4,ARAK,CE1,Székesfehérvár (HUN),2017.9.24
9.63,,54,63,Marczy Nelli,5,TFSE,H9,Budapest (HUN),2017.5.14
9.73,-1.8,-,64,Zimmermann Lili,4,ARAK,F,Szekszárd (HUN),2017.9.13
9.8,,55,65,Macsali Blanka,5,TFSE,H5,Budapest (HUN),2017.5.14
9.92,,56,66,Krikovszky Zsóka,5,TFSE,H5,Budapest (HUN),2017.5.14
8.05,NWI,1,1,Mészáros Luca,5,,F,Lowicz (POL),2018.6.21
8.08,NWI,2,2,Kapuy Júlia,6,Győri Atlétikai Club,F,Lowicz (POL),2018.6.21
8.22,+0.5,-,3,Mészáros Luca,5,,F1,Győr (HUN),2018.5.28
8.23,+0.8,3,4,Kenyeres Jázmin,5,Csepeli DAC,H1,Győr (HUN),2018.5.28
8.24,+1.5,4,5,Retkes Réka,5,JBDSE,H3,Győr (HUN),2018.5.28
8.25,+1.5,5,6,Kratochwill Réka,5,FTC,H3,Győr (HUN),2018.5.28
8.26,+0.8,6,7,Hevesi Flóra,5,Csepeli DAC,H1,Győr (HUN),2018.5.28
8.28,+0.5,7,8,Szédelyi Martina,5,MMAC,F1,Győr (HUN),2018.5.28
8.28,+0.8,-,8,Szédelyi Martina,5,MMAC,H1,Győr (HUN),2018.5.28
8.29,-0.6,-,10,Mészáros Luca,5,,H2,Győr (HUN),2018.5.28
8.29,+0.5,-,10,Kratochwill Réka,5,FTC,F1,Győr (HUN),2018.5.28
8.29,+0.5,-,10,Hevesi Flóra,5,Csepeli DAC,F1,Győr (HUN),2018.5.28
8.35,+0.8,8,13,Szabó Dorina,5,MMAC,H1,Győr (HUN),2018.5.28
8.36,+0.5,-,14,Retkes Réka,5,JBDSE,F1,Győr (HUN),2018.5.28
8.37,+1.5,9,15,Ritter Lola,5,ARAK,H3,Győr (HUN),2018.5.28
8.38,NWI,-,16,Retkes Réka,5,JBDSE,CE1,Székesfehérvár (HUN),2018.9.23
8.39,+0.5,10,17,Marcos-Figueredo Anais,5,KSI SE,F1,Győr (HUN),2018.5.28
8.39,+2.0,10,17,Róka Bora,5,Szombathelyi SI,H5,Győr (HUN),2018.5.28
8.39,+2.0,10,17,Ablonczy Lili,5,Hajós Alfréd DSE,H5,Győr (HUN),2018.5.28
8.44,NWI,13,20,Darai Laura,7,DSC-SI,F,Lowicz (POL),2018.6.21
8.45,+0.5,-,21,Szabó Dorina,5,MMAC,F1,Győr (HUN),2018.5.28
8.48,+1.5,14,22,Papp Jázmin,6,,H3,Győr (HUN),2018.5.28
8.48,+1.5,14,22,Borbély Brigitta,6,,H3,Győr (HUN),2018.5.28
8.48,-0.6,-,22,Ritter Lola,5,ARAK,F2,Győr (HUN),2018.5.28
8.49,-0.6,16,25,Burján Adrienn,6,PSN - Pécsi Sportiskola,H2,Győr (HUN),2018.5.28
8.51,+2.0,17,26,Fekete Zsófia,5,,H5,Győr (HUN),2018.5.28
8.51,-0.6,-,26,Róka Bora,5,Szombathelyi SI,F2,Győr (HUN),2018.5.28
8.52,+0.5,-,28,Kenyeres Jázmin,5,Csepeli DAC,F1,Győr (HUN),2018.5.28
8.52,+0.8,18,28,Éva Viktória,5,DOVASE,H1,Győr (HUN),2018.5.28
8.53,-0.6,-,30,Papp Jázmin,6,,F2,Győr (HUN),2018.5.28
8.54,-0.6,19,31,Illés Borka,6,,H2,Győr (HUN),2018.5.28
8.56,-0.6,-,32,Ablonczy Lili,5,Hajós Alfréd DSE,F2,Győr (HUN),2018.5.28
8.56,NWI,-,32,Hevesi Flóra,5,Csepeli DAC,CE1,Székesfehérvár (HUN),2018.9.23
8.58,+2.0,20,34,Sándor Réka,5,,H5,Győr (HUN),2018.5.28
8.59,+0.8,21,35,Török Fanni,5,Szombathelyi SI,H1,Győr (HUN),2018.5.28
8.62,-0.6,22,36,Tarcali Vivien,5,,F2,Győr (HUN),2018.5.28
8.63,-0.6,-,37,Burján Adrienn,6,PSN - Pécsi Sportiskola,F2,Győr (HUN),2018.5.28
8.64,-0.6,23,38,Flasch Alexandra,6,,H2,Győr (HUN),2018.5.28
8.64,-0.6,23,38,Halász Ajsa,5,Győri Atlétikai Club,H2,Győr (HUN),2018.5.28
8.66,+2.0,25,40,Ostoróczki Dorina,5,,H5,Győr (HUN),2018.5.28
8.67,+0.8,26,41,Sulyán Alexa,5,Veresegyház VSK,H1,Győr (HUN),2018.5.28
8.78,-0.6,27,42,Kreták Anna,5,,H2,Győr (HUN),2018.5.28
8.8,-0.6,-,43,Borbély Brigitta,6,,F2,Győr (HUN),2018.5.28
8.9,+2.0,28,44,Oravecz Petra,5,,H5,Győr (HUN),2018.5.28
8.93,-0.6,29,45,Veres Krisztina,5,,H2,Győr (HUN),2018.5.28
8.94,NWI,30,46,Kovács Rita,5,A-Plast Ikarus BSE,CE2,Székesfehérvár (HUN),2018.9.23
8.95,NWI,31,47,Lendvai Zsófia,5,ARAK,CE2,Székesfehérvár (HUN),2018.9.23
8.96,NWI,32,48,Fekete Boglárka,5,Csepeli DAC,CE1,Székesfehérvár (HUN),2018.9.23
9.01,NWI,33,49,Németh Zsófia,5,Csepeli DAC,CE1,Székesfehérvár (HUN),2018.9.23
9.06,NWI,34,50,Kristóf Adél,5,Soproni AC,CE1,Székesfehérvár (HUN),2018.9.23
9.11,NWI,35,51,Varga Dóra,5,KARC,CE2,Székesfehérvár (HUN),2018.9.23
9.16,+1.5,36,52,Tóth Noémi,5,,H3,Győr (HUN),2018.5.28
9.2,NWI,37,53,Kovács Janka,5,A-Plast Ikarus BSE,CE2,Székesfehérvár (HUN),2018.9.23
9.22,NWI,38,54,Lóránt Boróka,5,FTC,CE3,Székesfehérvár (HUN),2018.9.23
9.33,NWI,39,55,Nemes Hajna,5,MAFC,CE2,Székesfehérvár (HUN),2018.9.23
9.35,NWI,40,56,Lipták Hanna,5,Szolnoki SC-SI,CE2,Székesfehérvár (HUN),2018.9.23
9.38,NWI,41,57,Kovalik Dóra,5,Szekszárdi Sportközpont,CE1,Székesfehérvár (HUN),2018.9.23
9.42,NWI,42,58,Andó Nikolett,5,UTE,CE3,Székesfehérvár (HUN),2018.9.23
9.57,NWI,43,59,Brehel Enikő,5,UTE,CE2,Székesfehérvár (HUN),2018.9.23
9.57,NWI,43,59,Liszi Luca,5,Reménység Vác,CE3,Székesfehérvár (HUN),2018.9.23
9.79,NWI,45,61,Virágh Tamara,5,Albertirsai SE,CE1,Székesfehérvár (HUN),2018.9.23
9.82,NWI,46,62,Kéri Gréta,5,MAFC,CE3,Székesfehérvár (HUN),2018.9.23
9.9,NWI,47,63,Varga Regina,5,MAFC,CE3,Székesfehérvár (HUN),2018.9.23
10.05,NWI,48,64,Csirzó Ágnes,5,Szekszárdi Sportközpont,CE2,Székesfehérvár (HUN),2018.9.23
14.76,NWI,49,65,Bencsik Adél,5,KARC,CE1,Székesfehérvár (HUN),2018.9.23
8.13,NWI,1,1,Darai Laura,7,DSC-SI,F1,Székesfehérvár (HUN),2019.5.27
8.13,NWI,-,1,Darai Laura,7,DSC-SI,F,Lowicz (POL),2019.6.18
8.18,NWI,-,3,Darai Laura,7,DSC-SI,H2,Székesfehérvár (HUN),2019.5.27
8.19,NWI,2,4,Szentgyörgyi Zita,6,A-Plast Ikarus BSE,F1,Székesfehérvár (HUN),2019.5.27
8.22,NWI,3,5,Keceli-Mészáros Renáta,6,,F1,Székesfehérvár (HUN),2019.5.27
8.24,NWI,-,6,Szentgyörgyi Zita,6,A-Plast Ikarus BSE,F,Lowicz (POL),2019.6.18
8.26,NWI,-,7,Szentgyörgyi Zita,6,A-Plast Ikarus BSE,H3,Székesfehérvár (HUN),2019.5.27
8.32,-2.0,4,8,Kapuy Júlia,6,Horn-Bercsényi DSE,CE1,Székesfehérvár (HUN),2019.9.22
8.37,NWI,5,9,Rendes Hanna,6,Győri Atlétikai Club,F1,Székesfehérvár (HUN),2019.5.27
8.37,NWI,5,9,Hujber Zsófi,6,ARAK,H3,Székesfehérvár (HUN),2019.5.27
8.38,NWI,-,11,Rendes Hanna,6,Győri Atlétikai Club,H2,Székesfehérvár (HUN),2019.5.27
8.41,NWI,7,12,Schekk Ágota,6,ARAK,H3,Székesfehérvár (HUN),2019.5.27
8.41,NWI,7,12,Kulcsár Lilla,6,Budafoki MTE,H2,Székesfehérvár (HUN),2019.5.27
8.42,NWI,9,14,Bogár Dóra,6,NYSC,F2,Székesfehérvár (HUN),2019.5.27
8.42,NWI,-,14,Bogár Dóra,6,NYSC,H4,Székesfehérvár (HUN),2019.5.27
8.43,NWI,10,16,Illés Borka,6,Miskolci Sportiskola,F2,Székesfehérvár (HUN),2019.5.27
8.43,NWI,-,16,Illés Borka,6,Miskolci Sportiskola,H1,Székesfehérvár (HUN),2019.5.27
8.44,NWI,-,18,Schekk Ágota,6,ARAK,F2,Székesfehérvár (HUN),2019.5.27
8.44,NWI,11,18,Lugosi Csenge,6,KARC,F2,Székesfehérvár (HUN),2019.5.27
8.45,NWI,-,20,Kulcsár Lilla,6,Budafoki MTE,F1,Székesfehérvár (HUN),2019.5.27
8.49,NWI,12,21,Francisco-Lucas Laura,6,FTC,H1,Székesfehérvár (HUN),2019.5.27
8.49,NWI,12,21,Vinkó Hédi,6,Szombathelyi SI,H2,Székesfehérvár (HUN),2019.5.27
8.5,NWI,14,23,Tóth-Sztavridisz Szófia,6,MATE - GEAC,H5,Székesfehérvár (HUN),2019.5.27
8.51,NWI,-,24,Lugosi Csenge,6,KARC,H4,Székesfehérvár (HUN),2019.5.27
8.52,NWI,-,25,Tóth-Sztavridisz Szófia,6,MATE - GEAC,F2,Székesfehérvár (HUN),2019.5.27
8.52,NWI,-,25,Vinkó Hédi,6,Szombathelyi SI,F2,Székesfehérvár (HUN),2019.5.27
8.52,NWI,15,25,Langmár Kata,6,ARAK,F,Lowicz (POL),2019.6.18
8.54,NWI,16,28,Burján Adrienn,6,PSN - Pécsi Sportiskola,H4,Székesfehérvár (HUN),2019.5.27
8.56,NWI,17,29,Amler Vanda,6,A-Plast Ikarus BSE,H4,Székesfehérvár (HUN),2019.5.27
8.57,-2.0,-,30,Langmár Kata,6,ARAK,CE1,Székesfehérvár (HUN),2019.9.22
8.58,NWI,-,31,Francisco-Lucas Laura,6,FTC,F2,Székesfehérvár (HUN),2019.5.27
8.61,NWI,18,32,Boczonádi Bora,7,TSC-Geotech,H1,Székesfehérvár (HUN),2019.5.27
8.63,NWI,19,33,Katona Emma,7,UTE,H5,Székesfehérvár (HUN),2019.5.27
8.65,NWI,20,34,Király Barbara,6,Törökszentmiklósi DAK,H5,Székesfehérvár (HUN),2019.5.27
8.69,NWI,21,35,Flasch Alexandra,6,Szombathelyi SI,H3,Székesfehérvár (HUN),2019.5.27
8.71,NWI,22,36,Szekér Gréta,6,A-Plast Ikarus BSE,H2,Székesfehérvár (HUN),2019.5.27
8.74,-2.7,23,37,Lakos Dóra,6,KSI SE,CE3,Székesfehérvár (HUN),2019.9.22
8.84,-2.0,24,38,Csefkó Bianka,6,A-Plast Ikarus BSE,CE1,Székesfehérvár (HUN),2019.9.22
8.91,NWI,-,39,Hujber Zsófi,6,ARAK,F1,Székesfehérvár (HUN),2019.5.27
8.92,-2.1,25,40,Huszti Léna,6,FTC,CE2,Székesfehérvár (HUN),2019.9.22
8.95,-2.1,26,41,Kiss Luca,6,Miskolci Sportiskola,CE2,Székesfehérvár (HUN),2019.9.22
9.11,-2.7,27,42,Lukács Zorka,6,Miskolci Sportiskola,CE3,Székesfehérvár (HUN),2019.9.22
9.15,-2.0,28,43,Pap Kincső,6,Hernádi KA,CE1,Székesfehérvár (HUN),2019.9.22
9.34,-2.1,29,44,Radics Luca,6,Horn-Bercsényi DSE,CE2,Székesfehérvár (HUN),2019.9.22
9.43,-2.0,30,45,Fidrich Viktória,6,Csepeli DAC,CE1,Székesfehérvár (HUN),2019.9.22
9.47,-2.0,31,46,Szabó Henrietta,6,Csepeli DAC,CE1,Székesfehérvár (HUN),2019.9.22
9.5,-2.1,32,47,Földi Blanka,6,Dunakeszi VSE,CE2,Székesfehérvár (HUN),2019.9.22
9.55,-2.1,33,48,Rácz Abigél,6,ARAK,CE2,Székesfehérvár (HUN),2019.9.22
9.56,-2.0,34,49,Németh Zsófia,6,UTE,CE1,Székesfehérvár (HUN),2019.9.22
9.66,-2.7,35,50,Sápi Hanga,6,KSI SE,CE3,Székesfehérvár (HUN),2019.9.22
9.74,-2.7,36,51,Varga-Latrompette Liza,6,PSN - Pécsi Sportiskola,CE3,Székesfehérvár (HUN),2019.9.22
9.93,-2.7,37,52,Hegyi Boróka,6,A-Plast Ikarus BSE,CE3,Székesfehérvár (HUN),2019.9.22
9.96,-2.1,38,53,Jófejű Flóra,6,Horn-Bercsényi DSE,CE2,Székesfehérvár (HUN),2019.9.22
9.99,-2.0,39,54,Zimmermann Lili,6,ARAK,CE1,Székesfehérvár (HUN),2019.9.22
10.18,-2.7,40,55,Tóth Alexandra,6,Horn-Bercsényi DSE,CE3,Székesfehérvár (HUN),2019.9.22
9.03,2.0,1,1,Baranyi Linett,7,Dunakeszi VSE,CE2,Székesfehérvár (HUN),2020.10.11
9.04,2.0,2,2,Tamási Eszter,7,SZoESE,CE2,Székesfehérvár (HUN),2020.10.11
9.17,2.0,3,3,Vári Adrienn,7,KARC,CE2,Székesfehérvár (HUN),2020.10.11
9.31,2.0,4,4,Fábián Napsugár,7,Szombathelyi SI,CE2,Székesfehérvár (HUN),2020.10.11
9.36,2.0,5,5,Németh Borbála,7,SZoESE,CE2,Székesfehérvár (HUN),2020.10.11
9.76,2.0,6,6,Rab Lilla,7,KARC,CE2,Székesfehérvár (HUN),2020.10.11
8.31,+0.2,1,1,Németh Mimi,8,Németh-Gerely AC SE,CE1,Győr (HUN),2021.7.04
8.34,-1.0,-,2,Németh Mimi,8,Németh-Gerely AC SE,CE1,Albertirsa (HUN),2021.6.11
8.41,+0.2,2,3,Kovács Léda,8,MMAC,CE1,Győr (HUN),2021.7.04
8.65,+0.7,3,4,Tolnay Réka,9,Győri Atlétikai Club,CE2,Győr (HUN),2021.7.04
8.81,+0.7,4,5,Fenyővári Nikolett,8,Szolnoki SC-SI,CE2,Győr (HUN),2021.7.04
8.88,+0.7,5,6,Szentgyörgyvölgyi Natasa,8,PVSK,CE2,Győr (HUN),2021.7.04
8.93,0.0,6,7,Kovács Lara,8,SFAC,CE2,Albertirsa (HUN),2021.6.11
8.93,+0.2,-,7,Kovács Lara,8,SFAC,CE1,Győr (HUN),2021.7.04
9.02,+0.2,7,9,Korom Lili,8,SZVSE,CE1,Győr (HUN),2021.7.04
9.03,0.0,-,10,Korom Lili,8,SZVSE,CE2,Albertirsa (HUN),2021.6.11
9.03,+0.2,8,10,Farkas Emese,8,Szolnoki SC-SI,CE1,Győr (HUN),2021.7.04
9.08,+0.2,9,12,Tas Nóra,8,Csepeli DAC,CE1,Győr (HUN),2021.7.04
9.18,-1.0,-,13,Farkas Emese,8,Szolnoki SC-SI,CE1,Albertirsa (HUN),2021.6.11
9.2,+0.7,10,14,Bella Sára,8,ZALASZÁM-ZAC,CE2,Győr (HUN),2021.7.04
9.24,-1.0,-,15,Tas Nóra,8,Csepeli DAC,CE1,Albertirsa (HUN),2021.6.11
9.35,+0.2,11,16,Máté Ifeoma,8,Szekszárdi Sportközpont,CE1,Győr (HUN),2021.7.04
9.38,+0.7,12,17,Varga Csenge,9,Győri Atlétikai Club,CE2,Győr (HUN),2021.7.04
9.6,NWI,13,18,Gedeon Flóra,10,Veresegyház VSK,F2,Veszprém (HUN),2021.6.05
9.63,+0.7,14,19,Földesi Fanni,9,Reménység Vác,CE2,Győr (HUN),2021.7.04
9.98,+0.2,15,20,Péter-Szabó Anna,9,SZVSE,CE1,Győr (HUN),2021.7.04
10.35,-1.0,-,21,Péter-Szabó Anna,9,SZVSE,CE1,Albertirsa (HUN),2021.6.11
12.01,0.0,16,22,Táborosi Dorka,8,SZVSE,CE2,Albertirsa (HUN),2021.6.11
7.99,NWI,1,1,Szőke Gréta,9,DSC-SI,F,Győr (HUN),2022.5.25
8.06,NWI,-,2,Szőke Gréta,9,DSC-SI,H1,Győr (HUN),2022.5.25
8.12,NWI,2,3,Emmanuel Sophia,10,Budafoki MTE,F,Győr (HUN),2022.5.25
8.16,NWI,3,4,Enyedi Lili,9,Miskolci Sportiskola,F,Győr (HUN),2022.5.25
8.18,NWI,4,5,Tolnay Réka,9,Győri Atlétikai Club,F,Győr (HUN),2022.5.25
8.19,NWI,5,6,Lasztaméry Anna,9,Viadukt SE,H1,Győr (HUN),2022.5.25
8.2,NWI,-,7,Tolnay Réka,9,Győri Atlétikai Club,H1,Győr (HUN),2022.5.25
8.2,NWI,-,7,Emmanuel Sophia,10,Budafoki MTE,H2,Győr (HUN),2022.5.25
8.22,NWI,-,9,Enyedi Lili,9,Miskolci Sportiskola,H3,Győr (HUN),2022.5.25
