Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
4:15.04,1,1,Muszil Ágnes,3,ZALASZÁM-ZAC,F1,Nyíregyháza (HUN),2024.2.17
4:18.10,2,2,Farkas-Ohn Kinga,91,MATE - GEAC,F1,Nyíregyháza (HUN),2024.2.17
4:20.99,3,3,Urbán Zita,2,BHSE,F2,Budapest (HUN),2024.2.11
4:21.20,4,4,Böhm Lilla,94,BHSE,F2,Budapest (HUN),2024.2.11
4:22.35,-,5,Muszil Ágnes,3,ZALASZÁM-ZAC,F2,Budapest (HUN),2024.2.03
4:24.38,-,6,Urbán Zita,2,BHSE,F1,Nyíregyháza (HUN),2024.2.17
4:28.45,5,7,Horváth Karolina,2,BEAC,F1,Budapest (HUN),2024.1.28
4:28.91,-,8,Horváth Karolina,2,BEAC,F1,Nyíregyháza (HUN),2024.2.17
4:31.49,6,9,Derdák Sára,8,SVSE,F1,Nyíregyháza (HUN),2024.2.17
4:32.69,7,10,Dugasz Emese,99,BHSE,F1,Nyíregyháza (HUN),2024.2.17
4:32.90,-,11,Derdák Sára,8,SVSE,F1,Nyíregyháza (HUN),2024.2.24
4:35.64,8,12,Fekete Sára,9,Győri Atlétikai Club,F2,Budapest (HUN),2024.2.03
4:36.63,-,13,Dugasz Emese,99,BHSE,F2,Budapest (HUN),2024.2.11
4:36.89,-,14,Derdák Sára,8,SVSE,F2,Budapest (HUN),2024.2.03
4:38.55,9,15,Galsi Laura,6,Csepel TC,F1,Nyíregyháza (HUN),2024.2.24
4:39.67,10,16,Kis Petra,6,Békéscsabai AC,F1,Nyíregyháza (HUN),2024.2.17
4:41.96,-,17,Galsi Laura,6,Csepel TC,F2,Budapest (HUN),2024.2.03
4:42.28,11,18,Mészáros Emma,6,Trion SC,F2,Budapest (HUN),2024.2.03
4:42.44,-,19,Kis Petra,6,Békéscsabai AC,F1,Nyíregyháza (HUN),2024.2.24
4:42.75,-,20,Derdák Sára,8,SVSE,F1,Budapest (HUN),2024.1.28
