Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
2:03.29,1,1,Kéri Bianka,94,SVSE,F1,Budapest (HUN),2024.1.28
2:03.95,-,2,Kéri Bianka,94,SVSE,H1,Glasgow (GBR),2024.3.01
2:04.71,-,3,Kéri Bianka,94,SVSE,F1,Beograd (SRB),2024.2.13
2:05.46,-,4,Kéri Bianka,94,SVSE,F1,Nyíregyháza (HUN),2024.2.18
2:05.51,-,5,Kéri Bianka,94,SVSE,F1,Lyon (FRA),2024.2.09
2:06.59,2,6,Muszil Ágnes,3,ZALASZÁM-ZAC,F1,Nyíregyháza (HUN),2024.2.18
2:08.19,-,7,Muszil Ágnes,3,ZALASZÁM-ZAC,F1,Budapest (HUN),2024.1.28
2:10.93,3,8,Janositz Gréta,95,BEAC,F1,Nyíregyháza (HUN),2024.2.18
2:10.97,-,9,Janositz Gréta,95,BEAC,F3,Budapest (HUN),2024.2.04
2:11.22,-,10,Janositz Gréta,95,BEAC,F1,Budapest (HUN),2024.1.28
2:12.25,4,11,Derdák Sára,8,SVSE,F2,Nyíregyháza (HUN),2024.2.25
2:12.49,5,12,Szűcs Szabina,2,BHSE,CE2,Budapest (HUN),2024.2.11
2:12.64,6,13,Varga Gréta,3,SVSE,F3,Budapest (HUN),2024.2.1
2:12.88,-,14,Szűcs Szabina,2,BHSE,CE3,Aubiére (FRA),2024.1.28
2:13.05,-,15,Derdák Sára,8,SVSE,F1,Nyíregyháza (HUN),2024.2.18
2:13.70,7,16,Fekete Sára,9,Győri Atlétikai Club,F1,Budapest (HUN),2024.1.28
2:13.89,8,17,Enesei Rita,97,ARAK,F3,Budapest (HUN),2024.2.04
2:13.99,-,18,Enesei Rita,97,ARAK,F1,Budapest (HUN),2024.1.28
2:14.05,-,19,Szűcs Szabina,2,BHSE,CE,Glasgow (GBR),2024.3.01
2:14.13,9,20,Galsi Laura,6,Csepel TC,F3,Budapest (HUN),2024.2.1
2:14.18,10,21,Felber Kata,7,SVSE,F3,Budapest (HUN),2024.2.04
2:14.24,11,22,Babinyecz Anna,5,Csepel TC,F3,Budapest (HUN),2024.2.1
2:14.38,-,23,Enesei Rita,97,ARAK,F1,Nyíregyháza (HUN),2024.2.18
2:14.40,-,24,Derdák Sára,8,SVSE,F3,Budapest (HUN),2024.2.1
2:15.40,-,25,Galsi Laura,6,Csepel TC,F1,Nyíregyháza (HUN),2024.2.25
2:16.02,12,26,Heffner Hédi,1,BEAC,F1,Nyíregyháza (HUN),2024.2.18
2:16.65,-,27,Babinyecz Anna,5,Csepel TC,F1,Nyíregyháza (HUN),2024.2.25
2:17.18,-,28,Felber Kata,7,SVSE,F2,Nyíregyháza (HUN),2024.2.25
2:17.38,13,29,Rédling Renáta,5,VEDAC,F2,Budapest (HUN),2024.1.28
2:17.45,-,30,Fekete Sára,9,Győri Atlétikai Club,F6,Budapest (HUN),2024.2.04
2:17.93,14,31,Varga Dominika,6,FTC,F1,Nyíregyháza (HUN),2024.2.25
2:18.08,-,32,Felber Kata,7,SVSE,F1,Nyíregyháza (HUN),2024.2.18
2:18.39,15,33,Mező Zsófia,3,SVSE,F3,Budapest (HUN),2024.2.1
2:18.51,-,34,Mező Zsófia,3,SVSE,F2,Budapest (HUN),2024.2.04
2:18.61,16,35,Bartha Lilla,3,Vasas,CE2,Budapest (HUN),2024.2.11
2:18.78,17,36,Barta Bodza,9,Miskolci Sportiskola,F1,Nyíregyháza (HUN),2024.1.27
2:19.03,-,37,Varga Dominika,6,FTC,F2,Budapest (HUN),2024.2.04
2:19.51,18,38,Szentkuti Anna,8,FTC,F2,Budapest (HUN),2024.1.28
2:19.72,-,39,Mező Zsófia,3,SVSE,F1,Nyíregyháza (HUN),2024.2.18
2:19.96,-,40,Szentkuti Anna,8,FTC,F2,Budapest (HUN),2024.2.04
2:20.02,19,41,Herbák Emma,7,Budaörsi DSE,F3,Budapest (HUN),2024.2.1
2:20.20,-,42,Babinyecz Anna,5,Csepel TC,F1,Nyíregyháza (HUN),2024.1.2
2:20.28,20,43,Domokos Szonja,9,KARC,F1,Budapest (HUN),2024.1.28
2:20.42,-,44,Varga Dominika,6,FTC,F2,Budapest (HUN),2024.1.28
2:21.11,-,45,Mező Zsófia,3,SVSE,F2,Budapest (HUN),2024.1.28
2:21.69,21,46,Keller Kincső,8,A-Plast Ikarus BSE,F2,Budapest (HUN),2024.2.1
2:21.72,22,47,Tilki Flóra,9,NYSC,F6,Budapest (HUN),2024.2.04
2:21.86,-,48,Keller Kincső,8,A-Plast Ikarus BSE,F2,Nyíregyháza (HUN),2024.2.25
2:21.89,-,49,Herbák Emma,7,Budaörsi DSE,F1,Budapest (HUN),2024.2.04
2:21.93,-,50,Rédling Renáta,5,VEDAC,F1,Nyíregyháza (HUN),2024.2.25
2:22.06,-,51,Domokos Szonja,9,KARC,F6,Budapest (HUN),2024.2.04
2:22.18,23,52,Bálint Laura,2,VEDAC,F2,Budapest (HUN),2024.2.1
2:22.37,24,53,Lloyd Elaina,8,FTC,F2,Budapest (HUN),2024.2.1
2:22.43,25,54,Mórocz Boglárka,0,Vasas,CE2,Budapest (HUN),2024.2.11
2:22.82,-,55,Tilki Flóra,9,NYSC,F1,Nyíregyháza (HUN),2024.1.2
2:23.03,26,56,Barna Patrícia,3,KARC,CE2,Budapest (HUN),2024.2.11
2:23.30,27,57,Kuszkó Lara,6,DSC-SI,F1,Nyíregyháza (HUN),2024.1.27
2:23.36,28,58,Badics Helka,6,SVSE,F1,Nyíregyháza (HUN),2024.2.25
2:23.50,29,59,Szász Abigél,6,DSC-SI,F1,Nyíregyháza (HUN),2024.2.25
2:23.74,-,60,Varga Dominika,6,FTC,F2,Nyíregyháza (HUN),2024.1.2
2:24.08,-,61,Keller Kincső,8,A-Plast Ikarus BSE,F4,Budapest (HUN),2024.1.28
2:24.21,-,62,Szentkuti Anna,8,FTC,F2,Nyíregyháza (HUN),2024.1.2
2:24.49,30,63,Ferencz Anna,97,MATE - GEAC,F1,Nyíregyháza (HUN),2024.1.2
2:24.74,-,64,Lloyd Elaina,8,FTC,F2,Budapest (HUN),2024.2.04
2:24.74,31,64,Kácser Krisztina,88,Tamási TAM - BAU AC,F1,Budapest (HUN),2024.3.02
2:24.75,32,66,Biacsi Ilona,85,SZVSE,F1,Budapest (HUN),2024.2.04
2:24.85,-,67,Bálint Laura,2,VEDAC,F2,Budapest (HUN),2024.1.28
2:25.38,-,68,Lloyd Elaina,8,FTC,F3,Budapest (HUN),2024.1.28
2:26.11,-,69,Szász Abigél,6,DSC-SI,F1,Nyíregyháza (HUN),2024.1.27
2:26.11,33,69,Varga Szonja,11,VEDAC,CE5,Budapest (HUN),2024.3.1
2:26.26,34,71,Veress Dóra,9,A-Plast Ikarus BSE,F5,Budapest (HUN),2024.2.04
2:26.27,35,72,Horváth Loretta,98,Keszthely VDSE,F2,Budapest (HUN),2024.2.1
2:26.35,36,73,Beke Adrienn,11,Miskolci Sportiskola,F3,Nyíregyháza (HUN),2024.1.2
2:26.43,37,74,Dr. Hazay Krisztina,86,FTC,F1,Budapest (HUN),2024.3.02
2:26.64,-,75,Lloyd Elaina,8,FTC,F3,Nyíregyháza (HUN),2024.1.2
2:26.94,-,76,Szász Abigél,6,DSC-SI,F2,Nyíregyháza (HUN),2024.1.2
2:26.97,38,77,Cseh Krisztina,7,Centrál Elit AC,F2,Budapest (HUN),2024.2.04
2:27.18,39,78,Tolnay Réka,9,Győri Atlétikai Club,F6,Budapest (HUN),2024.2.04
2:27.48,-,79,Badics Helka,6,SVSE,F3,Budapest (HUN),2024.2.04
2:27.79,40,80,Lőcse Hanna,8,DVTK,F1,Nyíregyháza (HUN),2024.2.25
2:27.86,41,81,Kiss Zorka,7,DSC-SI,F2,Nyíregyháza (HUN),2024.1.2
2:27.91,42,82,Szentgáli-Varga Villő,9,MATE - GEAC,F6,Budapest (HUN),2024.2.04
2:28.05,43,83,Olasz Emma,9,Tempo-Aqua,F5,Budapest (HUN),2024.2.04
2:28.15,44,84,Szekér Jácinta,8,A-Plast Ikarus BSE,F1,Budapest (HUN),2024.2.1
2:28.62,45,85,Gál Fanni,99,SMAFC,F2,Budapest (HUN),2024.2.04
2:28.63,-,86,Veress Dóra,9,A-Plast Ikarus BSE,F5,Budapest (HUN),2024.1.28
2:28.77,46,87,Gyurkó Dorottya,7,RKSK,F3,Budapest (HUN),2024.1.28
