Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
1984,1,1,Palicsek Botond,2,KSI SE,F1,Kecskemét (HUN),2023.9.02
1893,2,2,Tóth Zsombor,98,MATE - GEAC,F1,Kecskemét (HUN),2023.9.02
1889,3,3,Gábris Dávid,99,KSI SE,F1,Kecskemét (HUN),2023.9.02
1886,4,4,Németh Miklós,4,BHSE,F1,Kecskemét (HUN),2023.9.02
1874,5,5,Chrobák Gergő,5,DSC-SI,F1,Kecskemét (HUN),2023.9.02
1635,6,6,Smelka Károly,1,FTC,F1,Kecskemét (HUN),2023.9.02
1379,7,7,Cser Bence,92,KSI SE,F1,Kecskemét (HUN),2023.9.02
