Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
3:53:54,1,1,Helebrandt Máté,89,NYSC,F,Dudince (SVK),2016.3.19
3:57:06,2,2,Srp Miklós,93,BHSE,F,Dudince (SVK),2016.3.19
4:02:35,3,3,Venyercsán Bence,96,BHSE,F,Dudince (SVK),2016.3.19
4:08:56,4,4,Tokodi Dávid,91,FTC,F,Andernach (GER),2016.10.08
4:17:04,-,5,Tokodi Dávid,91,FTC,F,Dudince (SVK),2016.3.19
4:17:22,-,6,Tokodi Dávid,91,FTC,F,Roma (ITA),2016.5.08
4:19:15,-,7,Venyercsán Bence,96,BHSE,F,Rio de Janeiro (BRA),2016.8.19
5:24:49,5,8,Major Ferenc,61,BHSE,F,Dudince (SVK),2016.3.19
3:43:56,1,1,Helebrandt Máté,89,NYSC,F,London (GBR),2017.8.13
4:09:15,2,2,Tokodi Dávid,91,FTC,F,Dudince (SVK),2017.3.25
4:14:41,-,3,Tokodi Dávid,91,FTC,F,Poděbrady (CZE),2017.5.21
4:17:11,-,4,Tokodi Dávid,91,FTC,F,Gleina (GER),2017.10.14
3:58:25,1,1,Venyercsán Bence,96,BHSE,F,Berlin (GER),2018.8.07
4:05:54,-,2,Venyercsán Bence,96,BHSE,F,Dudince (SVK),2018.3.24
4:21:14,2,3,Tokodi Dávid,91,FTC,F,Dudince (SVK),2018.3.24
3:54:13,1,1,Helebrandt Máté,89,NYSC,F1,Dudince (SVK),2019.3.23
3:55:34,2,2,Venyercsán Bence,96,BHSE,F1,Dudince (SVK),2019.3.23
4:03:20,3,3,Tokodi Dávid,91,FTC,F1,Dudince (SVK),2019.3.23
4:39:47,-,4,Tokodi Dávid,91,FTC,F,Alytus (LTU),2019.5.19
4:45:04,-,5,Venyercsán Bence,96,BHSE,F,Doha (QAT),2019.9.28
3:52:03,1,1,Venyercsán Bence,96,BHSE,F1,Dudince (SVK),2021.3.2
3:57:53,2,2,Helebrandt Máté,89,NYSC,F,Sapporo (JPN),2021.8.06
3:57:57,3,3,Srp Miklós,93,BHSE,F1,Dudince (SVK),2021.3.2
3:59:05,-,4,Venyercsán Bence,96,BHSE,F,Sapporo (JPN),2021.8.06
4:03:06,4,5,Tokodi Dávid,91,FTC,F,Poděbrady (CZE),2021.5.16
4:05:57,-,6,Tokodi Dávid,91,FTC,F1,Dudince (SVK),2021.3.2
