Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
8:12.12,1,1,Gregor László,92,Békéscsabai AC,F2,Budapest (HUN),2016.2.06
8:14.13,2,2,Dani Áron,91,BEAC,F2,Budapest (HUN),2016.2.06
8:18.15,-,3,Dani Áron,91,BEAC,F2,Budapest (HUN),2016.1.3
8:24.56,-,4,Gregor László,92,Békéscsabai AC,F,Budapest (HUN),2016.2.21
8:27.20,3,5,Józsa Gábor,83,MAC,F,Budapest (HUN),2016.2.21
8:27.56,-,6,Dani Áron,91,BEAC,F,Budapest (HUN),2016.2.21
8:28.03,4,7,Szalai Benjamin,92,VEDAC,F,Blacksburg (USA),2016.2.26
8:30.67,5,8,Matkó Csaba,93,UTE,F,Ypsilanti (USA),2016.1.23
8:38.22,-,9,Szalai Benjamin,92,VEDAC,F1,"Winston Salem, NC (USA)",2016.1.29
8:39.70,6,10,Dénes Ervin,96,A-Plast Ikarus BSE,F,Budapest (HUN),2016.2.21
8:39.71,7,11,Tábor Miklós,86,Békéscsabai AC,F,Budapest (HUN),2016.2.21
8:40.42,8,12,Honti Attila,89,Szolnoki MÁV-SE,F,Budapest (HUN),2016.2.21
8:40.83,9,13,Kisházi László,92,KSI SE,F,Budapest (HUN),2016.2.21
8:42.47,-,14,Dénes Ervin,96,A-Plast Ikarus BSE,F2,Budapest (HUN),2016.2.06
8:44.27,-,15,Kisházi László,92,KSI SE,F2,Budapest (HUN),2016.1.3
8:44.38,-,16,Dénes Ervin,96,A-Plast Ikarus BSE,F2,Budapest (HUN),2016.1.3
8:48.63,-,17,Honti Attila,89,Szolnoki MÁV-SE,F2,Budapest (HUN),2016.1.3
8:48.78,-,18,Szalai Benjamin,92,VEDAC,F,"Winston Salem, NC (USA)",2016.2.11
8:48.81,10,19,Tyukodi Dániel,97,Miskolci Sportiskola,F,Budapest (HUN),2016.2.28
8:49.78,11,20,Szántó Bence,97,TSC-Geotech,F,Budapest (HUN),2016.2.28
8:51.25,12,21,Lendvai András,98,Győri Atlétikai Club,F,Budapest (HUN),2016.2.28
8:54.02,13,22,Nick Márton,97,VEDAC,F,Budapest (HUN),2016.2.28
8:54.77,14,23,Pelsőczy Attila,83,TFSE,F2,Budapest (HUN),2016.1.3
8:55.17,15,24,Szemerei Levente,0,Szekszárdi Sportközpont,F1,Budapest (HUN),2016.2.06
8:56.24,-,25,Lendvai András,98,Győri Atlétikai Club,F,Budapest (HUN),2016.2.13
8:57.48,16,26,Csontos Imre,92,BEAC,F,Budapest (HUN),2016.2.13
8:58.94,-,27,Pelsőczy Attila,83,TFSE,F2,Budapest (HUN),2016.2.06
8:59.19,17,28,Koch Domonkos,97,BEAC,F2,Budapest (HUN),2016.2.06
9:00.29,-,29,Szemerei Levente,0,Szekszárdi Sportközpont,F2,Budapest (HUN),2016.2.28
9:04.24,-,30,Lendvai András,98,Győri Atlétikai Club,F2,Budapest (HUN),2016.2.06
9:04.90,18,31,Józsa Bence,97,BHSE,F2,Budapest (HUN),2016.1.3
9:06.41,-,32,Nick Márton,97,VEDAC,F,Budapest (HUN),2016.2.13
9:06.48,19,33,Nagy Dániel,99,A-Plast Ikarus BSE,F1,Budapest (HUN),2016.2.06
9:06.83,20,34,Hargitai András,91,BEAC,F1,Budapest (HUN),2016.2.06
9:07.18,21,35,Deák Bálint,97,Szekszárdi Sportközpont,F,Budapest (HUN),2016.2.28
9:10.63,22,36,Mócz Dániel,98,GYAC,F,Budapest (HUN),2016.2.28
9:14.63,-,37,Koch Domonkos,97,BEAC,F,Budapest (HUN),2016.2.28
9:14.73,-,38,Koch Domonkos,97,BEAC,F1,Budapest (HUN),2016.1.3
9:15.18,23,39,Dénes Mátyás,98,A-Plast Ikarus BSE,F,Budapest (HUN),2016.2.28
9:16.13,24,40,Koscsó Kristóf,98,NYSC,F2,Budapest (HUN),2016.1.3
9:16.48,25,41,Palkovits István,0,KARC,F2,Budapest (HUN),2016.2.28
9:19.58,-,42,Koscsó Kristóf,98,NYSC,F,Budapest (HUN),2016.2.28
9:20.84,26,43,Kovács Balázs,0,A-Plast Ikarus BSE,F,Budapest (HUN),2016.2.13
9:23.37,-,44,Deák Bálint,97,Szekszárdi Sportközpont,F,Budapest (HUN),2016.2.13
9:23.43,-,45,Józsa Bence,97,BHSE,F,Budapest (HUN),2016.2.28
9:23.46,27,46,Fekete Ábel,98,A-Plast Ikarus BSE,F1,Budapest (HUN),2016.2.06
9:24.37,28,47,Halmai Balázs,95,KSI SE,F2,Budapest (HUN),2016.1.3
9:25.08,29,48,Zarnóczai Zalán,97,Keszthely VDSE,F,Budapest (HUN),2016.2.28
9:26.68,-,49,Tyukodi Dániel,97,Miskolci Sportiskola,F2,Budapest (HUN),2016.1.3
9:27.88,30,50,Simon Péter,94,Jogging Plus,F1,Bécs (AUT),2016.1.16
9:28.11,31,51,Szabó Áron,0,Békéscsabai AC,F1,Budapest (HUN),2016.2.28
9:29.26,32,52,Koch Ágoston,98,Soproni AC,F,Budapest (HUN),2016.2.28
9:29.61,-,53,Palkovits István,0,KARC,F1,Budapest (HUN),2016.2.06
9:30.73,-,54,Dénes Mátyás,98,A-Plast Ikarus BSE,F1,Budapest (HUN),2016.2.06
9:34.41,33,55,Holecskó Máté,99,NYSC,F2,Budapest (HUN),2016.2.28
9:35.02,34,56,Göllény Zsombor,97,BEAC,F2,Budapest (HUN),2016.2.06
9:35.02,34,56,Apáti Bence,1,Békéscsabai AC,F,Budapest (HUN),2016.2.07
9:36.25,36,58,Paár Balázs,0,Győri Atlétikai Club,F,Budapest (HUN),2016.2.13
9:37.16,-,59,Kovács Balázs,0,A-Plast Ikarus BSE,F2,Budapest (HUN),2016.2.28
9:39.31,37,60,Vajkovics Ferenc,1,Veresegyház VSK,F,Budapest (HUN),2016.2.07
9:39.42,38,61,Bácskai Bence,0,UTE,F,Budapest (HUN),2016.2.13
9:41.12,-,62,Paár Balázs,0,Győri Atlétikai Club,F2,Budapest (HUN),2016.2.28
9:41.14,-,63,Bácskai Bence,0,UTE,F2,Budapest (HUN),2016.2.28
9:41.50,39,64,Ferencz Ábel,99,Veresegyház VSK,F1,Budapest (HUN),2016.1.3
9:42.07,-,65,Ferencz Ábel,99,Veresegyház VSK,F2,Budapest (HUN),2016.2.28
9:43.38,-,66,Bácskai Bence,0,UTE,F1,Budapest (HUN),2016.2.06
9:44.52,40,67,Ványi Tamás,0,Csömöri Sport Kft.,F1,Budapest (HUN),2016.1.3
9:45.87,41,68,Papp Tamás,98,FTC,F,Budapest (HUN),2016.2.28
9:47.60,42,69,Tóth Mihály,97,BHSE,F,Budapest (HUN),2016.2.28
9:47.89,43,70,Torák Levente,0,Tornádó SE,F1,Budapest (HUN),2016.2.28
9:48.38,44,71,Petróczy Bálint,99,Tornádó SE,F1,Budapest (HUN),2016.2.28
9:50.04,-,72,Bácskai Bence,0,UTE,F1,Budapest (HUN),2016.1.3
9:50.52,45,73,Tóth Boldizsár,1,DOVASE,F,Budapest (HUN),2016.2.07
9:54.61,46,74,Marx Bálint,2,Futóbarátok,F,Budapest (HUN),2016.2.07
9:56.28,47,75,Dobó Máté,99,Dunakeszi VSE,F,Budapest (HUN),2016.2.13
9:57.13,-,76,Holecskó Máté,99,NYSC,F2,Budapest (HUN),2016.1.3
9:59.41,48,77,Kepes Máté,0,HSZSE,F1,Budapest (HUN),2016.2.28
10:00.75,49,78,Vágó Zsombor,0,KSI SE,F1,Budapest (HUN),2016.1.3
10:00.94,50,79,Csiszár Péter,98,NYSC,F1,Budapest (HUN),2016.1.3
10:02.21,51,80,Bazsik Máté,0,Vasas,F1,Budapest (HUN),2016.2.06
10:03.67,52,81,Marx Balázs,2,Futóbarátok,F,Budapest (HUN),2016.2.07
10:07.45,-,82,Dobó Máté,99,Dunakeszi VSE,F1,Budapest (HUN),2016.1.3
10:10.29,-,83,Csiszár Péter,98,NYSC,F,Budapest (HUN),2016.2.28
10:11.31,-,84,Dobó Máté,99,Dunakeszi VSE,F2,Budapest (HUN),2016.2.28
10:12.56,53,85,Pernyész Balázs,2,HSZSE,F,Budapest (HUN),2016.2.07
10:14.70,54,86,Falusy Dániel,0,Budaörsi DSE,F1,Budapest (HUN),2016.2.28
10:16.65,55,87,Jankov Máté,0,Veresegyház VSK,F1,Budapest (HUN),2016.1.3
10:17.53,56,88,Farkas Balázs,2,Miskolci Sportiskola,F,Budapest (HUN),2016.2.07
10:18.84,57,89,Deák Bence,1,Győri Atlétikai Club,F1,Budapest (HUN),2016.1.3
10:19.51,-,90,Deák Bence,1,Győri Atlétikai Club,F,Budapest (HUN),2016.2.07
10:23.33,58,91,Hajósi Ferenc,0,Tornádó SE,F1,Budapest (HUN),2016.2.28
10:25.81,59,92,Kasoly Benedek,0,KSI SE,F1,Budapest (HUN),2016.1.3
10:26.25,-,93,Kasoly Benedek,0,KSI SE,F1,Budapest (HUN),2016.2.28
10:27.44,60,94,Bridge Henry,1,Vasas,F,Budapest (HUN),2016.2.07
10:29.87,61,95,Jobbágy Dániel,0,Dunakeszi VSE,F2,Budapest (HUN),2016.2.28
10:31.77,62,96,Nagy Bence,0,A-Plast Ikarus BSE,F,Budapest (HUN),2016.2.13
10:46.58,-,97,Kasoly Benedek,0,KSI SE,F,Budapest (HUN),2016.2.13
8:01.26,1,1,Kovács Benjámin,95,BHSE,F,Budapest (HUN),2017.2.19
8:07.95,-,2,Kovács Benjámin,95,BHSE,F,Düsseldorf (GER),2017.2.01
8:12.69,2,3,Szögi István,95,VEDAC,F,Budapest (HUN),2017.2.19
8:16.90,3,4,Pápai Márton,95,DSC-SI,F,Budapest (HUN),2017.2.04
8:18.90,-,5,Pápai Márton,95,DSC-SI,F,Budapest (HUN),2017.2.19
8:19.92,-,6,Szögi István,95,VEDAC,F,Budapest (HUN),2017.2.04
8:20.37,4,7,Gregor László,92,Békéscsabai AC,F,Budapest (HUN),2017.2.19
8:24.55,5,8,Honti Attila,89,BHSE,F,Budapest (HUN),2017.2.19
8:26.45,6,9,Dani Áron,91,BEAC,F2,Budapest (HUN),2017.1.28
8:28.53,7,10,Fazekas Milán,93,PSN - Pécsi Sportiskola,F2,Budapest (HUN),2017.1.28
8:28.98,8,11,Józsa Gábor,83,MAC,F2,Budapest (HUN),2017.1.28
8:31.37,-,12,Józsa Gábor,83,MAC,F,Budapest (HUN),2017.2.04
8:34.24,9,13,Juhász Balázs,96,DSC-SI,F,Budapest (HUN),2017.2.19
8:37.60,10,14,Kelemen Bence,95,TFSE,F2,Budapest (HUN),2017.1.28
8:37.72,11,15,Szemeti Péter,88,UTE,F2,Budapest (HUN),2017.1.28
8:39.94,12,16,Tábor Miklós,86,Békéscsabai AC,F,Budapest (HUN),2017.2.19
8:41.81,13,17,Bertalan Renátó,97,VEDAC,F2,Budapest (HUN),2017.1.28
8:42.31,-,18,Bertalan Renátó,97,VEDAC,F,Budapest (HUN),2017.2.11
8:43.26,-,19,Kelemen Bence,95,TFSE,F,Budapest (HUN),2017.2.11
8:45.29,14,20,Szemerei Levente,0,Szekszárdi Sportközpont,F2,Budapest (HUN),2017.2.26
8:47.37,15,21,Lendvai András,98,Győri Atlétikai Club,F,Budapest (HUN),2017.2.04
8:47.83,16,22,Diószegi Dávid,98,Békéscsabai AC,F,Budapest (HUN),2017.2.11
8:48.56,-,23,Fazekas Milán,93,PSN - Pécsi Sportiskola,F,Budapest (HUN),2017.2.19
8:49.69,17,24,Palkovits István,0,KARC,F2,Budapest (HUN),2017.1.28
8:51.32,-,25,Palkovits István,0,KARC,F2,Budapest (HUN),2017.2.26
8:51.41,18,26,Tugyi Levente,94,Miskolci Sportiskola,F,Budapest (HUN),2017.2.19
8:52.66,19,27,Schöffer Attila,96,BEAC,F,Budapest (HUN),2017.2.04
8:52.85,-,28,Tugyi Levente,94,Miskolci Sportiskola,F,Budapest (HUN),2017.2.04
8:54.00,-,29,Palkovits István,0,KARC,F,Budapest (HUN),2017.2.04
8:55.12,20,30,Kovács Balázs,0,A-Plast Ikarus BSE,F,Budapest (HUN),2017.2.11
8:56.06,21,31,Deák Bálint,97,Szekszárdi Sportközpont,F,Budapest (HUN),2017.2.11
8:56.49,-,32,Lendvai András,98,Győri Atlétikai Club,F,Budapest (HUN),2017.2.26
8:58.90,-,33,Kovács Balázs,0,A-Plast Ikarus BSE,F,Budapest (HUN),2017.2.04
8:59.24,-,34,Tugyi Levente,94,Miskolci Sportiskola,F1,Budapest (HUN),2017.1.28
9:01.39,22,35,Beták Bence,92,ELTE SE Sashegyi gepárdok,F,Budapest (HUN),2017.2.04
9:01.44,23,36,Oláh Tamás,88,MAC,F,Budapest (HUN),2017.2.04
9:02.02,-,37,Deák Bálint,97,Szekszárdi Sportközpont,F,Budapest (HUN),2017.2.04
9:04.95,24,38,Pelsőczy Attila,83,TFSE,F,Budapest (HUN),2017.2.04
9:04.96,-,39,Szemerei Levente,0,Szekszárdi Sportközpont,F,Budapest (HUN),2017.2.04
9:05.24,-,40,Lendvai András,98,Győri Atlétikai Club,F2,Budapest (HUN),2017.1.28
9:08.09,25,41,Karai Levente,0,Mogyi SE Baja,F1,Budapest (HUN),2017.1.28
9:09.60,-,42,Kovács Balázs,0,A-Plast Ikarus BSE,F2,Budapest (HUN),2017.2.26
9:11.36,-,43,Diószegi Dávid,98,Békéscsabai AC,F,Budapest (HUN),2017.2.26
9:11.95,-,44,Karai Levente,0,Mogyi SE Baja,F2,Budapest (HUN),2017.2.26
9:15.60,26,45,Nagy Dániel,99,A-Plast Ikarus BSE,F,Budapest (HUN),2017.2.11
9:16.89,27,46,Dénes Mátyás,98,A-Plast Ikarus BSE,F,Budapest (HUN),2017.2.11
9:17.55,28,47,Bácskai Bence,0,BHSE,F2,Budapest (HUN),2017.2.26
9:18.22,29,48,Koch Ágoston,98,Soproni AC,F,Budapest (HUN),2017.2.26
9:20.30,30,49,Jankov Máté,0,Veresegyház VSK,F1,Budapest (HUN),2017.2.26
9:21.26,-,50,Dénes Mátyás,98,A-Plast Ikarus BSE,F,Budapest (HUN),2017.2.26
9:21.60,31,51,Szabó Áron,0,Békéscsabai AC,F2,Budapest (HUN),2017.2.26
9:22.61,32,52,Gera Nándor,96,BEAC,F1,Budapest (HUN),2017.1.28
9:25.57,-,53,Koch Ágoston,98,Soproni AC,F2,Bécs (AUT),2017.1.14
9:26.51,33,54,Háder Olivér,1,TSC-Geotech,F2,Budapest (HUN),2017.2.26
9:28.81,34,55,Ványi Tamás,0,Budaörsi DSE,F2,Budapest (HUN),2017.2.26
9:28.90,35,56,Felber Balázs,1,VEDAC,F2,Budapest (HUN),2017.2.26
9:32.38,36,57,Horváth Csongor,0,A-Plast Ikarus BSE,F2,Budapest (HUN),2017.2.26
9:33.53,-,58,Nagy Dániel,99,A-Plast Ikarus BSE,F,Budapest (HUN),2017.2.26
9:37.52,37,59,Csiszár Péter,98,NYSC,F,Budapest (HUN),2017.2.26
9:38.05,-,60,Bácskai Bence,0,BHSE,F2,Budapest (HUN),2017.1.28
9:42.96,38,61,Vajkovics Ferenc,1,Veresegyház VSK,F2,Budapest (HUN),2017.2.26
9:44.05,-,62,Csiszár Péter,98,NYSC,F1,Budapest (HUN),2017.1.28
9:45.17,39,63,Kepes Máté,0,HSZSE,F1,Budapest (HUN),2017.2.26
9:45.22,40,64,Falusy Dániel,0,Budaörsi DSE,F2,Budapest (HUN),2017.2.26
9:45.51,-,65,Falusy Dániel,0,Budaörsi DSE,F1,Budapest (HUN),2017.1.28
9:49.61,41,66,Szabó Ádám,3,Békéscsabai AC,F2,Budapest (HUN),2017.2.05
9:51.30,42,67,Kasoly Benedek,0,KSI SE,F2,Budapest (HUN),2017.2.26
9:53.54,43,68,Bazsik Máté,0,Vasas,F1,Budapest (HUN),2017.2.26
9:53.71,44,69,Marx Balázs,2,Futóbarátok,F2,Budapest (HUN),2017.2.05
9:55.87,45,70,Kiszel Gergő,3,KARC,F2,Budapest (HUN),2017.2.05
9:58.62,46,71,Torák Levente,0,Tornádó SE,F2,Budapest (HUN),2017.2.26
10:00.69,47,72,Ferencz Domonkos,1,Veresegyház VSK,F1,Budapest (HUN),2017.2.26
10:01.55,48,73,Deák Bence,1,Győri Atlétikai Club,F1,Budapest (HUN),2017.1.28
10:02.34,49,74,Szőke Balázs,1,DSC-SI,F2,Budapest (HUN),2017.2.26
10:03.40,-,75,Deák Bence,1,Győri Atlétikai Club,F1,Budapest (HUN),2017.2.26
