Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
2:26.20,1,1,Vindics Balázs,94,UTE,F,Kuldiga (LAT),2016.1.16
2:30.19,2,2,Tulok Mátyás,94,UTE,F,Kuldiga (LAT),2016.1.16
2:48.02,3,3,Szász Bence,93,FTC,CE,Budapest (HUN),2016.2.14
2:48.11,4,4,Bencsik Ádám,99,MAFC,CE2,Budapest (HUN),2016.2.14
2:50.10,5,5,Naszódi Benedek,97,KSI SE,CE,Budapest (HUN),2016.2.14
2:51.55,6,6,Tóth Zsombor,98,A-Plast Ikarus BSE,CE,Budapest (HUN),2016.2.14
2:55.79,7,7,Petz Barnabás,97,Egri Sportiskola SE,CE,Budapest (HUN),2016.2.14
2:56.12,8,8,Fajoyomi Viktor,91,KARC,CE,Budapest (HUN),2016.2.14
2:56.17,9,9,Ignácz Dániel,98,Szekszárdi Sportközpont,CE,Budapest (HUN),2016.2.14
2:58.26,10,10,Csókás Nikolasz,0,ARAK,CE1,Budapest (HUN),2016.2.14
2:58.89,11,11,Galambos Zsolt,94,FTC,CE,Budapest (HUN),2016.2.14
2:59.73,12,12,Babinyecz Ákos,1,Csepeli DAC,CE1,Budapest (HUN),2016.3.06
2:59.86,13,13,Varga Hunor,99,KSI SE,CE2,Budapest (HUN),2016.2.14
3:01.22,14,14,Lovistyék Bálint,99,Dunakeszi VSE,CE2,Budapest (HUN),2016.2.14
3:01.35,15,15,Hegedűs Mátyás,97,ARAK,CE,Budapest (HUN),2016.2.14
3:01.64,16,16,Tóth Gergely,99,ARAK,CE1,Budapest (HUN),2016.2.14
3:01.73,17,17,Martini Gergő,0,AC Bonyhád,CE1,Budapest (HUN),2016.2.14
3:02.59,18,18,Szabó Attila,84,BSC,CE,Budapest (HUN),2016.2.14
3:03.32,19,19,Horváth Koppány,0,MMAC,CE2,Budapest (HUN),2016.2.14
3:05.14,20,20,Huller Dániel,1,Dunakeszi VSE,CE3,Budapest (HUN),2016.3.06
3:06.33,21,21,Erdélyi Zoltán,95,Szekszárdi Sportközpont,CE,Budapest (HUN),2016.2.14
3:07.39,22,22,Mercz Kevin,99,AC Bonyhád,CE2,Budapest (HUN),2016.2.14
3:07.87,23,23,Varga Bercel,1,KSI SE,CE3,Budapest (HUN),2016.3.06
3:08.96,24,24,Kun-Szabó Balázs,89,Vasas,CE,Budapest (HUN),2016.2.14
3:10.66,25,25,Szenderffy Dániel,99,Dunakeszi VSE,CE2,Budapest (HUN),2016.2.14
3:11.00,26,26,Borgulya András,0,Albertirsai SE,CE2,Budapest (HUN),2016.2.14
3:12.22,27,27,Fischer Patrik,1,TSC-Geotech,CE3,Budapest (HUN),2016.3.06
3:12.26,28,28,Smelka Károly,1,FTC,CE3,Budapest (HUN),2016.3.06
3:12.35,29,29,Majzik Bálint,0,MAFC,CE1,Budapest (HUN),2016.2.14
3:13.89,30,30,Bágyi Gábor,0,Albertirsai SE,CE1,Budapest (HUN),2016.2.14
3:13.92,31,31,Legéndi Bendegúz,99,Albertirsai SE,CE1,Budapest (HUN),2016.2.14
3:14.24,32,32,Németh András,99,UTE,CE1,Budapest (HUN),2016.2.14
3:15.11,33,33,Polk Bálint,0,MAFC,CE1,Budapest (HUN),2016.2.14
3:15.74,34,34,Maróthy Péter,1,Csepeli DAC,CE2,Budapest (HUN),2016.3.06
3:15.87,35,35,Porkoláb Ákos,1,Szekszárdi Sportközpont,CE1,Budapest (HUN),2016.3.06
3:16.28,36,36,Nemoda Balázs,2,UTE,CE2,Budapest (HUN),2016.3.06
3:16.30,37,37,Debreczeni Károly,2,UTE,CE2,Budapest (HUN),2016.3.06
3:18.06,38,38,Eszes Dániel,99,Dunakeszi VSE,CE2,Budapest (HUN),2016.2.14
3:21.01,39,39,Tímár Gergely,1,ARAK,CE3,Budapest (HUN),2016.3.06
3:22.67,40,40,Tégi Benjámin,0,TSC-Geotech,CE1,Budapest (HUN),2016.2.14
3:23.37,41,41,Nagy Richárd,2,POSTÁS SE,CE3,Budapest (HUN),2016.3.06
3:23.99,42,42,Nagy Marcell,2,MTK Budapest,CE1,Budapest (HUN),2016.3.06
3:25.65,43,43,Márton Ferenc,1,AC Bonyhád,CE3,Budapest (HUN),2016.3.06
3:27.49,44,44,Petz Dávid,2,Egri Sportiskola SE,CE1,Budapest (HUN),2016.3.06
3:31.71,45,45,Linkecs Patrik,98,Egri Sportiskola SE,CE,Budapest (HUN),2016.2.14
3:36.36,46,46,Fazekas Mátyás,1,AC Bonyhád,CE2,Budapest (HUN),2016.3.06
3:37.14,47,47,Sneider Dániel,1,Dunakeszi VSE,CE1,Budapest (HUN),2016.3.06
3:37.37,48,48,Kútsági Bálint,80,ELTE SE Sashegyi gepárdok,CE,Budapest (HUN),2016.2.14
3:39.51,49,49,Steiner Ákos,1,AC Bonyhád,CE2,Budapest (HUN),2016.3.06
3:39.69,50,50,Dékány Botond,2,Szekszárdi Sportközpont,CE1,Budapest (HUN),2016.3.06
2:49.28,1,1,Bencsik Ádám,99,MAFC,CE,Budapest (HUN),2017.2.12
2:52.59,2,2,Csókás Nikolasz,0,ARAK,CE,Budapest (HUN),2017.2.12
2:53.18,3,3,Tóth Zsombor,98,MATE - GEAC,CE,Budapest (HUN),2017.2.12
2:53.19,4,4,Gladys Bálint,99,KSI SE,CE,Budapest (HUN),2017.2.12
2:55.67,5,5,Varga Bercel,1,KSI SE,CE,Budapest (HUN),2017.2.12
3:00.20,6,6,Majer Zsolt,96,ELTE SE Sashegyi gepárdok,CE,Budapest (HUN),2017.2.12
3:00.43,7,7,Ács Zsolt,0,TSC-Geotech,CE,Budapest (HUN),2017.2.12
3:01.56,8,8,Varga Hunor,99,KSI SE,CE,Budapest (HUN),2017.2.12
3:02.38,9,9,Sajgó Dávid,1,Vasas,CE,Budapest (HUN),2017.2.12
3:02.57,10,10,Horváth Koppány,0,MMAC,CE,Budapest (HUN),2017.2.12
3:04.59,11,11,Horváth Zsolt,2,Csepeli DAC,CE1,Budapest (HUN),2017.3.05
3:04.82,12,12,Péntek Kristóf,2,Dunakeszi VSE,CE1,Budapest (HUN),2017.3.05
3:05.27,13,13,Polk Bálint,0,MAFC,CE,Budapest (HUN),2017.2.12
3:06.32,14,14,Galántai Bence,2,TSC-Geotech,CE2,Budapest (HUN),2017.3.05
3:06.76,15,15,Bakó Martin,3,Csepeli DAC,CE1,Budapest (HUN),2017.3.05
3:06.84,16,16,Almási Olivér,2,Dunakeszi VSE,CE2,Budapest (HUN),2017.3.05
3:07.89,17,17,Hegedűs Mátyás,97,ARAK,CE,Budapest (HUN),2017.2.12
3:08.31,18,18,Tégi Benjámin,0,TSC-Geotech,CE,Budapest (HUN),2017.2.12
3:08.39,19,19,Bágyi Gábor,0,Albertirsai SE,CE,Budapest (HUN),2017.2.12
3:08.78,20,20,Varga Örs,3,KSI SE,CE2,Budapest (HUN),2017.3.05
3:08.96,21,21,Nemoda Balázs,2,UTE,CE2,Budapest (HUN),2017.3.05
3:09.79,22,22,Rády Bálint,2,Dunakeszi VSE,CE2,Budapest (HUN),2017.3.05
3:10.26,23,23,Láng Gergő,0,Albertirsai SE,CE,Budapest (HUN),2017.2.12
3:10.37,24,24,Hodossy-Takács Sámuel,2,DSC-SI,CE2,Budapest (HUN),2017.3.05
3:12.12,25,25,Hellenpárt Gábor,3,FTC,CE2,Budapest (HUN),2017.3.05
3:12.29,26,26,Homonnai Dávid,1,ARAK,CE,Budapest (HUN),2017.2.12
3:12.40,27,27,Kemenes Ákos,96,BHSE,CE,Budapest (HUN),2017.2.12
3:12.69,28,28,Csúri Bence,3,FTC,CE1,Budapest (HUN),2017.3.05
3:13.20,29,29,Horváth Róbert,2,Csepeli DAC,CE1,Budapest (HUN),2017.3.05
3:14.75,30,30,Seres Soma,0,MAFC,CE,Budapest (HUN),2017.2.12
3:15.41,31,31,Dékány Botond,2,Szekszárdi Sportközpont,CE2,Budapest (HUN),2017.3.05
3:17.94,32,32,Smelka Dániel,2,FTC,CE2,Budapest (HUN),2017.3.05
3:18.17,33,33,Kútsági Bálint,80,ELTE SE Sashegyi gepárdok,CE,Budapest (HUN),2017.2.12
3:19.31,34,34,Bágyi Viktor,3,Albertirsai SE,CE2,Budapest (HUN),2017.3.05
3:19.82,35,35,Filep-György Dominik,3,Veresegyház VSK,CE2,Budapest (HUN),2017.3.05
3:23.71,36,36,Smelka Károly,1,FTC,CE,Budapest (HUN),2017.2.12
3:23.78,37,37,Tóth Máté,3,Veresegyház VSK,CE1,Budapest (HUN),2017.3.05
3:24.62,38,38,Nabilek Péter,3,KSI SE,CE2,Budapest (HUN),2017.3.05
3:24.76,39,39,Bundschu Patrik,1,Vasas,CE,Budapest (HUN),2017.2.12
3:25.68,40,40,Solymosi Bálint,3,FTC,CE1,Budapest (HUN),2017.3.05
3:26.98,41,41,Magyari Kristóf,3,KARC,CE2,Budapest (HUN),2017.3.05
3:27.07,42,42,Linkecs Patrik,98,Egri Sportiskola SE,CE,Budapest (HUN),2017.2.12
3:31.80,43,43,Hajnal Csaba,3,FTC,CE1,Budapest (HUN),2017.3.05
3:35.71,44,44,Bolla Gergő,3,ARAK,CE1,Budapest (HUN),2017.3.05
2:38.03,1,1,Ványi Tamás,0,Budaörsi DSE,F,Pozsony (SVK),2018.12.16
2:48.54,2,2,Sali Dávid,2,Budaörsi DSE,F,Pozsony (SVK),2018.12.16
2:49.91,3,3,Varga Bercel,1,KSI SE,CE2,Budapest (HUN),2018.2.11
2:52.34,4,4,Bencsik Ádám,99,MAFC,CE,Budapest (HUN),2018.2.11
2:53.16,5,5,Varga Hunor,99,KSI SE,CE,Budapest (HUN),2018.2.11
2:55.40,6,6,Berta Barnabás,2,Reménység Vác,CE1,Budapest (HUN),2018.2.11
2:56.93,7,7,Muszka-Kalló Péter,2,ARAK,CE1,Budapest (HUN),2018.2.11
2:58.98,8,8,Kriszt Botond,96,MATE - GEAC,CE,Budapest (HUN),2018.2.11
2:59.62,9,9,Soos Levente,3,MATE - GEAC,CE2,Budapest (HUN),2018.3.04
2:59.76,10,10,Tatai Zalán,4,ARAK,CE2,Budapest (HUN),2018.3.04
3:00.12,11,11,Varga Örs,3,KSI SE,CE2,Budapest (HUN),2018.3.04
3:00.16,12,12,Tímár Gergely,1,ARAK,CE2,Budapest (HUN),2018.2.11
3:00.60,13,13,Vincellér Martin,2,ARAK,CE1,Budapest (HUN),2018.2.11
3:00.66,14,14,Kottlár Dániel,1,Szolnoki SC-SI,CE1,Budapest (HUN),2018.2.11
3:02.43,15,15,Andi Péter,4,Szekszárdi Sportközpont,CE1,Budapest (HUN),2018.3.04
3:03.02,16,16,Bazsó Levente,4,Csepeli DAC,CE1,Budapest (HUN),2018.3.04
3:03.40,17,17,Tóth Jonatán,1,Szolnoki SC-SI,CE2,Budapest (HUN),2018.2.11
3:03.44,18,18,Gladys Bálint,99,KSI SE,CE,Budapest (HUN),2018.2.11
