Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
6:05.09,1,1,Nagy Dániel,99,A-Plast Ikarus BSE,F,Brno (CZE),2016.6.11
6:05.13,2,2,Szemerei Levente,0,Szekszárdi Sportközpont,H1,Tbilisi (GEO),2016.7.15
6:09.39,-,3,Nagy Dániel,99,A-Plast Ikarus BSE,F,Debrecen (HUN),2016.6.04
6:10.9h,-,4,Szemerei Levente,0,Szekszárdi Sportközpont,F,Szekszárd (HUN),2016.6.22
6:11.09,-,5,Szemerei Levente,0,Szekszárdi Sportközpont,F,Brno (CZE),2016.6.11
6:14.40,-,6,Nagy Dániel,99,A-Plast Ikarus BSE,F,Miskolc (HUN),2016.7.02
6:18.56,-,7,Szemerei Levente,0,Szekszárdi Sportközpont,F,Budapest (HUN),2016.5.22
6:18.96,3,8,Kovács Balázs,0,A-Plast Ikarus BSE,F,Debrecen (HUN),2016.6.04
6:19.43,-,9,Kovács Balázs,0,A-Plast Ikarus BSE,F,Miskolc (HUN),2016.7.02
6:22.31,-,10,Nagy Dániel,99,A-Plast Ikarus BSE,F,Budapest (HUN),2016.5.22
6:22.91,4,11,Csereklei Krisztián,0,Szekszárdi Sportközpont,F,Miskolc (HUN),2016.7.02
6:24.26,5,12,Holecskó Máté,99,NYSC,F,Miskolc (HUN),2016.7.02
6:26.25,-,13,Kovács Balázs,0,A-Plast Ikarus BSE,F,Budapest (HUN),2016.5.22
6:26.81,6,14,Szabó Áron,0,Békéscsabai AC,F,Debrecen (HUN),2016.6.04
6:29.36,7,15,Iván Levente,0,Miskolci Sportiskola,F,Debrecen (HUN),2016.6.04
6:29.51,-,16,Iván Levente,0,Miskolci Sportiskola,F,Miskolc (HUN),2016.7.02
6:31.77,-,17,Szabó Áron,0,Békéscsabai AC,F,Miskolc (HUN),2016.7.02
6:34.90,-,18,Nagy Dániel,99,A-Plast Ikarus BSE,H2,Tbilisi (GEO),2016.7.15
6:40.01,8,19,Csák Tamás,0,Csömöri Sport Kft.,F,Budapest (HUN),2016.8.2
6:40.1h,-,20,Csereklei Krisztián,0,Szekszárdi Sportközpont,F,Szekszárd (HUN),2016.6.22
6:40.72,-,21,Csereklei Krisztián,0,Szekszárdi Sportközpont,F,Budapest (HUN),2016.5.22
6:40.73,-,22,Szabó Áron,0,Békéscsabai AC,F,Budapest (HUN),2016.5.22
6:44.09,-,23,Holecskó Máté,99,NYSC,F,Debrecen (HUN),2016.6.04
6:46.44,9,24,Szelley Áron,99,FTC,F,Miskolc (HUN),2016.7.02
6:49.70,-,25,Szelley Áron,99,FTC,F,Budapest (HUN),2016.5.22
7:24.73,10,26,Jobbágy Dániel,0,Dunakeszi VSE,F,Debrecen (HUN),2016.6.04
7:26.63,-,27,Jobbágy Dániel,0,Dunakeszi VSE,F,Miskolc (HUN),2016.7.02
7:38.71,-,28,Jobbágy Dániel,0,Dunakeszi VSE,F,Budapest (HUN),2016.5.22
5:59.24,1,1,Szemerei Levente,0,Szekszárdi Sportközpont,F,Miskolc (HUN),2017.6.16
6:03.28,2,2,Kovács Balázs,0,A-Plast Ikarus BSE,F,Miskolc (HUN),2017.6.24
6:09.17,-,3,Kovács Balázs,0,A-Plast Ikarus BSE,F,Miskolc (HUN),2017.6.16
6:12.59,-,4,Szemerei Levente,0,Szekszárdi Sportközpont,F,Veszprém (HUN),2017.5.31
6:13.7h,-,5,Szemerei Levente,0,Szekszárdi Sportközpont,F,Szekszárd (HUN),2017.4.26
6:18.14,-,6,Kovács Balázs,0,A-Plast Ikarus BSE,F,Budapest (HUN),2017.8.26
6:22.71,3,7,Felber Balázs,1,VEDAC,F,Miskolc (HUN),2017.6.24
6:26.60,-,8,Felber Balázs,1,VEDAC,F,Veszprém (HUN),2017.5.31
6:28.23,-,9,Felber Balázs,1,VEDAC,F,Miskolc (HUN),2017.6.16
6:29.64,4,10,Iván Levente,0,Miskolci Sportiskola,F,Miskolc (HUN),2017.6.24
6:32.21,-,11,Felber Balázs,1,VEDAC,F,Budapest (HUN),2017.8.26
6:37.62,-,12,Felber Balázs,1,VEDAC,F,Hodonín (CZE),2017.5.06
6:51.04,5,13,Tóth Boldizsár,1,DOVASE,F,Budapest (HUN),2017.8.26
6:51.47,6,14,Csereklei Krisztián,0,Szekszárdi Sportközpont,F,Miskolc (HUN),2017.6.24
7:05.79,7,15,Borók Boldizsár,1,A-Plast Ikarus BSE,F,Miskolc (HUN),2017.6.24
7:32.37,-,16,Tóth Boldizsár,1,DOVASE,F,Miskolc (HUN),2017.6.24
7:35.3h,8,17,Berenkei Gábor,1,AC Bonyhád,F,Szekszárd (HUN),2017.4.26
6:07.94,1,1,Felber Balázs,1,SVSE,F,Ptuj (SLO),2018.6.09
6:10.01,-,2,Felber Balázs,1,SVSE,F1,Veszprém (HUN),2018.5.3
6:11.97,-,3,Felber Balázs,1,SVSE,F1,Győr (HUN),2018.6.16
6:14.28,-,4,Felber Balázs,1,SVSE,F1,Budapest (HUN),2018.9.01
6:16.38,2,5,Marczika András,1,Csömöri Sport Kft.,F1,Győr (HUN),2018.6.16
6:21.35,3,6,Schein Péter,2,Miskolci Sportiskola,F1,Győr (HUN),2018.6.16
6:27.09,4,7,Deák Bence,1,Győri Atlétikai Club,F1,Veszprém (HUN),2018.5.3
6:28.00,-,8,Marczika András,1,Csömöri Sport Kft.,F1,Budapest (HUN),2018.9.01
6:28.55,-,9,Deák Bence,1,Győri Atlétikai Club,F1,Győr (HUN),2018.6.16
6:30.48,-,10,Marczika András,1,Csömöri Sport Kft.,F1,Veszprém (HUN),2018.5.3
6:31.71,5,11,Prantner Zoltán,1,Szekszárdi Sportközpont,F1,Budapest (HUN),2018.9.01
6:33.79,6,12,Tóth Boldizsár,1,DOVASE,F1,Győr (HUN),2018.6.16
6:33.83,7,13,Gergácz Bence,2,KSI SE,F1,Győr (HUN),2018.6.16
6:33.84,-,14,Deák Bence,1,Győri Atlétikai Club,F,Ptuj (SLO),2018.6.09
6:35.76,-,15,Marczika András,1,Csömöri Sport Kft.,F1,Veszprém (HUN),2018.7.21
6:41.23,-,16,Deák Bence,1,Győri Atlétikai Club,F1,Budapest (HUN),2018.9.01
6:45.87,-,17,Deák Bence,1,Győri Atlétikai Club,F1,Veszprém (HUN),2018.7.21
6:50.40,8,18,Takács Bertalan,2,A-Plast Ikarus BSE,F1,Győr (HUN),2018.6.16
6:55.09,-,19,Schein Péter,2,Miskolci Sportiskola,F1,Budapest (HUN),2018.9.01
6:55.83,9,20,Rezeli Martin,1,VEDAC,F1,Budapest (HUN),2018.8.18
6:57.69,-,21,Tóth Boldizsár,1,DOVASE,F1,Budapest (HUN),2018.9.01
6:58.29,10,22,Horváth Zsolt,2,Csepeli DAC,F1,Veszprém (HUN),2018.5.3
6:58.99,-,23,Prantner Zoltán,1,Szekszárdi Sportközpont,F1,Veszprém (HUN),2018.7.21
6:59.98,-,24,Rezeli Martin,1,VEDAC,F1,Budapest (HUN),2018.9.01
7:00.94,-,25,Rezeli Martin,1,VEDAC,F1,Veszprém (HUN),2018.7.21
7:02.15,11,26,Borók Boldizsár,1,A-Plast Ikarus BSE,F1,Veszprém (HUN),2018.5.3
7:02.39,12,27,Oszlánczi Ádám,2,A-Plast Ikarus BSE,F1,Győr (HUN),2018.6.16
7:02.94,-,28,Rezeli Martin,1,VEDAC,F1,Veszprém (HUN),2018.5.3
7:03.78,13,29,Galkó Csongor,1,MATE - GEAC,F1,Győr (HUN),2018.6.16
7:08.49,-,30,Horváth Zsolt,2,Csepeli DAC,F1,Győr (HUN),2018.6.16
7:14.15,-,31,Takács Bertalan,2,A-Plast Ikarus BSE,F1,Veszprém (HUN),2018.5.3
7:25.21,-,32,Oszlánczi Ádám,2,A-Plast Ikarus BSE,F1,Veszprém (HUN),2018.5.3
7:25.79,-,33,Takács Bertalan,2,A-Plast Ikarus BSE,F1,Budapest (HUN),2018.9.01
7:30.85,14,34,Veres Barnabás,2,Békési DAC,F1,Győr (HUN),2018.6.16
6:00.19,1,1,Szemerei Levente,0,Szekszárdi Sportközpont,F1,Debrecen (HUN),2019.5.18
6:12.10,2,2,Felber Balázs,1,SVSE,F1,Debrecen (HUN),2019.5.18
6:18.39,3,3,Horváth Barnabás,2,Kaposvári AC,F1,Miskolc (HUN),2019.6.29
6:19.29,4,4,Deák Bence,1,Győri Atlétikai Club,F1,Debrecen (HUN),2019.5.18
6:24.00,-,5,Horváth Barnabás,2,Kaposvári AC,F1,Budapest (HUN),2019.6.22
6:24.15,-,6,Horváth Barnabás,2,Kaposvári AC,F1,Budapest (HUN),2019.8.24
6:25.54,5,7,Tóth Márton,3,SVSE,F1,Miskolc (HUN),2019.6.29
6:26.57,6,8,Szőke-Kiss Jácint,3,MATE - GEAC,F1,Miskolc (HUN),2019.6.29
6:27.53,-,9,Tóth Márton,3,SVSE,F1,Budapest (HUN),2019.6.22
