Eredmény,Szél,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
30.68,0.0,197,285,Radosza Tamás,76,Albertirsai SE,F1,Budapest (HUN),2024.3.02
30.75,0.0,198,286,Háder Zsombor,11,TSC-Geotech,CE2,Budapest (HUN),2024.3.09
30.85,0.0,199,287,Nagy Botond,12,A-Plast Ikarus BSE,CE8,Budapest (HUN),2024.3.09
30.94,0.0,200,288,Bán Noel,11,TSC-Geotech,CE6,Budapest (HUN),2024.3.09
31.07,0.0,201,289,Lőrincz Áron,12,Győri Atlétikai Club,CE8,Budapest (HUN),2024.3.09
31.09,0.0,202,290,Kerékjártó Dániel,12,Viadukt SE,CE8,Budapest (HUN),2024.3.09
31.1,0.0,203,291,Czabaday Zétény,12,MTK Budapest,CE7,Budapest (HUN),2024.3.09
31.16,0.0,204,292,Biró Bálint,11,Viadukt SE,CE5,Budapest (HUN),2024.3.09
31.17,0.0,205,293,Kuluncsics Vince,11,MTK Budapest,CE7,Budapest (HUN),2024.3.09
31.17,0.0,205,293,Szabó Levente,11,ZALASZÁM-ZAC,CE4,Budapest (HUN),2024.3.09
